 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.3074390E+003   0.3378262E+003
   0.3101376E+003   0.3178285E+003
   0.1994476E+003   0.2040062E+003
   0.8339586E+002   0.8533834E+002
   0.2192969E+002   0.2141819E+002
  -0.6143989E+002  -0.5947743E+002
  -0.1589181E+003  -0.1521480E+003
  -0.2236208E+003  -0.2323109E+003
  -0.1158346E+003  -0.1362752E+003
   0.7369906E+002   0.7367754E+002
   0.1832825E+003   0.1809638E+003
   0.9635195E+002   0.8864019E+002
  -0.1136563E+002  -0.1863716E+002
  -0.6725001E+002  -0.6997367E+002
  -0.6256272E+002  -0.6276833E+002
   0.8211445E+001   0.7097403E+001
   0.5478310E+002   0.5322623E+002
   0.5258591E+002   0.5333104E+002
  -0.1548522E+002  -0.1554203E+002
  -0.8504692E+002  -0.8460593E+002
  -0.1030401E+003  -0.1032348E+003
  -0.5624833E+002  -0.6257724E+002
   0.4975773E+002   0.4470995E+002
   0.1178812E+003   0.1162196E+003
   0.9825017E+002   0.9794978E+002
   0.4601137E+001   0.1334709E+001
  -0.9127221E+002  -0.9441529E+002
  -0.3100645E+003  -0.3302697E+003
  -0.5085593E+003  -0.5254241E+003
  -0.5168544E+003  -0.5556183E+003
  -0.2659695E+003  -0.3234646E+003
  -0.1163033E+003  -0.1449082E+003
  -0.1094799E+003  -0.1027914E+003
  -0.1094488E+003  -0.9512297E+002
  -0.6133750E+002  -0.5999307E+002
   0.8104170E+000  -0.1077249E+001
   0.4165369E+002   0.4362052E+002
   0.6379353E+002   0.7167465E+002
   0.1002197E+003   0.1132521E+003
   0.2038431E+003   0.2285550E+003
   0.2648558E+003   0.2744430E+003
   0.1886645E+003   0.1851010E+003
   0.9887145E+002   0.1019187E+003
   0.8136824E+002   0.8420628E+002
   0.9543840E+002   0.9819602E+002
   0.2352544E+002   0.2893986E+002
  -0.1183025E+003  -0.1142760E+003
  -0.1992028E+003  -0.2229755E+003
  -0.7993483E+002  -0.9022243E+002
   0.8124544E+002   0.7380351E+002
   0.1017790E+003   0.1005725E+003
  -0.2583938E+002  -0.3045203E+002
  -0.1132878E+003  -0.1242255E+003
  -0.1324112E+003  -0.1366630E+003
  -0.9467557E+002  -0.9532547E+002
  -0.1694010E+002  -0.1551958E+002
   0.3009921E+002   0.3779436E+002
   0.1304212E+002   0.2073326E+002
  -0.5009683E+002  -0.5046936E+002
  -0.1159884E+003  -0.1224160E+003
  -0.1358674E+003  -0.1438632E+003
  -0.6911789E+002  -0.8112385E+002
   0.7792850E+002   0.6932730E+002
   0.2065631E+003   0.2044037E+003
   0.2203702E+003   0.2177202E+003
   0.1280821E+003   0.1244928E+003
   0.2270147E+002   0.2327274E+002
  -0.1739932E+003  -0.1866612E+003
  -0.2730696E+003  -0.2901567E+003
  -0.1669687E+003  -0.1938408E+003
   0.4723514E+002   0.1564773E+002
  -0.6288510E+002  -0.8249258E+002
  -0.2811070E+003  -0.2795540E+003
  -0.3917509E+003  -0.4018832E+003
  -0.3058351E+003  -0.3284149E+003
  -0.1214231E+003  -0.1374511E+003
   0.2875157E+002   0.2813639E+002
   0.1081429E+003   0.1215633E+003
   0.1582874E+003   0.1765339E+003
   0.2478228E+003   0.2656661E+003
   0.1853703E+003   0.2217588E+003
   0.3790373E+002   0.3472510E+002
  -0.8393274E+001  -0.8252408E+001
   0.5621634E+002   0.5883395E+002
   0.1752576E+003   0.1836830E+003
   0.1217137E+003   0.1297539E+003
  -0.2936842E+002  -0.2032243E+002
  -0.1257477E+003  -0.1437671E+003
  -0.4742743E+002  -0.5407387E+002
   0.2029739E+002   0.1402461E+002
  -0.1711183E+001  -0.1282752E+001
  -0.8919012E+002  -0.9488914E+002
  -0.1291738E+003  -0.1449116E+003
  -0.1478444E+003  -0.1678235E+003
  -0.1109145E+003  -0.1227590E+003
  -0.4854283E+002  -0.4887760E+002
  -0.1728797E+002  -0.9455663E+001
  -0.4060044E+002  -0.3774101E+002
  -0.8016581E+002  -0.8423753E+002
  -0.1207683E+003  -0.1289439E+003
  -0.1258494E+003  -0.1358327E+003
  -0.3364878E+002  -0.3806222E+002
   0.1504767E+003   0.1638712E+003
   0.3306289E+003   0.3595102E+003
   0.4299973E+003   0.4576897E+003
   0.3774252E+003   0.3755970E+003
   0.2060864E+003   0.1809241E+003
  -0.1200432E+002  -0.3110618E+002
  -0.7434850E+002  -0.8179665E+002
   0.7413743E+002   0.5468860E+002
   0.1706093E+003   0.1479508E+003
   0.1734639E+002  -0.6203233E+001
  -0.3553008E+003  -0.3484393E+003
  -0.5925075E+003  -0.6086884E+003
  -0.6358544E+003  -0.6910756E+003
  -0.3567323E+003  -0.4031448E+003
  -0.3907851E+002  -0.8483928E+001
   0.1185846E+003   0.1808123E+003
   0.1849183E+003   0.2502532E+003
   0.1917918E+003   0.2600205E+003
   0.4699362E+002   0.7278145E+002
  -0.4415943E+002  -0.4906753E+002
  -0.7070416E+002  -0.7504653E+002
   0.3297766E+002   0.3391113E+002
   0.2442937E+003   0.2678125E+003
   0.2244915E+003   0.2330988E+003
   0.9529474E+002   0.1231555E+003
  -0.4280349E+002  -0.5495122E+002
  -0.4893600E+002  -0.5343382E+002
  -0.5211808E+002  -0.5684675E+002
  -0.6590061E+002  -0.6800221E+002
  -0.9483174E+002  -0.9598418E+002
  -0.1201230E+003  -0.1277072E+003
  -0.1398354E+003  -0.1591210E+003
  -0.1200018E+003  -0.1373526E+003
  -0.8407107E+002  -0.9397049E+002
  -0.6683438E+002  -0.6843487E+002
  -0.8340231E+002  -0.8284824E+002
  -0.1095336E+003  -0.1087824E+003
  -0.1557065E+003  -0.1629031E+003
  -0.1654455E+003  -0.1951999E+003
  -0.3919979E+002  -0.7639121E+002
   0.2704572E+003   0.2549669E+003
   0.6075917E+003   0.6056816E+003
   0.7898104E+003   0.7577558E+003
   0.6112142E+003   0.5364879E+003
   0.2766404E+003   0.2137870E+003
   0.3290640E+002   0.1584134E+002
   0.4709865E+002   0.4286280E+002
   0.1343636E+003   0.1349228E+003
   0.1734955E+003   0.1743594E+003
   0.8029749E+002   0.8489965E+002
  -0.1406247E+003  -0.1270161E+003
  -0.4148915E+003  -0.3982506E+003
  -0.5467345E+003  -0.5538226E+003
  -0.3869100E+003  -0.3953403E+003
  -0.1776459E+003  -0.1206807E+003
  -0.1013287E+003  -0.3579862E+002
  -0.1024708E+003  -0.5991532E+002
  -0.6161050E+002  -0.2763531E+002
  -0.2541879E+003  -0.2707545E+003
  -0.9550327E+002  -0.1017170E+003
  -0.8539504E+002  -0.8804605E+002
   0.2866710E+002   0.2305412E+002
   0.2789244E+003   0.2960961E+003
   0.2843660E+003   0.2938728E+003
   0.1602438E+003   0.1686241E+003
  -0.4774715E+001  -0.1009133E+002
  -0.4037646E+002  -0.4838701E+002
  -0.7088077E+002  -0.7667217E+002
  -0.8975170E+002  -0.9369691E+002
  -0.1041166E+003  -0.1067086E+003
  -0.1076081E+003  -0.1091312E+003
  -0.1058892E+003  -0.1072449E+003
  -0.9635232E+002  -0.9711489E+002
  -0.9142259E+002  -0.9355740E+002
  -0.1059186E+003  -0.1114430E+003
  -0.1327144E+003  -0.1379202E+003
  -0.1593398E+003  -0.1674699E+003
  -0.2286298E+003  -0.2636904E+003
  -0.2793477E+003  -0.3596567E+003
  -0.3700887E+002  -0.1918760E+003
   0.4462947E+003   0.2983849E+003
   0.8914387E+003   0.7384658E+003
   0.9002841E+003   0.7543334E+003
   0.5882319E+003   0.4807639E+003
   0.2628976E+003   0.2289167E+003
   0.1948276E+003   0.1849233E+003
   0.1947733E+003   0.1924533E+003
   0.1524494E+003   0.1525908E+003
   0.1739921E+003   0.1841560E+003
   0.2619818E+003   0.2714680E+003
   0.1559056E+003   0.1731506E+003
  -0.8606063E+002  -0.6029560E+002
  -0.2967545E+003  -0.2424869E+003
  -0.2672791E+003  -0.2058739E+003
  -0.2603500E+003  -0.1983279E+003
  -0.2976881E+003  -0.2610535E+003
  -0.5399472E+003  -0.5138285E+003
  -0.4651975E+003  -0.4743270E+003
  -0.6437835E+003  -0.6592272E+003
  -0.1299521E+003  -0.1368640E+003
  -0.4349664E+002  -0.4997350E+002
   0.7365917E+002   0.6650918E+002
   0.2738205E+003   0.2855001E+003
   0.2801460E+003   0.2893884E+003
   0.1762563E+003   0.1844579E+003
   0.1491138E+002   0.1680973E+002
  -0.3150394E+002  -0.3731846E+002
  -0.7108658E+002  -0.7736483E+002
  -0.1023696E+003  -0.1065425E+003
  -0.1243102E+003  -0.1300308E+003
  -0.1247526E+003  -0.1288616E+003
  -0.1155119E+003  -0.1188810E+003
  -0.1048992E+003  -0.1070113E+003
  -0.1178437E+003  -0.1240694E+003
  -0.1552519E+003  -0.1663257E+003
  -0.1901712E+003  -0.2017718E+003
  -0.1861771E+003  -0.1975424E+003
  -0.2167494E+003  -0.2458002E+003
  -0.2504986E+003  -0.3071972E+003
   0.5675378E+002  -0.1164031E+003
   0.5629285E+003   0.3611914E+003
   0.9072465E+003   0.7468335E+003
   0.6967933E+003   0.6250465E+003
   0.3298848E+003   0.2963947E+003
   0.2515982E+003   0.2533327E+003
   0.4555647E+003   0.4388714E+003
   0.5095983E+003   0.4952831E+003
   0.3037619E+003   0.2974451E+003
   0.2155403E+003   0.2273313E+003
