# ~alp d~p/dz   Phi_p_sgs,z
  -0.3130508E+001  -0.1133442E+000
  -0.6113144E+001  -0.1825167E+000
  -0.1161927E+002   0.4603493E+000
  -0.1552451E+002   0.1806433E+001
  -0.1530673E+002   0.2185430E+001
  -0.1744871E+002   0.3168329E+001
  -0.1743694E+002   0.4593139E+001
  -0.1903617E+001   0.6764688E+001
   0.1644845E+002  -0.1460781E+001
   0.1446506E+002   0.2396830E+001
   0.1427845E+002   0.8241566E+001
   0.4348719E+001   0.1010892E+002
  -0.4104231E+001   0.5158965E+001
  -0.4758002E+001   0.5179348E+001
  -0.2789005E+001   0.3839933E+001
   0.1667092E+000   0.3296966E+001
  -0.3411318E+000   0.3773466E+001
  -0.2411247E+001   0.2629462E+001
  -0.2254876E+001   0.3285485E+000
  -0.2185490E+001   0.1978529E+000
  -0.2078390E+001   0.3738636E+000
  -0.1492644E+001   0.5306244E+000
  -0.4494652E+000   0.5014294E+001
  -0.2876680E+001   0.1967553E+002
  -0.9316925E+001   0.2236716E+002
  -0.1041568E+002   0.5917632E+001
  -0.7901086E+001   0.5556579E+000
  -0.7776411E+001   0.6668504E+001
  -0.1036979E+002   0.2052428E+002
   0.2040253E+001   0.1815714E+002
   0.9401489E+001   0.4566831E+001
   0.3366417E+001  -0.4492131E+000
  -0.1940664E+000   0.3927446E+000
  -0.6399827E+000   0.2029431E+000
  -0.7320855E+000   0.7941214E-001
  -0.7727745E+000   0.6776231E-001
  -0.7876253E+000   0.1028875E+000
  -0.9179870E+000   0.1093979E+000
  -0.1429449E+001   0.3705472E-001
  -0.2156565E+001   0.5039308E-002
  -0.3737878E+001   0.9764041E-001
  -0.1011397E+002   0.8450295E+000
  -0.1756434E+002   0.2699369E+001
  -0.1954265E+002   0.3690640E+001
  -0.1741346E+002   0.2892980E+001
  -0.1365157E+002   0.1493207E+001
  -0.8021505E+001   0.1938379E+001
   0.8924917E+001   0.1197591E+002
   0.3235878E+002   0.1088486E+002
   0.3011160E+002   0.7896229E+001
   0.1775158E+002   0.1195008E+002
   0.4175731E+001   0.1587371E+002
  -0.3163429E+001   0.4206975E+001
  -0.4286411E+001   0.3162777E+001
  -0.4655805E+001   0.3565231E+001
  -0.2709503E+001   0.3723633E+001
  -0.2653072E+001   0.3033870E+001
  -0.2587626E+001   0.8142213E+000
  -0.2097697E+001   0.1316563E+000
  -0.1803253E+001   0.1712292E+000
  -0.1815049E+001   0.6329332E+000
  -0.1404891E+001   0.5398987E+000
  -0.3538182E+001   0.1814979E+001
  -0.8185611E+001   0.4376526E+001
  -0.1222251E+002   0.4158019E+001
  -0.1178585E+002   0.1140565E+001
  -0.8137916E+001   0.3535350E+000
  -0.4206274E+001   0.4735122E+000
  -0.1010157E+002   0.6520141E+001
  -0.1958082E+002   0.2011232E+002
  -0.1563117E+001   0.5381044E+001
   0.3099878E+001  -0.2148562E+000
   0.4212013E+000   0.1773736E-001
  -0.4292208E+000   0.1479075E+000
  -0.9789426E+000   0.1710868E+000
  -0.1539220E+001   0.4425302E+000
  -0.2072956E+001   0.1289483E+001
  -0.1399841E+001   0.2215328E+001
  -0.2245859E+001   0.2717065E+001
  -0.3258722E+001   0.1708988E+001
  -0.8153953E+001   0.6101742E+000
  -0.1424940E+002   0.8189581E+000
  -0.1307131E+002  -0.5960719E+000
  -0.7414422E+001  -0.1638477E+001
  -0.5714860E+001  -0.1574224E+001
  -0.5275576E+001  -0.3567995E+000
  -0.3056851E+001   0.1331066E+001
   0.7175089E+001   0.1310862E+002
   0.3222587E+002   0.1610706E+002
   0.3723648E+002   0.8698826E+001
   0.2375618E+002   0.1233618E+002
   0.1226897E+002   0.1811759E+002
   0.2885345E+001   0.1094817E+002
   0.4336344E+001   0.1717388E+002
   0.2719639E+001   0.1709591E+002
  -0.1882309E+001   0.7571792E+001
  -0.3351567E+001   0.2219710E+001
  -0.2647165E+001   0.3729613E+000
  -0.1949783E+001   0.1797114E+000
  -0.1849579E+001   0.3010887E+000
  -0.1735833E+001   0.4686208E+000
  -0.1279583E+001   0.2504489E+000
  -0.3342977E+001   0.1648195E+001
  -0.7290336E+001   0.3755043E+001
  -0.1138023E+002   0.4265418E+001
  -0.9480241E+001   0.1106939E+001
  -0.6263949E+001   0.2313765E+000
  -0.3415594E+001   0.1105189E+000
  -0.6348114E+001  -0.2079162E-002
  -0.2173416E+002   0.9302748E+001
  -0.9262038E+001   0.4889254E+000
   0.1061510E+001  -0.1257359E+000
   0.4188376E+000   0.6536596E+000
  -0.5088041E+000   0.9806833E+000
  -0.1493143E+001   0.8838181E+000
  -0.2291052E+001   0.1185455E+001
  -0.2074398E+001   0.1622798E+001
   0.2154531E+001   0.3142320E+001
   0.2368168E+001   0.3043436E+001
  -0.3532497E+001   0.2276543E+001
  -0.3845769E+000  -0.3933614E+001
  -0.2340334E+001  -0.4738967E+001
   0.2036261E+001  -0.2380462E+001
   0.3707929E+001   0.1759707E+001
   0.1387385E+001   0.1526742E+001
   0.1621944E+000   0.3798727E+000
   0.3888011E+000   0.2214040E+001
   0.6064216E+001   0.5480706E+001
   0.1833750E+002   0.8991902E+001
   0.2622564E+002   0.5551762E+001
   0.3360397E+002   0.1742502E+002
   0.4013905E+002   0.3914854E+002
   0.4516180E+002   0.5949670E+002
   0.6784298E+002   0.5387816E+002
   0.4060868E+002   0.3729232E+002
   0.4502960E+001   0.1227986E+002
  -0.2946265E+001   0.1829321E+001
  -0.2652729E+001   0.4371829E+000
  -0.2415429E+001   0.2304125E+000
  -0.2632971E+001   0.3509112E+000
  -0.1747088E+001   0.1002620E+000
  -0.1991844E+000  -0.8962900E-001
  -0.1204366E+000   0.3808769E+001
  -0.2430667E+001   0.2155580E+002
  -0.6241345E+001   0.2768616E+002
  -0.7591031E+001   0.1299555E+002
  -0.5926581E+001   0.1044231E+001
  -0.3513715E+001   0.1202956E+000
  -0.5758397E+001  -0.2078028E+000
  -0.1897862E+002   0.4625768E+001
  -0.1151555E+002  -0.2103891E+000
   0.1618328E+000   0.1434353E-001
   0.2941210E+001   0.2183205E+001
   0.3954048E+001   0.4114076E+001
   0.2771174E+001   0.4920559E+001
