# ~alp d~p/dz   Phi_p_sgs,z
  -0.8351793E+001   0.3341938E+001
  -0.9755833E+001   0.4726496E+001
  -0.1048961E+002   0.5815685E+001
  -0.1071908E+002   0.6998165E+001
  -0.8855734E+001   0.8034019E+001
  -0.5690815E+001   0.1026305E+002
  -0.1949079E+001   0.9975520E+001
   0.3206592E+001   0.7330634E+001
   0.9477950E+001   0.4855887E+001
   0.1403254E+002   0.7705859E+001
   0.1425610E+002   0.1256723E+002
   0.1488006E+002   0.1519619E+002
   0.1581973E+002   0.1554438E+002
   0.1601697E+002   0.1637981E+002
   0.1412024E+002   0.1372703E+002
   0.1132786E+002   0.1030613E+002
   0.9068028E+001   0.8197470E+001
   0.8012849E+001   0.9123649E+001
   0.7283717E+001   0.1011324E+002
   0.7039617E+001   0.9981170E+001
   0.8094537E+001   0.1032582E+002
   0.1128864E+002   0.1685656E+002
   0.1371128E+002   0.2309490E+002
   0.1519774E+002   0.2483520E+002
   0.1228794E+002   0.2569080E+002
   0.8554801E+001   0.2819149E+002
   0.4698089E+001   0.2411608E+002
   0.2331536E+001   0.1629314E+002
  -0.2965146E+000   0.9723348E+001
  -0.3865012E+000   0.8338722E+001
   0.8690927E+000   0.5979211E+001
   0.1021632E+001   0.3716150E+001
   0.3051572E+000   0.1238994E+001
  -0.3540642E+000   0.1139847E+001
  -0.6472153E+000   0.1714590E+001
  -0.9542152E+000   0.2672362E+001
  -0.1575839E+001   0.3185948E+001
  -0.2646782E+001   0.3464165E+001
  -0.3984391E+001   0.3831673E+001
  -0.6202235E+001   0.3583085E+001
  -0.6841778E+001   0.6547650E+001
  -0.7948129E+001   0.5837926E+001
  -0.8335009E+001   0.6154655E+001
  -0.7495221E+001   0.7054673E+001
  -0.4628585E+001   0.8893476E+001
  -0.4823025E+000   0.1201029E+002
   0.3323443E+001   0.1301030E+002
   0.7949731E+001   0.1107308E+002
   0.1346526E+002   0.9160293E+001
   0.1604531E+002   0.1097177E+002
   0.1521757E+002   0.1199089E+002
   0.1553573E+002   0.1457276E+002
   0.1675557E+002   0.1605545E+002
   0.1646995E+002   0.1735523E+002
   0.1393624E+002   0.1532803E+002
   0.1067869E+002   0.1424605E+002
   0.7160548E+001   0.1153612E+002
   0.4801859E+001   0.9844028E+001
   0.3356219E+001   0.8642334E+001
   0.2992783E+001   0.7748678E+001
   0.3637171E+001   0.7760435E+001
   0.6005365E+001   0.1586368E+002
   0.8450102E+001   0.2349386E+002
   0.1007904E+002   0.2609448E+002
   0.7461342E+001   0.2716774E+002
   0.3430828E+001   0.2934175E+002
  -0.4461020E+000   0.2498145E+002
  -0.3300073E+001   0.1702418E+002
  -0.5394640E+001   0.1095626E+002
  -0.4728893E+001   0.9657973E+001
  -0.2094953E+001   0.7672906E+001
   0.1448260E+000   0.4624946E+001
   0.5564398E+000   0.1901812E+001
  -0.5412341E-001   0.2231212E+001
  -0.3445553E+000   0.3396309E+001
  -0.4455948E+000   0.5546524E+001
  -0.6229240E+000   0.7012559E+001
  -0.1588505E+001   0.7017364E+001
  -0.3029831E+001   0.7292644E+001
  -0.5016503E+001   0.7302259E+001
  -0.2207633E+001   0.8412717E+001
  -0.3258592E+001   0.5063763E+001
  -0.3134353E+001   0.4460847E+001
  -0.1196058E+001   0.4870814E+001
   0.2325156E+001   0.6257396E+001
   0.6569560E+001   0.1060448E+002
   0.1012431E+002   0.1408493E+002
   0.1365289E+002   0.1398910E+002
   0.1789490E+002   0.1366787E+002
   0.1918819E+002   0.1771567E+002
   0.1796332E+002   0.2039731E+002
   0.1741453E+002   0.2412056E+002
   0.1858898E+002   0.2519205E+002
   0.1764881E+002   0.2636447E+002
   0.1436278E+002   0.2329553E+002
   0.1029749E+002   0.1984486E+002
   0.5758593E+001   0.1302173E+002
   0.2537836E+001   0.8495984E+001
   0.8854015E+000   0.5530462E+001
   0.5484341E+000   0.3713716E+001
   0.9549029E+000   0.3038183E+001
   0.2644518E+001   0.1146489E+002
   0.5346221E+001   0.2056876E+002
   0.7269848E+001   0.2320801E+002
   0.4953450E+001   0.2462461E+002
   0.9381050E+000   0.2705126E+002
  -0.2985286E+001   0.2275207E+002
  -0.6514010E+001   0.1450734E+002
  -0.8818370E+001   0.1035930E+002
  -0.8158864E+001   0.1011654E+002
  -0.5130190E+001   0.8340640E+001
  -0.9436222E+000   0.5315927E+001
   0.1507768E+001   0.2426771E+001
   0.1489782E+001   0.3070049E+001
   0.1482170E+001   0.4113765E+001
   0.2023069E+001   0.7017710E+001
   0.3005455E+001   0.9814197E+001
   0.1890775E+001   0.9649911E+001
   0.2925834E+000   0.9746022E+001
