#dalpdx  dalpdy   dalpdz
   0.2508236E+001  -0.2494720E+001  -0.1174115E+001
  -0.5403514E+000  -0.2407743E+001  -0.1215547E+001
  -0.1013337E+001  -0.1758532E+001  -0.1032564E+001
  -0.1534478E+001  -0.1126220E+001  -0.9379719E+000
  -0.3037122E+001  -0.6232506E+000  -0.7187943E+000
  -0.4684098E+001  -0.1666074E+000  -0.5132703E+000
  -0.4432585E+000   0.5205950E+000  -0.2019238E+000
   0.6775663E-001   0.8932598E+000  -0.1481616E+000
   0.1428896E+000   0.1119872E+001  -0.1219926E+000
   0.4932632E-001   0.1269107E+001  -0.8141384E-001
  -0.1508333E+000   0.1250783E+001  -0.5006696E-001
  -0.3990902E+000   0.9777603E+000  -0.1693644E-001
  -0.4687526E+000   0.6279274E+000   0.1879739E-001
  -0.2554846E+000   0.3529123E+000   0.3772102E-001
   0.3306460E+000   0.1188602E+000   0.9092863E-001
   0.2407998E+001  -0.7295318E-001   0.5489675E+000
   0.3579962E+001  -0.2836542E+000   0.5866253E+000
   0.4947090E+001  -0.1025696E+001   0.2005805E+000
   0.2559239E+001  -0.1260052E+001   0.8763772E+000
   0.9982954E+000  -0.2116763E+000   0.9535518E+000
  -0.9070916E+000   0.7936620E-001   0.6401928E+000
  -0.1962812E+001   0.6410495E-001   0.3670876E+000
  -0.3041564E+001   0.5091330E+000   0.6156088E+000
  -0.1682727E+001   0.1149660E+001  -0.4286893E-001
   0.9841614E+000   0.1228490E+001  -0.2305502E+000
   0.3049148E+001   0.2068272E+001  -0.4450427E+000
   0.1825126E+001   0.2663002E+001  -0.8451066E+000
   0.1000836E+000   0.3280981E+001  -0.5365002E+000
   0.5520303E+000   0.3595907E+001  -0.7577657E-002
  -0.1061936E+001   0.3210216E+001   0.5309959E+000
  -0.3259463E+001   0.2080280E+001   0.9133637E+000
  -0.2516535E+001   0.1855495E+001   0.1350045E+001
  -0.1105296E+001   0.2043276E+001   0.1259378E+001
  -0.4396003E+000   0.2572113E+001   0.6022491E+000
  -0.9015541E-001   0.2569441E+001  -0.6508313E-001
   0.2071659E+000   0.2240478E+001  -0.5629046E+000
   0.5000752E+000   0.1422528E+001  -0.1000671E+001
   0.3454273E+000   0.7328643E-001  -0.1087389E+001
   0.5935392E+000  -0.1257882E+001  -0.9575036E+000
   0.2451713E+001  -0.2180196E+001  -0.1044392E+001
   0.1979661E+001  -0.1554852E+001  -0.1563410E+001
  -0.2870637E+000  -0.1690788E+001  -0.1735764E+001
  -0.5526095E+000  -0.1515313E+001  -0.1559459E+001
  -0.9627225E+000  -0.1251746E+001  -0.1431847E+001
  -0.2252873E+001  -0.5419901E+000  -0.1136064E+001
