#dalpdx  dalpdy   dalpdz
  -0.7353131E+000  -0.4223359E+001  -0.1120105E+000
   0.1239506E+002  -0.1525690E+001  -0.2505696E+001
   0.1265563E+002   0.8372763E+001  -0.5091384E+001
  -0.2878074E+002   0.1068732E+002   0.4570108E+001
  -0.2811280E+001  -0.1149413E+001   0.7449385E+000
  -0.2492331E+001  -0.1050272E+001  -0.5185793E+000
  -0.6774071E+000  -0.1139849E+000  -0.1443585E+000
   0.1803441E+000  -0.2513043E-001   0.1700819E-001
   0.6241710E+000   0.2787286E+000   0.1586071E-003
   0.4919527E+000   0.7511484E+000  -0.1333432E+000
  -0.5647490E+000   0.7947826E+000  -0.1850780E+000
  -0.6912222E+000   0.5595957E+000  -0.4449080E-001
  -0.3255335E+000   0.3044518E+000   0.1158008E-001
  -0.8049593E-001   0.8186436E-001   0.1667172E-001
   0.1482573E+000  -0.6261187E-001   0.3482581E-001
   0.6569888E+000  -0.2310409E+000   0.9116831E-001
   0.2004877E+001  -0.1298274E+000   0.1432647E+000
   0.2456124E+002  -0.5296651E+001   0.4446411E+001
   0.7788823E+001   0.4488033E+001   0.9514784E+000
  -0.1584376E+002   0.1891388E+002   0.8378577E+000
  -0.1180348E+002   0.9081181E+000   0.3731239E+001
   0.1283706E+001  -0.1859108E+001   0.3392086E+000
  -0.1803752E+001   0.3484016E+000  -0.2511879E+000
  -0.1539245E+001  -0.4189195E+000   0.1970903E+000
   0.8227282E-001  -0.3385376E+001   0.8484412E+000
   0.1476092E+001  -0.3072650E+001  -0.2870327E+000
   0.4124421E+001  -0.1150513E+001  -0.9393348E+000
   0.6904746E+001   0.9822761E+001  -0.1683582E+001
   0.1639464E+001   0.1569274E+002  -0.3183030E+001
  -0.2577246E+001   0.1578046E+001  -0.3802520E+001
  -0.1218256E+000  -0.3934108E+001  -0.2035820E+001
  -0.5145065E+001   0.5090491E+000   0.1727792E+001
  -0.6252712E+001   0.3268948E+000   0.3536893E+001
  -0.1368794E+001  -0.6069363E+000   0.1125676E+001
