#dalpdx  dalpdy   dalpdz
   0.5880922E+000  -0.3233397E+001  -0.7808143E+000
   0.1747583E+002  -0.2746091E+001  -0.4916319E+001
   0.2342538E+001   0.2462359E+001  -0.5729139E+001
  -0.2294579E+002   0.4685460E+001   0.1553484E+001
  -0.2903643E+001  -0.4083484E+000   0.4867459E+000
  -0.2101683E+001  -0.8040300E+000  -0.3258102E+000
  -0.7196959E+000  -0.1164979E+000  -0.1535409E+000
   0.1762635E+000   0.2602198E-001  -0.7954578E-003
   0.6162649E+000   0.3567795E+000  -0.1994062E-001
   0.3940447E+000   0.7767692E+000  -0.1382776E+000
  -0.4814314E+000   0.8181627E+000  -0.1636512E+000
  -0.6783882E+000   0.5826472E+000  -0.4727811E-001
  -0.3456812E+000   0.3245748E+000   0.1146884E-001
  -0.9286383E-001   0.1019226E+000   0.1802797E-001
   0.1602500E+000  -0.5956033E-001   0.3689348E-001
   0.6353296E+000  -0.2031776E+000   0.7721215E-001
   0.3253475E+001  -0.2906912E+000   0.4064077E+000
   0.1892493E+002  -0.3174541E+001   0.3455768E+001
   0.9585680E+001   0.2628500E+001   0.1020742E+001
  -0.1359319E+002   0.1386805E+002   0.1318041E+001
  -0.1094407E+002   0.5888168E+001   0.3485550E+001
  -0.1096739E+001  -0.1454749E+000   0.3681060E+000
  -0.8923659E+000  -0.2204456E+000   0.3539988E-002
  -0.1224703E+001  -0.1139303E+001   0.3699991E+000
   0.3210789E+000  -0.3439618E+001   0.5450100E+000
   0.1325326E+001  -0.3163612E+001  -0.1085396E+000
   0.4439291E+001  -0.6100090E+000  -0.5504982E+000
   0.7274052E+001   0.9675618E+001  -0.1584043E+001
   0.8881176E+000   0.1394952E+002  -0.3582800E+001
  -0.3388778E+001   0.4098188E+001  -0.3032630E+001
  -0.2292227E+001  -0.3568943E+000  -0.6370888E+000
  -0.4158399E+001   0.2298253E+000   0.1826840E+001
  -0.4562931E+001   0.3489043E-001   0.2672304E+001
  -0.1279188E+001  -0.4238249E+000   0.1059648E+001
   0.6714772E-001  -0.9393698E-002   0.5320887E-001
   0.4029685E+000   0.1645235E+001  -0.2430398E+000
   0.3629163E+001   0.6024411E+001  -0.1349872E+001
   0.1833321E+001   0.6952325E+001  -0.2035003E+001
  -0.2426292E+001   0.1425328E+001  -0.7953032E+000
  -0.1606781E+001  -0.1680027E+001  -0.3888296E+000
   0.2285610E+001  -0.7464581E+000   0.7001164E+000
   0.1484196E+002  -0.8055063E+000  -0.1008876E+001
   0.1921959E+001  -0.1033113E+002  -0.5788384E+001
  -0.1859149E+002  -0.8530214E+001  -0.1883289E+001
  -0.3808969E+001  -0.1966367E+001  -0.2807449E+000
  -0.9310782E+000  -0.6278276E+000  -0.3168435E+000
  -0.2412569E+000   0.1930351E+000  -0.1551258E+000
   0.6199394E+000   0.8823235E+000  -0.9238712E-001
   0.1324498E+001   0.1946299E+001  -0.1543413E+000
   0.5987304E+000   0.2544105E+001  -0.2342270E+000
  -0.8066599E+000   0.2164814E+001  -0.1145993E+000
  -0.1066427E+001   0.1590370E+001   0.5866224E-001
  -0.7449809E+000   0.9696105E+000   0.7612827E-001
  -0.3833186E+000   0.4513885E+000   0.4545381E-001
  -0.5953270E-001   0.1148242E+000   0.3959005E-001
   0.3953763E+000  -0.1928770E+000   0.7982226E-001
   0.1696718E+001  -0.7472511E+000   0.1792345E+000
   0.1029854E+002  -0.7479723E+001   0.4403789E+000
   0.1711839E+002  -0.1766028E+002  -0.1331071E+001
   0.3628003E+001  -0.9851011E+001  -0.2296478E+001
  -0.1456911E+002   0.1005968E+002   0.6175770E+000
  -0.1252485E+002   0.1182482E+002   0.1095182E+001
  -0.1041364E+001   0.1541986E+000   0.7006895E+000
  -0.1331611E+001   0.2186322E+000  -0.8977054E-001
