# ~alp d~p/dx   Phi_p_sgs,x
   0.8840497E+001   0.1959357E+002
   0.7386430E+001   0.1582477E+002
   0.4836943E+001   0.8427004E+001
   0.5911636E+001   0.6387584E+001
   0.1161310E+002   0.8131131E+001
   0.2276917E+002   0.2139842E+002
   0.2647530E+002   0.7988986E+001
   0.3097721E+002   0.2523574E+002
   0.4326341E+002   0.3488454E+002
   0.3967504E+002   0.2343203E+002
   0.4981662E+002   0.1279822E+002
   0.3060552E+002  -0.3650966E+002
   0.1609246E+002  -0.3218078E+002
   0.1707799E+002  -0.3841525E+002
   0.2015799E+000  -0.3272584E+002
   0.2728881E+001   0.2730594E+002
  -0.5251742E+001   0.1057755E+002
  -0.1320094E+002   0.7549753E+001
  -0.1726429E+002  -0.4470918E+001
  -0.1836971E+002  -0.5493889E+001
  -0.1700749E+002  -0.7555626E+001
  -0.1356620E+002  -0.4779829E+001
  -0.1690317E+002   0.1503562E+002
  -0.1890222E+002   0.3187281E+002
  -0.1298068E+002   0.4069733E+002
  -0.1114312E+002   0.3743525E+002
  -0.8273322E+001   0.1819228E+002
  -0.9458282E+000   0.4617827E+001
  -0.1273802E+001  -0.1358530E+001
   0.1899086E+001  -0.3171166E+001
   0.8986822E+001   0.6735760E+001
   0.2398870E+000  -0.5218896E+001
  -0.9219169E+001  -0.2039478E+002
  -0.1095380E+002  -0.2629141E+002
  -0.9952339E+001  -0.2508993E+002
  -0.5040535E+001  -0.1976064E+002
   0.2476048E+001  -0.2250631E+001
   0.7468820E+001   0.7564132E+001
   0.1252399E+002   0.1796750E+002
   0.9635075E+001   0.1996821E+002
   0.1757007E+002   0.1659977E+002
   0.1419517E+002   0.1341386E+002
   0.9556136E+001   0.7187640E+001
   0.1063425E+002   0.7902717E+001
   0.1689262E+002   0.1206771E+002
   0.4374229E+002   0.4277455E+002
   0.6238084E+002   0.2511777E+002
   0.6519136E+002   0.3910167E+002
   0.7812720E+002   0.4511006E+002
   0.5348922E+002   0.2812125E+002
   0.4030362E+002   0.8566032E+001
   0.4343562E+001  -0.3767075E+002
  -0.7793947E+001  -0.3003346E+002
  -0.1974102E+002  -0.4024686E+002
  -0.3472178E+002  -0.3420399E+002
  -0.1064231E+002   0.2962028E+002
  -0.1139424E+002  -0.5183439E+001
  -0.1506377E+002  -0.4058670E+000
  -0.1743640E+002  -0.3992722E+001
  -0.2394006E+002  -0.1202032E+002
  -0.2977960E+002  -0.2188535E+002
  -0.2383365E+002  -0.2028126E+002
  -0.2084155E+002  -0.1815044E+001
  -0.9839837E+001   0.1340398E+002
   0.7971799E+001   0.3257008E+002
   0.9863241E+001   0.2741206E+002
   0.2860388E+001   0.6785615E+001
  -0.4559222E+001  -0.9904625E+001
  -0.1071015E+002  -0.2061381E+002
  -0.6087895E+001  -0.2338820E+002
   0.4582192E+001  -0.1096749E+002
  -0.3059254E+001  -0.2434843E+002
  -0.1541962E+002  -0.5255542E+002
  -0.2093694E+002  -0.5616360E+002
  -0.2265439E+002  -0.5481453E+002
  -0.1598575E+002  -0.4952034E+002
  -0.8161551E+000  -0.6688260E+001
   0.5376832E+001   0.1007337E+002
   0.1264306E+002   0.2006279E+002
   0.1501720E+002   0.1974889E+002
   0.2304905E+002   0.1463414E+002
   0.1937264E+002   0.1574106E+002
   0.1358852E+002   0.1010181E+002
   0.1667029E+002   0.1465949E+002
   0.2611518E+002   0.2229548E+002
   0.7229480E+002   0.6321987E+002
   0.1065994E+003   0.5420170E+002
   0.9868467E+002   0.7420158E+002
   0.1015780E+003   0.8260439E+002
   0.6445230E+002   0.5032660E+002
   0.2539337E+002   0.5557896E+001
  -0.8157299E+001  -0.3861789E+002
  -0.1890027E+002  -0.3078333E+002
  -0.4501832E+002  -0.3796700E+002
  -0.5204056E+002  -0.1771639E+002
  -0.2405966E+002   0.3556611E+002
  -0.1843125E+002  -0.1173312E+002
  -0.1618606E+002  -0.4628070E+001
  -0.1460239E+002  -0.3969063E+001
  -0.2432772E+002  -0.1571802E+002
  -0.3983343E+002  -0.3248415E+002
  -0.3673760E+002  -0.3152343E+002
  -0.2862703E+002  -0.1877960E+002
  -0.8334095E+001  -0.8651605E+001
   0.1542435E+002   0.1983821E+002
   0.1840994E+002   0.1917174E+002
   0.6681541E+001  -0.5646303E+001
  -0.7273269E+001  -0.2201802E+002
  -0.1670552E+002  -0.3256054E+002
  -0.1101732E+002  -0.3542673E+002
   0.4138936E+001  -0.2319012E+002
  -0.3641394E+001  -0.3771114E+002
  -0.1844630E+002  -0.7389121E+002
  -0.2683370E+002  -0.7676085E+002
  -0.3045122E+002  -0.7493862E+002
  -0.2295765E+002  -0.6919039E+002
  -0.1872832E+001  -0.1235096E+002
   0.3464424E+001   0.7027620E+001
   0.1112160E+002   0.1883488E+002
   0.1911201E+002   0.1961941E+002
   0.1855485E+002   0.1220124E+002
   0.1521119E+002   0.1364460E+002
   0.1361368E+002   0.1028618E+002
   0.1902182E+002   0.1479375E+002
   0.3478923E+002   0.2598103E+002
   0.9357398E+002   0.6733949E+002
   0.1373239E+003   0.6710243E+002
   0.1188176E+003   0.8950750E+002
   0.1064257E+003   0.9470280E+002
   0.6759332E+002   0.6728573E+002
