# ~alp d~p/dx   Phi_p_sgs,x
   0.1278898E+002   0.2770495E+002
   0.3091905E+001   0.7216704E+001
   0.3381904E+000   0.4802568E+001
   0.4534605E+001   0.5828911E+001
   0.8634650E+001   0.5970873E+001
   0.2287267E+002   0.7036745E+001
   0.3850083E+002   0.1488941E+002
   0.5239893E+002   0.6056462E+001
   0.3492543E+002   0.1016293E+002
   0.1892609E+002   0.1007814E+002
   0.4850473E+002   0.2296759E+002
   0.8053398E+002  -0.6420991E+001
   0.1047231E+002  -0.6883442E+002
  -0.3310413E+002  -0.1045163E+003
   0.2154447E+001  -0.9761127E+002
   0.1531168E+002   0.3574733E+001
  -0.3396920E+001   0.8712777E+001
  -0.8584389E+001  -0.9538969E+000
  -0.2325640E+002  -0.7080382E+001
  -0.2895112E+002  -0.5738598E+001
  -0.1866768E+002  -0.7575692E+001
  -0.5488943E+001   0.2950635E-001
  -0.5645143E+001   0.1266260E+001
  -0.1869735E+002   0.3706863E+002
  -0.4466897E+001   0.5505169E+002
   0.1279860E+002   0.3832962E+002
  -0.1600338E+002   0.1089245E+002
  -0.3388451E+002  -0.8605695E+001
  -0.6894649E+001  -0.1494444E+002
   0.2037657E+002   0.6477463E+000
   0.8190068E+001   0.4770210E+001
   0.2458429E+001  -0.4845020E+000
  -0.4935597E+001  -0.5797457E+001
  -0.1411951E+002  -0.6985406E+001
  -0.1661310E+002  -0.9744050E+001
  -0.6885999E+001   0.7880164E+001
   0.4369866E+001   0.1193710E+002
   0.1163308E+002   0.1591221E+002
   0.1193648E+002   0.1651780E+002
   0.1770370E+002   0.2881194E+002
   0.3642491E+002   0.2879443E+002
   0.1423447E+002   0.1284740E+002
   0.1223467E+001   0.3649745E+001
   0.3943671E+001   0.7730685E+001
   0.9748128E+001   0.1000196E+002
   0.4339162E+002   0.2058719E+002
   0.7168805E+002   0.2568553E+002
   0.9920699E+002   0.9842706E+001
   0.5291130E+002   0.1918558E+002
   0.3203828E+002   0.2226970E+002
   0.2355947E+002   0.7521415E+001
  -0.4327705E+002  -0.4168244E+002
  -0.1340006E+003  -0.7923686E+002
  -0.6289295E+002  -0.6245509E+002
   0.1626112E+002   0.5354867E+001
  -0.1179703E+001   0.2030945E+002
  -0.9578226E+001  -0.6347732E+001
  -0.1021585E+002  -0.1896613E+001
  -0.2283150E+002  -0.7097194E+001
  -0.3017251E+002  -0.5101992E+001
  -0.2614762E+002  -0.1227948E+002
  -0.1229459E+002  -0.1001512E+002
  -0.9638824E+001  -0.5070910E+001
   0.5958537E+000   0.3860598E+002
   0.4395830E+002   0.4208849E+002
   0.5287340E+002   0.2796620E+002
  -0.6999653E+001  -0.5879568E+001
  -0.4295965E+002  -0.4145314E+002
  -0.4253443E+002  -0.4396666E+002
  -0.9721467E+000  -0.2630967E+002
   0.6607706E+001  -0.1328237E+002
   0.8528608E+001   0.1358710E+001
  -0.8596004E+001  -0.1386619E+002
  -0.4734763E+002  -0.4326386E+002
  -0.5676125E+002  -0.5181349E+002
