# ~alp d~p/dx   Phi_p_sgs,x
   0.1570785E+002   0.3291994E+002
   0.1413087E+001   0.1345826E+001
   0.9758740E-001   0.3510867E+001
   0.1525182E+001   0.5591499E+001
   0.8358987E+001   0.6136418E+001
   0.2226623E+002   0.5365930E+001
   0.4229401E+002   0.9509830E+001
   0.6513031E+002   0.3627819E+001
   0.3435463E+002   0.2010145E+000
   0.1508078E+002   0.1866819E+001
   0.3008148E+002   0.1448748E+002
   0.1342398E+003   0.2113277E+002
   0.8214526E+002  -0.6066940E+002
  -0.1168081E+003  -0.1313765E+003
  -0.1337162E+002  -0.1635344E+003
   0.1987671E+002   0.4403597E+001
  -0.4410643E+001   0.7092826E+001
  -0.6864280E+001  -0.8828514E+000
  -0.2260815E+002  -0.7462126E+001
  -0.3716820E+002  -0.4978394E+001
  -0.1744796E+002  -0.7351673E+001
  -0.3526752E+001   0.5840234E+000
  -0.4446317E+001   0.2692639E+000
  -0.1907120E+002   0.2409893E+002
   0.3408074E+001   0.5519512E+002
   0.3280335E+002   0.2957947E+002
  -0.2026820E+002   0.1746585E+002
  -0.6421935E+002  -0.1810704E+002
  -0.1375674E+002  -0.4178588E+002
   0.2471948E+002   0.2865005E+001
   0.8427495E+001   0.2454457E+001
   0.3701863E+001  -0.7997554E+000
  -0.3303493E+001  -0.3339861E+001
  -0.1507677E+002  -0.3497042E+001
  -0.1691686E+002  -0.4522902E+001
  -0.7858284E+001   0.1455000E+002
   0.7884880E+001   0.2186406E+002
   0.1360034E+002   0.1454768E+002
   0.9018716E+001   0.8406497E+001
   0.2291055E+002   0.3054685E+002
   0.4900197E+002   0.3538003E+002
   0.1126648E+002   0.7089700E+001
   0.3265975E+000   0.2716677E+001
   0.2001561E+000   0.4924506E+001
   0.1108657E+002   0.1211118E+002
   0.4242361E+002   0.1306533E+002
   0.7967240E+002   0.2001126E+002
   0.1095041E+003   0.9847479E+001
   0.5047445E+002   0.1759339E+002
   0.2040644E+002   0.2473376E+002
   0.4778833E+001   0.1406706E+002
  -0.4741178E+002  -0.7124279E+001
  -0.2053903E+003  -0.1008844E+003
  -0.9258779E+002  -0.5076271E+002
   0.5879063E+002   0.1940483E+002
  -0.3496003E+000   0.1082410E+001
  -0.7144199E+001  -0.3634128E+001
  -0.7513801E+001  -0.1784139E+001
  -0.2484848E+002  -0.8059006E+001
  -0.3583785E+002  -0.4945452E+001
  -0.1974427E+002  -0.6277963E+001
  -0.8377165E+001  -0.4213088E+001
  -0.6275722E+001  -0.1152605E+001
  -0.1951103E+001   0.3199301E+002
   0.6745823E+002   0.4355545E+002
   0.7375076E+002   0.2903655E+002
  -0.8670545E+001  -0.3828452E+001
  -0.7160370E+002  -0.5420090E+002
  -0.6185326E+002  -0.5120225E+002
  -0.1807382E+001  -0.1805179E+002
   0.8706997E+001  -0.1128564E+002
   0.1501348E+002   0.5376619E+001
  -0.2009713E+001  -0.8488214E+000
  -0.5613926E+002  -0.3264715E+002
  -0.7510039E+002  -0.4351194E+002
  -0.3209094E+002  -0.1370756E+002
  -0.2982120E+001   0.1306603E+002
   0.4478873E+001   0.1917087E+002
   0.1226073E+002   0.3190604E+002
   0.6131767E+002   0.4877253E+002
   0.6256701E+002   0.2344332E+001
   0.3782863E+002  -0.9689361E+001
   0.1132768E+002   0.9153026E+001
   0.1283893E+002   0.2269463E+002
   0.2389797E+002   0.2295200E+002
   0.5158252E+002   0.2724859E+002
   0.1163609E+003   0.5447895E+002
   0.1563223E+003   0.3655041E+002
   0.2949398E+002   0.2695898E+002
   0.1058432E+002   0.1426503E+002
   0.4029505E+002   0.2801073E+002
   0.7382113E+001  -0.1602482E+002
  -0.1390510E+003  -0.1214847E+003
  -0.4015880E+002   0.6292046E+002
   0.2695721E+002   0.2123459E+003
  -0.5464988E+002  -0.4483137E+001
  -0.3107979E+002  -0.2139035E+002
  -0.1262290E+002  -0.3647020E+001
  -0.2076246E+002  -0.4259669E+001
  -0.2965318E+002  -0.3569976E+000
  -0.5048425E+002  -0.2820135E+002
  -0.5631738E+002  -0.4598081E+002
  -0.2505570E+002  -0.3928106E+002
   0.8571389E+001   0.1883188E+002
   0.5496421E+002   0.1933016E+002
   0.4986011E+002   0.1674893E+002
   0.7376754E+001  -0.2572649E+001
  -0.3081683E+002  -0.2825497E+002
  -0.5718594E+002  -0.2285944E+002
  -0.4320900E+002  -0.2814158E+002
  -0.1316054E+002  -0.2670913E+002
   0.1844706E+002   0.5150400E+001
   0.3704240E+001  -0.1229867E+001
  -0.7986505E+002  -0.9492802E+002
  -0.1184811E+003  -0.1081408E+003
  -0.4895293E+002  -0.4794568E+002
  -0.9525465E+001  -0.5438334E+001
  -0.1331874E+001   0.1074337E+002
   0.1203120E+002   0.3883948E+002
   0.6078972E+002   0.3405293E+002
   0.3441977E+002   0.8310717E+000
   0.2942357E+002  -0.8494062E+001
   0.1237970E+002   0.1071035E+002
   0.1584314E+002   0.2398265E+002
   0.4621336E+002   0.3576201E+002
   0.8210653E+002   0.4151909E+002
   0.2023252E+003   0.1188354E+003
   0.2536411E+003   0.9883957E+002
   0.4430078E+002   0.7645784E+002
   0.1228104E+001   0.3677938E+001
   0.3921973E+002   0.5361386E+002
   0.4657035E+002   0.4769937E+002
   0.3247048E+001  -0.9612784E+001
  -0.2003817E+002   0.4665221E+002
  -0.3451240E+002   0.9096781E+002
  -0.6262383E+002  -0.2480262E+002
  -0.6128625E+002  -0.1664200E+002
  -0.1622699E+002  -0.7559530E+001
  -0.8224346E+001  -0.1776497E+001
  -0.1207785E+002  -0.8028008E+000
  -0.6362459E+002  -0.3989196E+002
  -0.1188493E+003  -0.4360996E+002
  -0.6399071E+002  -0.4964936E+002
   0.1520105E+001  -0.8172889E+001
   0.2272905E+002   0.2401258E+001
   0.2696487E+002   0.3910495E+001
   0.1533029E+002   0.5150433E+001
  -0.1606916E+002  -0.2986026E+002
  -0.7076177E+002  -0.3799425E+002
  -0.5879467E+002  -0.5462643E+002
  -0.5190695E+001  -0.4600526E+002
   0.1188306E+002  -0.8181118E+000
   0.3582512E+001  -0.1717067E+001
  -0.5355040E+002  -0.1446990E+003
  -0.8640758E+002  -0.1540966E+003
  -0.3178877E+002  -0.5126987E+002
  -0.8776288E+001  -0.8461917E+001
  -0.3880989E+000  -0.6821081E-001
   0.1554963E+002   0.1873421E+002
   0.3694110E+002   0.8780379E+001
   0.1227479E+002   0.3982488E+001
   0.3378811E+001   0.2985210E+000
  -0.2928345E+001   0.1276621E+002
  -0.9632090E-002   0.2109608E+002
   0.4804369E+002   0.4012909E+002
   0.1408534E+003   0.4541870E+002
   0.2818855E+003   0.1061474E+003
   0.2271593E+003   0.1217226E+003
   0.4605469E+002   0.7345285E+002
  -0.8072890E+000   0.2641831E+001
   0.3631211E+002   0.6033789E+002
   0.5002644E+002   0.5628218E+002
   0.6382677E+001   0.1688562E+002
  -0.8076406E+001   0.1555213E+001
  -0.1621557E+002  -0.7564913E+001
  -0.3354203E+002  -0.1610488E+002
  -0.4029159E+002  -0.9283488E+001
  -0.1391130E+002  -0.6672287E+001
  -0.4624715E+001  -0.1711580E+001
  -0.8118770E+001  -0.4951761E+001
  -0.4637955E+002  -0.2876610E+002
  -0.1105297E+003  -0.3122145E+002
  -0.8897264E+002  -0.3364995E+002
  -0.1297583E+002  -0.3158886E+002
   0.1021761E+002  -0.3095026E+000
   0.2008123E+002  -0.2384838E+001
   0.1735412E+002  -0.2022922E+002
  -0.4422930E+002  -0.4606006E+002
  -0.9758334E+002  -0.6178150E+002
  -0.1652829E+002  -0.9193436E+002
   0.2679827E+002  -0.3157689E+002
   0.9172105E+001   0.5293848E+001
  -0.1004878E+000  -0.1907985E+002
  -0.3265284E+002  -0.1165351E+003
  -0.5098929E+002  -0.1102363E+003
  -0.8396756E+001  -0.2605800E+002
  -0.3130584E+001  -0.4295501E+001
   0.9820050E+000  -0.6445166E+000
   0.1148274E+002   0.1838140E+001
   0.1838218E+002  -0.1176059E+001
   0.4553854E+001   0.9597005E+000
   0.1580061E+001   0.8755312E+000
   0.6085000E-001   0.7043472E-001
  -0.1119078E+000  -0.3242225E+001
   0.3557980E+002   0.2308033E+002
   0.1643262E+003   0.1067466E+002
   0.2304373E+003   0.3106624E+002
   0.1333979E+003   0.1327611E+002
   0.3377961E+002  -0.7146440E+001
   0.1144655E+002  -0.1006084E+002
   0.2534099E+002   0.2030600E+002
   0.2196237E+002   0.2477904E+002
   0.7720324E+000   0.2287952E+001
  -0.4689668E+001   0.2813415E+000
  -0.9906068E+001  -0.1280308E+001
  -0.1019581E+002  -0.2644342E+001
  -0.1135559E+002   0.8435462E-001
  -0.9997419E+001  -0.1346668E+001
  -0.9768470E+001  -0.4024776E+001
  -0.1526714E+002  -0.7163952E+001
  -0.3320902E+002  -0.1771960E+002
  -0.6091955E+002  -0.2694888E+002
  -0.8085670E+002  -0.2815856E+002
  -0.3551798E+002  -0.3433752E+002
   0.1610861E+002  -0.4032184E+001
   0.1623950E+002  -0.1267704E+001
  -0.1196777E+002  -0.2537730E+002
  -0.1076506E+003  -0.4934525E+002
  -0.8935525E+002  -0.8340248E+002
   0.3084669E+002  -0.5707341E+002
   0.8143720E+002  -0.1794589E+002
   0.4577371E+002  -0.6401971E+001
  -0.5013794E+001  -0.2115508E+002
  -0.2734353E+002  -0.6013085E+002
  -0.2478985E+002  -0.4995132E+002
   0.1093926E+001  -0.8961458E+001
   0.4409907E+000  -0.2223730E+001
   0.1197149E+001  -0.4171816E+000
   0.5263426E+001   0.2873219E+000
   0.7353569E+001   0.2688913E+000
   0.7000887E+001  -0.3426641E+000
   0.3634628E+001  -0.5628138E+000
   0.8362165E+000  -0.7066098E+000
   0.1297937E+001   0.4446095E+000
   0.2373272E+002   0.1303301E+002
   0.1134652E+003   0.5209684E+001
   0.1373826E+003  -0.1238320E+002
   0.6099110E+002  -0.3093006E+002
   0.2238906E+002  -0.3930003E+002
   0.2208997E+002  -0.2076259E+002
   0.9172790E+001  -0.1526386E+001
   0.3911359E+001   0.1601861E+001
  -0.8542628E+000  -0.9190902E+000
  -0.1863610E+001  -0.2486767E+000
  -0.3257594E+001   0.1776568E+001
  -0.3625520E+001   0.8341232E+000
  -0.1813738E+001   0.1773995E+000
  -0.4579554E+001  -0.2031574E+001
  -0.8942398E+001  -0.4797889E+001
  -0.1978494E+002  -0.9602379E+001
  -0.3764465E+002  -0.2362748E+002
  -0.5947008E+002  -0.3123851E+002
  -0.9382685E+002  -0.2855298E+002
  -0.6821356E+002  -0.2278313E+002
  -0.4236335E+001  -0.1020687E+002
   0.4812838E+001   0.1029883E+002
  -0.3044023E+002  -0.7646540E+001
  -0.1188917E+003  -0.3597684E+002
  -0.5376187E+002  -0.4375953E+002
   0.5312578E+002  -0.4135323E+001
   0.5432483E+002  -0.1622361E+001
  -0.1594137E+001  -0.1941431E+002
  -0.1754567E+002  -0.4250499E+002
  -0.1244740E+002  -0.3263516E+002
  -0.4681583E+001  -0.1628282E+002
   0.5311027E+000  -0.1411001E+001
   0.1527902E+001  -0.8473782E-001
   0.3435600E+001   0.4038939E+000
   0.5553283E+001  -0.5897502E+000
   0.6796723E+001  -0.5567387E+000
   0.1112826E+002   0.1973775E+001
   0.6145400E+001  -0.3841695E+001
   0.2891171E+001  -0.1260943E+001
   0.2164350E+001   0.1408726E+001
   0.1075439E+002   0.7607404E+001
   0.6613607E+002   0.2469714E+002
   0.8636001E+002   0.1409561E+002
   0.3545996E+002  -0.5666835E+001
   0.1590013E+002  -0.2373451E+002
   0.7318018E+001  -0.1899598E+001
   0.7226015E+000  -0.1096233E+001
  -0.4012486E+001  -0.2225865E+000
  -0.3242050E+001  -0.5506852E+000
   0.4047406E+001  -0.1344592E+001
   0.6821912E+001   0.1712111E+001
   0.1699608E+001   0.2903886E+001
  -0.3018741E+000   0.1140729E+001
  -0.1842911E+001  -0.1767175E+001
  -0.3324596E+001  -0.2884076E+001
  -0.8450603E+001  -0.1273571E+002
  -0.2808956E+002  -0.3039619E+002
  -0.5161440E+002  -0.3282014E+002
  -0.6662490E+002  -0.2572391E+002
  -0.7978787E+002  -0.1541154E+002
  -0.8515733E+002  -0.2273086E+002
  -0.1607211E+002   0.5028181E+002
  -0.9581556E+001   0.4631629E+002
  -0.1049526E+003  -0.4066462E+002
  -0.4603402E+002  -0.1445843E+002
   0.3836804E+002   0.1115214E+002
  -0.1998938E+002  -0.2079019E+002
  -0.6872615E+002  -0.5767096E+002
  -0.2815564E+002  -0.6298326E+002
   0.1659462E+001  -0.2322242E+002
   0.1360223E+001  -0.7520150E+000
   0.9735002E+000   0.1341137E+001
   0.4162440E+001   0.2486032E+001
   0.6998455E+001   0.6729687E+000
   0.8264706E+001   0.1898513E+000
   0.1350951E+002   0.6230717E+000
   0.1403203E+002   0.9081191E+001
   0.5538424E+001  -0.4623336E+001
   0.5857371E+001  -0.1958771E+001
   0.4498454E+001   0.1665005E+001
   0.2079809E+001   0.2531030E+000
   0.2373037E+002   0.9330045E+001
   0.3248520E+002   0.8485448E+001
   0.9613825E+001   0.9821205E+001
   0.1890161E+001  -0.5338787E+000
   0.1174964E+001  -0.5595443E+000
  -0.1206934E+001  -0.7707886E+000
  -0.6827933E+001  -0.1130703E+001
  -0.4393804E+001  -0.5535386E+000
   0.6799340E+001   0.2060137E+000
   0.1379217E+002   0.6516374E+000
   0.7782852E+001   0.1679225E+001
   0.2631061E+001   0.1042464E+001
  -0.1499943E+000  -0.8400138E-001
  -0.1327218E+001  -0.3705782E+000
  -0.1370924E+001  -0.6676542E+001
  -0.5677894E+001  -0.1541421E+002
  -0.1197976E+002  -0.1349284E+002
  -0.1909820E+002  -0.8093871E+001
  -0.4059456E+002  -0.1555655E+002
  -0.9193075E+002  -0.1950523E+002
  -0.5401699E+002   0.7465098E+002
  -0.2506282E+002   0.7015466E+002
  -0.5438423E+002  -0.3686706E+002
  -0.2781864E+002  -0.1725104E+001
   0.7147124E+001   0.2708616E+002
  -0.5301910E+002  -0.8306569E+002
  -0.8769731E+002  -0.1091734E+003
  -0.2308403E+002  -0.7020373E+002
   0.6026775E+001  -0.1352289E+002
   0.5016984E+001   0.1774205E+001
   0.5110293E+001   0.2942270E+001
   0.5714300E+001   0.2901732E+001
   0.5270941E+001   0.1984641E+001
   0.1492390E+002   0.2873124E+001
   0.2537573E+002   0.5674685E+001
   0.1398547E+002   0.1441768E+002
   0.1731937E+001  -0.8215009E+000
   0.4894627E+001  -0.6208106E+000
   0.2832020E+001   0.2810419E+001
   0.3419649E+000  -0.2373476E+000
   0.6635170E+001   0.4030594E+001
   0.9190097E+001   0.4397351E+001
   0.1187109E+001   0.3496123E+001
  -0.1334365E+000  -0.5625242E+000
  -0.1078776E+000  -0.4148329E+000
  -0.1383970E+001  -0.4925615E+000
  -0.6033134E+001  -0.1292270E+001
  -0.3518901E+001  -0.1573899E+001
   0.4107844E+001   0.1121421E+001
   0.1134919E+002   0.2133250E+001
   0.1045725E+002   0.1949986E+001
   0.5203702E+001   0.1297006E+001
   0.1121378E+001  -0.1520651E-001
  -0.3751557E+000   0.2417665E+000
   0.6309929E+000  -0.2657721E+000
  -0.1934295E+000   0.8983374E-002
  -0.1923211E+001   0.3023563E+000
  -0.3425944E+001   0.9810935E+000
  -0.8179193E+001  -0.1975367E+001
  -0.3447648E+002  -0.1417263E+002
  -0.4967822E+002   0.1078844E+002
  -0.2556651E+002   0.1672447E+002
  -0.7859701E+001  -0.1950962E+001
  -0.1947018E+001   0.7997728E+001
   0.7151749E+000   0.1067779E+002
  -0.8465632E+002  -0.1411774E+003
  -0.1183973E+003  -0.1752696E+003
  -0.1514617E+002  -0.1108364E+003
   0.1438826E+002  -0.8430113E+000
   0.1465412E+002   0.1508096E+001
   0.1262972E+002   0.1139052E+001
   0.4647501E+001   0.1057872E+001
   0.2685522E+001   0.4692591E+000
   0.2018863E+002   0.3763806E+001
   0.3202831E+002   0.1034209E+002
   0.1185952E+002   0.8788544E+001
   0.3895433E+000  -0.1819711E+001
   0.3145485E+001  -0.1402440E+001
   0.1667797E+001   0.1234381E+001
   0.5096871E-001   0.4419607E+000
   0.9171848E+000   0.2254151E+001
   0.9535056E+000   0.1891055E+001
  -0.1515239E+001  -0.2480084E+000
  -0.2642710E+001  -0.3210738E+000
  -0.9776250E+000   0.9432301E-001
  -0.8853646E+000   0.2373670E+000
  -0.2795874E+001  -0.1082596E+001
  -0.7143764E+000  -0.1926056E+001
   0.1123276E+001   0.5202583E+000
   0.4470287E+001   0.3180535E+001
   0.8624937E+001   0.2703446E+001
   0.5955720E+001   0.1517812E+001
   0.1122422E+001   0.3281467E+000
   0.2743240E-001   0.4398759E+000
   0.1141645E+001   0.1551492E+000
   0.4430493E-002   0.5466998E+000
  -0.1694881E+001   0.4593239E+000
  -0.4449567E+001   0.4648105E+001
  -0.1706743E+002  -0.1353516E+002
  -0.6225256E+002  -0.2321599E+002
  -0.7396622E+002  -0.1896776E+002
  -0.2638663E+002  -0.1087254E+002
  -0.5687162E+001  -0.1161785E+001
   0.3718919E+000   0.3952988E+001
   0.2382626E+001   0.6376914E+001
  -0.5004113E+002  -0.1018323E+003
  -0.6167535E+002  -0.1476309E+003
   0.3383332E+001  -0.9442774E+002
   0.3358647E+002   0.6806346E+000
   0.3319748E+002  -0.1451946E+001
   0.1604810E+002   0.2971628E+001
   0.4725978E+001  -0.1408921E+001
   0.2163110E+001  -0.1313920E+001
   0.1686856E+002   0.1354567E+001
   0.2533290E+002   0.9174230E+001
   0.2937322E+001   0.3265866E+001
  -0.2846437E+001  -0.8283814E+000
   0.1855123E+001  -0.2297699E+001
   0.1058896E+001   0.5123377E+000
  -0.2803282E+000   0.2236699E+000
   0.9583627E-001   0.2239672E+000
   0.4417473E+000  -0.1424445E+000
  -0.1570238E+001  -0.1542059E+000
  -0.3890725E+001   0.8378137E-001
  -0.8603907E+000   0.9373385E+000
   0.1381364E+001   0.1435820E+001
   0.2334738E+000   0.9852292E+000
   0.9228428E+000  -0.2975696E+000
