# ~alp d~p/dx   Phi_p_sgs,x
   0.1057318E+002   0.2362232E+002
   0.5682195E+001   0.1531795E+002
   0.1001220E+001   0.5088231E+001
   0.5682234E+001   0.6121461E+001
   0.9825779E+001   0.5787033E+001
   0.2309694E+002   0.1107451E+002
   0.3534735E+002   0.1702198E+002
   0.4126489E+002   0.6618731E+001
   0.3526308E+002   0.2016043E+002
   0.2416907E+002   0.1554548E+002
   0.5696863E+002   0.2588602E+002
   0.4198463E+002  -0.3362570E+002
  -0.3404967E+001  -0.5880408E+002
   0.2662307E+000  -0.7815604E+002
   0.6639933E+001  -0.6506854E+002
   0.1057035E+002   0.1350451E+002
  -0.3446487E+001   0.8507754E+001
  -0.1066647E+002   0.2928499E+000
  -0.2161991E+002  -0.6307101E+001
  -0.2346998E+002  -0.5540222E+001
  -0.1829543E+002  -0.7190057E+001
  -0.8002184E+001  -0.1681325E+001
  -0.8216536E+001   0.3630381E+001
  -0.1804425E+002   0.3873540E+002
  -0.9293571E+001   0.5205986E+002
   0.1475997E+000   0.4257599E+002
  -0.1218454E+002   0.9871124E+001
  -0.1608908E+002  -0.2097793E+001
  -0.4195372E+001  -0.2101953E+001
   0.1282359E+002   0.5681147E+000
   0.9930655E+001   0.1067354E+002
   0.1443956E+001   0.5939903E+000
  -0.7073012E+001  -0.1038376E+002
  -0.1350072E+002  -0.1314558E+002
  -0.1518526E+002  -0.1530322E+002
  -0.6049386E+001  -0.1056044E+001
   0.2954139E+001   0.4378516E+001
   0.9189709E+001   0.1291507E+002
   0.1367003E+002   0.2077464E+002
   0.1409291E+002   0.2652912E+002
   0.2836753E+002   0.2404525E+002
   0.1609688E+002   0.1581221E+002
   0.3029291E+001   0.4509114E+001
   0.7559995E+001   0.9095427E+001
   0.1045172E+002   0.8799386E+001
   0.4342144E+002   0.3073838E+002
   0.7080884E+002   0.3028428E+002
   0.8533889E+002   0.1393816E+002
   0.6146220E+002   0.2889899E+002
   0.3535079E+002   0.1918395E+002
   0.3703143E+002   0.1249313E+002
  -0.4152574E+002  -0.7515059E+002
  -0.6644891E+002  -0.5854400E+002
  -0.4965001E+002  -0.6313045E+002
  -0.1694724E+002  -0.2263561E+002
  -0.2694322E+001   0.3609995E+002
  -0.1031823E+002  -0.7905281E+001
  -0.1244847E+002  -0.1268624E+001
  -0.2107536E+002  -0.5773730E+001
  -0.2690952E+002  -0.5566436E+001
  -0.3024050E+002  -0.1702465E+002
  -0.1663220E+002  -0.1573103E+002
  -0.1385216E+002  -0.7951412E+001
  -0.2398177E+000   0.3599135E+002
   0.2753973E+002   0.3954738E+002
   0.3389658E+002   0.2850404E+002
  -0.3397452E+001  -0.5890637E+001
  -0.2436190E+002  -0.2747873E+002
