#dalpdx  dalpdy   dalpdz
  -0.8714768E+000   0.6158433E+001  -0.2496981E+001
  -0.1805123E+001   0.5781047E+001  -0.1498128E+001
   0.2465921E+001   0.2511779E+001  -0.8545176E+000
   0.3072826E+001  -0.3186964E+001   0.1100531E+001
   0.5716271E+000  -0.4827852E+001   0.2116493E+001
   0.1374882E+001  -0.5415959E+001   0.2451335E+001
   0.1743416E+001  -0.5746475E+001   0.1844170E+001
   0.1229707E+001  -0.4758271E+001   0.9532386E+000
  -0.5669747E-001  -0.2949724E+001   0.2027293E+000
  -0.1803274E+001  -0.1950652E+001  -0.3119618E+000
  -0.6175629E+001  -0.1284410E+001   0.4690748E+000
  -0.3788978E+001   0.6016104E+000   0.7966692E+000
   0.7404559E+000   0.1879073E+001   0.2055358E+000
   0.3040156E+001   0.1698803E+001   0.3311235E+000
   0.3845079E+001   0.1857750E+001   0.6316263E+000
   0.4087024E+001   0.2341214E+001   0.3003632E-001
   0.1634932E+001   0.1501733E+001  -0.1356303E+001
  -0.2976855E+001   0.1879029E+001  -0.1057741E+001
  -0.6196178E+001   0.3021757E+001  -0.2093269E+001
  -0.7202126E+001   0.2345986E+001  -0.2749247E+001
  -0.4619216E+001   0.1464016E+001  -0.2069768E+001
  -0.6795503E+000   0.1746215E+001  -0.1118375E+001
   0.1876018E+001   0.7676137E+000  -0.6013972E+000
   0.3193765E+001  -0.6182320E+000   0.5313194E+000
   0.5819855E+001  -0.2989566E+000   0.2048217E+001
   0.1098026E+001   0.4800703E+000   0.1541705E+001
  -0.3410949E+000  -0.1011978E+001  -0.4437414E-001
  -0.3203241E+001  -0.1296388E+001   0.4846220E-001
  -0.2367138E+001  -0.1476890E+001  -0.6771434E+000
  -0.5803402E+000  -0.9220926E+000  -0.2508822E+001
   0.1843315E+001  -0.5357849E+000  -0.3553989E+001
   0.4584058E+001   0.2970673E+000  -0.3081716E+001
   0.4639548E+001  -0.1171669E+001  -0.4315770E+001
   0.5030590E+001  -0.3120012E+001  -0.4250421E+001
   0.1142933E+001  -0.4870664E+001  -0.3000551E+001
   0.5153643E+000  -0.5746025E+001  -0.2271859E+001
  -0.8565873E+000  -0.5523029E+001  -0.2094338E+001
  -0.5782058E+001  -0.1630282E+001  -0.1220901E+001
  -0.3282434E+001   0.3382203E+001  -0.2635780E+001
  -0.6674248E+000   0.5456686E+001  -0.2957493E+001
  -0.1172638E+001   0.3950604E+001  -0.2063439E+001
  -0.3134567E+001   0.3419561E+001  -0.8576051E+000
  -0.2148159E+001   0.5746222E+000   0.1921488E+000
   0.3048491E+000  -0.3329133E+001   0.1338440E+001
  -0.5190310E+000  -0.4737064E+001   0.2282932E+001
   0.8154776E+000  -0.5499618E+001   0.2692885E+001
   0.1905335E+001  -0.6029918E+001   0.1975244E+001
   0.2743394E+001  -0.5320982E+001   0.1099437E+001
   0.1219584E+001  -0.4591787E+001   0.6091435E+000
  -0.1144382E+001  -0.3832860E+001   0.3321204E+000
  -0.4668109E+001  -0.2707478E+001   0.9155657E+000
  -0.2038373E+001  -0.5370807E+000   0.9806599E+000
   0.1389460E+001   0.1161490E+001   0.7111866E+000
   0.3113897E+001   0.1974749E+001   0.7398312E+000
   0.4076880E+001   0.2348262E+001   0.7857785E+000
   0.3637441E+001   0.1840171E+001   0.2018932E+000
   0.1720362E+001   0.2445855E+000  -0.1165113E+001
  -0.1387339E+001   0.7623896E+000  -0.1528809E+001
  -0.6260976E+001   0.1231824E+001  -0.3136904E+001
  -0.7360116E+001   0.1289488E+001  -0.3440431E+001
  -0.4177178E+001   0.1763333E+001  -0.2764405E+001
  -0.8978665E+000   0.2795471E+001  -0.1415810E+001
  -0.2605575E+000   0.2190478E+001  -0.2978297E+000
   0.2472379E+001   0.7609575E+000   0.1517467E+001
   0.5901312E+001   0.8885788E+000   0.2829834E+001
  -0.5572600E+000  -0.6852877E+000   0.2076183E+001
  -0.1785448E+001  -0.3577109E+001   0.9336741E+000
  -0.3514146E+001  -0.5147752E+001   0.1234290E+001
  -0.2737588E+001  -0.6295215E+001   0.8317173E+000
  -0.7111837E+000  -0.7623029E+001  -0.7342873E+000
   0.2665661E+001  -0.7391826E+001  -0.2005240E+001
   0.5001291E+001  -0.5695686E+001  -0.2211854E+001
   0.3449016E+001  -0.5767703E+001  -0.4527246E+001
   0.4251688E+001  -0.5727917E+001  -0.5266071E+001
   0.1237590E+001  -0.4721360E+001  -0.4640279E+001
   0.7692023E+000  -0.3877212E+001  -0.3544685E+001
   0.8401928E+000  -0.3133317E+001  -0.3206089E+001
  -0.1004665E+001  -0.1506412E+000  -0.2099981E+001
  -0.1459589E+001   0.2996567E+001  -0.2302088E+001
   0.1029011E+000   0.3830336E+001  -0.2467107E+001
  -0.1461470E+001   0.2363787E+001  -0.1992130E+001
  -0.4839631E+001   0.1777669E+001  -0.9274883E+000
  -0.5754287E+001  -0.9216734E+000   0.6304227E-001
  -0.2670342E+001  -0.4933706E+001   0.7914755E+000
  -0.9675162E+000  -0.6148689E+001   0.1494019E+001
   0.5884004E+000  -0.5448878E+001   0.1980460E+001
   0.2124418E+001  -0.5618537E+001   0.1302782E+001
   0.3293515E+001  -0.4379076E+001   0.3560305E+000
   0.2061240E+001  -0.3160030E+001   0.3937285E+000
  -0.1050505E+000  -0.1756836E+001   0.4370224E+000
  -0.2409081E+001   0.8905505E-001   0.1122858E+001
