#dalpdx  dalpdy   dalpdz
   0.2918473E+001  -0.1774047E+002   0.2958745E+001
  -0.7624493E+001  -0.7298722E+001   0.3979945E+001
   0.1529390E-001   0.1033666E+001  -0.2626688E+001
   0.5075485E+001   0.1884053E+001  -0.5765659E+001
   0.4865677E-001   0.3474920E+001  -0.4308250E+001
  -0.6873851E+001   0.5899500E+001   0.4966951E+000
  -0.6874777E+001   0.6030312E+001   0.1883842E+001
  -0.2373862E+001   0.3758019E+001   0.4374204E+000
   0.3396009E+001   0.4133415E+001  -0.6336092E+000
   0.4336276E+001   0.5372786E+001  -0.1718325E+001
   0.5694589E+001   0.5567876E+001   0.1297787E+000
   0.4481183E+001   0.2278575E+001   0.3153163E+001
   0.8988977E+001  -0.4040241E+001   0.3626410E+000
  -0.5750550E+001  -0.1074245E+002  -0.1343478E+001
  -0.1531531E+002  -0.1013824E+002  -0.2051262E+001
  -0.1434372E+002  -0.2991941E+001   0.1831884E+001
  -0.1683195E+001   0.2491390E+001   0.3209333E+000
   0.2620013E+001   0.3777978E+001   0.5513202E+000
   0.5853309E+001   0.1939438E+001   0.2619526E+001
   0.8724404E+001  -0.5158973E+001   0.7607387E+001
   0.2114791E+002  -0.7321731E+001   0.1388293E+002
   0.1255571E+002   0.1561327E+001   0.1100793E+002
   0.2993298E+001   0.1268581E+002   0.3933066E+001
  -0.1043274E+002   0.1131641E+002  -0.2779725E+001
  -0.1018415E+002   0.5446782E+001  -0.4949719E+001
  -0.1230631E+002   0.2522494E+001  -0.6684359E+001
  -0.9329630E+001   0.3391596E+001  -0.6323671E+001
   0.1231204E+002   0.8872080E+001   0.1592100E+001
   0.1228729E+002   0.9896875E+001   0.6452914E+001
   0.7306825E+001   0.9329528E+001   0.5611814E+001
  -0.1035801E+002   0.3468102E+001   0.4508605E+001
  -0.1477843E+002   0.2210038E+001   0.3597078E+001
  -0.6496468E+001   0.2922053E+001   0.3211491E+001
  -0.1406369E+001   0.3525299E+001   0.9378521E+000
  -0.2384649E+001   0.2643779E+001   0.9640597E+000
  -0.1297793E+001   0.2224887E+001   0.4617330E+000
   0.7043202E+000   0.1800617E+001  -0.4176483E+000
   0.1782622E+001   0.6630329E+000  -0.2741838E+000
   0.9191685E+001  -0.7292627E+001  -0.8271599E+000
   0.1245462E+002  -0.1867829E+002   0.1819675E+001
   0.5414399E+001  -0.1558602E+002   0.3013582E+001
   0.3519843E+001  -0.1499208E+002   0.3347585E+001
   0.1119505E+001  -0.9239839E+001  -0.4605382E+000
   0.6459179E+001  -0.8502415E+001  -0.4886063E+001
   0.6235397E+001  -0.1723797E+001  -0.7209151E+001
  -0.4156488E+001   0.8553301E+001  -0.4293534E+001
  -0.8978117E+001   0.7983420E+001  -0.4767344E+000
  -0.5376427E+001   0.2362287E+001   0.2309762E+001
   0.3685852E+001  -0.1691774E+000   0.3436266E+001
   0.3697430E+001  -0.1639197E+001   0.1427825E+001
   0.3713461E+001  -0.3834113E+001   0.1710542E+001
   0.3876866E+000  -0.7641583E+001   0.8623626E+000
   0.1349214E+001  -0.1299932E+002  -0.2211829E+001
  -0.6739648E+001  -0.1585435E+002  -0.4678421E+001
  -0.8501709E+001  -0.1034788E+002  -0.4142514E+001
  -0.5759848E+001  -0.1361525E+001  -0.2855365E-001
   0.8890908E+000   0.3476388E+001   0.2049990E+000
   0.4671436E+001   0.5423396E+001   0.9370877E+000
   0.3203118E+001   0.6194908E+001   0.2122391E+001
   0.3529312E+001   0.2578988E+001   0.4052569E+001
   0.2028441E+002   0.1072216E+000   0.9270254E+001
   0.1706999E+002  -0.2095018E+001   0.4235517E+001
   0.4205713E+000  -0.5052545E+001  -0.2168009E+001
  -0.1551092E+002  -0.1032944E+002  -0.9107442E+001
  -0.9859634E+001  -0.1223951E+002  -0.8132249E+001
  -0.6824258E+001  -0.7812492E+001  -0.8880455E+001
  -0.3967931E+001  -0.1180135E+001  -0.7219794E+001
   0.1169495E+002   0.6566557E+001   0.1598097E+001
   0.1322443E+002   0.5095587E+001   0.6855480E+001
  -0.1479742E+000   0.2659879E+001   0.9493001E+001
  -0.7861373E+001   0.1129556E+001   0.9377965E+001
  -0.1531566E+002   0.2214885E+001   0.7843232E+001
  -0.5453674E+001   0.2649886E+001   0.2860191E+001
   0.3138398E+000   0.5223051E+001   0.5493792E+000
  -0.1402004E+001   0.1137834E+002   0.1122047E+001
  -0.8063442E+000   0.1627132E+002   0.1356038E+001
  -0.2542167E+000   0.1555452E+002   0.1400741E+000
  -0.1697114E+001   0.1025927E+002  -0.2762057E+000
  -0.4089636E+001   0.3712116E+001  -0.2084727E+000
   0.4316345E+001  -0.9668689E+001   0.1559875E+001
   0.1375570E+001   0.2408537E+000   0.1213737E+001
   0.2300811E+001  -0.4576306E+001   0.1531567E+001
   0.1531983E+001  -0.6635795E+001  -0.5010349E+000
   0.1044001E+002  -0.5539985E+001  -0.7633758E+001
   0.1510518E+002   0.5768657E+000  -0.1279612E+002
   0.5658153E+001   0.8064150E+001  -0.1210409E+002
  -0.1257236E+002   0.1220622E+002  -0.6543847E+001
  -0.1052912E+002   0.9002872E+001  -0.7903392E+000
  -0.2730034E+000   0.3381257E+001   0.2859779E+001
   0.5642525E+000  -0.1340204E+001   0.2278569E+001
  -0.2932215E+000  -0.4542108E+001   0.2925662E+000
  -0.1820202E+001  -0.6255495E+001  -0.3300853E+001
  -0.1399636E+001  -0.7888391E+001  -0.4901560E+001
  -0.2749150E+001  -0.7028395E+001  -0.4604257E+001
  -0.2559095E+001  -0.4033378E+001  -0.2312918E+001
  -0.9225357E+000  -0.1131582E-001  -0.5109079E+000
   0.2778512E+001   0.1738161E+001  -0.3818526E+000
   0.6385053E+001   0.2902785E+001   0.7108684E+000
   0.2210337E+001   0.3830303E+001   0.1873283E+001
   0.1103978E+001   0.1923241E+001   0.3363783E+001
   0.1377323E+002  -0.1341646E+001   0.5566980E+001
   0.1296234E+002  -0.8918048E+001  -0.4766725E+000
  -0.4677115E+001  -0.1547180E+002  -0.6979627E+001
  -0.1724348E+002  -0.1916409E+002  -0.1041622E+002
  -0.8612070E+001  -0.1794860E+002  -0.5728222E+001
  -0.2002285E+001  -0.1364118E+002  -0.4140722E+001
   0.7615774E+001  -0.3201684E+001  -0.3015189E+001
   0.9928146E+001   0.3748508E+001   0.7787306E+000
   0.1159236E+002   0.5192194E+001   0.4103759E+001
