#dalpdx  dalpdy   dalpdz
  -0.1245079E+001   0.8027370E+001  -0.2661568E+001
   0.9273175E-001   0.7184102E+001  -0.1596164E+001
   0.5552164E+001   0.2028080E+001  -0.6610046E+000
   0.1236829E-002  -0.2256814E+001   0.2637526E+001
  -0.4368106E+000  -0.4837281E+001   0.3082477E+001
   0.2321712E+001  -0.5663010E+001   0.2566220E+001
   0.3404108E+001  -0.5555293E+001   0.1523200E+001
   0.1302119E+001  -0.5065584E+001   0.3938266E+000
  -0.3188981E+000  -0.3160791E+001  -0.1283384E+000
  -0.3497468E+001  -0.2096738E+001  -0.6936594E+000
  -0.4892565E+001  -0.2155325E+001  -0.1524355E+001
  -0.6845202E+001   0.4229397E+000   0.5714835E+000
  -0.7399511E+000   0.2826281E+001   0.3830740E+000
   0.4657158E+001   0.3170975E+001   0.1875189E+000
   0.5460171E+001   0.3150545E+001   0.9391617E+000
   0.9513962E+001   0.1594587E+001  -0.8613718E+000
   0.3288960E+001  -0.1165597E+001  -0.1212134E+001
  -0.5186306E+001   0.2424460E+000  -0.1098179E+001
  -0.6252884E+001   0.4656101E+001  -0.2388253E+001
  -0.1046503E+002   0.5686260E+001  -0.4957292E+001
  -0.8634225E+001   0.4218900E+001  -0.5108829E+001
  -0.1720432E+001   0.2270672E+001  -0.3093509E+001
   0.5813049E+000  -0.9006415E+000  -0.1348800E+001
   0.4892589E+001  -0.2465689E+001   0.1534332E+001
   0.8076952E+001  -0.8927756E+000   0.3480530E+001
   0.5765299E+001   0.3583801E+000   0.2687780E+001
  -0.4113515E+001  -0.1898214E+001   0.6871845E+000
  -0.1016407E+001  -0.3032983E+001   0.3388946E-001
  -0.6054085E+001  -0.2667592E+001  -0.3047879E+000
  -0.1441056E+001  -0.2373685E+001  -0.2953681E+001
   0.7003417E+001  -0.2027255E+001  -0.3462842E+001
   0.3007536E+001  -0.9730416E+000  -0.2747519E+001
   0.8288257E+001  -0.2149517E+001  -0.3897816E+001
   0.4065430E+001  -0.4606032E+001  -0.2741333E+001
   0.9806747E+000  -0.5591855E+001  -0.1198410E+001
   0.5668096E+000  -0.6785171E+001  -0.1006899E+001
   0.1815993E+000  -0.6678617E+001  -0.9118808E+000
  -0.5229722E+001  -0.2923753E+001  -0.2675219E+000
  -0.9425994E+001   0.3836054E+001  -0.8316213E+000
  -0.2186161E+001   0.6802447E+001  -0.2703252E+001
  -0.1479187E+001   0.7962220E+001  -0.2305409E+001
  -0.3141443E+001   0.7118501E+001  -0.9782169E+000
  -0.1621973E+001   0.1330359E+001   0.1032323E+001
  -0.3447225E+001  -0.4216415E+001   0.3350044E+001
  -0.2405196E+001  -0.6864665E+001   0.4120493E+001
   0.1986638E+001  -0.8546727E+001   0.3840888E+001
   0.4331995E+001  -0.8287868E+001   0.2480728E+001
   0.3808512E+001  -0.5681404E+001   0.6850603E+000
   0.1923769E+001  -0.3095377E+001   0.6632376E-001
  -0.2990955E+001  -0.1474683E+001  -0.4838431E+000
  -0.3747575E+001  -0.6551107E+000  -0.1022190E+001
  -0.3806785E+001   0.1694835E+001   0.1039484E+001
   0.8956882E+000   0.4214776E+001   0.1259655E+001
   0.4471255E+001   0.4786880E+001   0.1221986E+001
   0.4918278E+001   0.4420635E+001   0.1501442E+001
   0.6263471E+001   0.2672372E+001   0.8953462E-001
   0.1032348E+001  -0.5782890E+000  -0.6202879E+000
  -0.2216283E+001  -0.2467746E+001  -0.1301063E+001
  -0.3639952E+001  -0.5516275E+000  -0.2577398E+001
  -0.1070367E+002  -0.3085446E+000  -0.5313471E+001
  -0.8368676E+001   0.1342729E+001  -0.4721217E+001
  -0.2531282E+001   0.3435844E+001  -0.2216552E+001
  -0.1901055E+001   0.3679660E+001  -0.5415440E+000
   0.5753288E+001   0.3764771E+001   0.3085020E+001
   0.8364500E+001   0.2927906E+001   0.4281222E+001
   0.4194604E+001   0.1094740E+001   0.3459788E+001
  -0.6778385E+001  -0.3071135E+001   0.1189065E+001
  -0.1851584E+001  -0.4862654E+001   0.5491354E+000
  -0.5876254E+001  -0.5554103E+001   0.2928183E+000
  -0.1789017E+001  -0.6631782E+001  -0.2534848E+001
   0.9324105E+001  -0.5149748E+001  -0.3101727E+001
   0.3228953E+001  -0.4014388E+001  -0.2800878E+001
   0.6427292E+001  -0.4051888E+001  -0.4369357E+001
   0.2346349E+001  -0.4286057E+001  -0.3815438E+001
  -0.6164960E+000  -0.4461760E+001  -0.1891075E+001
   0.2803130E+000  -0.4618680E+001  -0.1516275E+001
   0.1827616E+001  -0.3558902E+001  -0.1058931E+001
   0.1122599E+001  -0.2714043E+000  -0.3902411E+000
  -0.3265637E+001   0.5966637E+001  -0.7783860E+000
  -0.8763790E+000   0.7835756E+001  -0.1977649E+001
  -0.6876852E+000   0.2437932E+001  -0.2065763E+001
  -0.2600623E+001   0.3485401E+001  -0.1128886E+001
  -0.8746650E+001   0.4516482E+001   0.1153074E+001
  -0.6661293E+001  -0.7216366E+000   0.2740886E+001
  -0.4054034E+001  -0.2621326E+001   0.3354577E+001
  -0.1223497E+000  -0.3218331E+001   0.3266541E+001
   0.5586425E+001  -0.5715675E+001   0.1698503E+001
   0.5989788E+001  -0.4867600E+001   0.9749855E-001
   0.3159890E+001  -0.4519697E+001   0.1134439E+000
  -0.1593965E+001  -0.2882245E+001   0.9285713E-001
  -0.1585555E+001   0.2076452E+000   0.3716433E+000
  -0.4151488E+000   0.4055205E+001   0.2454437E+001
   0.2991316E+001   0.7322219E+001   0.2985899E+001
   0.3972132E+001   0.7482373E+001   0.2920312E+001
   0.3549622E+001   0.5581542E+001   0.2621529E+001
   0.2550513E+001   0.2828585E+001   0.1103792E+001
  -0.2044704E+001  -0.6256835E+000  -0.4437220E-001
  -0.2403881E+001  -0.2058760E+001  -0.1238646E+001
  -0.3271756E+001  -0.2107427E+001  -0.1998454E+001
  -0.9151404E+001  -0.2584852E+001  -0.4002172E+001
  -0.6635769E+001  -0.4535811E+000  -0.3612614E+001
  -0.3521127E+000   0.1730850E+001  -0.8801121E+000
  -0.1077319E+001   0.2955222E+001   0.4070089E+000
   0.6250047E+001   0.5638451E+001   0.3678016E+001
   0.6951896E+001   0.4972176E+001   0.4888459E+001
   0.2270948E+000   0.2902031E+001   0.4068584E+001
  -0.1098468E+002  -0.2918304E+001   0.2446245E+001
  -0.3711950E+001  -0.5174915E+001   0.2493175E+001
  -0.7545088E+001  -0.6257242E+001   0.2327805E+001
  -0.2690034E+001  -0.8477675E+001  -0.1112168E+000
   0.1254055E+002  -0.6085079E+001  -0.1174705E+001
   0.3243956E+001  -0.6233451E+001  -0.2553287E+001
   0.5754989E+001  -0.8765730E+001  -0.4995555E+001
   0.3493215E+001  -0.9164451E+001  -0.5507846E+001
   0.1048592E-002  -0.8618518E+001  -0.3878571E+001
   0.7402706E+000  -0.7774619E+001  -0.3313497E+001
   0.3470186E+001  -0.6236823E+001  -0.2578773E+001
   0.3896927E+001  -0.4595806E+001  -0.1256864E+001
   0.2394396E+001  -0.2474516E+001  -0.9959164E+000
  -0.1614858E-001   0.1868998E+001  -0.1704578E+001
  -0.1564400E+001  -0.3324555E+001  -0.8966495E+000
  -0.2125807E+001  -0.3513659E+001  -0.1632810E+000
  -0.9526297E+001  -0.5315788E+001   0.2501121E+001
  -0.9084571E+001  -0.5053201E+001   0.3347838E+001
  -0.4028870E+001  -0.4493105E+001   0.3882944E+001
  -0.3797234E+000  -0.4955549E+001   0.3733857E+001
   0.4845540E+001  -0.4534799E+001   0.1621072E+001
   0.5149561E+001  -0.4951941E+001   0.2024549E+000
   0.4962345E+001  -0.3985614E+001   0.5725995E+000
   0.1372019E+001  -0.1982695E+001   0.1020650E+001
   0.1621179E+001   0.1895278E+000   0.1979923E+001
   0.3619400E+001   0.3407093E+001   0.3194955E+001
   0.3222453E+001   0.3622412E+001   0.3083727E+001
   0.2364962E+001   0.2402340E+001   0.2747583E+001
   0.1696508E+001   0.1303891E+001   0.1909076E+001
  -0.6736486E+000  -0.1603715E+000   0.8027272E+000
  -0.3692470E+001  -0.1639757E+001   0.1358719E+000
  -0.2504258E+001  -0.1654787E+001  -0.9576568E+000
  -0.3940383E+001  -0.1362727E+001  -0.1951692E+001
  -0.7047754E+001  -0.6566032E+000  -0.3452507E+001
  -0.4742328E+001   0.2201190E+001  -0.3167881E+001
   0.1593743E+001   0.4743962E+001  -0.7561457E+000
   0.1764642E+001   0.8508636E+001   0.3291222E+000
   0.7674593E+001   0.1037426E+002   0.2688088E+001
   0.6217911E+001   0.9127892E+001   0.2767127E+001
  -0.3662981E+001   0.7583597E+001   0.1783426E+001
  -0.1326073E+002   0.3560530E+001   0.5505747E+000
  -0.5087149E+001   0.2719070E+001   0.1492741E+001
  -0.9706791E+001   0.3159660E+001   0.2203002E+001
  -0.3083227E+001   0.1092491E+001   0.1693369E+001
   0.1277490E+002   0.5945618E+000   0.2013574E+001
   0.4355399E+000  -0.2927263E+001   0.6425404E+000
   0.2906323E+001  -0.6125838E+001  -0.1515734E+001
   0.3080365E+001  -0.6954873E+001  -0.2832120E+001
   0.2328029E+000  -0.6921111E+001  -0.2815608E+001
   0.2138428E+001  -0.6129942E+001  -0.2996762E+001
   0.5454441E+001  -0.5173790E+001  -0.2564849E+001
   0.5836339E+001  -0.3810648E+001  -0.1284716E+001
   0.4591694E+001  -0.2744825E+001  -0.7028925E+000
   0.1864290E+001  -0.2901825E+001  -0.5515196E+000
  -0.2430560E+001  -0.3308749E+001  -0.1371430E-001
  -0.3992112E+001  -0.5502878E+001   0.1158294E+001
  -0.1083542E+002  -0.6999136E+001   0.3805901E+001
  -0.8387507E+001  -0.6985548E+001   0.3877025E+001
  -0.3669760E+001  -0.5724730E+001   0.3620674E+001
   0.2003439E+000  -0.4314916E+001   0.2871091E+001
   0.5957811E+001  -0.3609597E+001   0.3284635E+000
   0.6539782E+001  -0.2104596E+001  -0.2880612E+000
   0.5742605E+001  -0.1723584E+001   0.8333953E+000
   0.2690469E+001  -0.1505434E+001   0.1156989E+001
   0.3674511E+001   0.2398198E+000   0.1832235E+001
   0.3847271E+001   0.5664561E+000   0.2030226E+001
   0.2267125E+001   0.5548396E-001   0.1348726E+001
   0.1757098E+001  -0.1689216E+000   0.9571348E+000
   0.1296827E+001  -0.6682706E+000   0.4996777E+000
  -0.1430219E+001  -0.9307667E+000   0.4068736E+000
  -0.3279518E+001  -0.5579588E+000   0.2470861E-001
  -0.1868576E+001   0.3286782E+000  -0.8714740E+000
  -0.3957652E+001   0.2695951E+000  -0.2322095E+001
  -0.5058463E+001   0.1062914E+001  -0.2958982E+001
  -0.1974961E+001   0.3552714E+001  -0.2753210E+001
   0.3939176E+001   0.3929939E+001  -0.1915162E+001
   0.3034733E+001   0.3946404E+001  -0.6503954E+000
   0.6312467E+001   0.3233892E+001   0.1117159E+001
   0.3998622E+001   0.1047066E+001   0.7236533E+000
  -0.6765305E+001  -0.6198623E+000   0.7144030E+000
  -0.1185876E+002   0.1345960E+001   0.2271624E+000
  -0.3601070E+001   0.2543676E+001   0.1191857E+001
  -0.9563913E+001   0.4382418E+001   0.2048142E+001
  -0.4329146E+001   0.4623901E+001   0.2451062E+001
   0.8870046E+001   0.2436897E+001   0.3670930E+001
  -0.1922587E+001  -0.7763511E+000   0.2924722E+001
   0.5700957E+000  -0.2973850E+001   0.1310703E+001
   0.2582156E+001  -0.4435435E+001   0.1971384E+000
   0.6418389E+000  -0.4883058E+001  -0.4483513E+000
   0.3384779E+001  -0.3373929E+001  -0.1510657E+001
   0.6255321E+001  -0.1552760E+001  -0.1449595E+001
   0.7266817E+001  -0.1207143E+001  -0.7444401E+000
   0.4707140E+001  -0.3122641E+000  -0.3768266E+000
   0.7283687E+000  -0.1160206E+001  -0.1057070E+000
  -0.3711804E+001  -0.4428066E+000  -0.6299416E-001
  -0.5109504E+001  -0.8333647E+000   0.4601779E+000
  -0.1027401E+002  -0.1855893E+000   0.2046632E+001
  -0.6617543E+001   0.1840266E+001   0.1081112E+001
  -0.2457946E+001   0.3263336E+001  -0.3509226E-001
   0.3111763E+000   0.3705303E+001  -0.1097037E+001
   0.6525374E+001   0.4147636E+001  -0.3074228E+001
   0.5874604E+001   0.2954546E+001  -0.2317839E+001
   0.4624124E+001   0.1278613E+001  -0.1665276E+000
   0.3757441E+001   0.7280815E+000   0.7068938E+000
   0.4303015E+001   0.7403441E+000   0.1187734E+001
   0.3433958E+001   0.4686429E+000   0.9618561E+000
   0.2143608E+001   0.2841298E+000   0.4211728E-002
   0.1351503E+001  -0.7213750E-002  -0.4360269E+000
   0.7508475E+000  -0.7687562E+000  -0.2365557E+000
  -0.1492991E+001  -0.1640331E+001   0.1105180E-001
  -0.3055231E+001  -0.1884442E+001  -0.6067756E+000
  -0.1611282E+001  -0.1593589E+001  -0.1929513E+001
  -0.3804709E+001  -0.1648138E+001  -0.4044075E+001
  -0.3537727E+001   0.6892620E-001  -0.4004556E+001
  -0.4861425E+000  -0.1313839E+000  -0.4274196E+001
   0.2831231E+001  -0.9441460E+000  -0.3373492E+001
   0.3387431E+001  -0.7960921E+000  -0.8667817E+000
   0.4031894E+001  -0.1923041E+001   0.3936383E+000
   0.2520030E+001  -0.2271100E+001   0.3623602E+000
  -0.4971092E+001  -0.1081796E+001   0.6507364E+000
  -0.9870302E+001   0.2307232E+001   0.2638979E+000
  -0.1885138E+001   0.3618498E+001   0.1167100E+001
  -0.8084340E+001   0.5462956E+001   0.2071775E+001
  -0.4825051E+001   0.6533822E+001   0.3035671E+001
   0.4318317E+001   0.3614863E+001   0.3693763E+001
  -0.4717256E+001   0.2745846E-001   0.2541257E+001
  -0.6392309E+000  -0.2585124E+001   0.7388459E+000
   0.3045650E+001  -0.3168612E+001  -0.9452266E+000
   0.2911131E+001  -0.1563744E+001  -0.1836570E+001
   0.5781206E+001   0.2894292E+000  -0.2780511E+001
   0.7009313E+001   0.1829751E+001  -0.2541100E+001
   0.5871447E+001   0.9932971E+000  -0.1671217E+001
   0.3330793E+001  -0.5620128E+000  -0.8297892E+000
  -0.2572125E+000  -0.8898908E+000  -0.1519001E+000
  -0.4155238E+001   0.2221867E+001   0.3831279E+000
  -0.5275999E+001   0.1825099E+001   0.3340515E+000
  -0.8328054E+001   0.2561669E+001   0.4661390E+000
  -0.5047496E+001   0.4352555E+001  -0.1257875E+001
  -0.1440268E+001   0.5671268E+001  -0.3095590E+001
   0.1294328E+001   0.6340830E+001  -0.5125322E+001
   0.5801821E+001   0.6714799E+001  -0.6442424E+001
   0.4640411E+001   0.5484519E+001  -0.4764548E+001
   0.4066667E+001   0.5597105E+001  -0.1963071E+001
   0.2917279E+001   0.5289910E+001  -0.8477969E-001
   0.3543663E+001   0.3970968E+001   0.5325922E+000
   0.2888829E+001   0.2711573E+001   0.1646413E+000
   0.1502333E+001   0.1179348E+001  -0.8232390E+000
   0.5775326E+000  -0.9378052E-001  -0.1093277E+001
  -0.6017313E-001  -0.5642207E+000  -0.4822137E+000
  -0.1823620E+001  -0.7259052E+000  -0.3258793E-001
  -0.3020360E+001  -0.4361885E+000  -0.8057950E+000
  -0.1609911E+001  -0.1321981E+000  -0.2964574E+001
  -0.3422644E+001  -0.6330639E+000  -0.6136484E+001
  -0.3404104E+001   0.4909804E+000  -0.6227514E+001
  -0.2601982E+001  -0.1267700E+001  -0.6385583E+001
   0.1655576E+001  -0.3225098E+001  -0.4964995E+001
   0.4056899E+001  -0.3188779E+001  -0.9990602E+000
   0.2303913E+001  -0.4311003E+001   0.4732988E+000
   0.4309194E+001  -0.3228110E+001   0.4521339E+000
  -0.2069922E+001  -0.3574891E+000   0.8667372E+000
  -0.6236110E+001   0.5994151E+001  -0.1898739E+000
   0.4242005E+000   0.9185945E+001  -0.1622736E+000
  -0.5132739E+001   0.1211023E+002   0.2408875E+000
  -0.4518055E+001   0.1489167E+002   0.1076662E+001
  -0.5055877E+000   0.1209064E+002   0.2190616E+001
  -0.7588357E+001   0.9062442E+001   0.1498417E+001
  -0.3238923E+001   0.6897386E+001   0.3951330E+000
   0.1938821E+001   0.4096921E+001  -0.9167740E+000
   0.3666228E+001   0.2993113E+001  -0.2280356E+001
   0.5843332E+001   0.2220119E+001  -0.3136461E+001
   0.7676730E+001   0.1458774E+001  -0.2637775E+001
   0.5386203E+001   0.1787795E+001  -0.1654417E+001
   0.3060944E+001   0.1732739E+001  -0.4581613E+000
   0.5846499E+000   0.1698190E+001   0.4205464E+000
  -0.2010607E+001   0.3617008E+001   0.4555391E+000
  -0.4195598E+001   0.5492864E+001   0.5917446E+000
  -0.5188313E+001   0.8826710E+001  -0.9118195E-001
  -0.3228307E+001   0.1157145E+002  -0.1940231E+001
  -0.1993337E+001   0.1137648E+002  -0.4330298E+001
   0.5939114E+000   0.1042979E+002  -0.6745660E+001
   0.4168232E+001   0.9330248E+001  -0.7269502E+001
   0.4694452E+001   0.8116698E+001  -0.5447339E+001
   0.3768388E+001   0.7279877E+001  -0.2772416E+001
   0.1791730E+001   0.6133817E+001  -0.4489752E+000
   0.1537226E+001   0.4169199E+001   0.2899699E-001
   0.7199885E+000   0.1942383E+001  -0.2486697E+000
  -0.8522364E-001   0.5334915E+000  -0.7790374E+000
   0.4038036E+000   0.4639324E+000  -0.1164090E+001
   0.1589705E+000   0.9156997E+000  -0.4365452E+000
  -0.1485860E+001   0.1201929E+001   0.1536861E+000
  -0.2385438E+001   0.1662300E+001  -0.5357787E+000
  -0.2254273E+001   0.1739984E+001  -0.3259840E+001
  -0.3019254E+001   0.4542981E+000  -0.6864666E+001
  -0.4931949E+001  -0.9779352E-001  -0.7234677E+001
  -0.4428814E+001  -0.3173389E+001  -0.6896446E+001
   0.8613242E+000  -0.3694421E+001  -0.4791204E+001
   0.4263616E+001  -0.3593849E+001  -0.2016496E+000
   0.2113716E+001  -0.3352951E+001   0.1523256E+001
   0.6085234E+001  -0.4206868E+000   0.1212178E+001
   0.1676325E+001   0.3727509E+000   0.1187438E+001
  -0.1474382E+001   0.4751466E+001   0.8929282E-001
   0.1884376E+001   0.6036147E+001  -0.4922290E+000
  -0.1559686E+001   0.7372041E+001  -0.6696217E+000
  -0.4066753E+001   0.1024233E+002  -0.7927757E+000
  -0.3838977E+001   0.9184552E+001  -0.7195148E+000
  -0.7050123E+001   0.9918294E+001  -0.1426777E+001
  -0.4821543E+001   0.1083254E+002  -0.2143891E+001
   0.6646508E+000   0.8306962E+001  -0.2452954E+001
   0.2941702E+001   0.7123759E+001  -0.2756449E+001
   0.3499120E+001   0.5548445E+001  -0.2953418E+001
   0.6510409E+001   0.2891325E+001  -0.2055052E+001
   0.4692317E+001   0.2200581E+001  -0.1302809E+001
   0.2086279E+001   0.1593604E+001  -0.5277711E+000
   0.7308681E+000   0.1165652E+001   0.1376919E+000
   0.1497075E+000   0.2858131E+001   0.9463719E-001
  -0.2387769E+001   0.5737189E+001  -0.3055561E+000
  -0.2411716E+001   0.7301639E+001  -0.1455687E+001
  -0.2541257E+001   0.8533695E+001  -0.2994006E+001
  -0.2095995E+001   0.8764797E+001  -0.4788312E+001
   0.5259638E+000   0.7613233E+001  -0.6518891E+001
   0.2508841E+001   0.6801159E+001  -0.6074908E+001
   0.3478242E+001   0.5570566E+001  -0.4326591E+001
   0.2710150E+001   0.4478635E+001  -0.1915597E+001
   0.6134761E+000   0.3948000E+001   0.5956570E+000
  -0.4187343E+000   0.2605013E+001   0.9150009E+000
  -0.3741115E+000   0.1484649E+001   0.3486062E+000
  -0.7908015E-001   0.1303190E+001  -0.3088292E+000
   0.7601035E+000   0.1624651E+001  -0.9788906E+000
   0.6574526E+000   0.2273917E+001  -0.4945186E+000
  -0.1107377E+001   0.3047128E+001   0.1730048E+000
  -0.2118906E+001   0.3642293E+001  -0.2913841E+000
  -0.3747830E+001   0.3113093E+001  -0.3272335E+001
  -0.4678311E+001   0.1075715E+001  -0.7250473E+001
  -0.1034870E+002  -0.3167169E+001  -0.8187578E+001
  -0.4610808E+001  -0.6787138E+001  -0.8004475E+001
   0.5292013E+000  -0.6296646E+001  -0.5448423E+001
   0.5318942E+001  -0.5804811E+001  -0.4883616E+000
   0.6471343E+001  -0.2712507E+001   0.1701274E+001
   0.7085874E+001   0.2190761E+001   0.1475882E+001
   0.2853040E+001   0.1499694E+001   0.1046699E+001
   0.5027257E+000   0.2907649E+001   0.2789358E-001
   0.1673893E+001   0.3138667E+001  -0.5826975E+000
  -0.3369562E+000   0.2437022E+001  -0.5088063E+000
  -0.2586580E+001   0.3342282E+001  -0.5966508E+000
  -0.3340630E+001   0.4809097E+001  -0.1357078E+001
  -0.5530962E+001   0.6510326E+001  -0.2468744E+001
  -0.4645771E+001   0.8132030E+001  -0.3903713E+001
  -0.1391778E+001   0.8759512E+001  -0.5094519E+001
   0.1304639E+001   0.7393947E+001  -0.5197898E+001
   0.1944431E+001   0.5726157E+001  -0.4946786E+001
   0.4246791E+001   0.3563271E+001  -0.3667936E+001
   0.4120558E+001   0.1527435E+001  -0.2198714E+001
