#dalpdx  dalpdy   dalpdz
   0.9520891E+002  -0.1443315E+003   0.1339894E+002
  -0.1180421E+003   0.8643321E+002  -0.8147094E+001
  -0.2638684E+001  -0.8534620E+001   0.3029053E+001
   0.9211512E+002  -0.8336052E+002  -0.6956372E+001
  -0.1056279E+003   0.1635269E+003   0.2944625E+002
   0.1081087E+002   0.2227623E+002  -0.3710928E+001
  -0.3130118E+002  -0.5923485E+002   0.5018010E+002
  -0.3445130E+001  -0.4082471E+002   0.2479359E+002
   0.2326446E+002  -0.2312094E+002   0.2942010E+002
  -0.4879982E+001   0.2007119E+002  -0.2398772E+002
   0.5276265E+000   0.7423466E+001  -0.1023981E+002
   0.1521233E+002  -0.2596021E+000   0.1830003E+002
   0.4130059E+001   0.7053244E+001   0.2654277E+002
  -0.1948953E+002  -0.2851198E+002  -0.1543066E+002
  -0.5261023E+002  -0.5143293E+002   0.7043589E+000
  -0.3694913E+000   0.1807421E+001  -0.3878142E+000
  -0.2133217E+000   0.1484980E+000   0.4384818E+000
   0.4418570E+000  -0.1371309E+001   0.8835443E+000
   0.2192854E+001  -0.4897654E+000   0.1398467E+001
   0.4882215E+001   0.3623606E+001   0.3060572E+001
   0.1429998E+002   0.5610381E+001   0.1267740E+002
   0.2137098E+003   0.5727861E+002   0.1624412E+003
  -0.6057113E+002   0.3668996E+002   0.8636721E+002
  -0.3279947E+002   0.8318511E+002   0.1173613E+003
   0.7157549E+002   0.2289970E+002   0.1108853E+003
  -0.6404161E+002   0.1776630E+002  -0.5323616E+002
  -0.9640656E+001   0.4389309E+001  -0.3820984E+001
  -0.2169952E+001   0.6386618E+001  -0.4362644E+000
   0.1177384E+003   0.2082337E+002   0.1143864E+002
   0.9578333E+002   0.3379578E+002   0.5316025E+002
  -0.5129969E+002   0.1159559E+003   0.6484992E+002
  -0.4402011E+002   0.3699505E+001   0.2014595E+002
   0.7495796E+000   0.1513438E+001   0.1046936E+001
   0.4105149E+001   0.4799302E+000  -0.2918120E+000
  -0.5299831E+001   0.2631353E+001   0.1190280E+001
   0.2100684E+001   0.7002292E-002  -0.3938567E-001
   0.1021278E+001   0.2325688E+001  -0.1433202E+001
  -0.4041806E+001   0.4175528E+001  -0.1229811E+001
   0.6594605E+000  -0.2896492E+001  -0.7630575E-001
   0.1468407E+001  -0.1152501E+002  -0.4271597E-001
   0.1088986E+001  -0.7415689E+000   0.5946984E+000
   0.1131715E+002  -0.2068045E+002   0.3357874E+001
   0.7943590E+001  -0.3644559E+002   0.8605456E+001
  -0.2200474E+002   0.2605663E+001   0.1540147E+001
   0.8617176E+002  -0.1569045E+003  -0.5779267E+002
  -0.6720838E+002  -0.1444222E+002   0.5082635E+002
   0.1442048E-001   0.1287452E+002   0.2694519E+001
  -0.1350099E+002   0.1521229E+002   0.2962555E+002
