#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.4342480E-001   0.3474328E-002   0.6850526E-002   0.7147878E-001  -0.1345881E-001   0.6690446E-002
   0.4635315E-001   0.3649565E-002  -0.1414344E-001   0.7733960E-001  -0.9068120E-001   0.7157713E-002
   0.4595565E-001   0.3542421E-002  -0.3636618E-001   0.7259232E-001  -0.1271299E+000   0.7973684E-002
   0.3823490E-001   0.1654822E-002  -0.4597638E-001   0.4631729E-001  -0.1418420E+000   0.1004656E-001
   0.3655375E-001   0.1425142E-002  -0.4015866E-001   0.2585602E-001  -0.1688833E+000   0.1065651E-001
   0.3499520E-001   0.1442152E-002  -0.3526765E-001   0.1556331E-001  -0.1869662E+000   0.1013541E-001
   0.3173271E-001   0.1328841E-002  -0.6948022E-002  -0.1545115E-002  -0.1754484E+000   0.9575645E-002
   0.2918812E-001   0.9802588E-003   0.4688310E-001  -0.3587817E-001  -0.1739432E+000   0.9676529E-002
   0.2782064E-001   0.6281306E-003   0.8604207E-001  -0.6956357E-001  -0.1958485E+000   0.9747097E-002
   0.2967594E-001   0.7019099E-003   0.8010462E-001  -0.1043351E+000  -0.2211897E+000   0.9149462E-002
   0.3592054E-001   0.1076956E-002   0.4958715E-001  -0.1226282E+000  -0.2473975E+000   0.8479294E-002
   0.4636818E-001   0.1611155E-002   0.6145607E-002  -0.1204926E+000  -0.2734827E+000   0.7292936E-002
   0.4913995E-001   0.1661443E-002  -0.2071049E-001  -0.1181858E+000  -0.2672212E+000   0.7015589E-002
   0.4529573E-001   0.1771917E-002  -0.3928910E-001  -0.1167075E+000  -0.2384139E+000   0.7018070E-002
   0.3876076E-001   0.1759912E-002  -0.5809232E-001  -0.1108252E+000  -0.2023278E+000   0.6924577E-002
   0.3271329E-001   0.1543481E-002  -0.6857136E-001  -0.1000546E+000  -0.1347782E+000   0.6859490E-002
   0.2528690E-001   0.7777198E-003  -0.4892617E-001  -0.9480781E-001   0.4293985E-001   0.8602052E-002
   0.2710063E-001   0.1152795E-002   0.3794681E-002  -0.5781921E-001   0.7619168E-001   0.9939885E-002
   0.3544707E-001   0.1845824E-002   0.3760426E-001  -0.2934627E-001   0.2192424E-001   0.1018288E-001
   0.4821345E-001   0.2568172E-002   0.7039631E-001  -0.2249732E-001  -0.3413105E-001   0.9430588E-002
   0.5940664E-001   0.3283007E-002   0.8807399E-001  -0.1259004E-001  -0.5661086E-001   0.8613271E-002
   0.6397247E-001   0.3720783E-002   0.1027153E+000   0.1739837E-002  -0.6690222E-001   0.8269232E-002
   0.6231646E-001   0.3765324E-002   0.1243545E+000   0.1326172E-001  -0.4451456E-001   0.7971420E-002
   0.5809315E-001   0.3478090E-002   0.1408559E+000   0.1792198E-001  -0.1687644E-001   0.7306750E-002
   0.4961773E-001   0.3074801E-002   0.1511750E+000   0.3367269E-001   0.2160237E-001   0.7087300E-002
