#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9538775E+000   0.3761593E-002   0.1227104E+000   0.7778559E-001   0.6108865E+000   0.2133834E-036
   0.9516590E+000   0.3679075E-002   0.1189903E+000   0.5695060E-001   0.4865616E+000   0.2138808E-036
   0.9561979E+000   0.2753547E-002   0.1079149E+000   0.3287781E-001   0.4289338E+000   0.2128656E-036
   0.9618715E+000   0.1436259E-002   0.8681671E-001   0.7959839E-002   0.3834291E+000   0.2116100E-036
   0.9609061E+000   0.1505268E-002   0.5888034E-001  -0.1412598E-001   0.3506489E+000   0.2118226E-036
   0.9622455E+000   0.1500229E-002   0.4943236E-001  -0.4887297E-001   0.3536091E+000   0.2115277E-036
   0.9680647E+000   0.1101262E-002   0.6816291E-001  -0.1164115E+000   0.3913151E+000   0.2102562E-036
   0.9725015E+000   0.6766328E-003   0.9074155E-001  -0.1905412E+000   0.4353282E+000   0.2092970E-036
   0.9734010E+000   0.4659285E-003   0.1134130E+000  -0.2401139E+000   0.4161894E+000   0.2091036E-036
   0.9700902E+000   0.5785996E-003   0.1180400E+000  -0.2592736E+000   0.3534799E+000   0.2098172E-036
   0.9627231E+000   0.8340746E-003   0.9494293E-001  -0.2495467E+000   0.2382948E+000   0.2114228E-036
   0.9501496E+000   0.1380311E-002   0.5097761E-001  -0.2176069E+000   0.8329115E-001   0.2142206E-036
   0.9436438E+000   0.1643799E-002  -0.1671593E-002  -0.1896621E+000   0.1800943E-001   0.2156975E-036
   0.9476447E+000   0.1811023E-002  -0.4204217E-001  -0.1859283E+000   0.9465564E-001   0.2147868E-036
   0.9572161E+000   0.1880000E-002  -0.8258717E-001  -0.2008095E+000   0.2931113E+000   0.2126392E-036
   0.9704407E+000   0.1396967E-002  -0.1194792E+000  -0.2159951E+000   0.4892112E+000   0.2097414E-036
   0.9828652E+000   0.3724249E-003  -0.1435965E+000  -0.2322088E+000   0.6524634E+000   0.2070901E-036
   0.9806556E+000   0.5744052E-003  -0.1655595E+000  -0.2270745E+000   0.7162624E+000   0.2075567E-036
   0.9694514E+000   0.1634244E-002  -0.1645030E+000  -0.1797768E+000   0.6414631E+000   0.2099555E-036
   0.9552816E+000   0.2336925E-002  -0.1156998E+000  -0.1242325E+000   0.5073862E+000   0.2130698E-036
   0.9372133E+000   0.3604991E-002  -0.3244410E-001  -0.7909070E-001   0.3702481E+000   0.2171775E-036
   0.9274264E+000   0.4419720E-002   0.4922763E-001  -0.3732257E-001   0.3106905E+000   0.2194693E-036
   0.9274576E+000   0.4418256E-002   0.1038369E+000  -0.3687465E-002   0.3131125E+000   0.2194619E-036
   0.9304301E+000   0.4396868E-002   0.1363105E+000   0.2669899E-001   0.3692850E+000   0.2187608E-036
   0.9435746E+000   0.3491261E-002   0.1486665E+000   0.8611204E-001   0.4979352E+000   0.2157133E-036
   0.9572834E+000   0.2113957E-002   0.1358416E+000   0.1678321E+000   0.6088658E+000   0.2126242E-036
   0.9583229E+000   0.1763802E-002   0.9680055E-001   0.1989660E+000   0.5725924E+000   0.2123936E-036
   0.9558484E+000   0.1701717E-002   0.3464277E-001   0.1574081E+000   0.5156119E+000   0.2129434E-036
   0.9475101E+000   0.2081422E-002  -0.5899458E-001   0.9890252E-001   0.4582824E+000   0.2148174E-036
   0.9405928E+000   0.2155666E-002  -0.1290366E+000  -0.1620087E-002   0.4731054E+000   0.2163972E-036
   0.9440835E+000   0.2131160E-002  -0.1325027E+000  -0.8795418E-001   0.7015661E+000   0.2155971E-036
   0.9552152E+000   0.1608049E-002  -0.1090243E+000  -0.8505891E-001   0.9790185E+000   0.2130846E-036
   0.9655689E+000   0.1027307E-002  -0.5286896E-001  -0.8204947E-001   0.1263408E+001   0.2107997E-036
   0.9778083E+000   0.3116409E-003   0.6786514E-002  -0.8990725E-001   0.1564363E+001   0.2081611E-036
   0.9817005E+000   0.1613738E-003   0.4594153E-001  -0.8475823E-001   0.1711696E+001   0.2073358E-036
   0.9828400E+000   0.1655122E-003   0.8645108E-001  -0.8836190E-001   0.1690173E+001   0.2070954E-036
   0.9836782E+000   0.1719301E-003   0.1202224E+000  -0.7064599E-001   0.1560940E+001   0.2069189E-036
   0.9800565E+000   0.5610215E-003   0.1362475E+000  -0.2202208E-001   0.1317344E+001   0.2076836E-036
   0.9653741E+000   0.2902542E-002   0.1358323E+000   0.3310676E-001   0.1001927E+001   0.2108422E-036
   0.9564745E+000   0.3791183E-002   0.1271248E+000   0.7576697E-001   0.7657277E+000   0.2128040E-036
   0.9672050E+000   0.2124707E-002   0.1584885E+000   0.8773481E-001   0.8199019E+000   0.2104431E-036
   0.9630869E+000   0.2187933E-002   0.1547858E+000   0.5795542E-001   0.6434792E+000   0.2113429E-036
   0.9581903E+000   0.2238427E-002   0.1359712E+000   0.1869109E-001   0.4604019E+000   0.2124230E-036
   0.9546216E+000   0.2104212E-002   0.1093338E+000  -0.2067121E-001   0.2980725E+000   0.2132171E-036
   0.9486849E+000   0.2519244E-002   0.8205173E-001  -0.5693940E-001   0.2016445E+000   0.2145514E-036
   0.9480111E+000   0.2538691E-002   0.7822110E-001  -0.1080518E+000   0.1990823E+000   0.2147038E-036
   0.9542916E+000   0.2242654E-002   0.9964859E-001  -0.1748219E+000   0.2800229E+000   0.2132908E-036
   0.9618532E+000   0.1459349E-002   0.1272010E+000  -0.2196726E+000   0.3473774E+000   0.2116140E-036
   0.9672524E+000   0.6476203E-003   0.1541099E+000  -0.2426826E+000   0.3476266E+000   0.2104328E-036
   0.9665512E+000   0.5898472E-003   0.1505575E+000  -0.2368208E+000   0.2925377E+000   0.2105855E-036
   0.9599349E+000   0.8183693E-003   0.1184676E+000  -0.2050866E+000   0.1803250E+000   0.2120369E-036
   0.9518495E+000   0.1251615E-002   0.6843340E-001  -0.1846076E+000   0.8698962E-001   0.2138380E-036
   0.9494946E+000   0.1504990E-002   0.6639152E-002  -0.1796948E+000   0.9692711E-001   0.2143684E-036
   0.9543734E+000   0.1597314E-002  -0.3745133E-001  -0.1788167E+000   0.2050119E+000   0.2132725E-036
   0.9636079E+000   0.1488773E-002  -0.7021790E-001  -0.1862241E+000   0.3900331E+000   0.2112287E-036
   0.9737680E+000   0.9611989E-003  -0.9201271E-001  -0.1920838E+000   0.5614713E+000   0.2090248E-036
   0.9805700E+000   0.2612475E-003  -0.1092683E+000  -0.1939397E+000   0.7025415E+000   0.2075748E-036
   0.9782505E+000   0.2939496E-003  -0.1249270E+000  -0.1938019E+000   0.7819607E+000   0.2080670E-036
   0.9735698E+000   0.4211842E-003  -0.1218509E+000  -0.1624417E+000   0.7639681E+000   0.2090673E-036
   0.9602537E+000   0.1203439E-002  -0.8032891E-001  -0.1134830E+000   0.6426113E+000   0.2119665E-036
   0.9427880E+000   0.2715850E-002  -0.1045403E-001  -0.7469544E-001   0.4891956E+000   0.2158933E-036
   0.9336312E+000   0.3738742E-002   0.5066658E-001  -0.2452982E-001   0.3928068E+000   0.2180107E-036
   0.9297244E+000   0.4272649E-002   0.8051646E-001   0.2262328E-001   0.3765179E+000   0.2189268E-036
   0.9314163E+000   0.4451889E-002   0.7843075E-001   0.4945940E-001   0.4207575E+000   0.2185292E-036
   0.9455594E+000   0.3512274E-002   0.5687538E-001   0.1006940E+000   0.5224677E+000   0.2152605E-036
   0.9584027E+000   0.2091632E-002   0.3299165E-001   0.1835601E+000   0.5960463E+000   0.2123759E-036
   0.9539636E+000   0.1986341E-002   0.9619076E-002   0.2181587E+000   0.5064374E+000   0.2133641E-036
   0.9491015E+000   0.1869798E-002  -0.2687844E-001   0.1878914E+000   0.4229968E+000   0.2144572E-036
   0.9404994E+000   0.2301211E-002  -0.9025023E-001   0.1390746E+000   0.3823732E+000   0.2164187E-036
   0.9331292E+000   0.2453708E-002  -0.1326578E+000   0.4744007E-001   0.4250852E+000   0.2181280E-036
   0.9384002E+000   0.2348412E-002  -0.1302800E+000  -0.3492410E-001   0.6508489E+000   0.2169028E-036
   0.9512437E+000   0.1884700E-002  -0.1099001E+000  -0.3089780E-001   0.9183190E+000   0.2139742E-036
   0.9604940E+000   0.1230547E-002  -0.5408065E-001  -0.9048120E-002   0.1153653E+001   0.2119135E-036
   0.9689581E+000   0.6364019E-003   0.3514699E-002   0.7344243E-003   0.1393964E+001   0.2100624E-036
   0.9699479E+000   0.6824078E-003   0.4391613E-001   0.1285337E-001   0.1519216E+001   0.2098480E-036
   0.9691385E+000   0.7713761E-003   0.9030767E-001   0.1055655E-001   0.1501114E+001   0.2100233E-036
   0.9712919E+000   0.7984604E-003   0.1297439E+000   0.1556265E-001   0.1432676E+001   0.2095576E-036
   0.9748073E+000   0.6386434E-003   0.1487008E+000   0.4337502E-001   0.1297620E+001   0.2088019E-036
   0.9726235E+000   0.1373948E-002   0.1551743E+000   0.7774659E-001   0.1110116E+001   0.2092707E-036
   0.9690664E+000   0.2088253E-002   0.1551422E+000   0.9948277E-001   0.9626766E+000   0.2100389E-036
   0.9780843E+000   0.6001702E-003   0.1880949E+000   0.1163395E+000   0.9167712E+000   0.2081023E-036
   0.9759269E+000   0.6594450E-003   0.1851142E+000   0.8447216E-001   0.7496829E+000   0.2085624E-036
   0.9655967E+000   0.1538975E-002   0.1558937E+000   0.3434914E-001   0.5307455E+000   0.2107936E-036
   0.9512895E+000   0.2837516E-002   0.1222813E+000  -0.1842129E-001   0.3163114E+000   0.2139639E-036
   0.9414392E+000   0.3544566E-002   0.9622651E-001  -0.7106409E-001   0.1984009E+000   0.2162026E-036
   0.9375405E+000   0.3533410E-002   0.9302497E-001  -0.1380017E+000   0.1851547E+000   0.2171017E-036
   0.9420818E+000   0.3339559E-002   0.1180310E+000  -0.1941884E+000   0.2590476E+000   0.2160551E-036
   0.9537278E+000   0.2192408E-002   0.1498227E+000  -0.2136029E+000   0.3285141E+000   0.2134169E-036
   0.9621177E+000   0.9446338E-003   0.1728418E+000  -0.2172906E+000   0.3286438E+000   0.2115558E-036
   0.9635509E+000   0.6926221E-003   0.1633518E+000  -0.1999011E+000   0.2809986E+000   0.2112412E-036
   0.9601141E+000   0.7860971E-003   0.1338749E+000  -0.1750857E+000   0.2118308E+000   0.2119973E-036
   0.9572946E+000   0.1001621E-002   0.9184268E-001  -0.1813943E+000   0.1985931E+000   0.2126217E-036
   0.9602285E+000   0.1027866E-002   0.4204302E-001  -0.2032643E+000   0.2982568E+000   0.2119721E-036
   0.9661160E+000   0.9831009E-003   0.6001387E-002  -0.2105440E+000   0.4456439E+000   0.2106803E-036
   0.9735453E+000   0.7568279E-003  -0.1680438E-001  -0.2118176E+000   0.6127325E+000   0.2090726E-036
   0.9796001E+000   0.3607617E-003  -0.2630080E-001  -0.2044309E+000   0.7419158E+000   0.2077803E-036
   0.9800212E+000   0.1481173E-003  -0.3329025E-001  -0.1880267E+000   0.8145391E+000   0.2076910E-036
   0.9744080E+000   0.2962860E-003  -0.3136834E-001  -0.1814103E+000   0.8358292E+000   0.2088875E-036
   0.9709171E+000   0.2856162E-003  -0.2024300E-001  -0.1500839E+000   0.8029071E+000   0.2096385E-036
   0.9575825E+000   0.9279022E-003   0.1176939E-001  -0.1005258E+000   0.6498056E+000   0.2125578E-036
   0.9437341E+000   0.2080141E-002   0.5694449E-001  -0.6571671E-001   0.4893304E+000   0.2156769E-036
   0.9385562E+000   0.3146403E-002   0.8270857E-001  -0.1136896E-001   0.4005684E+000   0.2168667E-036
   0.9368729E+000   0.3744580E-002   0.7681775E-001   0.3782425E-001   0.4177475E+000   0.2172564E-036
   0.9409348E+000   0.4019002E-002   0.4101037E-001   0.5571740E-001   0.5107899E+000   0.2163185E-036
   0.9530005E+000   0.3198596E-002  -0.1218151E-001   0.9686489E-001   0.6146592E+000   0.2135798E-036
   0.9619053E+000   0.1830393E-002  -0.5277194E-001   0.1663672E+000   0.6278627E+000   0.2116026E-036
   0.9476744E+000   0.2664519E-002  -0.6771168E-001   0.2007873E+000   0.4694343E+000   0.2147801E-036
   0.9384152E+000   0.2568292E-002  -0.8619244E-001   0.1848021E+000   0.3448263E+000   0.2168993E-036
   0.9275379E+000   0.3034184E-002  -0.1186907E+000   0.1497096E+000   0.2663266E+000   0.2194429E-036
   0.9166634E+000   0.3217690E-002  -0.1328303E+000   0.8230360E-001   0.2978796E+000   0.2220462E-036
   0.9252918E+000   0.2983741E-002  -0.1262237E+000   0.2659475E-001   0.5088832E+000   0.2199756E-036
   0.9399239E+000   0.2522874E-002  -0.1076887E+000   0.4200202E-001   0.7276472E+000   0.2165512E-036
   0.9481181E+000   0.1845046E-002  -0.5710118E-001   0.7783209E-001   0.9092454E+000   0.2146796E-036
   0.9577161E+000   0.9125737E-003  -0.1269381E-002   0.1029401E+000   0.1109693E+001   0.2125281E-036
   0.9603971E+000   0.7925907E-003   0.4330153E-001   0.1091003E+000   0.1240200E+001   0.2119348E-036
   0.9602959E+000   0.8341873E-003   0.9276639E-001   0.9652337E-001   0.1248507E+001   0.2119572E-036
   0.9643347E+000   0.8195965E-003   0.1362329E+000   0.8809320E-001   0.1238331E+001   0.2110695E-036
   0.9712865E+000   0.5918146E-003   0.1601324E+000   0.9869325E-001   0.1196360E+001   0.2095588E-036
   0.9771880E+000   0.3285804E-003   0.1706340E+000   0.1178391E+000   0.1104011E+001   0.2082932E-036
   0.9787277E+000   0.5221896E-003   0.1764024E+000   0.1294890E+000   0.1025626E+001   0.2079655E-036
   0.9769712E+000   0.3625781E-003   0.1826374E+000   0.1242318E+000   0.8039591E+000   0.2083394E-036
   0.9739149E+000   0.6069099E-003   0.1866667E+000   0.1003428E+000   0.6487825E+000   0.2089932E-036
   0.9640091E+000   0.1754242E-002   0.1621698E+000   0.5551277E-001   0.4465210E+000   0.2111408E-036
   0.9468038E+000   0.3712085E-002   0.1309750E+000   0.2661071E-002   0.2615819E+000   0.2149776E-036
   0.9346187E+000   0.4659726E-002   0.1037460E+000  -0.4905087E-001   0.1844160E+000   0.2177804E-036
   0.9312379E+000   0.4589710E-002   0.9143231E-001  -0.1133490E+000   0.2008801E+000   0.2185710E-036
   0.9335810E+000   0.4305503E-002   0.1067142E+000  -0.1584970E+000   0.2649825E+000   0.2180225E-036
   0.9435269E+000   0.2972135E-002   0.1371902E+000  -0.1621256E+000   0.2997655E+000   0.2157242E-036
   0.9528570E+000   0.1507630E-002   0.1626045E+000  -0.1656125E+000   0.3034327E+000   0.2136119E-036
   0.9587110E+000   0.1055647E-002   0.1634091E+000  -0.1639345E+000   0.3184949E+000   0.2123076E-036
   0.9608569E+000   0.9450570E-003   0.1495368E+000  -0.1665530E+000   0.3466912E+000   0.2118334E-036
   0.9651189E+000   0.6936185E-003   0.1230503E+000  -0.2038095E+000   0.4449944E+000   0.2108980E-036
   0.9719687E+000   0.3757258E-003   0.9009507E-001  -0.2463854E+000   0.6130165E+000   0.2094117E-036
