#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9465566E+000   0.4279253E-002   0.1133468E+000   0.8939767E-001   0.5513357E+000   0.4808652E-036
   0.9478668E+000   0.3600605E-002   0.1194069E+000   0.4647664E-001   0.3819879E+000   0.4802005E-036
   0.9575897E+000   0.1491792E-002   0.1148236E+000   0.1120382E-001   0.2940301E+000   0.4753248E-036
   0.9557949E+000   0.1682298E-002   0.7684782E-001  -0.3746386E-002   0.2694524E+000   0.4762174E-036
   0.9526792E+000   0.1949930E-002   0.2338432E-001  -0.6228565E-002   0.2506408E+000   0.4777748E-036
   0.9561921E+000   0.1745656E-002   0.7252664E-003  -0.5161446E-001   0.2760159E+000   0.4760196E-036
   0.9657936E+000   0.9174078E-003   0.3492033E-001  -0.1472706E+000   0.3339537E+000   0.4712872E-036
   0.9734471E+000   0.4236657E-003   0.9578884E-001  -0.2596547E+000   0.4503588E+000   0.4675818E-036
   0.9727097E+000   0.4260382E-003   0.1395301E+000  -0.3233995E+000   0.4521604E+000   0.4679363E-036
   0.9672399E+000   0.5152334E-003   0.1400220E+000  -0.3210696E+000   0.3258421E+000   0.4705825E-036
   0.9578010E+000   0.6565215E-003   0.1065568E+000  -0.2715183E+000   0.1250050E+000   0.4752199E-036
   0.9491520E+000   0.8097298E-003   0.5728208E-001  -0.2169086E+000  -0.1631611E-001   0.4795503E-036
   0.9354814E+000   0.1539263E-002  -0.1054668E-001  -0.1740175E+000  -0.8126442E-001   0.4865582E-036
   0.9364498E+000   0.1799519E-002  -0.6712919E-001  -0.1467473E+000  -0.4802613E-001   0.4860550E-036
   0.9504263E+000   0.2147742E-002  -0.9798232E-001  -0.1598000E+000   0.1951729E+000   0.4789073E-036
   0.9746770E+000   0.1095015E-002  -0.1257215E+000  -0.1919388E+000   0.5161917E+000   0.4669918E-036
   0.9893905E+000   0.8356483E-004  -0.1675230E+000  -0.2259841E+000   0.7666208E+000   0.4600470E-036
   0.9880134E+000   0.1012089E-003  -0.2287514E+000  -0.2262075E+000   0.8099702E+000   0.4606882E-036
   0.9780313E+000   0.6285559E-003  -0.2420361E+000  -0.1891998E+000   0.7124711E+000   0.4653902E-036
   0.9647995E+000   0.1328162E-002  -0.1878634E+000  -0.1290401E+000   0.6059207E+000   0.4717728E-036
   0.9385753E+000   0.3285169E-002  -0.7211779E-001  -0.7005294E-001   0.4238653E+000   0.4849543E-036
   0.9179524E+000   0.4888694E-002   0.5481091E-001  -0.3582673E-001   0.2886710E+000   0.4958494E-036
   0.9083380E+000   0.5255445E-002   0.1412481E+000  -0.1308049E-001   0.2252965E+000   0.5010977E-036
   0.9144028E+000   0.5142804E-002   0.1735206E+000   0.1963102E-001   0.2912208E+000   0.4977742E-036
   0.9320115E+000   0.3635442E-002   0.1794441E+000   0.8376255E-001   0.4201421E+000   0.4883696E-036
   0.9494449E+000   0.2252938E-002   0.1823198E+000   0.1859921E+000   0.5538795E+000   0.4794024E-036
   0.9639513E+000   0.1167735E-002   0.1403582E+000   0.2671459E+000   0.6366334E+000   0.4721879E-036
   0.9556582E+000   0.1995171E-002   0.5949299E-001   0.2337507E+000   0.5396071E+000   0.4762855E-036
   0.9465642E+000   0.2422538E-002  -0.6606481E-001   0.1039888E+000   0.4359574E+000   0.4808613E-036
   0.9279317E+000   0.2734801E-002  -0.1613278E+000  -0.4582647E-001   0.3384505E+000   0.4905169E-036
   0.9405981E+000   0.2217183E-002  -0.1590386E+000  -0.1309903E+000   0.6413214E+000   0.4839114E-036
