#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.4612252E-001   0.3761593E-002   0.3466494E-002   0.8080605E-001  -0.5017671E-001   0.6235470E-002
   0.4834097E-001   0.3679075E-002  -0.9762262E-002   0.8135083E-001  -0.1001265E+000   0.7107229E-002
   0.4380208E-001   0.2753547E-002  -0.3417624E-001   0.7915761E-001  -0.1338137E+000   0.8206754E-002
   0.3812845E-001   0.1436259E-002  -0.5367966E-001   0.6279189E-001  -0.1687317E+000   0.9219620E-002
   0.3909392E-001   0.1505268E-002  -0.5552004E-001   0.5062809E-001  -0.2050087E+000   0.9109627E-002
   0.3775445E-001   0.1500229E-002  -0.4210524E-001   0.4435237E-001  -0.2119971E+000   0.8374738E-002
   0.3193529E-001   0.1101262E-002   0.4459875E-002   0.2215930E-001  -0.1819920E+000   0.8672448E-002
   0.2749851E-001   0.6766328E-003   0.7325712E-001  -0.2878303E-001  -0.1554566E+000   0.9303668E-002
   0.2659902E-001   0.4659285E-003   0.1149345E+000  -0.8385003E-001  -0.1750570E+000   0.9360618E-002
   0.2990983E-001   0.5785996E-003   0.1063606E+000  -0.1244512E+000  -0.2200298E+000   0.8884097E-002
   0.3727694E-001   0.8340746E-003   0.6884236E-001  -0.1416828E+000  -0.2477830E+000   0.8321709E-002
   0.4985039E-001   0.1380311E-002   0.1420626E-001  -0.1310597E+000  -0.2828510E+000   0.7108268E-002
   0.5635623E-001   0.1643799E-002  -0.3114898E-001  -0.1187930E+000  -0.2891324E+000   0.6229177E-002
   0.5235526E-001   0.1811023E-002  -0.5352159E-001  -0.1139380E+000  -0.2648285E+000   0.6223186E-002
   0.4278394E-001   0.1880000E-002  -0.7028437E-001  -0.1028644E+000  -0.2367948E+000   0.6366749E-002
   0.2955935E-001   0.1396967E-002  -0.8737359E-001  -0.9069156E-001  -0.1591993E+000   0.6993563E-002
   0.1713477E-001   0.3724249E-003  -0.7039493E-001  -0.9135071E-001   0.1279073E+000   0.1090632E-001
   0.1934438E-001   0.5744052E-003  -0.2810265E-001  -0.7503097E-001   0.2368501E+000   0.1240319E-001
   0.3054858E-001   0.1634244E-002   0.9085370E-002  -0.4455413E-001   0.1131571E+000   0.1231981E-001
   0.4471836E-001   0.2336925E-002   0.5422168E-001  -0.2938608E-001   0.3412523E-001   0.1203644E-001
   0.6278672E-001   0.3604991E-002   0.9207575E-001  -0.1759563E-001  -0.4016646E-001   0.1023520E-001
   0.7257360E-001   0.4419720E-002   0.1110500E+000  -0.8168088E-003  -0.5940983E-001   0.8960487E-002
   0.7254245E-001   0.4418256E-002   0.1338943E+000   0.9443915E-002  -0.3923556E-001   0.7977995E-002
   0.6956995E-001   0.4396868E-002   0.1513593E+000   0.1977419E-001  -0.2231363E-001   0.6722569E-002
   0.5642544E-001   0.3491261E-002   0.1619683E+000   0.3703861E-001   0.3068539E-001   0.6511705E-002
   0.4271658E-001   0.2113957E-002   0.1844971E+000   0.6054425E-001   0.7043886E-001   0.7522822E-002
   0.4167710E-001   0.1763802E-002   0.1589461E+000   0.8782796E-001   0.3507335E-001   0.1005416E-001
   0.4415165E-001   0.1701717E-002   0.6999518E-001   0.3700065E-001   0.3355251E-001   0.1234211E-001
   0.5248989E-001   0.2081422E-002  -0.2789369E-001  -0.2706112E-001   0.6780572E-001   0.1239445E-001
   0.5940718E-001   0.2155666E-002  -0.6984811E-001  -0.6823904E-001   0.1171027E+000   0.1442423E-001
   0.5591652E-001   0.2131160E-002  -0.8723175E-001  -0.1114362E+000   0.2035118E+000   0.1694118E-001
   0.4478478E-001   0.1608049E-002  -0.8982254E-001  -0.1336840E+000   0.3752493E+000   0.1885892E-001
   0.3443108E-001   0.1027307E-002  -0.4431332E-001  -0.1055513E+000   0.5764504E+000   0.2266559E-001
   0.2219173E-001   0.3116409E-003   0.1003940E-001  -0.6281403E-001   0.8781588E+000   0.2593798E-001
   0.1829949E-001   0.1613738E-003  -0.4425896E-002  -0.2907784E-001   0.9994737E+000   0.1958858E-001
   0.1715999E-001   0.1655122E-003  -0.3189650E-001  -0.1888464E-001   0.9776795E+000   0.1344508E-001
   0.1632175E-001   0.1719301E-003  -0.2197182E-001  -0.2759059E-001   0.8482128E+000   0.1062348E-001
   0.1994352E-001   0.5610215E-003  -0.2805419E-002  -0.7436305E-002   0.5261181E+000   0.8438226E-002
   0.3462595E-001   0.2902542E-002  -0.2627724E-002   0.4532220E-001   0.1586346E+000   0.5811434E-002
   0.4352548E-001   0.3791183E-002   0.1054075E-002   0.6929338E-001   0.1911031E-001   0.5648217E-002
   0.3279499E-001   0.2124707E-002   0.5619868E-001   0.5713991E-001   0.6543149E-001   0.9330669E-002
   0.3691306E-001   0.2187933E-002   0.3326073E-001   0.5740932E-001  -0.3312480E-001   0.1030390E-001
   0.4180974E-001   0.2238427E-002  -0.1391462E-001   0.5067144E-001  -0.1199469E+000   0.1034475E-001
   0.4537840E-001   0.2104212E-002  -0.3567220E-001   0.1820900E-001  -0.1710092E+000   0.1079101E-001
   0.5131511E-001   0.2519244E-002  -0.3376707E-001  -0.6711417E-002  -0.1999294E+000   0.1073182E-001
   0.5198886E-001   0.2538691E-002  -0.2038085E-001  -0.2373164E-001  -0.1971778E+000   0.1021781E-001
   0.4570839E-001   0.2242654E-002   0.2091624E-001  -0.4736331E-001  -0.1647108E+000   0.1044244E-001
   0.3814677E-001   0.1459349E-002   0.8145995E-001  -0.7421797E-001  -0.1476748E+000   0.1060097E-001
   0.3274765E-001   0.6476203E-003   0.1199972E+000  -0.9973685E-001  -0.1654762E+000   0.9914420E-002
   0.3344882E-001   0.5898472E-003   0.1041616E+000  -0.1195216E+000  -0.2137314E+000   0.8511745E-002
   0.4006514E-001   0.8183693E-003   0.6171720E-001  -0.1265695E+000  -0.2421886E+000   0.7457697E-002
   0.4815046E-001   0.1251615E-002   0.1351309E-001  -0.1193196E+000  -0.2631288E+000   0.6610039E-002
   0.5050536E-001   0.1504990E-002  -0.3002961E-001  -0.1107008E+000  -0.2529974E+000   0.6327936E-002
   0.4562660E-001   0.1597314E-002  -0.4803257E-001  -0.1028917E+000  -0.2057342E+000   0.6737534E-002
   0.3639210E-001   0.1488773E-002  -0.5800721E-001  -0.8898573E-001  -0.1451073E+000   0.7438462E-002
   0.2623205E-001   0.9611989E-003  -0.6247608E-001  -0.7659560E-001  -0.4573684E-002   0.8625545E-002
   0.1943001E-001   0.2612475E-003  -0.2441145E-001  -0.8643156E-001   0.3513261E+000   0.1060233E-001
   0.2174954E-001   0.2939496E-003  -0.1035251E-001  -0.1068458E+000   0.5216142E+000   0.1131404E-001
   0.2643020E-001   0.4211842E-003  -0.4271728E-002  -0.9700324E-001   0.4915574E+000   0.1396099E-001
   0.3974629E-001   0.1203439E-002   0.4956212E-001  -0.5559958E-001   0.2753776E+000   0.1348363E-001
   0.5721201E-001   0.2715850E-002   0.8635272E-001  -0.2765409E-001   0.9260991E-001   0.1122254E-001
   0.6636882E-001   0.3738742E-002   0.1003289E+000   0.7515717E-003   0.9105008E-002   0.9623665E-002
   0.7027556E-001   0.4272649E-002   0.1181369E+000   0.1743358E-001  -0.2703257E-001   0.7924821E-002
   0.6858370E-001   0.4451889E-002   0.1290967E+000   0.2544293E-001  -0.2618287E-001   0.6330874E-002
   0.5444065E-001   0.3512274E-002   0.1293780E+000   0.4131113E-001   0.2460164E-001   0.5967791E-002
   0.4159733E-001   0.2091632E-002   0.1450118E+000   0.6702390E-001   0.5058784E-001   0.6862461E-002
   0.4603642E-001   0.1986341E-002   0.1108212E+000   0.1073705E+000  -0.1088095E-001   0.9168914E-002
   0.5089855E-001   0.1869798E-002   0.3431746E-001   0.6266402E-001  -0.2775086E-002   0.1153065E-001
   0.5950056E-001   0.2301211E-002  -0.4409986E-001   0.4427534E-002   0.3034748E-001   0.1260927E-001
   0.6687081E-001   0.2453708E-002  -0.7732814E-001  -0.3523348E-001   0.8532999E-001   0.1542547E-001
   0.6159980E-001   0.2348412E-002  -0.9275404E-001  -0.8974924E-001   0.1970403E+000   0.1876530E-001
   0.4875634E-001   0.1884700E-002  -0.9096753E-001  -0.1183174E+000   0.3687662E+000   0.2147239E-001
   0.3950604E-001   0.1230547E-002  -0.3817390E-001  -0.8531650E-001   0.5658790E+000   0.2442449E-001
   0.3104187E-001   0.6364019E-003   0.2252743E-001  -0.2677875E-001   0.8289461E+000   0.2267541E-001
   0.3005207E-001   0.6824078E-003   0.2203858E-001   0.1303949E-001   0.9005939E+000   0.1495637E-001
   0.3086150E-001   0.7713761E-003   0.1263876E-001   0.2964543E-001   0.8772472E+000   0.9784206E-002
   0.2870807E-001   0.7984604E-003   0.1922242E-001   0.3101137E-001   0.8282814E+000   0.7609266E-002
   0.2519275E-001   0.6386434E-003   0.3175151E-001   0.2171962E-001   0.7283166E+000   0.7570938E-002
   0.2737649E-001   0.1373948E-002   0.3948431E-001   0.2910009E-001   0.4449529E+000   0.7763534E-002
   0.3093362E-001   0.2088253E-002   0.4714316E-001   0.4987742E-001   0.1894904E+000   0.8141862E-002
   0.2191575E-001   0.6001702E-003   0.1521458E+000   0.4679409E-001   0.2164175E+000   0.1620812E-001
   0.2407308E-001   0.6594450E-003   0.1283837E+000   0.4313866E-001   0.7048352E-001   0.1841633E-001
   0.3440333E-001   0.1538975E-002   0.2553184E-001   0.1945856E-001  -0.8811905E-001   0.1571874E-001
   0.4871047E-001   0.2837516E-002  -0.1859702E-001  -0.1889826E-001  -0.1406191E+000   0.1377171E-001
   0.5856077E-001   0.3544566E-002  -0.1988146E-001  -0.4783149E-001  -0.1548935E+000   0.1278168E-001
   0.6245954E-001   0.3533410E-002  -0.1414461E-001  -0.6868001E-001  -0.1416017E+000   0.1177383E-001
   0.5791818E-001   0.3339559E-002   0.1646491E-001  -0.8782504E-001  -0.1072672E+000   0.1160431E-001
   0.4627222E-001   0.2192408E-002   0.7600174E-001  -0.9933707E-001  -0.1058298E+000   0.1159114E-001
   0.3788231E-001   0.9446338E-003   0.1103044E+000  -0.1091406E+000  -0.1375046E+000   0.1063412E-001
   0.3644907E-001   0.6926221E-003   0.9396480E-001  -0.1125751E+000  -0.1825665E+000   0.8848641E-002
   0.3988593E-001   0.7860971E-003   0.6214634E-001  -0.1123288E+000  -0.1964023E+000   0.7823826E-002
   0.4270539E-001   0.1001621E-002   0.2712468E-001  -0.1099149E+000  -0.1854827E+000   0.7619829E-002
   0.3977148E-001   0.1027866E-002  -0.6707713E-002  -0.1082383E+000  -0.1368832E+000   0.8298613E-002
   0.3388400E-001   0.9831009E-003  -0.2057718E-001  -0.9601886E-001  -0.5459472E-001   0.9307192E-002
   0.2645467E-001   0.7568279E-003  -0.2004079E-001  -0.7844264E-001   0.4938600E-001   0.1073543E-001
   0.2039993E-001   0.3607617E-003  -0.1139944E-001  -0.6881487E-001   0.2425956E+000   0.1167396E-001
   0.1997881E-001   0.1481173E-003   0.2055343E-001  -0.8480217E-001   0.5173568E+000   0.1010588E-001
   0.2559198E-001   0.2962860E-003   0.3068594E-001  -0.1135540E+000   0.5843149E+000   0.9083002E-002
   0.2908291E-001   0.2856162E-003   0.3489559E-001  -0.1057303E+000   0.5620288E+000   0.1149573E-001
   0.4241749E-001   0.9279022E-003   0.7246480E-001  -0.5763255E-001   0.3088863E+000   0.1155815E-001
   0.5626592E-001   0.2080141E-002   0.8884813E-001  -0.2733986E-001   0.1193378E+000   0.1028962E-001
