#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.5344340E-001   0.4279253E-002   0.3226820E-002   0.8601451E-001  -0.7933980E-001   0.6070221E-002
   0.5213325E-001   0.3600605E-002   0.3125319E-002   0.8470952E-001  -0.9898587E-001   0.7366518E-002
   0.4241030E-001   0.1491792E-002  -0.2028539E-001   0.6861785E-001  -0.1377245E+000   0.9043303E-002
   0.4420510E-001   0.1682298E-002  -0.6836310E-001   0.7224062E-001  -0.2020442E+000   0.7746719E-002
   0.4732075E-001   0.1949930E-002  -0.8365890E-001   0.7535002E-001  -0.2339682E+000   0.6369732E-002
   0.4380793E-001   0.1745656E-002  -0.5852385E-001   0.7130028E-001  -0.2180998E+000   0.5974430E-002
   0.3420640E-001   0.9174078E-003   0.3294029E-002   0.3533149E-001  -0.1725191E+000   0.7199829E-002
   0.2655285E-001   0.4236657E-003   0.8942997E-001  -0.3674357E-001  -0.1170594E+000   0.8505790E-002
   0.2729034E-001   0.4260382E-003   0.1478888E+000  -0.1151051E+000  -0.1335798E+000   0.8655552E-002
   0.3276010E-001   0.5152334E-003   0.1396176E+000  -0.1513905E+000  -0.2122223E+000   0.8203780E-002
   0.4219897E-001   0.6565215E-003   0.8286156E-001  -0.1560667E+000  -0.2630838E+000   0.7567199E-002
   0.5084802E-001   0.8097298E-003   0.2133488E-001  -0.1495713E+000  -0.2900466E+000   0.6804244E-002
   0.6451857E-001   0.1539263E-002  -0.4162267E-001  -0.1220576E+000  -0.3040794E+000   0.5188922E-002
   0.6355016E-001   0.1799519E-002  -0.6941138E-001  -0.1057890E+000  -0.2959858E+000   0.4964761E-002
   0.4957366E-001   0.2147742E-002  -0.8268266E-001  -0.9024482E-001  -0.2742304E+000   0.5520820E-002
   0.2532299E-001   0.1095015E-002  -0.9633576E-001  -0.8152294E-001  -0.1675319E+000   0.7913687E-002
   0.1060950E-001   0.8356483E-004  -0.9382409E-001  -0.8664255E-001   0.2018540E+000   0.1501294E-001
   0.1198660E-001   0.1012089E-003  -0.9961983E-001  -0.8304742E-001   0.3822813E+000   0.1572925E-001
   0.2196874E-001   0.6285559E-003  -0.4506516E-001  -0.7269806E-001   0.2879920E+000   0.1656232E-001
   0.3520054E-001   0.1328162E-002   0.7282637E-002  -0.5322592E-001   0.1975580E+000   0.1765203E-001
   0.6142472E-001   0.3285169E-002   0.8350970E-001  -0.2271082E-001   0.2144974E-001   0.1323535E-001
   0.8204761E-001   0.4888694E-002   0.1253564E+000  -0.1711418E-002  -0.4783523E-001   0.1006546E-001
   0.9166197E-001   0.5255445E-002   0.1481174E+000   0.1454423E-001  -0.5313469E-001   0.7604512E-002
   0.8559725E-001   0.5142804E-002   0.1667348E+000   0.3035333E-001  -0.1913825E-001   0.6366185E-002
   0.6798849E-001   0.3635442E-002   0.1781509E+000   0.4788052E-001   0.3531951E-001   0.6219030E-002
   0.5055508E-001   0.2252938E-002   0.2047800E+000   0.6616375E-001   0.4997005E-001   0.6581227E-002
   0.3604875E-001   0.1167735E-002   0.2116783E+000   0.9593769E-001   0.5868275E-001   0.8688656E-002
   0.4434178E-001   0.1995171E-002   0.9693234E-001   0.6570717E-001   0.1710007E-001   0.1347821E-001
   0.5343579E-001   0.2422538E-002  -0.2792746E-001  -0.3072806E-001   0.4290823E-001   0.1340447E-001
   0.7206832E-001   0.2734801E-002  -0.9007710E-001  -0.9290024E-001   0.7557183E-001   0.1283862E-001
   0.5940194E-001   0.2217183E-002  -0.1276263E+000  -0.1680176E+000   0.1861957E+000   0.1550211E-001
   0.4603732E-001   0.2016419E-002  -0.8984025E-001  -0.1555808E+000   0.3198150E+000   0.1943897E-001
   0.2722789E-001   0.4646391E-003  -0.2149159E-003  -0.1081705E+000   0.6796919E+000   0.2852562E-001
   0.1889421E-001   0.9220086E-004   0.2895893E-001  -0.4021884E-001   0.9844366E+000   0.2640997E-001
   0.1607279E-001   0.8978478E-004  -0.2605037E-001  -0.1321258E-001   0.1048126E+001   0.1876447E-001
   0.1304405E-001   0.6248229E-004  -0.8202087E-001  -0.2379359E-001   0.1066874E+001   0.1458750E-001
   0.1213199E-001   0.3329110E-004  -0.7051570E-001  -0.4356112E-001   0.9669956E+000   0.1234225E-001
   0.1508513E-001   0.1072900E-003  -0.1788576E-001  -0.3042392E-001   0.6766396E+000   0.1076701E-001
   0.2653482E-001   0.1590513E-002   0.5708731E-002   0.3111723E-001   0.2014115E+000   0.7146183E-002
   0.4593505E-001   0.4203292E-002  -0.2745486E-002   0.7377278E-001  -0.3161242E-001   0.5719098E-002
   0.2925216E-001   0.2046036E-002   0.8191454E-001   0.6139330E-001   0.8111325E-001   0.9534751E-002
   0.3482087E-001   0.1975438E-002   0.7887351E-001   0.6111704E-001   0.1209030E-001   0.1094042E-001
   0.3864336E-001   0.1551173E-002   0.2590840E-001   0.5779454E-001  -0.9738563E-001   0.1072775E-001
   0.4448123E-001   0.1922803E-002  -0.3593915E-001   0.5033216E-001  -0.1939901E+000   0.9353715E-002
   0.5503451E-001   0.2724120E-002  -0.4156766E-001   0.2977362E-001  -0.2510383E+000   0.8296461E-002
   0.5779921E-001   0.2625075E-002  -0.4510539E-002   0.5300952E-002  -0.2397284E+000   0.8848801E-002
   0.4725363E-001   0.1934273E-002   0.5943998E-001  -0.3148859E-001  -0.1961400E+000   0.1034543E-001
   0.3491498E-001   0.1010466E-002   0.1274091E+000  -0.7465771E-001  -0.1315988E+000   0.1135779E-001
   0.3143792E-001   0.5538793E-003   0.1605487E+000  -0.1114832E+000  -0.1467448E+000   0.9562344E-002
   0.3533835E-001   0.6143859E-003   0.1338754E+000  -0.1289462E+000  -0.2331557E+000   0.7979930E-002
   0.4432880E-001   0.7095674E-003   0.6566849E-001  -0.1312896E+000  -0.2789759E+000   0.6755088E-002
   0.4772577E-001   0.8969270E-003  -0.1019485E-002  -0.1287847E+000  -0.2895453E+000   0.5832652E-002
   0.5244416E-001   0.1489609E-002  -0.5978598E-001  -0.1086903E+000  -0.2773463E+000   0.5100597E-002
   0.4609836E-001   0.1570020E-002  -0.7496639E-001  -0.9603300E-001  -0.2363611E+000   0.6122960E-002
   0.3535451E-001   0.1369020E-002  -0.7374800E-001  -0.7940976E-001  -0.1572481E+000   0.7979865E-002
