#~alp   var(alpha)   ~u   ~v   ~w   ~qp
   0.9314417E+000   0.4252299E-002   0.9030482E-001   0.1037628E+000   0.3383420E+000   0.3976313E-034
   0.9054358E+000   0.1692024E-002   0.8729000E-001   0.2818976E-001  -0.3468628E-001   0.4090520E-034
   0.9744156E+000   0.6036057E-004   0.4060435E-001  -0.4172065E-001   0.2331281E+000   0.3800949E-034
   0.9223119E+000   0.1489702E-002  -0.2103772E-001  -0.4981407E-001  -0.9429179E-001   0.4015674E-034
   0.8829482E+000   0.3146602E-002  -0.8948160E-001   0.1556075E-001  -0.1254207E+000   0.4194701E-034
   0.9351776E+000   0.2890473E-003  -0.1876661E+000  -0.1080091E+000   0.3357202E-001   0.3960428E-034
   0.9467909E+000   0.5366184E-003  -0.9062216E-001  -0.2924995E+000   0.2500034E+000   0.3911850E-034
   0.9716500E+000   0.2995820E-003   0.8031772E-001  -0.5271115E+000   0.6467791E+000   0.3811767E-034
   0.9605416E+000   0.1687389E-003   0.2928409E+000  -0.5917816E+000   0.5108798E+000   0.3855849E-034
   0.9518462E+000   0.9097759E-004   0.3101371E+000  -0.4495058E+000   0.1949127E+000   0.3891074E-034
   0.9490456E+000   0.2330873E-004   0.9793281E-001  -0.3002138E+000  -0.1181458E+000   0.3902556E-034
   0.9465667E+000   0.1091705E-003   0.5596413E-002  -0.2563296E+000  -0.1918340E+000   0.3912776E-034
   0.9175205E+000   0.1050384E-003  -0.4275144E-001  -0.1487966E+000  -0.2035780E+000   0.4036644E-034
   0.9126161E+000   0.3451526E-003  -0.9814466E-001  -0.8305600E-001  -0.2808999E+000   0.4058337E-034
   0.9494801E+000   0.7717768E-003  -0.1591095E+000  -0.6414485E-001  -0.1158828E+000   0.3900770E-034
   0.9919168E+000   0.5368387E-006  -0.1199007E+000  -0.1535632E+000   0.7277070E+000   0.3733885E-034
   0.9936106E+000   0.5271907E-007  -0.2051341E+000  -0.2020441E+000   0.9597377E+000   0.3727520E-034
   0.9929955E+000   0.3936000E-006  -0.3272638E+000  -0.1852570E+000   0.9674520E+000   0.3729829E-034
   0.9906131E+000   0.1054756E-005  -0.3933882E+000  -0.1586139E+000   0.9270023E+000   0.3738799E-034
   0.9838903E+000   0.7865439E-005  -0.3193135E+000  -0.1173444E+000   0.8345234E+000   0.3764346E-034
   0.9684992E+000   0.5826759E-004  -0.1639520E+000  -0.7924973E-001   0.7087319E+000   0.3824168E-034
   0.8540651E+000   0.5991492E-002   0.2656760E-001   0.2615044E-001   0.1803616E+000   0.4336559E-034
   0.7884154E+000   0.4197843E-002   0.2093063E+000   0.1141638E+000  -0.2396229E-001   0.4697655E-034
   0.9184121E+000   0.2852713E-002   0.2412502E+000   0.1737853E+000   0.3456962E+000   0.4032725E-034
   0.8647678E+000   0.1962205E-002   0.3654544E+000   0.1873273E+000   0.1915521E+000   0.4282888E-034
   0.9201575E+000   0.8309718E-003   0.2391146E+000   0.1997010E+000   0.1518440E+000   0.4025076E-034
