#dalpdx  dalpdy   dalpdz
   0.7760211E+001  -0.9522284E+001   0.4699989E+000
  -0.4332919E+001  -0.2584865E+001  -0.3737130E+000
  -0.3985683E-001   0.1103130E+002   0.2546614E+001
  -0.6346092E+000   0.1668304E+002   0.6218156E+000
  -0.4092866E+001   0.9295871E+001  -0.2785346E-001
   0.4016413E+001  -0.1406940E+001   0.3086610E+001
  -0.9757369E+001   0.4891249E+001   0.1467190E+001
  -0.2401897E+002  -0.1735392E+001   0.8964554E+001
  -0.1735808E+001   0.4540803E+001   0.1375924E+002
   0.1754811E+002  -0.2339909E+001   0.2498689E+000
  -0.3421666E+002  -0.8532515E+001   0.6502018E+000
  -0.2495255E+002  -0.9716017E+001   0.4518902E+001
   0.6672169E+001  -0.1925297E+002   0.3068072E+002
   0.6620118E+001  -0.4591015E+002   0.1959807E+002
   0.7313159E+002  -0.4307968E+002  -0.2480311E+002
   0.4630868E+001   0.1327079E+001   0.2988945E+001
   0.2357263E+001   0.2547095E+001   0.1956436E+001
   0.1895594E+001   0.3199727E+001  -0.5480906E+000
  -0.1004055E+002   0.2209345E+001   0.6303215E+000
  -0.3416026E+001   0.5211028E+001  -0.4947575E+001
   0.1136230E+002   0.3853049E+001  -0.1513220E+001
   0.2520005E+001  -0.7239834E+000   0.1151427E+001
  -0.1872836E+001  -0.4689486E+000  -0.5643925E+000
  -0.1054045E+002  -0.2064114E+001  -0.4409065E+001
  -0.3560677E+002  -0.3919439E+001  -0.1035481E+002
   0.2196233E+002   0.1332060E+002   0.3159312E+002
  -0.4156630E+001   0.6801617E+001   0.5298371E+001
  -0.1878354E+002   0.1586224E+002  -0.7305821E+000
   0.4476444E+002   0.4184109E+001  -0.1946657E+002
   0.7433747E+001  -0.1114673E+002  -0.1578083E+002
   0.5446509E+001  -0.7218332E+001  -0.5602494E+001
  -0.1245647E+001   0.2141228E+001   0.8143803E+000
  -0.2117549E+001   0.1991911E+001   0.2856571E+001
  -0.4148290E+001   0.7456103E+000   0.1800141E+001
   0.3281515E+001  -0.2391916E+001   0.1035321E+001
  -0.1031143E+001  -0.2867755E+001  -0.2508672E+001
  -0.1466342E+002  -0.7773241E+000  -0.4422570E+001
