#dalpdx  dalpdy   dalpdz
   0.8440463E+001  -0.9203454E+001   0.2934092E+001
  -0.2676323E+001  -0.9378741E+000   0.8071752E-002
  -0.2787445E+001   0.8857958E+001   0.1783992E+001
  -0.9123481E+000   0.1320989E+002   0.8490404E+000
   0.1752595E+001   0.5331833E+001   0.1606419E+001
  -0.1987595E+001   0.7799922E+000   0.1673197E+001
  -0.1256252E+002  -0.3924931E-001   0.7190534E+000
  -0.1342668E+002  -0.6113588E+000   0.7768319E+001
   0.2338584E+000   0.2875633E+001   0.1010488E+002
   0.7263745E+001   0.1399705E+001   0.3937383E+001
  -0.3375748E+002  -0.2450950E+002  -0.4799297E+000
  -0.2039744E+002  -0.2666595E+002   0.4923486E+001
   0.4651368E+000  -0.1289521E+002   0.2969670E+002
   0.2059001E+002  -0.3814558E+002   0.1520864E+002
   0.5135607E+002  -0.3325355E+002  -0.1112853E+002
   0.1006734E+002   0.3973829E+001   0.1279274E+001
   0.3693555E+001   0.5898446E+001   0.1956111E+001
   0.7562858E-001   0.2738844E+001  -0.5352729E-001
  -0.8083576E+001   0.2450656E+001   0.3623815E+000
  -0.1590167E+001   0.4750659E+001  -0.3279402E+001
   0.8905233E+001   0.3677143E+001  -0.2160391E+001
   0.2832154E+001  -0.6764890E+000   0.1107772E+001
  -0.2080058E+001  -0.5619149E+000  -0.8590381E+000
  -0.1506798E+002  -0.2640918E+001  -0.7160021E+001
  -0.2206150E+002  -0.1372185E+001  -0.5368724E+001
   0.8833681E+001   0.8862788E+001   0.1798829E+002
   0.3449837E+001   0.9245315E+001   0.1150234E+002
  -0.6293734E+001   0.7251005E+001  -0.1125957E+001
   0.1508439E+002   0.2725372E+001  -0.1075103E+002
   0.9803051E+001  -0.7025900E+001  -0.8207263E+001
   0.5531157E+001  -0.6156151E+001  -0.3323280E+001
  -0.5259600E+000   0.4348196E+000   0.7620009E+000
  -0.2031845E+001   0.1858153E+000   0.2382702E+001
  -0.2204741E+001  -0.3332921E+001   0.1360971E+001
   0.1906892E+001  -0.3782842E+001   0.7876425E+000
  -0.6365716E+001  -0.1916503E+001  -0.5313609E+001
  -0.6114858E+001  -0.1020194E+001  -0.3064622E+001
   0.7718883E+001  -0.2186441E+001   0.4840159E+001
  -0.2648435E+001  -0.1780161E+001   0.1401783E+001
   0.1729661E+001  -0.8695422E+001   0.3316668E+001
   0.8877336E+001  -0.4719280E+001   0.4622469E+001
   0.4347532E+001  -0.3234424E+001   0.2073337E+001
