# ~alp d~p/dy   Phi_p_sgs,y
   0.1927413E+001   0.7218253E+001
   0.9893490E+001   0.1027268E+002
   0.1095147E+002   0.8999194E+001
   0.6825180E+001   0.8074770E+001
   0.6169068E+000   0.2586550E+001
  -0.2965341E+000   0.2748837E+000
  -0.3752158E+000   0.8121985E-001
  -0.4239389E+000   0.6436350E-002
  -0.5956352E+000   0.3069438E-002
  -0.6989454E+000   0.4180014E-002
  -0.5578892E+000  -0.4592933E-001
  -0.2418747E+000  -0.9699094E-001
   0.9367787E-002  -0.5965213E-001
   0.1253986E+000  -0.1645394E-001
   0.2125404E+000   0.3530852E-002
   0.4237077E+000   0.6522941E-001
   0.2105591E+001   0.1615642E+001
   0.9198553E+001   0.7759480E+001
   0.2315694E+002   0.1528266E+002
   0.3494014E+002   0.1586972E+002
   0.2831779E+002   0.1479813E+002
   0.1673824E+002   0.8341309E+001
   0.7560170E+001   0.7954051E+000
   0.5870482E+001   0.1728772E-001
   0.4466096E+001  -0.2817518E+000
   0.2994832E+001  -0.6554252E+000
   0.1440094E+001  -0.1884536E+001
  -0.9472284E+000  -0.2385871E+001
  -0.3926696E+001  -0.1788394E+001
  -0.6548939E+001  -0.9180463E+000
  -0.7046881E+001  -0.5335061E+000
  -0.5902394E+001  -0.6757133E+000
  -0.4213759E+001  -0.7274183E+000
  -0.2774302E+001  -0.3036775E+000
  -0.2132494E+001   0.5858718E-002
  -0.2398323E+001  -0.1747466E+000
  -0.2701797E+001  -0.7560756E+000
  -0.2699820E+001  -0.9386332E+000
  -0.2105567E+001  -0.1393320E+000
  -0.7249229E+000   0.2168363E+001
  -0.2161711E+000   0.1481659E+001
   0.1021693E+001   0.5018335E+001
   0.8214423E+000   0.5388520E+001
  -0.1335417E+000   0.5440499E+001
  -0.7658866E+000   0.1596868E+001
  -0.4301000E+000   0.2064797E+000
  -0.4071578E+000  -0.9481556E-002
  -0.5985529E+000  -0.2512924E+000
  -0.1048047E+001  -0.4295652E+000
  -0.1368813E+001  -0.3903784E+000
  -0.1113097E+001  -0.3363658E+000
  -0.4229354E+000  -0.2401925E+000
   0.8074540E-001  -0.1368642E+000
   0.2668739E+000  -0.4558515E-001
   0.3164177E+000  -0.2490075E-002
   0.4468817E+000   0.2421000E-001
   0.1534952E+001   0.1231952E+001
   0.6921838E+001   0.8716290E+001
   0.1814369E+002   0.1849136E+002
   0.3306564E+002   0.2272335E+002
   0.3430859E+002   0.2190618E+002
   0.2268572E+002   0.1571900E+002
   0.1105062E+002   0.6921446E+001
   0.5523026E+001   0.4512957E+000
   0.4132359E+001  -0.6063828E+000
   0.3598233E+001  -0.1625539E+001
   0.2328573E+001  -0.3112143E+001
  -0.5819235E+000  -0.2885466E+001
  -0.2005959E+001  -0.2064323E+001
  -0.1296474E+001  -0.8521960E+000
  -0.1304853E+001   0.1450673E+001
  -0.1958768E+001   0.2487364E+001
  -0.2344379E+001   0.2146032E+001
  -0.2353090E+001   0.1019219E+001
  -0.3041726E+001   0.2968239E+000
  -0.4650828E+001  -0.5751544E+000
  -0.5417929E+001  -0.1183939E+001
  -0.4500806E+001  -0.1349071E+001
  -0.2284189E+001  -0.8751310E+000
  -0.8812386E+000  -0.1521357E+000
  -0.1058670E+001   0.1790198E+000
  -0.2043927E+001   0.2536954E+001
  -0.2902543E+001   0.3499096E+001
  -0.3163962E+001   0.3523778E+001
  -0.1729623E+001   0.9902714E+000
  -0.1022798E+001  -0.3974969E+000
  -0.1551992E+001  -0.1671990E+001
  -0.2828632E+001  -0.2691688E+001
  -0.4035201E+001  -0.2516335E+001
  -0.3893038E+001  -0.1675133E+001
  -0.2350311E+001  -0.6970521E+000
  -0.7443887E+000  -0.3187994E+000
   0.2365400E+000  -0.2179008E+000
   0.5663618E+000  -0.9474710E-001
   0.5185046E+000  -0.2004506E-002
   0.4913280E+000  -0.1041369E-002
   0.7689691E+000   0.6879030E-001
   0.2575099E+001   0.4760121E+001
   0.8663886E+001   0.1836462E+002
   0.1911883E+002   0.2695307E+002
   0.2926676E+002   0.2665395E+002
   0.2522174E+002   0.1838854E+002
   0.1531391E+002   0.9210192E+001
   0.1012775E+002   0.2646006E+001
   0.6528222E+001  -0.2916864E+000
   0.5345643E+001  -0.1500469E+001
   0.2300233E+001  -0.2329234E+001
  -0.7289684E+000  -0.2716902E+001
   0.2988484E+001  -0.3905134E+001
   0.9043652E+001  -0.2307228E+001
   0.1053838E+002   0.5391313E+001
   0.8674408E+001   0.9208323E+001
   0.5587202E+001   0.8680523E+001
   0.1205587E+001   0.3950951E+001
  -0.2270128E+001  -0.1121693E+000
  -0.5189558E+001  -0.1810834E+001
  -0.6303875E+001  -0.1984233E+001
  -0.4701891E+001  -0.1534701E+001
  -0.2155338E+001  -0.9676541E+000
  -0.1057367E+001  -0.5842228E+000
  -0.6587535E+001  -0.5393024E+001
  -0.8899101E+001  -0.5306819E+001
  -0.9044481E+001  -0.4319072E+001
  -0.7672791E+001  -0.3770894E+001
  -0.6099004E+001  -0.5072020E+001
  -0.7152346E+001  -0.7631953E+001
  -0.9804181E+001  -0.8520330E+001
  -0.1126476E+002  -0.6924901E+001
  -0.9600340E+001  -0.3959355E+001
  -0.6115661E+001  -0.1496017E+001
  -0.3256154E+001  -0.4069670E+000
  -0.1064190E+001  -0.1556220E+000
   0.4833753E+000  -0.3347030E+000
   0.1094792E+001  -0.2649886E+000
   0.8798422E+000  -0.2943939E-001
   0.6212120E+000   0.5131084E-002
   0.5741745E+000  -0.3467819E-001
   0.7225397E+000  -0.6440559E-001
   0.1228464E+001   0.1345234E+001
   0.4180622E+001   0.1156710E+002
   0.1116941E+002   0.1731266E+002
   0.1989894E+002   0.1685019E+002
   0.1810264E+002   0.1022872E+002
   0.1644568E+002  -0.1563149E+001
   0.8576791E+001  -0.6243018E+001
   0.1105237E+001  -0.4949574E+001
  -0.3447948E+001  -0.2225078E+001
  -0.1941060E+001  -0.1276788E+001
   0.5849464E+001  -0.2756362E+001
   0.1196700E+002  -0.4874288E+000
   0.1603849E+002   0.5819626E+001
   0.2001230E+002   0.8328577E+001
   0.1575179E+002   0.8674820E+001
   0.6381421E+001   0.6724254E+001
  -0.9924224E+000   0.9641458E+000
  -0.3763229E+001  -0.2288710E+001
  -0.4355138E+001  -0.2253328E+001
  -0.3762743E+001  -0.1540624E+001
  -0.3035830E+001  -0.1727748E+001
  -0.4318994E+001  -0.3839896E+001
  -0.1558352E+002  -0.5025502E+001
  -0.2027293E+002  -0.7590812E+001
  -0.2480584E+002  -0.1172174E+002
  -0.2833239E+002  -0.1673318E+002
  -0.3039639E+002  -0.1949136E+002
  -0.3011688E+002  -0.1724046E+002
  -0.2586497E+002  -0.1194815E+002
  -0.1848237E+002  -0.7002720E+001
  -0.1073158E+002  -0.3719676E+001
  -0.5472276E+001  -0.1694435E+001
  -0.2915798E+001  -0.3579248E+000
  -0.1225681E+001   0.1449829E+000
   0.6596321E+000  -0.3696176E+000
   0.1763779E+001  -0.6513535E+000
   0.1410720E+001  -0.1451695E+000
   0.8546837E+000  -0.1828573E-002
   0.6425598E+000   0.4323344E-002
   0.5543899E+000  -0.2061756E-001
   0.5246752E+000  -0.5236546E-001
   0.6155285E+000  -0.2614548E-001
   0.2491862E+001   0.4494643E+001
   0.8257730E+001   0.8343492E+001
   0.1363888E+002   0.6585055E+001
   0.1746780E+002  -0.1588024E+002
  -0.1140161E+001  -0.3121206E+002
  -0.1878509E+002  -0.2315505E+002
  -0.1657952E+002  -0.1971514E+002
  -0.3586115E+001  -0.1334621E+001
   0.3439619E+001   0.1105864E-001
   0.7485869E+001   0.1665504E+001
   0.1262848E+002   0.4764470E+001
   0.2122076E+002   0.1385375E+001
   0.1853906E+002   0.2130926E+001
   0.8087650E+001   0.3203398E+001
  -0.2352881E+000   0.3168533E+000
  -0.1687886E+001  -0.2213661E+001
  -0.2365110E+001  -0.2140169E+001
  -0.3373731E+001  -0.1205603E+001
  -0.5964320E+001  -0.1660718E+001
  -0.1049121E+002  -0.3206178E+001
  -0.1934129E+002  -0.2840681E+001
  -0.2657298E+002  -0.3775799E+001
  -0.3651425E+002   0.3490692E+000
  -0.4574933E+002   0.8244569E+001
  -0.4805412E+002   0.7407074E+001
  -0.4131327E+002   0.2063380E+001
  -0.2760276E+002  -0.7720011E+001
  -0.1464629E+002  -0.8269876E+001
  -0.6083875E+001  -0.4697367E+001
  -0.2324055E+001  -0.1495593E+001
  -0.1454563E+001  -0.1664244E+000
  -0.1169200E+001   0.2109217E+000
   0.5242330E+000  -0.3801298E+000
   0.2248233E+001  -0.1249254E+001
   0.2133107E+001  -0.5426282E+000
   0.1151022E+001  -0.2024688E-001
   0.8182365E+000   0.5442037E-002
   0.6712247E+000   0.2851387E-002
   0.5952760E+000  -0.3396677E-002
   0.5643549E+000  -0.1399623E-001
   0.8006321E+000   0.1566102E+000
   0.3564197E+001   0.3995385E+001
   0.8195974E+001   0.2682525E+001
   0.6086546E+001  -0.2060750E+002
  -0.2174060E+002  -0.3206770E+002
  -0.4244060E+002  -0.2242808E+002
  -0.2558032E+002  -0.2539193E+002
  -0.5393561E+001  -0.3311542E+001
   0.5609700E+000   0.1189957E-001
   0.3354764E+001  -0.3111633E+000
   0.5565613E+001   0.5577655E+000
   0.1001892E+002  -0.1117275E+001
   0.8968961E+001  -0.5856644E+000
   0.5173388E+001   0.5958941E+000
   0.1286641E+001   0.6173895E+000
   0.1534819E+000   0.1053672E+000
  -0.5128978E+000   0.2346812E-002
  -0.2802279E+001  -0.2833679E+000
  -0.7334699E+001  -0.6827134E+000
  -0.1311100E+002  -0.1505563E+001
  -0.1045318E+002  -0.4228133E+001
