# ~alp d~p/dy   Phi_p_sgs,y
   0.5656611E+000   0.4022548E+001
   0.8754360E+001   0.9900100E+001
   0.1305164E+002   0.8185820E+001
   0.7820312E+001   0.7236616E+001
   0.4048696E+000   0.1077683E+001
  -0.2544015E+000   0.2527858E+000
  -0.3384092E+000   0.5442666E-001
  -0.3764431E+000   0.3363977E-002
  -0.5427688E+000   0.8706144E-002
  -0.6804030E+000   0.9367252E-002
  -0.5576802E+000  -0.3273748E-001
  -0.2306567E+000  -0.7403260E-001
   0.1815116E-001  -0.4192870E-001
   0.1295765E+000  -0.1045892E-001
   0.2078035E+000   0.4287364E-003
   0.3942906E+000   0.3386878E-001
   0.1733683E+001   0.9555632E+000
   0.1037680E+002   0.6842110E+001
   0.2837008E+002   0.1568388E+002
   0.3956849E+002   0.1667432E+002
   0.2631571E+002   0.1458641E+002
   0.1202314E+002   0.3781207E+001
   0.6659910E+001   0.1817459E+000
   0.5454616E+001  -0.6209688E-001
   0.4055313E+001  -0.4443146E+000
   0.2797656E+001  -0.7709124E+000
   0.1484436E+001  -0.1456427E+001
  -0.8397213E+000  -0.2412651E+001
  -0.4484370E+001  -0.2018090E+001
  -0.8043508E+001  -0.9928795E+000
  -0.9411880E+001  -0.1106353E+001
  -0.7873650E+001  -0.1621157E+001
  -0.4950920E+001  -0.1309552E+001
  -0.2920208E+001  -0.3356995E+000
  -0.2229392E+001  -0.1821652E-001
  -0.2260198E+001  -0.1681815E-001
  -0.2803711E+001  -0.8030450E+000
  -0.3032324E+001  -0.1135042E+001
  -0.2536396E+001  -0.8738868E+000
  -0.1174792E+001   0.4233326E+000
  -0.2983243E+000   0.3910022E+000
   0.7378498E+000   0.3439114E+001
   0.9482478E+000   0.4459254E+001
  -0.5698368E-001   0.4724283E+001
  -0.5793931E+000   0.8502828E+000
  -0.3950881E+000   0.1582800E+000
  -0.3298025E+000   0.3586332E-002
  -0.4374039E+000  -0.1008550E+000
  -0.8601907E+000  -0.2800112E+000
  -0.1289246E+001  -0.2683515E+000
  -0.1109311E+001  -0.2212586E+000
  -0.4274860E+000  -0.1668440E+000
   0.7010230E-001  -0.9472951E-001
   0.2510534E+000  -0.3126613E-001
   0.2983837E+000  -0.2390030E-002
   0.4078814E+000   0.7452292E-002
   0.1102488E+001   0.4645280E+000
   0.6521421E+001   0.7718045E+001
   0.2202549E+002   0.1990826E+002
   0.4364683E+002   0.2531437E+002
   0.4217366E+002   0.2463403E+002
   0.2364051E+002   0.1638663E+002
   0.9134749E+001   0.4840184E+001
   0.4600544E+001   0.7218170E-001
   0.3784799E+001  -0.5792074E+000
   0.3270601E+001  -0.1477488E+001
   0.1834770E+001  -0.3151336E+001
  -0.1992370E+001  -0.3213905E+001
  -0.4465592E+001  -0.2001241E+001
  -0.3284470E+001  -0.9416534E+000
  -0.3044728E+001   0.9736053E+000
  -0.3298297E+001   0.1317291E+001
  -0.2894517E+001   0.5736415E+000
  -0.2088955E+001   0.3768040E+000
  -0.2285426E+001   0.4988346E+000
  -0.4078349E+001  -0.3669479E+000
  -0.5745332E+001  -0.9208916E+000
  -0.5341826E+001  -0.1176458E+001
  -0.2598588E+001  -0.9230399E+000
  -0.9141998E+000  -0.3768039E+000
  -0.4358571E+000   0.2258790E+000
  -0.1318158E+001   0.1786095E+001
  -0.3050253E+001   0.3311579E+001
  -0.3257137E+001   0.3007530E+001
  -0.1302785E+001   0.3242543E+000
  -0.7661485E+000  -0.1366762E+000
  -0.1037772E+001  -0.7910120E+000
  -0.2266145E+001  -0.2047633E+001
  -0.3933058E+001  -0.2131191E+001
  -0.4117030E+001  -0.1372269E+001
  -0.2479188E+001  -0.5380138E+000
  -0.7689642E+000  -0.2322250E+000
   0.2390139E+000  -0.1553712E+000
   0.5399131E+000  -0.5650842E-001
   0.4855855E+000   0.5448599E-003
   0.4529587E+000  -0.2611158E-002
   0.6256849E+000  -0.5666403E-002
   0.1566810E+001   0.1356611E+001
   0.7063241E+001   0.1645154E+002
   0.2023125E+002   0.3027379E+002
   0.3531248E+002   0.3038395E+002
   0.3020835E+002   0.1900599E+002
   0.1602475E+002   0.8744338E+001
   0.7540115E+001   0.1690769E+001
   0.6342810E+001  -0.2688446E+000
   0.5396415E+001  -0.1009720E+001
   0.1544846E+001  -0.2475858E+001
  -0.2246883E+001  -0.2442851E+001
   0.2138185E+001  -0.4215663E+001
   0.9577282E+001  -0.3065528E+001
   0.1219087E+002   0.6715185E+001
   0.1031777E+002   0.1036036E+002
   0.6174645E+001   0.8125003E+001
   0.1529544E+001   0.3267855E+001
  -0.1933887E+001  -0.1472196E+000
  -0.6401395E+001  -0.2148179E+001
  -0.7832713E+001  -0.2011819E+001
  -0.4804317E+001  -0.1423624E+001
  -0.1536544E+001  -0.7515059E+000
  -0.5869283E+000  -0.2160692E+000
  -0.5457086E+001  -0.4804548E+001
  -0.6973159E+001  -0.4281526E+001
  -0.6774114E+001  -0.2615985E+001
  -0.5164398E+001  -0.1696279E+001
  -0.3893546E+001  -0.2171086E+001
  -0.5027462E+001  -0.4743003E+001
  -0.8819659E+001  -0.7395929E+001
  -0.1238087E+002  -0.6494087E+001
  -0.1142408E+002  -0.3531197E+001
  -0.7089712E+001  -0.1182746E+001
  -0.3555947E+001  -0.2988297E+000
  -0.1141403E+001  -0.1169732E+000
   0.5624356E+000  -0.2849630E+000
   0.1117723E+001  -0.1765000E+000
   0.8361022E+000  -0.1336588E-001
   0.5983322E+000   0.5704559E-002
   0.5263136E+000  -0.2027606E-001
   0.5687267E+000  -0.9590861E-001
   0.7030903E+000  -0.4015537E-001
   0.1936548E+001   0.5058997E+001
   0.8997269E+001   0.1552473E+002
   0.2175919E+002   0.1610579E+002
   0.2099075E+002   0.9991648E+001
   0.1418831E+002   0.1943543E+001
   0.9461530E+001  -0.2822840E+001
   0.2920778E+001  -0.1651677E+001
  -0.3230952E+001  -0.5360880E+000
  -0.2429365E+001  -0.8152047E+000
   0.6831259E+001  -0.2294724E+001
   0.1313003E+002  -0.3620376E+000
   0.2001844E+002   0.6382964E+001
   0.2625013E+002   0.8826420E+001
   0.2155303E+002   0.8244137E+001
   0.7750139E+001   0.7031838E+001
  -0.1039257E+001  -0.2583797E+000
  -0.4715358E+001  -0.2783268E+001
  -0.4911822E+001  -0.2536703E+001
  -0.3240176E+001  -0.1293532E+001
  -0.2520725E+001  -0.1325338E+001
  -0.3836556E+001  -0.3284834E+001
  -0.1864576E+002  -0.5106880E+001
  -0.2328485E+002  -0.7862510E+001
  -0.2674102E+002  -0.1198933E+002
  -0.2893808E+002  -0.1719683E+002
  -0.3105113E+002  -0.2036625E+002
  -0.3332106E+002  -0.1786555E+002
  -0.3139623E+002  -0.1174852E+002
  -0.2306183E+002  -0.6432259E+001
  -0.1255555E+002  -0.3417498E+001
  -0.5706134E+001  -0.1520009E+001
  -0.2902722E+001  -0.2319391E+000
  -0.1396009E+001   0.2038923E+000
   0.7299058E+000  -0.3377539E+000
   0.1868739E+001  -0.5184402E+000
   0.1303592E+001  -0.7019500E-001
   0.8288524E+000  -0.8776477E-003
   0.6336673E+000   0.5268663E-002
   0.5400057E+000  -0.8913376E-002
   0.4975624E+000  -0.3095402E-001
   0.5126643E+000  -0.4919235E-001
   0.1407661E+001   0.1818426E+001
   0.7632776E+001   0.8115215E+001
   0.1572283E+002   0.7196098E+001
   0.1780368E+002  -0.1014604E+002
  -0.4386038E+001  -0.3809838E+002
  -0.2575807E+002  -0.2788859E+002
  -0.1737688E+002  -0.1711252E+002
  -0.3685384E+001  -0.6437779E+000
   0.3660628E+001   0.4177889E+000
   0.7835240E+001   0.1101585E+001
   0.1329127E+002   0.5263940E+001
   0.2478767E+002   0.3092800E+001
   0.2526792E+002   0.8489814E+000
   0.9472955E+001   0.4403301E+001
  -0.4240968E+000   0.1778081E+000
  -0.1264648E+001  -0.2059451E+001
  -0.1731360E+001  -0.1590689E+001
  -0.2823191E+001  -0.5884777E+000
  -0.6506730E+001  -0.1514521E+001
  -0.1246254E+002  -0.3073088E+001
  -0.2308332E+002  -0.2630642E+001
  -0.3261736E+002  -0.3905603E+001
  -0.4552387E+002  -0.4949176E+001
  -0.5843717E+002  -0.5883504E+001
  -0.6290534E+002  -0.7973286E+001
  -0.5430076E+002  -0.9816643E+001
  -0.3525170E+002  -0.1078897E+002
  -0.1638605E+002  -0.8327555E+001
  -0.5517524E+001  -0.3921737E+001
  -0.1886828E+001  -0.8004790E+000
  -0.1333855E+001  -0.7653873E-001
  -0.1410778E+001   0.2503058E+000
   0.4413596E+000  -0.2930128E+000
   0.2466849E+001  -0.1161222E+001
   0.1914225E+001  -0.2339349E+000
   0.1096876E+001  -0.9684018E-002
   0.8074934E+000   0.4745736E-002
   0.6696538E+000   0.2960970E-002
   0.5948191E+000  -0.1036207E-002
   0.5574558E+000  -0.8320273E-002
   0.6003192E+000  -0.2994366E-001
   0.2478651E+001   0.2808417E+001
   0.8858495E+001   0.4807392E+001
   0.1069367E+002  -0.1231879E+002
  -0.3149695E+002  -0.3967534E+002
  -0.6239646E+002  -0.2495694E+002
  -0.2943274E+002  -0.2806293E+002
  -0.4999009E+001  -0.1681965E+001
   0.7064955E+000   0.2988619E+000
   0.3233351E+001  -0.1393673E+000
   0.4125423E+001  -0.1338003E+000
   0.7379878E+001  -0.1962987E+001
   0.8349532E+001  -0.2584812E+001
   0.4762088E+001  -0.6559187E+000
   0.5814537E+000  -0.5423717E-001
   0.1074046E+000   0.9407153E-001
  -0.4870661E+000   0.4800738E-001
  -0.3016401E+001  -0.1319859E+000
  -0.8429671E+001  -0.4680428E+000
  -0.1545270E+002  -0.1289504E+001
  -0.9828975E+001  -0.3172609E+001
  -0.1768978E+002  -0.4044647E+001
  -0.4478251E+002   0.7837579E+000
  -0.9024305E+002   0.1788492E+002
  -0.9852946E+002   0.2607589E+002
  -0.5516698E+002   0.7012119E+001
  -0.1639854E+002  -0.5137555E+001
  -0.4073919E+001  -0.4293924E+001
  -0.1017836E+001  -0.5437636E+000
  -0.3755971E+000   0.1997225E+000
  -0.3184201E+000   0.2466569E+000
  -0.9750851E+000  -0.7059882E-001
  -0.5433263E+000  -0.6243893E+000
   0.2281975E+001  -0.2276904E+001
   0.2915106E+001  -0.1321596E+001
   0.1506682E+001  -0.6574728E-001
   0.1035446E+001  -0.1802411E-001
   0.8409743E+000  -0.1971891E-001
   0.7229836E+000  -0.1995418E-001
   0.6332253E+000  -0.1490446E-001
   0.5997279E+000  -0.2046927E-001
   0.8982254E+000   0.6003500E-001
   0.3897583E+001  -0.1147138E+000
  -0.1407544E+002  -0.2875011E+002
  -0.6769791E+002  -0.4067182E+002
  -0.7466622E+002  -0.3762351E+002
  -0.2042305E+002  -0.3232835E+002
  -0.3331529E+001  -0.1640535E+001
  -0.5659921E+000  -0.5200563E+000
   0.8047601E+000  -0.9411318E+000
   0.7961465E+000  -0.1493438E+001
   0.2053682E+000  -0.6149470E+001
   0.2026032E+001  -0.8792589E+001
   0.3008093E+001  -0.7421036E+001
   0.1212320E+001  -0.4382074E+000
   0.1031968E+001  -0.1903595E-001
   0.1000936E+001  -0.3445146E+000
  -0.4787096E+000  -0.8963175E+000
  -0.3361101E+001  -0.1653354E+001
  -0.6343619E+001  -0.2295747E+001
  -0.1300666E+001  -0.8589152E+000
  -0.5063390E+001  -0.1391520E+001
  -0.2794771E+002   0.1333502E+002
  -0.8357810E+002   0.2966623E+002
  -0.1023124E+003   0.3645904E+002
  -0.5176790E+002  -0.4684990E+001
  -0.8637105E+001   0.1237642E+000
  -0.8479636E+000  -0.2145405E-001
  -0.1771968E+000   0.5026197E-001
   0.2921134E+000   0.3743838E+000
   0.7519997E+000   0.7953136E+000
   0.3067746E+000   0.7850042E+000
  -0.1533884E+001  -0.6322480E+000
   0.4444540E+000  -0.3609529E+001
   0.3398533E+001  -0.5271657E+001
   0.2488203E+001  -0.1287942E+001
   0.1500436E+001  -0.1901366E+000
   0.1232077E+001  -0.5991338E-001
   0.1079672E+001  -0.7223574E-001
   0.9590335E+000  -0.6047517E-001
   0.9013457E+000  -0.9739535E-002
   0.9998527E+000  -0.4901083E-001
   0.1067613E+001  -0.1208507E+002
  -0.2550439E+002  -0.3191622E+002
  -0.5257880E+002  -0.2515715E+002
  -0.3157146E+002  -0.2688845E+002
  -0.1618193E+001  -0.1336590E+002
   0.1256751E+001  -0.2779130E+001
   0.2022191E+001  -0.1798819E+001
   0.1934187E+001  -0.1422643E+001
   0.1508787E+001  -0.1788920E+001
   0.1114672E+001  -0.5181084E+001
   0.1742433E+001  -0.5656156E+001
   0.1603300E+001  -0.3163115E+001
   0.1194132E+001  -0.3527452E-001
   0.1710335E+001  -0.2269185E+000
   0.2227729E+001  -0.7679567E+000
   0.1952208E+001  -0.1374264E+001
   0.9505790E+000  -0.1383905E+001
  -0.7374610E-001  -0.1086486E+001
   0.2649661E+001   0.9565598E+000
   0.4261481E+001   0.1018585E+002
   0.8269175E+001   0.3821314E+002
  -0.9654928E+001   0.4146676E+002
  -0.2778077E+002   0.3019482E+002
  -0.2018089E+002  -0.7912926E+001
  -0.2656004E+001  -0.4680460E+001
  -0.1032618E+000  -0.7165127E-001
   0.1036238E+000   0.4004994E-001
   0.6427993E+000   0.2764903E+000
   0.2507450E+001   0.1419585E+001
   0.5248487E+001   0.5224471E+001
   0.5881290E+001   0.8987391E+001
   0.1569593E+001   0.3068289E+001
  -0.1029077E+001  -0.6033841E+001
   0.4151712E+000  -0.1430124E+002
   0.1866132E+001  -0.1292378E+002
   0.2613552E+001  -0.1517569E+002
   0.2526261E+001  -0.1821167E+002
   0.2787468E+001  -0.1472068E+002
   0.2965657E+001  -0.7845088E+001
   0.3836269E+001   0.2621554E+000
   0.3623413E+001  -0.1425196E+002
  -0.1461448E+002  -0.2409328E+002
  -0.1733528E+002  -0.2765252E+002
   0.4042856E+001  -0.2470182E+002
   0.8074206E+001  -0.3076598E+001
   0.6931982E+001  -0.6915794E+000
   0.8424466E+001  -0.2870677E+001
   0.5993814E+001  -0.1973988E+001
   0.3612570E+001  -0.5582576E+000
   0.1875976E+001  -0.6914882E+000
   0.1130835E+001  -0.3563626E+000
   0.8646150E+000  -0.3233180E-001
   0.1086051E+001  -0.3337053E-001
   0.1526645E+001  -0.1368914E+000
   0.1822981E+001  -0.2731609E+000
   0.1849390E+001  -0.4045015E+000
   0.1830188E+001  -0.4559884E+000
   0.2086767E+001  -0.1999619E+000
   0.1032715E+002   0.5413722E+001
   0.3568032E+002   0.5200394E+002
   0.1089714E+003   0.1307738E+003
   0.2101314E+003   0.1254047E+003
   0.1848238E+003   0.5554235E+002
   0.7721588E+002   0.2655924E+001
   0.1194009E+002  -0.1465788E+002
   0.9939783E+000  -0.2173321E+000
   0.4107105E+000   0.4973562E-001
   0.8455355E+000   0.1583490E+000
   0.3992410E+001   0.1533277E+001
   0.1349858E+002   0.5720767E+001
   0.3169452E+002   0.1523840E+002
   0.3560638E+002   0.2535923E+002
   0.1282835E+002   0.2768829E+002
  -0.4323964E+001   0.4056617E+001
  -0.7836941E+001  -0.1925040E+002
  -0.8249308E+001  -0.3119248E+002
  -0.9729082E+001  -0.4323519E+002
  -0.1145176E+002  -0.5003455E+002
  -0.9152099E+001  -0.4536835E+002
  -0.7395896E+001  -0.2973052E+002
  -0.1239025E+002  -0.2241760E+002
   0.1408352E+002  -0.2343449E+002
   0.5284506E+002  -0.3678906E+002
   0.5332767E+002  -0.2928767E+001
   0.2562640E+002   0.1168260E+002
   0.1604868E+002   0.7034663E+001
   0.1190716E+002  -0.1172620E+001
   0.9051285E+001  -0.4506782E+000
   0.5529655E+001   0.4095675E+000
   0.2369914E+001   0.2392850E-001
   0.1069440E+001   0.1169478E-001
   0.7295864E+000  -0.7908307E-002
   0.9068477E+000  -0.1183697E-001
   0.1222419E+001  -0.2366535E-001
   0.1462451E+001  -0.4566767E-001
   0.1652186E+001  -0.8000225E-001
   0.2244173E+001   0.7542744E-001
   0.4146456E+001   0.8143655E+000
   0.4529115E+002   0.1426259E+002
   0.1076069E+003   0.5282561E+002
   0.2222884E+003   0.1231725E+003
   0.3479048E+003   0.1313959E+003
   0.3080567E+003   0.7800138E+002
   0.1357566E+003   0.4180468E+002
   0.2282405E+002   0.8593711E+000
   0.3119122E+001   0.4751935E+000
   0.1354046E+001   0.1598171E+000
   0.1725036E+001   0.1954498E+000
   0.4861649E+001   0.1001374E+001
   0.1645587E+002   0.3392522E+001
   0.4648850E+002   0.7397918E+001
   0.8250754E+002   0.1836955E+002
   0.6465236E+002   0.3343414E+002
   0.1567971E+002   0.3226033E+002
  -0.7611138E+001  -0.9258078E+001
  -0.9293089E+001  -0.2946782E+002
  -0.7429779E+001  -0.4376909E+002
  -0.7272182E+001  -0.5094648E+002
  -0.9522796E+001  -0.4509218E+002
  -0.1195183E+002  -0.2982389E+002
   0.1666311E+001  -0.2092508E+002
   0.5146290E+002  -0.3221078E+002
   0.8582074E+002  -0.2517627E+002
   0.9037340E+002   0.2534405E+001
   0.5851945E+002   0.1592578E+002
   0.3060215E+002   0.9901622E+001
   0.1120651E+002  -0.1649648E+000
   0.9858604E+001  -0.3704526E+000
   0.6853098E+001   0.2851403E+000
   0.3471136E+001   0.5047151E-002
   0.1477129E+001  -0.2182038E-001
   0.8055229E+000  -0.6935592E-002
   0.8979101E+000   0.8336491E-003
   0.1172478E+001   0.5221889E-002
   0.1361740E+001  -0.2781156E-002
   0.1607560E+001   0.1643746E-003
   0.2954311E+001   0.4125254E+000
   0.1231920E+002   0.4638556E+001
   0.7366973E+002   0.2360777E+002
   0.1484885E+003   0.4182406E+002
   0.2556456E+003   0.8324371E+002
