# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2504889E-001   0.6789654E-003   0.2574810E-001   0.4291453E+002   0.6992055E-003   0.7200830E-003
   0.1562443E-001   0.3312069E-003   0.1596459E-001   0.8615022E+002   0.3401619E-003   0.3493929E-003
   0.7426312E-002   0.5638884E-004   0.7483142E-002   0.1367275E+003   0.5682990E-004   0.5727449E-004
   0.1131055E-001   0.1365888E-003   0.1144892E-001   0.9304194E+002   0.1383717E-003   0.1401793E-003
   0.1016985E-001   0.1088749E-003   0.1027997E-001   0.1020266E+003   0.1101201E-003   0.1113804E-003
   0.9539822E-002   0.1028191E-003   0.9643964E-002   0.1129273E+003   0.1041411E-003   0.1054834E-003
   0.7156884E-001   0.1134337E-001   0.8599976E-001   0.4181510E+002   0.1443092E-001   0.1851284E-001
   0.2050071E+000   0.4940140E-001   0.2728140E+000   0.5551613E+001   0.6780687E-001   0.9375080E-001
   0.1403154E+000   0.2416060E-001   0.1709030E+000   0.7761810E+001   0.3058754E-001   0.3904493E-001
   0.9168913E-001   0.9407004E-002   0.1022861E+000   0.1164058E+002   0.1059695E-001   0.1194936E-001
   0.3938756E-001   0.2093118E-002   0.4163431E-001   0.3345754E+002   0.2246742E-002   0.2413891E-002
   0.2645790E-001   0.1066731E-002   0.2760553E-001   0.4585796E+002   0.1147634E-002   0.1237422E-002
   0.1261092E+000   0.2889627E-001   0.1663196E+000   0.2123626E+002   0.4021044E-001   0.5639715E-001
   0.1508907E+000   0.3773427E-001   0.2034882E+000   0.4040191E+002   0.5259749E-001   0.7371013E-001
   0.1700908E-001   0.2025985E-002   0.1952831E-001   0.2284810E+003   0.2519224E-002   0.3143029E-002
   0.8845205E-002   0.1274551E-003   0.8975282E-002   0.1959767E+003   0.1300771E-003   0.1327678E-003
   0.2317364E-001   0.6190442E-003   0.2381152E-001   0.5542804E+002   0.6378784E-003   0.6573357E-003
   0.2687780E-001   0.8306450E-003   0.2773996E-001   0.4048381E+002   0.8621533E-003   0.8950874E-003
   0.3889377E-001   0.2001552E-002   0.4103622E-001   0.3249671E+002   0.2142455E-002   0.2295321E-002
   0.9709727E-001   0.1133263E-001   0.1102110E+000   0.1176352E+002   0.1311376E-001   0.1520912E-001
   0.1050545E+000   0.1313081E-001   0.1203360E+000   0.1135988E+002   0.1528143E-001   0.1781589E-001
   0.8956011E-001   0.9085552E-002   0.9982278E-001   0.1191372E+002   0.1026267E-001   0.1161357E-001
   0.8320350E-001   0.7818237E-002   0.9190863E-001   0.1332324E+002   0.8705132E-002   0.9698255E-002
   0.1016270E+000   0.1298066E-001   0.1168447E+000   0.1264231E+002   0.1521774E-001   0.1787615E-001
   0.1467298E+000   0.2516365E-001   0.1779403E+000   0.7647963E+001   0.3121052E-001   0.3887698E-001
   0.1303376E+000   0.1838751E-001   0.1521113E+000   0.7305686E+001   0.2177366E-001   0.2586456E-001
   0.1360890E+000   0.2613835E-001   0.1707246E+000   0.1002633E+002   0.3463558E-001   0.4635205E-001
   0.2253739E+000   0.6264748E-001   0.3175474E+000   0.5366282E+001   0.9217350E-001   0.1372874E+000
   0.1608226E+000   0.3581553E-001   0.2113851E+000   0.7940606E+001   0.5056250E-001   0.7280095E-001
   0.9198648E-001   0.1052229E-001   0.1042085E+000   0.1330119E+002   0.1222206E-001   0.1425389E-001
   0.7374946E-001   0.6971767E-002   0.8164486E-001   0.1696697E+002   0.7895399E-002   0.8964502E-002
   0.4126398E-001   0.1885537E-002   0.4325051E-001   0.2556348E+002   0.1986526E-002   0.2093495E-002
   0.4039255E-001   0.1744905E-002   0.4222153E-001   0.2555126E+002   0.1828979E-002   0.1917329E-002
   0.4536861E-001   0.2234269E-002   0.4772840E-001   0.2307633E+002   0.2359797E-002   0.2492900E-002
   0.1233382E+000   0.2417207E-001   0.1581817E+000   0.1135626E+002   0.3484350E-001   0.5202592E-001
   0.2805562E+000   0.1026603E+000   0.4599766E+000   0.4898725E+001   0.1794204E+000   0.3203474E+000
   0.3586609E+000   0.1457095E+000   0.6219065E+000   0.2662201E+001   0.2632456E+000   0.4850281E+000
   0.2305141E+000   0.8099585E-001   0.3671204E+000   0.1223161E+002   0.1366063E+000   0.2347845E+000
   0.5282233E-001   0.8286307E-002   0.6436120E-001   0.3540963E+002   0.1153887E-001   0.1636703E-001
   0.2334890E-001   0.5735640E-003   0.2393763E-001   0.4426424E+002   0.5887259E-003   0.6043066E-003
   0.1558691E-001   0.2709217E-003   0.1586311E-001   0.7122352E+002   0.2761980E-003   0.2815855E-003
   0.1508867E-001   0.2496021E-003   0.1534288E-001   0.7144439E+002   0.2542102E-003   0.2589111E-003
