# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2841584E-001   0.1590742E-002   0.3019032E-001   0.6477584E+002   0.1774479E-002   0.1991352E-002
   0.2063365E-001   0.7571592E-003   0.2143574E-001   0.8128673E+002   0.8020870E-003   0.8505066E-003
   0.1890809E-001   0.6780528E-003   0.1963264E-001   0.8420098E+002   0.7245513E-003   0.7759788E-003
   0.1960461E-001   0.9530524E-003   0.2066300E-001   0.8631018E+002   0.1058395E-002   0.1180036E-002
   0.2667126E-001   0.2161711E-002   0.2922291E-001   0.7886989E+002   0.2551649E-002   0.3036486E-002
   0.4282605E-001   0.5232329E-002   0.4940262E-001   0.6035059E+002   0.6576576E-002   0.8373514E-002
   0.6297295E-001   0.9404070E-002   0.7509750E-001   0.4556076E+002   0.1212455E-001   0.1584311E-001
   0.7569228E-001   0.1114442E-001   0.8987084E-001   0.3302453E+002   0.1417856E-001   0.1827757E-001
   0.7616877E-001   0.1071974E-001   0.8977437E-001   0.2593233E+002   0.1360561E-001   0.1751311E-001
   0.6785454E-001   0.8885043E-002   0.7903079E-001   0.2866582E+002   0.1117625E-001   0.1426452E-001
   0.6312423E-001   0.7761712E-002   0.7273691E-001   0.2975763E+002   0.9612676E-002   0.1204753E-001
   0.6555959E-001   0.9645213E-002   0.7814192E-001   0.3324488E+002   0.1258233E-001   0.1663627E-001
   0.6803275E-001   0.1160791E-001   0.8346069E-001   0.4919077E+002   0.1542794E-001   0.2072835E-001
   0.7205902E-001   0.1284419E-001   0.8907341E-001   0.6883904E+002   0.1701439E-001   0.2276724E-001
   0.6541108E-001   0.1117113E-001   0.8014038E-001   0.8202327E+002   0.1472930E-001   0.1963242E-001
   0.5551588E-001   0.8082774E-002   0.6581846E-001   0.8791359E+002   0.1030257E-001   0.1327812E-001
   0.4875119E-001   0.5260201E-002   0.5500541E-001   0.7940978E+002   0.6254224E-002   0.7487032E-002
   0.5208183E-001   0.4941365E-002   0.5778822E-001   0.5491553E+002   0.5706389E-002   0.6620974E-002
   0.6084055E-001   0.6529737E-002   0.6860461E-001   0.3705243E+002   0.7764056E-002   0.9322563E-002
   0.6552665E-001   0.7377863E-002   0.7443077E-001   0.2826531E+002   0.8904124E-002   0.1087439E-001
   0.6859809E-001   0.7732076E-002   0.7791501E-001   0.2398248E+002   0.9316911E-002   0.1135863E-001
   0.7105995E-001   0.8162104E-002   0.8088256E-001   0.2364636E+002   0.9822615E-002   0.1195332E-001
   0.7304273E-001   0.8404397E-002   0.8308110E-001   0.2690313E+002   0.1003837E-001   0.1209915E-001
   0.7761380E-001   0.9411199E-002   0.8883147E-001   0.3204089E+002   0.1121767E-001   0.1346039E-001
   0.8325449E-001   0.1072754E-001   0.9616938E-001   0.3190553E+002   0.1291489E-001   0.1566303E-001
   0.9073483E-001   0.1304670E-001   0.1069080E+000   0.3099721E+002   0.1617313E-001   0.2026582E-001
   0.9867714E-001   0.1679618E-001   0.1208903E+000   0.2798776E+002   0.2221321E-001   0.2994092E-001
   0.1013615E+000   0.1907446E-001   0.1275477E+000   0.2465678E+002   0.2618624E-001   0.3666612E-001
   0.1005331E+000   0.1947408E-001   0.1273437E+000   0.2786378E+002   0.2681063E-001   0.3760074E-001
   0.9009543E-001   0.1705385E-001   0.1137035E+000   0.3186645E+002   0.2360810E-001   0.3332475E-001
   0.7329981E-001   0.1196324E-001   0.8954537E-001   0.3425868E+002   0.1624556E-001   0.2254385E-001
   0.5846408E-001   0.7035083E-002   0.6725610E-001   0.3551108E+002   0.8792018E-002   0.1114115E-001
   0.5358234E-001   0.5626097E-002   0.6059306E-001   0.3391324E+002   0.7010716E-002   0.8921029E-002
   0.6151057E-001   0.8313715E-002   0.7279511E-001   0.3312667E+002   0.1128454E-001   0.1588654E-001
   0.8067187E-001   0.1490327E-001   0.1024491E+000   0.3139327E+002   0.2177724E-001   0.3314200E-001
   0.1013327E+000   0.2270907E-001   0.1362062E+000   0.2902738E+002   0.3487349E-001   0.5574880E-001
   0.1041848E+000   0.2399384E-001   0.1411169E+000   0.2839005E+002   0.3693217E-001   0.5908195E-001
   0.9387565E-001   0.2119000E-001   0.1266856E+000   0.2873052E+002   0.3280997E-001   0.5284373E-001
   0.7330663E-001   0.1537056E-001   0.9703511E-001   0.4105677E+002   0.2372848E-001   0.3814620E-001
   0.4747439E-001   0.6659459E-002   0.5692666E-001   0.4886461E+002   0.9452270E-002   0.1395174E-001
   0.2538490E-001   0.1296987E-002   0.2683796E-001   0.6684402E+002   0.1453066E-002   0.1639585E-002
