# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.3488509E-001   0.2909148E-002   0.3843402E-001   0.6184329E+002   0.3548929E-002   0.4423705E-002
   0.2729790E-001   0.1567442E-002   0.2907539E-001   0.7078445E+002   0.1777492E-002   0.2043036E-002
   0.2653372E-001   0.1668770E-002   0.2844638E-001   0.7487311E+002   0.1912656E-002   0.2219167E-002
   0.2969742E-001   0.2197071E-002   0.3224870E-001   0.7027582E+002   0.2551282E-002   0.2993701E-002
   0.3566076E-001   0.3345969E-002   0.3967277E-001   0.6708223E+002   0.4012014E-002   0.4867260E-002
   0.4699542E-001   0.5670752E-002   0.5409051E-001   0.5628302E+002   0.7095089E-002   0.9002755E-002
   0.5859632E-001   0.7830832E-002   0.6849062E-001   0.4608718E+002   0.9894305E-002   0.1268355E-001
   0.6425968E-001   0.8408325E-002   0.7480487E-001   0.3838289E+002   0.1054518E-001   0.1341877E-001
   0.6236453E-001   0.7946514E-002   0.7235694E-001   0.3464106E+002   0.9992409E-002   0.1275667E-001
   0.6352817E-001   0.8179978E-002   0.7382282E-001   0.3269418E+002   0.1029465E-001   0.1314981E-001
   0.6456403E-001   0.8507057E-002   0.7534389E-001   0.3146792E+002   0.1077986E-001   0.1386419E-001
   0.6512962E-001   0.9370982E-002   0.7728987E-001   0.3524152E+002   0.1216025E-001   0.1601430E-001
   0.6271327E-001   0.9711522E-002   0.7546124E-001   0.5117869E+002   0.1274797E-001   0.1695525E-001
   0.6398043E-001   0.1032603E-001   0.7752060E-001   0.6573237E+002   0.1354017E-001   0.1797534E-001
   0.6394308E-001   0.1021594E-001   0.7730690E-001   0.7294147E+002   0.1336382E-001   0.1770607E-001
   0.5800447E-001   0.8494107E-002   0.6896852E-001   0.7720371E+002   0.1096405E-001   0.1435271E-001
   0.5053527E-001   0.5728797E-002   0.5751231E-001   0.7486325E+002   0.6977037E-002   0.8603064E-002
   0.5165579E-001   0.5202702E-002   0.5778600E-001   0.6181324E+002   0.6130206E-002   0.7282825E-002
   0.5714622E-001   0.5936735E-002   0.6425369E-001   0.4401593E+002   0.7107463E-002   0.8626027E-002
   0.6050892E-001   0.6310005E-002   0.6806913E-001   0.3228626E+002   0.7560217E-002   0.9185038E-002
   0.6229720E-001   0.6510685E-002   0.7012438E-001   0.2674675E+002   0.7827180E-002   0.9549661E-002
   0.6626185E-001   0.7366690E-002   0.7517235E-001   0.2797554E+002   0.8910502E-002   0.1093291E-001
   0.7193415E-001   0.8753081E-002   0.8260098E-001   0.3376679E+002   0.1066683E-001   0.1316445E-001
   0.7405881E-001   0.9001772E-002   0.8488288E-001   0.3599575E+002   0.1082407E-001   0.1313106E-001
   0.7654664E-001   0.9646006E-002   0.8820453E-001   0.3591837E+002   0.1165789E-001   0.1421216E-001
   0.8101297E-001   0.1140745E-001   0.9527426E-001   0.3653692E+002   0.1426129E-001   0.1807171E-001
   0.8601801E-001   0.1384118E-001   0.1041777E+000   0.3610012E+002   0.1815969E-001   0.2429578E-001
   0.8771352E-001   0.1489448E-001   0.1075411E+000   0.3208281E+002   0.1982761E-001   0.2689258E-001
   0.8259479E-001   0.1384958E-001   0.1011332E+000   0.3090840E+002   0.1853844E-001   0.2529475E-001
   0.7645767E-001   0.1254335E-001   0.9334919E-001   0.3198187E+002   0.1689152E-001   0.2320603E-001
   0.6925574E-001   0.1070552E-001   0.8362178E-001   0.3334593E+002   0.1436604E-001   0.1969034E-001
   0.6328081E-001   0.8540902E-002   0.7429396E-001   0.3455451E+002   0.1101315E-001   0.1445832E-001
   0.5855525E-001   0.6897509E-002   0.6721627E-001   0.3587548E+002   0.8661019E-002   0.1110215E-001
   0.6126256E-001   0.8259357E-002   0.7240137E-001   0.3621062E+002   0.1113881E-001   0.1561677E-001
   0.7338162E-001   0.1283567E-001   0.9200620E-001   0.3531606E+002   0.1862458E-001   0.2822231E-001
   0.8232003E-001   0.1611965E-001   0.1062191E+000   0.3571017E+002   0.2389907E-001   0.3690944E-001
   0.8119428E-001   0.1562182E-001   0.1043599E+000   0.3472566E+002   0.2316567E-001   0.3582806E-001
   0.7450374E-001   0.1415044E-001   0.9568597E-001   0.3691935E+002   0.2118222E-001   0.3309973E-001
   0.6452880E-001   0.1167940E-001   0.8202299E-001   0.4387565E+002   0.1749420E-001   0.2738051E-001
   0.4888907E-001   0.7003088E-002   0.5904929E-001   0.5043161E+002   0.1016022E-001   0.1547102E-001
   0.3100191E-001   0.2472974E-002   0.3404247E-001   0.6666034E+002   0.3040558E-002   0.3819400E-002
   0.2587175E-001   0.1431729E-002   0.2750570E-001   0.6990204E+002   0.1633950E-002   0.1887131E-002
