# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2452064E-001   0.6012618E-003   0.2513702E-001   0.3978197E+002   0.6163757E-003   0.6318695E-003
   0.1029829E-001   0.1060548E-003   0.1040545E-001   0.9610351E+002   0.1071583E-003   0.1082733E-003
   0.6571173E-002   0.4318031E-004   0.6614639E-002   0.1511798E+003   0.4346593E-004   0.4375344E-004
   0.1143501E-001   0.1307594E-003   0.1156728E-001   0.8645074E+002   0.1322720E-003   0.1338020E-003
   0.9994710E-002   0.9989423E-004   0.1009561E-001   0.9905293E+002   0.1009027E-003   0.1019214E-003
   0.7325486E-002   0.5366274E-004   0.7379545E-002   0.1355097E+003   0.5405875E-004   0.5445768E-004
   0.3251334E-001   0.1057117E-002   0.3360598E-001   0.2975661E+002   0.1092643E-002   0.1129362E-002
   0.3243941E+000   0.1052315E+000   0.4801529E+000   0.2082670E+001   0.1557588E+000   0.2305468E+000
   0.6423229E-001   0.4125787E-002   0.6864128E-001   0.1456849E+002   0.4408986E-002   0.4711625E-002
   0.1038157E+000   0.1077770E-001   0.1158419E+000   0.8632455E+001   0.1202621E-001   0.1341935E-001
   0.3598842E-001   0.1295166E-002   0.3733194E-001   0.2678672E+002   0.1343517E-002   0.1393674E-002
   0.1857784E-001   0.3451362E-003   0.1892951E-001   0.5282756E+002   0.3516695E-003   0.3583264E-003
   0.9017091E-001   0.8130793E-002   0.9910753E-001   0.1009005E+002   0.8936616E-002   0.9822302E-002
   0.2596329E+000   0.6740922E-001   0.3506812E+000   0.2851593E+001   0.9104837E-001   0.1229773E+000
   0.3007110E-002   0.9042712E-005   0.3016180E-002   0.3315452E+003   0.9069986E-005   0.9097343E-005
   0.3619286E-002   0.1309923E-004   0.3632433E-002   0.2752976E+003   0.1314682E-004   0.1319457E-004
   0.2431861E-001   0.5913948E-003   0.2492474E-001   0.4012077E+002   0.6061351E-003   0.6212429E-003
   0.2381369E-001   0.5670919E-003   0.2439462E-001   0.4099265E+002   0.5809259E-003   0.5950973E-003
   0.2325058E-001   0.5405895E-003   0.2380404E-001   0.4200968E+002   0.5534577E-003   0.5666322E-003
   0.9085961E-001   0.8255468E-002   0.9994013E-001   0.1000599E+002   0.9080521E-002   0.9988029E-002
   0.1096852E+000   0.1203084E-001   0.1231982E+000   0.8117000E+001   0.1351302E-001   0.1517780E-001
   0.8899385E-001   0.7919906E-002   0.9768744E-001   0.1023673E+002   0.8693582E-002   0.9542835E-002
   0.1049456E+000   0.1101357E-001   0.1172505E+000   0.8528748E+001   0.1230492E-001   0.1374768E-001
   0.1066410E+000   0.1137231E-001   0.1193709E+000   0.8377254E+001   0.1272983E-001   0.1424940E-001
   0.2167753E+000   0.4699153E-001   0.2767728E+000   0.3613072E+001   0.5999751E-001   0.7660319E-001
   0.1341534E+000   0.1799714E-001   0.1549390E+000   0.6454152E+001   0.2078560E-001   0.2400610E-001
   0.7898217E-001   0.6238184E-002   0.8575532E-001   0.1166108E+002   0.6773141E-002   0.7353974E-002
   0.3865775E+000   0.1494422E+000   0.6301978E+000   0.1586803E+001   0.2436203E+000   0.3971493E+000
   0.1839318E+000   0.3383091E-001   0.2253878E+000   0.4436797E+001   0.4145599E-001   0.5079966E-001
   0.9742617E-001   0.9491858E-002   0.1079426E+000   0.9264183E+001   0.1051643E-001   0.1165161E-001
   0.8904837E-001   0.7929612E-002   0.9775313E-001   0.1022985E+002   0.8704757E-002   0.9555674E-002
   0.3011065E-001   0.9066511E-003   0.3104545E-001   0.3221084E+002   0.9347985E-003   0.9638197E-003
   0.3348898E-001   0.1121512E-002   0.3464935E-001   0.2886057E+002   0.1160371E-002   0.1200577E-002
   0.4759794E-001   0.2265564E-002   0.4997673E-001   0.2000931E+002   0.2378790E-002   0.2497674E-002
   0.1203404E+000   0.1448182E-001   0.1368034E+000   0.7309760E+001   0.1646298E-001   0.1871517E-001
   0.2946308E+000   0.8680729E-001   0.4176972E+000   0.2394079E+001   0.1230665E+000   0.1744710E+000
   0.5058839E+000   0.2559185E+000   0.1023816E+001   0.9767382E+000   0.5179319E+000   0.1048199E+001
   0.3206565E+000   0.1028206E+000   0.4720093E+000   0.2118602E+001   0.1513528E+000   0.2227928E+000
   0.1885526E-001   0.3555209E-003   0.1921761E-001   0.5203560E+002   0.3623531E-003   0.3693167E-003
   0.2703470E-001   0.7308750E-003   0.2778588E-001   0.3598950E+002   0.7511830E-003   0.7720553E-003
   0.1160842E-001   0.1347555E-003   0.1174476E-001   0.8514435E+002   0.1363381E-003   0.1379394E-003
   0.1371176E-001   0.1880124E-003   0.1390239E-001   0.7193009E+002   0.1906262E-003   0.1932764E-003
