# ~alp d~p/dz   Phi_p_sgs,z
  -0.2008392E+002   0.2004711E+002
  -0.1268323E+002   0.1964701E+002
   0.3929086E+001   0.2101360E+002
   0.1545035E+002   0.2242090E+002
   0.2149954E+002   0.1953047E+002
   0.1761986E+002   0.1240330E+002
   0.1565016E+002   0.3812700E+001
   0.1177319E+002   0.3806106E+001
   0.9870864E+001   0.6363982E+001
   0.7786321E+001   0.4224926E+001
   0.5863378E+001   0.2934785E+001
   0.5786402E+001  -0.1040424E+000
   0.9285395E+001   0.8676384E+001
   0.5124927E+002   0.1005297E+003
   0.1519438E+003   0.2620361E+003
   0.2664933E+003   0.3615903E+003
   0.2500939E+003   0.3560264E+003
   0.1333099E+003   0.2537909E+003
   0.4051094E+002   0.1057264E+003
   0.6343029E+001   0.3533308E+002
   0.3295645E+000   0.1414672E+002
  -0.6758450E+000   0.3572007E+001
  -0.8630307E+000   0.9094170E+000
  -0.1076228E+001   0.4235640E+000
  -0.1531318E+001   0.2965165E+001
  -0.3291737E+001   0.1528578E+002
  -0.4925123E+001   0.2313144E+002
  -0.4819745E+001   0.2253732E+002
  -0.4071932E+001   0.1468582E+002
  -0.1317622E+001   0.9570366E+001
   0.8274764E+000   0.9142235E+001
  -0.3503510E+000   0.8566725E+001
  -0.2703602E+001   0.5580016E+001
  -0.3611095E+001   0.7199265E+000
  -0.3425339E+001  -0.7635753E-001
  -0.3721993E+001   0.6987939E-001
  -0.3515930E+001   0.3377987E+000
  -0.3155785E+001   0.3649440E+000
  -0.4657266E+001   0.6631728E+000
  -0.1572999E+002   0.1446381E+002
  -0.2622771E+002   0.1393667E+002
  -0.2659150E+002   0.1229755E+002
  -0.1180567E+002   0.8968886E+001
   0.3704942E+001   0.5783950E+001
   0.1174699E+002   0.6076627E+001
   0.9536926E+001   0.4178850E+001
   0.6381544E+001   0.2712289E+001
   0.3314659E+001   0.3267410E+001
   0.2085052E+001   0.3659079E+001
   0.2476534E+001   0.1501304E+001
   0.2541078E+001   0.6432837E+000
   0.5579169E+001   0.1223318E+001
   0.1921128E+002   0.2634238E+002
   0.8783571E+002   0.1342156E+003
   0.2253877E+003   0.2918545E+003
   0.3385442E+003   0.3899375E+003
   0.3122354E+003   0.3692492E+003
   0.1814740E+003   0.2574686E+003
   0.8291590E+002   0.1148045E+003
   0.2935726E+002   0.5941085E+002
   0.1170966E+002   0.3839181E+002
   0.3700665E+001   0.1543399E+002
   0.1158051E+001   0.5172561E+001
  -0.9159460E-001   0.2961481E+001
  -0.1065797E+001   0.5718274E+001
  -0.3510428E+001   0.2175876E+002
  -0.6578541E+001   0.3382600E+002
  -0.6397976E+001   0.3614071E+002
  -0.1378760E+001   0.2436917E+002
   0.6398589E+001   0.1355736E+002
   0.8665017E+001   0.1074184E+002
   0.5062712E+001   0.1028233E+002
  -0.7738530E+000   0.8013311E+001
  -0.3453979E+001   0.3089628E+001
  -0.3648795E+001   0.6140255E-001
  -0.4835515E+001   0.2343102E-001
  -0.5163811E+001   0.2544260E+000
  -0.4610454E+001   0.4653285E+000
  -0.5020630E+001   0.1477422E+001
  -0.1419848E+002   0.7504469E+001
  -0.2797691E+002   0.1632589E+002
  -0.2657709E+002   0.1243734E+002
  -0.1508377E+002   0.6904091E+001
  -0.3250986E+001   0.2023478E+001
   0.3137117E+001   0.3147206E+001
   0.2454702E+001   0.2268210E+001
  -0.4288553E+000   0.1542789E+001
  -0.2529775E+001   0.2189957E+001
  -0.2078929E+001   0.2287329E+001
   0.2289545E+000   0.1945837E+001
   0.1270504E+001   0.1407183E+001
   0.6173697E+001   0.4075931E+001
   0.2562962E+002   0.3977239E+002
   0.9544360E+002   0.1459960E+003
   0.2415932E+003   0.2805569E+003
   0.3336778E+003   0.3542884E+003
   0.3077253E+003   0.3112473E+003
   0.1813650E+003   0.2083805E+003
   0.1030092E+003   0.8384689E+002
   0.5787200E+002   0.5347097E+002
   0.3496509E+002   0.4170402E+002
   0.1704573E+002   0.2146010E+002
   0.8610508E+001   0.8659843E+001
   0.7725130E+001   0.7422663E+001
   0.4640507E+001   0.9031747E+001
   0.8518851E+000   0.2100205E+002
  -0.2116649E+001   0.3022187E+002
   0.2534055E+001   0.3671136E+002
   0.1313874E+002   0.2916557E+002
   0.2280633E+002   0.2245883E+002
   0.1981295E+002   0.2121093E+002
   0.1124963E+002   0.2058484E+002
   0.1731795E+001   0.1630269E+002
  -0.2235573E+001   0.7894534E+001
  -0.2987732E+001   0.1326445E+001
  -0.4543226E+001   0.1164792E+000
  -0.6542063E+001   0.3677385E+000
  -0.8446044E+001   0.1330587E+001
  -0.1134862E+002   0.3633519E+001
  -0.2018169E+002   0.1117636E+002
  -0.2873215E+002   0.1540517E+002
  -0.2180210E+002   0.9807117E+001
  -0.1269656E+002   0.6179514E+001
  -0.4773854E+001   0.4242846E+001
  -0.9718868E+000   0.6097962E+001
  -0.1769427E+001   0.5004518E+001
  -0.4400149E+001   0.3815764E+001
  -0.6972392E+001   0.4424177E+001
  -0.7301806E+001   0.4685443E+001
  -0.3946945E+001   0.3884255E+001
  -0.4765899E+000   0.2570468E+001
   0.6382520E+001   0.9175199E+001
   0.2677615E+002   0.5293865E+002
   0.8153848E+002   0.1439705E+003
   0.1993468E+003   0.2465412E+003
   0.2481125E+003   0.2857581E+003
   0.2071748E+003   0.2396441E+003
   0.1097494E+003   0.1474134E+003
   0.6640167E+002   0.6089969E+002
   0.5244788E+002   0.4654071E+002
   0.4043441E+002   0.4030491E+002
   0.2204998E+002   0.1881685E+002
   0.1145841E+002   0.7238300E+001
   0.1442752E+002   0.5752233E+001
   0.9313224E+001   0.8120633E+001
   0.4926895E+001   0.1364118E+002
   0.3622913E+001   0.1638011E+002
   0.1419449E+002   0.3030663E+002
   0.3242347E+002   0.3375170E+002
   0.4019973E+002   0.3454540E+002
   0.2896519E+002   0.3330529E+002
   0.1587443E+002   0.2328247E+002
   0.3632048E+001   0.1839626E+002
  -0.1998706E+001   0.1069088E+002
  -0.3224652E+001   0.3007388E+001
  -0.3885115E+001   0.4049136E+000
  -0.6136328E+001   0.5459832E+000
  -0.9311680E+001   0.1462413E+001
  -0.1627106E+002   0.5053373E+001
  -0.2610140E+002   0.1437820E+002
  -0.2107325E+002   0.1086052E+002
  -0.1505807E+002   0.7584961E+001
  -0.1002649E+002   0.4546172E+001
  -0.5450699E+001   0.1703441E+001
  -0.3924289E+001   0.2623910E+001
  -0.4129314E+001   0.3223002E+001
  -0.6044936E+001   0.3245741E+001
  -0.8449835E+001   0.4061390E+001
  -0.9875907E+001   0.5524559E+001
  -0.6791274E+001   0.5080832E+001
  -0.1716324E+001   0.3561588E+001
   0.6554264E+001   0.1094389E+002
   0.2284910E+002   0.5605318E+002
   0.5828312E+002   0.1319366E+003
   0.1250696E+003   0.2050777E+003
   0.1381319E+003   0.2197003E+003
   0.9727325E+002   0.1731030E+003
   0.3993772E+002   0.9625555E+002
   0.2121266E+002   0.4050240E+002
   0.2106377E+002   0.3497459E+002
   0.2185231E+002   0.3092455E+002
   0.1581952E+002   0.1472369E+002
   0.9703376E+001   0.5740079E+001
   0.1417888E+002   0.5140090E+001
   0.1019171E+002   0.6020103E+001
   0.4817056E+001   0.7266481E+001
   0.4656509E+001   0.6419279E+001
   0.1786848E+002   0.2891516E+002
   0.4487759E+002   0.4753275E+002
   0.6208997E+002   0.5407553E+002
   0.4670786E+002   0.5496978E+002
   0.2331667E+002   0.3606525E+002
   0.3822384E+001   0.2436033E+002
  -0.4112709E+001   0.1259500E+002
  -0.4381478E+001   0.3699798E+001
  -0.3286048E+001   0.8900737E+000
  -0.5087577E+001   0.1101044E+001
  -0.8175548E+001   0.1589927E+001
  -0.1434042E+002   0.3413056E+001
  -0.2133690E+002   0.1041997E+002
  -0.1400504E+002   0.8803644E+001
  -0.9775269E+001   0.8025048E+001
  -0.7044253E+001   0.5552837E+001
  -0.4905137E+001   0.2780565E+001
  -0.4255902E+001   0.2572736E+001
  -0.3797728E+001   0.1790703E+001
  -0.4836872E+001   0.1981968E+001
  -0.6820727E+001   0.3220109E+001
  -0.8294809E+001   0.3821459E+001
  -0.6482429E+001   0.3598057E+001
  -0.2119469E+001   0.2569861E+001
