# ~alp d~p/dz   Phi_p_sgs,z
  -0.1466222E+002   0.2131673E+002
  -0.1076129E+002   0.2698106E+002
  -0.2641295E+001   0.2442973E+002
   0.2843669E+001   0.1741610E+002
   0.4093676E+001   0.1539370E+002
   0.5534589E+001   0.1605036E+002
   0.6184154E+001   0.1121718E+002
   0.5473459E+001   0.7989110E+001
   0.4615210E+001   0.7225126E+001
   0.4437911E+001   0.6718967E+001
   0.5139190E+001   0.5277352E+001
   0.6019937E+001   0.9945601E+001
   0.1133465E+002   0.4647545E+002
   0.2446289E+002   0.1191774E+003
   0.4427156E+002   0.1696958E+003
   0.5855099E+002   0.1808070E+003
   0.5832650E+002   0.1854475E+003
   0.4599455E+002   0.1723776E+003
   0.2576614E+002   0.1149274E+003
   0.1032594E+002   0.5063307E+002
   0.2582502E+001   0.2314776E+002
   0.5727867E+000   0.1363854E+002
  -0.8629814E-001   0.6331009E+001
  -0.2558192E+000   0.4642497E+001
  -0.2173742E+000   0.1273435E+002
  -0.1638444E+000   0.2124073E+002
  -0.4297644E-001   0.2277973E+002
   0.1541583E+000   0.2325993E+002
   0.7595374E+000   0.2566422E+002
   0.1135026E+001   0.2092083E+002
   0.8864105E+000   0.1038185E+002
  -0.1594793E+000   0.8156424E+001
  -0.1361710E+001   0.7724962E+001
  -0.2759780E+001   0.5293483E+001
  -0.3648142E+001   0.1949718E+001
  -0.3518894E+001   0.3506474E+000
  -0.3653858E+001   0.3110360E+000
  -0.4895898E+001   0.2378375E+001
  -0.1026157E+002   0.1215867E+002
  -0.1409066E+002   0.1773369E+002
  -0.1782596E+002   0.1614061E+002
  -0.1497611E+002   0.1850942E+002
  -0.8839712E+001   0.1619569E+002
  -0.3461781E+001   0.1116551E+002
  -0.8873012E+000   0.9547512E+001
   0.1176480E+001   0.1019664E+002
   0.2409243E+001   0.6831150E+001
   0.2579770E+001   0.4411112E+001
   0.2306166E+001   0.3913494E+001
   0.2791542E+001   0.2853562E+001
   0.4823274E+001   0.2119732E+001
   0.7397658E+001   0.1233072E+002
   0.1438711E+002   0.5843937E+002
   0.3082748E+002   0.1407911E+003
   0.5212400E+002   0.1945009E+003
   0.6685091E+002   0.2053596E+003
   0.6669989E+002   0.2075684E+003
   0.5644992E+002   0.1877208E+003
   0.3435669E+002   0.1221962E+003
   0.1763571E+002   0.5304026E+002
   0.8044755E+001   0.2809535E+002
   0.4537377E+001   0.1985595E+002
   0.2963939E+001   0.1170823E+002
   0.2099485E+001   0.7478612E+001
   0.2143608E+001   0.1442492E+002
   0.2518102E+001   0.2238528E+002
   0.3233898E+001   0.2470832E+002
   0.3889600E+001   0.2564516E+002
   0.5074258E+001   0.2891666E+002
   0.5617722E+001   0.2551989E+002
