# ~alp d~p/dz   Phi_p_sgs,z
  -0.7634890E+001   0.2607108E+000
  -0.1422180E+002   0.3203861E+001
  -0.2096272E+002   0.3812528E+001
  -0.9418400E+001   0.6201903E+000
  -0.3278530E+001   0.2414734E+000
  -0.2471402E+001   0.1634812E+000
  -0.1518839E+001   0.3559579E-001
  -0.1501534E+001  -0.5848515E-002
  -0.2174437E+001  -0.7358592E-002
  -0.3027163E+001   0.4976911E-002
  -0.2988829E+001   0.9842136E-002
  -0.2106011E+001   0.4032547E-002
  -0.1425219E+001  -0.9942021E-003
  -0.1148089E+001  -0.7818750E-003
  -0.1190159E+001  -0.2358725E-003
  -0.1721749E+001   0.5680810E-003
  -0.3413086E+001   0.2228057E-001
  -0.1918234E+002  -0.7876480E+000
  -0.5210467E+002  -0.6691843E+000
  -0.5495074E+002   0.1798539E+001
  -0.2978689E+002   0.1460238E+001
  -0.1505078E+002  -0.2068247E-001
  -0.1354109E+002  -0.1133575E+000
  -0.9230157E+001   0.9843474E-001
  -0.7364370E+001   0.4568048E+000
  -0.7534555E+001   0.4114991E+000
  -0.9790391E+001   0.2266292E+000
  -0.1707496E+002   0.6913183E+000
  -0.2295823E+002   0.1277272E+001
  -0.2336865E+002   0.6466724E+000
  -0.2252207E+002   0.2849191E-001
  -0.1573735E+002  -0.2084625E+000
  -0.7429004E+001   0.1085495E+000
  -0.4127666E+001   0.9826971E-001
  -0.4132237E+001  -0.1098544E-002
  -0.4560074E+001   0.8254318E-001
  -0.7223708E+001   0.2614724E+000
  -0.1243781E+002   0.4838625E+000
  -0.1220721E+002   0.2641914E+000
  -0.9085945E+001   0.9207389E-001
  -0.4116705E+001   0.6157680E-001
  -0.1261038E+002   0.2246240E+001
  -0.1788603E+002   0.1325493E+001
  -0.9138080E+001   0.8258671E+000
  -0.2598042E+001   0.2426456E+000
  -0.1790554E+001   0.5353317E-001
  -0.1530274E+001   0.1521415E-001
  -0.1954412E+001  -0.6026849E-002
  -0.3442949E+001   0.2112021E-001
  -0.4994647E+001   0.4191292E-001
  -0.4867643E+001   0.2923849E-001
