# ~alp d~p/dz   Phi_p_sgs,z
  -0.1148293E+002   0.9060183E+001
  -0.1039899E+002   0.7714640E+001
  -0.9240274E+001   0.6024411E+001
  -0.8472925E+001   0.5239752E+001
  -0.7659882E+001   0.4353656E+001
  -0.4594815E+001   0.1744249E+001
  -0.2890549E+001   0.1949237E+000
  -0.2986899E+001   0.5318825E-001
  -0.3278612E+001   0.3247294E-001
  -0.3500255E+001   0.3310503E-001
  -0.3470213E+001   0.2281205E-001
  -0.3109224E+001   0.1018256E-001
  -0.2494512E+001  -0.6650508E-002
  -0.1987036E+001  -0.2306051E-001
  -0.1935582E+001  -0.2375686E-001
  -0.3816600E+001  -0.4074607E-001
  -0.8491901E+001  -0.3447692E+000
  -0.1503831E+002  -0.5360930E+000
  -0.2194344E+002  -0.2830091E+000
  -0.2668960E+002   0.7893787E+000
  -0.2865708E+002   0.1845463E+001
  -0.2640105E+002   0.1988411E+001
  -0.2262311E+002   0.2054807E+001
  -0.1621000E+002   0.1221605E+001
  -0.1422314E+002   0.1325906E+001
  -0.1628303E+002   0.2529237E+001
  -0.1762401E+002   0.3648931E+001
  -0.1616342E+002   0.3372704E+001
  -0.1477319E+002   0.4280839E+001
  -0.1315106E+002   0.4852820E+001
  -0.1049722E+002   0.5190315E+001
  -0.7937211E+001   0.4618525E+001
  -0.6900518E+001   0.4138042E+001
  -0.6765367E+001   0.2538356E+001
  -0.7107635E+001   0.1173606E+001
  -0.7615988E+001   0.9110242E+000
  -0.8442346E+001   0.2231568E+001
  -0.8982735E+001   0.3747552E+001
  -0.9105749E+001   0.4895752E+001
  -0.9559643E+001   0.6757103E+001
  -0.9607712E+001   0.5786500E+001
  -0.8787371E+001   0.5250820E+001
  -0.7879272E+001   0.4474079E+001
  -0.7338450E+001   0.4077891E+001
  -0.6902516E+001   0.3482694E+001
  -0.4673560E+001   0.1297644E+001
  -0.3991609E+001   0.2381633E+000
  -0.4643757E+001   0.1800350E+000
  -0.5301917E+001   0.2107423E+000
  -0.5750531E+001   0.2208530E+000
  -0.5579349E+001   0.1423279E+000
  -0.4689352E+001   0.3441106E-001
  -0.3591515E+001  -0.1591238E-001
  -0.2698479E+001  -0.3374928E-001
  -0.2250674E+001  -0.2508831E-001
  -0.3639972E+001  -0.3727228E-001
  -0.7801053E+001  -0.4014264E+000
  -0.1321919E+002  -0.8413078E+000
  -0.1920223E+002  -0.1006917E+001
  -0.2462795E+002  -0.2542584E+000
