# ~alp d~p/dz   Phi_p_sgs,z
  -0.2375669E+002   0.1916734E+002
  -0.1474410E+002   0.1647170E+002
   0.2817612E+001   0.1852703E+002
   0.1643358E+002   0.2593962E+002
   0.2591884E+002   0.2036847E+002
   0.2132043E+002   0.1046535E+002
   0.1898325E+002   0.3194411E+001
   0.1491873E+002   0.2516283E+001
   0.9360378E+001   0.5808987E+001
   0.6916817E+001   0.3727186E+001
   0.6627563E+001   0.2355732E+001
   0.4957674E+001  -0.3362338E+000
   0.7449006E+001   0.3571373E+001
   0.5826880E+002   0.8800000E+002
   0.2170219E+003   0.2767085E+003
   0.4048612E+003   0.4272078E+003
   0.3564648E+003   0.4228604E+003
   0.1607599E+003   0.2716480E+003
   0.3255074E+002   0.9214986E+002
   0.3354421E+001   0.2946212E+002
  -0.6347559E+000   0.6851202E+001
  -0.8851666E+000   0.9699044E+000
  -0.9272176E+000   0.1993845E+000
  -0.1298527E+001   0.8310420E-001
  -0.2069242E+001   0.8111215E+000
  -0.3870169E+001   0.4076963E+001
  -0.5646175E+001   0.6077240E+001
  -0.4931172E+001   0.4965222E+001
  -0.4240315E+001   0.4181070E+001
  -0.2449185E+001   0.5232231E+001
  -0.1293549E+001   0.6293016E+001
  -0.3048145E+001   0.5769489E+001
  -0.4341395E+001   0.2782701E+001
  -0.3844341E+001   0.2460733E+000
  -0.3769863E+001  -0.4835184E-001
  -0.3866640E+001   0.5375637E-001
  -0.3471711E+001   0.3346831E+000
  -0.2818601E+001   0.3270649E+000
  -0.3568978E+001   0.3890856E-001
  -0.1526791E+002   0.9104093E+001
  -0.2555744E+002   0.1460369E+002
  -0.2779582E+002   0.1192239E+002
  -0.1247289E+002   0.8572909E+001
   0.4049611E+001   0.5336447E+001
   0.1342783E+002   0.4772890E+001
   0.1022544E+002   0.2478888E+001
   0.6475822E+001   0.3050324E+001
   0.3473437E+001   0.3435090E+001
   0.1455897E+001   0.4020564E+001
   0.2520094E+001   0.9277826E+000
   0.2658041E+001   0.4386402E+000
   0.4713357E+001  -0.4813669E+000
   0.1893443E+002   0.1467441E+002
   0.1083147E+003   0.1156707E+003
   0.3333859E+003   0.2866710E+003
   0.5356688E+003   0.4259201E+003
   0.4775207E+003   0.4007191E+003
   0.2581092E+003   0.2578756E+003
   0.1010754E+003   0.1085126E+003
   0.3350239E+002   0.6645694E+002
   0.1018819E+002   0.3759827E+002
   0.2345883E+001   0.1137966E+002
   0.5571478E+000   0.3841437E+001
  -0.7621334E+000   0.1644221E+001
  -0.2247748E+001   0.3869687E+001
  -0.5828264E+001   0.1314693E+002
  -0.1100608E+002   0.2094862E+002
  -0.1354385E+002   0.2281815E+002
  -0.6875107E+001   0.1696440E+002
   0.4393038E+001   0.9020614E+001
   0.6615406E+001   0.6754886E+001
   0.1078942E+001   0.5911755E+001
  -0.2984735E+001   0.3633340E+001
  -0.3517325E+001   0.1214854E+001
  -0.3699790E+001  -0.1720901E+000
  -0.5163998E+001   0.8383057E-001
  -0.5480158E+001   0.2274225E+000
  -0.4521808E+001   0.4080168E+000
  -0.3751381E+001   0.5493563E+000
  -0.9859649E+001   0.3529540E+001
  -0.2899365E+002   0.1914552E+002
  -0.2690805E+002   0.1264891E+002
  -0.1304183E+002   0.6728485E+001
   0.2100543E+000   0.2432357E+001
   0.7049649E+001   0.3804481E+001
   0.4908718E+001   0.1310482E+001
   0.9010940E-001   0.8631537E+000
  -0.2638032E+001   0.1875179E+001
  -0.2033384E+001   0.2560092E+001
   0.1354286E+001   0.2476744E+001
   0.8669993E+000   0.1954907E+001
