# ~alp d~p/dz   Phi_p_sgs,z
  -0.3129498E+002   0.1247218E+002
  -0.1539833E+002   0.8337280E+001
  -0.4822812E+001   0.9277190E+001
   0.1181637E+002   0.2325012E+002
   0.2865304E+002   0.1823963E+002
   0.2462588E+002   0.5984426E+001
   0.2454452E+002   0.4229200E+001
   0.2508333E+002   0.1545465E+001
   0.2690134E+001   0.4477640E+001
   0.3887350E+001   0.3612510E+001
   0.9911948E+001   0.3585800E+000
   0.4319566E+001  -0.4430171E+000
   0.5838981E+001   0.2608191E+000
   0.6680949E+002   0.4579955E+002
   0.4902096E+003   0.2611914E+003
   0.1095337E+004   0.4804483E+003
   0.7827610E+003   0.5964677E+003
   0.1560374E+003   0.2790812E+003
   0.8460308E+001   0.3759967E+002
  -0.1253798E+001   0.6152764E+001
  -0.1136642E+001   0.1652431E+000
  -0.1054595E+001   0.1329246E-001
  -0.8900623E+000   0.3077192E-001
  -0.1707127E+001  -0.2725082E-001
  -0.3154050E+001   0.2786368E+000
  -0.4274559E+001   0.1797768E+000
  -0.6108320E+001   0.2710423E+000
  -0.4163875E+001   0.4440739E-001
  -0.3447541E+001   0.2065591E+001
  -0.2456702E+001   0.1305730E+001
  -0.5651227E+001   0.1030934E+001
  -0.8356315E+001   0.1626310E+001
  -0.6382501E+001   0.7420972E+000
  -0.4739247E+001  -0.4248680E-002
  -0.4890912E+001   0.2849705E-001
  -0.4463551E+001  -0.3760792E-002
  -0.3293526E+001   0.2637042E+000
  -0.2051521E+001   0.1230525E+000
  -0.2854460E+001  -0.6527446E-001
  -0.1063750E+002   0.2498957E+000
  -0.2194124E+002   0.1154038E+002
  -0.2120304E+002   0.1368996E+002
  -0.1553215E+002   0.6668081E+001
   0.3116150E+001   0.2180180E+001
   0.9743498E+001   0.1538633E+001
   0.9265351E+001   0.2760812E+000
   0.4102196E+001   0.1242486E+001
   0.1595453E+001   0.3059431E+001
  -0.7758719E+000   0.3332761E+001
   0.1558320E+001   0.6643459E+000
   0.3085516E+001   0.4197672E+000
   0.3030639E+001  -0.3383328E+000
   0.1400505E+002   0.3812445E+000
   0.1333391E+003   0.5603323E+002
   0.7448806E+003   0.2148288E+003
   0.1375981E+004   0.3254635E+003
   0.1244435E+004   0.3438001E+003
   0.5078599E+003   0.2204593E+003
   0.1340214E+003   0.8923997E+002
   0.2728682E+002   0.6325434E+002
   0.1493945E+001   0.1700714E+002
  -0.2297896E+000   0.3194824E+001
  -0.3843177E+000   0.4245372E+000
  -0.1258926E+001   0.3973491E+000
  -0.2602018E+001   0.1083344E+001
  -0.4254075E+001   0.5012335E-001
  -0.7743236E+001   0.3022493E-001
  -0.6289311E+001   0.4752993E-001
