# ~alp d~p/dz   Phi_p_sgs,z
  -0.2776323E+002   0.1648718E+002
  -0.1656683E+002   0.1193117E+002
  -0.4230528E+000   0.1493049E+002
   0.1535497E+002   0.2822880E+002
   0.2865749E+002   0.2079820E+002
   0.2402112E+002   0.8204240E+001
   0.2207026E+002   0.3350051E+001
   0.1920386E+002   0.1587150E+001
   0.6229576E+001   0.5341832E+001
   0.5081441E+001   0.3234421E+001
   0.8025896E+001   0.1332606E+001
   0.4372587E+001  -0.5159938E+000
   0.6472011E+001   0.1178863E+001
   0.6483338E+002   0.6934479E+002
   0.3224372E+003   0.2784568E+003
   0.6440828E+003   0.4830164E+003
   0.5189748E+003   0.5048339E+003
   0.1786635E+003   0.2894295E+003
   0.2125237E+002   0.7104844E+002
   0.3649630E+000   0.1877339E+002
  -0.1068124E+001   0.1337953E+001
  -0.9832305E+000   0.9336296E-001
  -0.9215301E+000   0.6164454E-001
  -0.1517288E+001   0.1778786E-001
  -0.2653195E+001   0.2449168E+000
  -0.4193994E+001   0.4075089E+000
  -0.5675497E+001   0.5095517E+000
  -0.4390510E+001   0.1074177E+000
  -0.3863573E+001   0.2783198E+001
  -0.2826322E+001   0.2651947E+001
  -0.3762631E+001   0.3065295E+001
  -0.5946322E+001   0.2953461E+001
  -0.5637568E+001   0.1320137E+001
  -0.4091239E+001   0.2017535E-001
  -0.4242815E+001  -0.9103805E-002
  -0.4087823E+001   0.2970688E-001
  -0.3405834E+001   0.3094374E+000
  -0.2433997E+001   0.2450848E+000
  -0.3028467E+001  -0.6507440E-001
  -0.1321593E+002   0.2681119E+001
  -0.2377019E+002   0.1455654E+002
  -0.2602347E+002   0.1237741E+002
  -0.1333262E+002   0.7659886E+001
   0.3699093E+001   0.3899981E+001
   0.1263008E+002   0.2956023E+001
   0.9685409E+001   0.1085533E+001
   0.5480204E+001   0.2386238E+001
   0.2830664E+001   0.3368759E+001
   0.4702265E+000   0.3910512E+001
   0.2311367E+001   0.5888558E+000
   0.2960675E+001   0.3984105E+000
   0.4095971E+001  -0.5218532E+000
   0.1711665E+002   0.4393672E+001
   0.1262835E+003   0.8785830E+002
   0.4946174E+003   0.2584180E+003
   0.8575936E+003   0.4207261E+003
   0.7523724E+003   0.4042893E+003
   0.3686178E+003   0.2432275E+003
   0.1185132E+003   0.9893209E+002
   0.3491255E+002   0.7114466E+002
   0.6299261E+001   0.3146707E+002
   0.8828105E+000   0.7259572E+001
  -0.6681927E-001   0.1898867E+001
  -0.1074291E+001   0.6405863E+000
  -0.2837460E+001   0.2276375E+001
  -0.5976390E+001   0.4841028E+001
  -0.1064617E+002   0.7028613E+001
  -0.1267996E+002   0.7241381E+001
  -0.1076920E+002   0.1457052E+002
   0.3991729E+001   0.6780930E+001
   0.4135229E+001   0.3931145E+001
  -0.4478268E+001   0.3037320E+001
  -0.5135870E+001   0.1012812E+001
  -0.2699549E+001   0.1202464E+000
  -0.3652357E+001  -0.1744920E+000
  -0.5361755E+001   0.1422064E+000
  -0.5823221E+001   0.1886598E+000
  -0.4386946E+001   0.3641521E+000
  -0.2917137E+001   0.2320836E+000
  -0.6211420E+001   0.9337973E+000
  -0.3128242E+002   0.2184450E+002
  -0.2677072E+002   0.1269807E+002
  -0.1104170E+002   0.5817533E+001
   0.6104454E+001   0.3296988E+001
   0.1237893E+002   0.3927520E+001
   0.8156628E+001   0.4808147E+000
   0.9035760E+000   0.8462444E+000
  -0.2913730E+001   0.1739149E+001
  -0.2248896E+001   0.3245970E+001
   0.2270661E+001   0.2461124E+001
   0.6806791E+000   0.2124007E+001
   0.1922763E+001   0.1340942E+001
   0.3022859E+002   0.3082339E+002
