  -0.97980    0.00000
  -0.93939    0.00000
  -0.89899    0.00097
  -0.85859    0.00194
  -0.81818    0.00875
  -0.77778    0.01069
  -0.73737    0.02139
  -0.69697    0.03694
  -0.65657    0.05347
  -0.61616    0.10208
  -0.57576    0.16138
  -0.53535    0.22458
  -0.49495    0.32179
  -0.45455    0.46957
  -0.41414    0.53957
  -0.37374    0.62803
  -0.33333    0.76803
  -0.29293    0.89636
  -0.25253    0.96150
  -0.21212    1.01108
  -0.17172    1.09857
  -0.13131    1.04899
  -0.09091    1.11607
  -0.05051    1.10732
  -0.01010    1.13260
   0.03030    1.10441
   0.07071    0.98483
   0.11111    0.95955
   0.15152    0.91775
   0.19192    0.80886
   0.23232    0.78456
   0.27273    0.66595
   0.31313    0.60762
   0.35354    0.60665
   0.39394    0.53568
   0.43434    0.48609
   0.47475    0.44818
   0.51515    0.39568
   0.55556    0.34513
   0.59596    0.29943
   0.63636    0.31305
   0.67677    0.28193
   0.71717    0.23333
   0.75758    0.22166
   0.79798    0.18374
   0.83838    0.17013
   0.87879    0.17499
   0.91919    0.14874
   0.95960    0.12250
   1.00000    0.11958
   1.04040    0.10305
   1.08081    0.08069
   1.12121    0.07486
   1.16162    0.07000
   1.20202    0.06416
   1.24242    0.04861
   1.28283    0.04472
   1.32323    0.05250
   1.36364    0.03500
   1.40404    0.05055
   1.44444    0.03889
   1.48485    0.04278
   1.52525    0.02430
   1.56566    0.02236
   1.60606    0.02333
   1.64646    0.02528
   1.68687    0.01750
   1.72727    0.01750
   1.76768    0.01361
   1.80808    0.01264
   1.84848    0.02333
   1.88889    0.01361
   1.92929    0.01556
   1.96970    0.00875
   2.01010    0.01458
   2.05051    0.00972
   2.09091    0.00972
   2.13131    0.01167
   2.17172    0.01167
   2.21212    0.01069
   2.25253    0.01069
   2.29293    0.01361
   2.33333    0.01264
   2.37374    0.00875
   2.41414    0.00583
   2.45455    0.00875
   2.49495    0.00583
   2.53535    0.00389
   2.57576    0.00194
   2.61616    0.00194
   2.65657    0.00972
   2.69697    0.00292
   2.73737    0.00486
   2.77778    0.00292
   2.81818    0.00583
   2.85859    0.00292
   2.89899    0.00389
   2.93939    0.00389
   2.97980    0.00583
