 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.4174072E+003   0.4097940E+003
   0.4298985E+002   0.5333728E+002
   0.2033929E+002   0.2444300E+002
  -0.3000193E+002  -0.2536818E+002
   0.2329457E+003   0.2511886E+003
   0.4135818E+003   0.4237884E+003
   0.6330287E+003   0.6420726E+003
   0.6261257E+003   0.6286735E+003
   0.1541306E+003   0.1824859E+003
   0.1504996E+003   0.1588208E+003
   0.9599836E+002   0.7792496E+002
   0.4796249E+003   0.4069171E+003
   0.5799410E+003   0.6512495E+003
  -0.6056264E+003  -0.3367905E+003
   0.1740592E+003   0.5768509E+003
   0.5748925E+003   0.5758640E+003
  -0.1644261E+003  -0.1710183E+003
  -0.2977442E+003  -0.3227443E+003
  -0.5485319E+003  -0.5801821E+003
  -0.8820757E+003  -0.8835444E+003
  -0.3745431E+003  -0.3761952E+003
  -0.2571788E+003  -0.2646275E+003
  -0.4852865E+003  -0.4865990E+003
  -0.6754831E+003  -0.7182007E+003
   0.3187489E+002  -0.4090589E+002
   0.3281094E+003   0.2898027E+003
  -0.3234654E+003  -0.3415471E+003
  -0.7301323E+003  -0.6783871E+003
  -0.8088393E+002   0.6134232E+002
   0.4868050E+003   0.4919534E+003
   0.3705748E+003   0.3770223E+003
   0.2267158E+003   0.2184051E+003
  -0.1129643E+003  -0.1140949E+003
  -0.5379795E+003  -0.5208687E+003
  -0.4602340E+003  -0.4428431E+003
  -0.1836509E+003  -0.1850480E+003
   0.2972068E+003   0.3003251E+003
   0.2761970E+003   0.2719353E+003
   0.1759232E+003   0.1749858E+003
   0.6558302E+003   0.6162601E+003
   0.1106131E+004   0.1012414E+004
   0.3217784E+003   0.3226706E+003
   0.6194576E+002   0.6833597E+002
  -0.7002600E+002  -0.6714674E+002
   0.5364356E+003   0.5933040E+003
   0.9189714E+003   0.9236560E+003
   0.1267765E+004   0.1281445E+004
   0.1149275E+004   0.1137648E+004
   0.4798335E+003   0.4585950E+003
   0.9604632E+001  -0.3472439E+002
  -0.1077447E+003  -0.1846474E+003
  -0.1678668E+003  -0.1534425E+003
  -0.4662905E+003  -0.3917003E+003
  -0.1980105E+003  -0.1383601E+003
   0.3840358E+003   0.5075198E+003
   0.7917691E+002   0.1133618E+003
  -0.1412024E+003  -0.1448294E+003
  -0.1734794E+003  -0.1804685E+003
  -0.6802514E+003  -0.7044215E+003
  -0.1028295E+004  -0.1011488E+004
  -0.5707743E+003  -0.5681232E+003
  -0.3821685E+003  -0.3993886E+003
  -0.4332333E+003  -0.4350436E+003
  -0.2428927E+003  -0.2569864E+003
   0.8974386E+003   0.8474928E+003
   0.8834669E+003   0.8251420E+003
  -0.2316499E+003  -0.2020721E+003
  -0.1094474E+004  -0.9863143E+003
  -0.6819837E+003  -0.5774073E+003
  -0.8793785E+002  -0.9288481E+002
   0.2553701E+003   0.2521652E+003
   0.4687332E+003   0.4806008E+003
   0.5668455E+002   0.5589096E+002
  -0.7503380E+003  -0.7718807E+003
  -0.1038178E+004  -0.1091385E+004
  -0.4272099E+003  -0.4369988E+003
   0.2046610E+003   0.1885773E+003
   0.1925948E+003   0.1879304E+003
   0.2418051E+003   0.2220845E+003
   0.1125065E+004   0.1047364E+004
   0.8215961E+003   0.8378484E+003
   0.4692529E+003   0.4968890E+003
   0.2597708E+003   0.2674702E+003
   0.8752751E+002   0.9278416E+002
