 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.3851227E+003   0.3851006E+003
   0.1213304E+003   0.1325091E+003
   0.3506148E+002   0.4551776E+002
   0.1104755E+003   0.1238985E+003
   0.1876108E+003   0.2048340E+003
   0.4129623E+003   0.4166330E+003
   0.5080721E+003   0.5035177E+003
   0.4937574E+003   0.4968786E+003
   0.2955708E+003   0.2894550E+003
   0.1379367E+003   0.1280589E+003
   0.2244365E+003   0.2002247E+003
   0.2737055E+003   0.2851498E+003
   0.1047628E+003   0.1977072E+003
   0.3293139E+002   0.2028821E+003
   0.1829255E+003   0.3530989E+003
   0.3150333E+003   0.3500380E+003
  -0.2310305E+002  -0.2465872E+002
  -0.3014568E+003  -0.3243849E+003
  -0.5972602E+003  -0.6298595E+003
  -0.6473972E+003  -0.6459858E+003
  -0.5610358E+003  -0.5804745E+003
  -0.3685171E+003  -0.3854176E+003
  -0.4898387E+003  -0.4996267E+003
  -0.4781117E+003  -0.5559283E+003
  -0.1439966E+003  -0.2079946E+003
   0.4903838E+002   0.3625806E+001
  -0.1614212E+003  -0.1784595E+003
  -0.3000439E+003  -0.2875359E+003
  -0.4058110E+002  -0.1871755E+002
   0.3015825E+003   0.3115315E+003
   0.2436197E+003   0.2401568E+003
   0.1065759E+003   0.1001142E+003
  -0.1548147E+003  -0.1550608E+003
  -0.3708772E+003  -0.3626860E+003
  -0.4053842E+003  -0.4068472E+003
  -0.8164587E+002  -0.8463351E+002
   0.1511250E+003   0.1538336E+003
   0.2728247E+003   0.2668871E+003
   0.3123848E+003   0.3024347E+003
   0.4443857E+003   0.4329021E+003
   0.6299418E+003   0.5903957E+003
   0.3710234E+003   0.3631132E+003
   0.9277922E+002   0.1006507E+003
   0.1726901E+003   0.1892220E+003
   0.3231681E+003   0.3509794E+003
   0.8341473E+003   0.8422365E+003
   0.9535960E+003   0.9598655E+003
   0.9501852E+003   0.9509605E+003
   0.4959953E+003   0.4681325E+003
   0.2158506E+003   0.1856551E+003
   0.1128081E+003   0.1001488E+003
  -0.1000689E+003  -0.5117310E+002
  -0.2526849E+003  -0.1281165E+003
  -0.6231707E+002   0.5062276E+002
   0.1174555E+003   0.1521129E+003
   0.4284233E+002   0.2547761E+002
  -0.1990168E+003  -0.2096028E+003
  -0.3268195E+003  -0.3409164E+003
  -0.6290946E+003  -0.6505567E+003
  -0.7690912E+003  -0.7613329E+003
  -0.7206901E+003  -0.7352856E+003
  -0.4930814E+003  -0.5215814E+003
  -0.4417242E+003  -0.4587673E+003
  -0.5862111E+002  -0.8670896E+002
   0.4218506E+003   0.3968429E+003
   0.5165284E+003   0.4802768E+003
  -0.9530384E+002  -0.8866521E+002
  -0.4877054E+003  -0.4347103E+003
  -0.4152244E+003  -0.3558898E+003
   0.2192945E+002   0.4604666E+002
   0.1441252E+003   0.1525363E+003
   0.1779116E+003   0.1765444E+003
  -0.1384901E+003  -0.1356566E+003
  -0.5792698E+003  -0.5639189E+003
  -0.6398943E+003  -0.6423701E+003
  -0.2392359E+003  -0.2362845E+003
   0.7154445E+002   0.6689897E+002
   0.2199081E+003   0.2106418E+003
   0.3533113E+003   0.3354566E+003
   0.6538367E+003   0.6159695E+003
   0.5125259E+003   0.5093413E+003
   0.4094550E+003   0.4353726E+003
   0.1819651E+003   0.1962523E+003
   0.3433816E+003   0.3578321E+003
   0.4608097E+003   0.4739696E+003
   0.9660461E+003   0.9524013E+003
   0.1201178E+004   0.1145979E+004
   0.1226465E+004   0.1127471E+004
   0.5649588E+003   0.4814316E+003
   0.1139536E+003   0.9316108E+002
   0.1423286E+003   0.1183869E+003
  -0.6717966E+002  -0.3958168E+000
  -0.1591500E+003  -0.6236698E+002
  -0.1295686E+003  -0.1743177E+003
  -0.1659234E+003  -0.4010144E+003
  -0.4247673E+003  -0.5154327E+003
  -0.5045904E+003  -0.5444005E+003
  -0.3607990E+003  -0.3846083E+003
  -0.5043832E+003  -0.5112360E+003
  -0.6417035E+003  -0.6480644E+003
  -0.8414256E+003  -0.8560691E+003
  -0.7629160E+003  -0.7779125E+003
  -0.5714307E+003  -0.5596294E+003
   0.1086401E+003   0.1001046E+003
   0.6067353E+003   0.5887175E+003
   0.6953174E+003   0.6798247E+003
   0.1773231E+003   0.1797574E+003
  -0.3750531E+003  -0.3570289E+003
  -0.5567592E+003  -0.5220473E+003
  -0.2995250E+003  -0.2631831E+003
  -0.2671190E+002  -0.4859322E+001
   0.1894670E+003   0.1853854E+003
  -0.8451444E+002  -0.5249773E+002
  -0.5364968E+003  -0.4167952E+003
  -0.6480263E+003  -0.5550207E+003
  -0.2322325E+003  -0.2056814E+003
   0.4466113E+002   0.3390518E+002
   0.1915659E+003   0.1906797E+003
   0.2725962E+003   0.2719887E+003
   0.5514365E+003   0.5384868E+003
   0.2987804E+003   0.3014879E+003
   0.2684666E+003   0.2845317E+003
   0.1135893E+003   0.1117126E+003
   0.2325247E+003   0.2196709E+003
   0.3645362E+003   0.3333918E+003
   0.8330645E+003   0.8103247E+003
   0.1269341E+004   0.1184039E+004
   0.1279431E+004   0.1093488E+004
   0.6461206E+003   0.4904493E+003
   0.7782095E+002   0.6469059E+002
   0.2545224E+003   0.1927632E+003
   0.1800809E+003   0.1391402E+003
