 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.7760156E+002   0.7760156E+002
   0.2739216E+002   0.2739216E+002
   0.1847133E+002   0.1847133E+002
  -0.2961416E+003  -0.2961416E+003
   0.7162156E+001   0.7162156E+001
  -0.1090817E+003  -0.1090817E+003
   0.1056264E+004   0.1056264E+004
   0.7428730E+003   0.7428730E+003
  -0.4682899E+003  -0.4682899E+003
   0.9227380E+003   0.9227380E+003
   0.5217430E+003   0.5217430E+003
   0.2031956E+003   0.2031956E+003
   0.1825241E+004   0.1825241E+004
  -0.2804816E+004  -0.2804816E+004
   0.1502077E+004   0.1502077E+004
   0.4601687E+003   0.4601687E+003
  -0.4573634E+003  -0.4573634E+003
  -0.2004856E+003  -0.2004856E+003
  -0.2096686E+003  -0.2096686E+003
  -0.1435788E+004  -0.1435788E+004
   0.7727409E+002   0.7727409E+002
  -0.2326868E+003  -0.2326868E+003
  -0.4882874E+003  -0.4882874E+003
  -0.8417799E+003  -0.8417799E+003
  -0.1705368E+003  -0.1705368E+003
   0.6780398E+003   0.6780398E+003
  -0.9901971E+003  -0.9901971E+003
  -0.2165486E+004  -0.2165486E+004
   0.1217588E+004   0.1217588E+004
   0.4280423E+003   0.4280423E+003
   0.3918737E+003   0.3918737E+003
   0.2275977E+003   0.2275977E+003
  -0.2992743E+002  -0.2992743E+002
  -0.8767116E+003  -0.8767116E+003
  -0.1160738E+003  -0.1160738E+003
  -0.2339940E+003  -0.2339940E+003
   0.1308926E+004   0.1308926E+004
   0.3329961E+003   0.3329961E+003
  -0.8635961E+002  -0.8635961E+002
   0.2151023E+004   0.2151023E+004
   0.8702821E+003   0.8702821E+003
   0.3763087E+003   0.3763087E+003
   0.8081220E+002   0.8081220E+002
  -0.1452354E+003  -0.1452354E+003
   0.2045483E+003   0.2045483E+003
   0.4518041E+003   0.4518041E+003
   0.1573187E+004   0.1573187E+004
   0.1509393E+004   0.1509393E+004
   0.4813474E+003   0.4813474E+003
  -0.2404509E+003  -0.2404509E+003
  -0.3287577E+003  -0.3287577E+003
   0.4111638E+002   0.4111638E+002
  -0.6986374E+003  -0.6986374E+003
   0.4022342E+003   0.4022342E+003
  -0.4334347E+003  -0.4334347E+003
   0.5484438E+003   0.5484438E+003
  -0.1521363E+003  -0.1521363E+003
  -0.4632237E+002  -0.4632237E+002
  -0.4389479E+003  -0.4389479E+003
  -0.1382241E+004  -0.1382241E+004
  -0.4517163E+003  -0.4517163E+003
  -0.2344670E+003  -0.2344670E+003
  -0.4722970E+003  -0.4722970E+003
  -0.4622545E+003  -0.4622545E+003
   0.1486380E+004   0.1486380E+004
   0.6614813E+003   0.6614813E+003
   0.3631573E+003   0.3631573E+003
  -0.1919676E+004  -0.1919676E+004
   0.1444849E+003   0.1444849E+003
  -0.7649108E+003  -0.7649108E+003
   0.6212531E+003   0.6212531E+003
   0.1119450E+004   0.1119450E+004
   0.2301999E+003   0.2301999E+003
  -0.6034953E+003  -0.6034953E+003
  -0.9758653E+003  -0.9758653E+003
  -0.3852523E+003  -0.3852523E+003
  -0.2592557E+003  -0.2592557E+003
   0.5712450E+003   0.5712450E+003
   0.1268163E+003   0.1268163E+003
   0.9893519E+002   0.9893519E+002
