 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.1979383E+003   0.2140014E+003
   0.3126782E+002   0.3944305E+002
   0.3462530E+002   0.3649876E+002
  -0.1179872E+003  -0.1194264E+003
   0.3474311E+003   0.3683529E+003
   0.3053368E+003   0.3196771E+003
   0.7584455E+003   0.7614728E+003
   0.6933063E+003   0.6912679E+003
  -0.1886274E+002   0.2937183E+002
   0.2476979E+003   0.2831107E+003
   0.1795015E+003   0.1247415E+003
   0.4841867E+003   0.4025149E+003
   0.1014007E+004   0.1030819E+004
  -0.1258135E+004  -0.9192156E+003
   0.3790861E+003   0.7822039E+003
   0.6217637E+003   0.6047399E+003
  -0.2590549E+003  -0.2619929E+003
  -0.2884707E+003  -0.3088023E+003
  -0.4301256E+003  -0.4504035E+003
  -0.1100543E+004  -0.1103441E+004
  -0.2023001E+003  -0.2005291E+003
  -0.2479414E+003  -0.2536908E+003
  -0.4858341E+003  -0.4856752E+003
  -0.7384830E+003  -0.7568041E+003
   0.9911649E+002   0.1657127E+002
   0.4760897E+003   0.4370335E+003
  -0.4573135E+003  -0.4652621E+003
  -0.1131265E+004  -0.1067192E+004
   0.3053867E+003   0.4485373E+003
   0.4641363E+003   0.4689073E+003
   0.4498794E+003   0.4573457E+003
   0.2762576E+003   0.2704443E+003
  -0.9659042E+002  -0.9771055E+002
  -0.6378894E+003  -0.6239803E+003
  -0.4321479E+003  -0.4177674E+003
  -0.2903273E+003  -0.2858841E+003
   0.4103207E+003   0.4189990E+003
   0.2840988E+003   0.2775073E+003
   0.8725607E+002   0.8769280E+002
   0.8685620E+003   0.8032880E+003
   0.1323803E+004   0.1223204E+004
   0.3351058E+003   0.3368944E+003
   0.4815960E+002   0.5046188E+002
  -0.1286214E+003  -0.1281916E+003
   0.7307536E+003   0.7979888E+003
   0.8203539E+003   0.8231361E+003
   0.1423966E+004   0.1429752E+004
   0.1282883E+004   0.1249000E+004
   0.4646568E+003   0.4480676E+003
  -0.1616894E+003  -0.1691077E+003
  -0.1731590E+003  -0.3017642E+003
  -0.1113893E+003  -0.8554915E+002
  -0.5385129E+003  -0.5576422E+003
  -0.3948810E+003  -0.3719968E+003
   0.5403253E+003   0.7311061E+003
   0.1256439E+003   0.1827293E+003
  -0.1460683E+003  -0.1472108E+003
  -0.1035537E+003  -0.1066130E+003
  -0.6563176E+003  -0.6703842E+003
  -0.1204825E+004  -0.1192528E+004
  -0.4973076E+003  -0.4949130E+003
  -0.3163794E+003  -0.3237631E+003
  -0.4426823E+003  -0.4430435E+003
  -0.3536903E+003  -0.3583993E+003
   0.1220527E+004   0.1157692E+004
   0.9766678E+003   0.9087374E+003
  -0.2126845E+003  -0.1648808E+003
  -0.1545797E+004  -0.1403263E+004
  -0.7725125E+003  -0.6350888E+003
  -0.2921058E+003  -0.3093330E+003
   0.4994019E+003   0.4981606E+003
   0.6792596E+003   0.6960218E+003
   0.1284980E+003   0.1300939E+003
  -0.7505066E+003  -0.7844283E+003
  -0.1283447E+004  -0.1357214E+004
  -0.4571031E+003  -0.4622664E+003
   0.2650203E+003   0.2459020E+003
   0.2821664E+003   0.2862521E+003
   0.1928178E+003   0.1847840E+003
   0.1290436E+004   0.1186017E+004
   0.1120484E+004   0.1144178E+004
   0.5051445E+003   0.5146952E+003
   0.3181469E+003   0.3165664E+003
  -0.1155061E+003  -0.1170183E+003
   0.1092618E+004   0.1106225E+004
   0.4985404E+003   0.4999013E+003
   0.1875883E+004   0.1849030E+004
   0.1124991E+004   0.1097836E+004
   0.4143635E+003   0.3938510E+003
   0.1135905E+003   0.1154495E+003
   0.3165091E+003   0.2825130E+003
   0.3472195E+003   0.3359823E+003
  -0.7839551E+003  -0.6550305E+003
   0.2718920E+000  -0.4330470E+003
   0.8905912E+002  -0.2067924E+003
  -0.1239235E+004  -0.1204821E+004
  -0.5968587E+003  -0.6368914E+003
  -0.2736237E+003  -0.2750975E+003
  -0.7382893E+003  -0.7319976E+003
  -0.8186667E+003  -0.8205644E+003
  -0.7955147E+003  -0.8186926E+003
  -0.8653258E+003  -0.8780452E+003
  -0.3590894E+003  -0.3730932E+003
   0.9507139E+002   0.1064928E+003
   0.1144994E+004   0.1126939E+004
   0.1002905E+004   0.9935030E+003
   0.2491723E+003   0.2601919E+003
  -0.7260063E+003  -0.7784106E+003
  -0.5959016E+003  -0.5702922E+003
  -0.8927900E+003  -0.7975632E+003
