 # filt(alp*rho*Vrx/tfpF)    filt(alp*rho*Vrx)/filt(tfpF)
   0.1078125E+003   0.1150053E+003
   0.2073823E+002   0.2453795E+002
   0.4146516E+002   0.4239071E+002
  -0.2190891E+003  -0.2239300E+003
   0.3136101E+003   0.3286226E+003
  -0.9483715E+000   0.3203286E+001
   0.9792645E+003   0.9765909E+003
   0.7134225E+003   0.7051808E+003
  -0.2528430E+003  -0.2121690E+003
   0.5472033E+003   0.6166084E+003
   0.4070775E+003   0.3038043E+003
   0.3627513E+003   0.3327595E+003
   0.1405929E+004   0.1418680E+004
  -0.2051650E+004  -0.1685261E+004
   0.1028886E+004   0.1144098E+004
   0.5837494E+003   0.5718973E+003
  -0.3656947E+003  -0.3671695E+003
  -0.2380392E+003  -0.2446972E+003
  -0.2721175E+003  -0.2790016E+003
  -0.1323417E+004  -0.1322314E+004
  -0.3436133E+002  -0.3428911E+002
  -0.2431415E+003  -0.2447647E+003
  -0.4868518E+003  -0.4864275E+003
  -0.7951847E+003  -0.7997997E+003
  -0.1788246E+002  -0.7237365E+002
   0.6253928E+003   0.5875247E+003
  -0.5979646E+003  -0.6151428E+003
  -0.1896890E+004  -0.1714041E+004
   0.9893204E+003   0.9719626E+003
   0.4049214E+003   0.4060373E+003
   0.4292598E+003   0.4272794E+003
   0.2929260E+003   0.2917623E+003
  -0.5576108E+002  -0.5841250E+002
  -0.7725093E+003  -0.7673651E+003
  -0.3238636E+003  -0.3153770E+003
  -0.2548911E+003  -0.2522633E+003
   0.6248145E+003   0.6231671E+003
   0.3001577E+003   0.2926923E+003
  -0.6523801E+001  -0.5732025E+001
   0.1294271E+004   0.1220048E+004
   0.1163991E+004   0.1129747E+004
   0.3557627E+003   0.3568853E+003
   0.5530184E+002   0.5520387E+002
  -0.1480147E+003  -0.1477555E+003
   0.7576394E+003   0.8023211E+003
   0.5224247E+003   0.5233777E+003
   0.1530192E+004   0.1529468E+004
   0.1441221E+004   0.1404786E+004
   0.4375540E+003   0.4367365E+003
  -0.2379497E+003  -0.2334785E+003
  -0.2377996E+003  -0.3594784E+003
  -0.3622755E+002  -0.2379129E+002
  -0.7591488E+003  -0.7392248E+003
  -0.3908780E+003  -0.3311537E+003
   0.6775493E+003   0.8542070E+003
   0.4550981E+003   0.4726744E+003
  -0.1476415E+003  -0.1478139E+003
  -0.6503791E+002  -0.6567385E+002
  -0.5554461E+003  -0.5587563E+003
  -0.1326022E+004  -0.1320571E+004
  -0.4410100E+003  -0.4405085E+003
  -0.2632305E+003  -0.2645057E+003
  -0.4549471E+003  -0.4551837E+003
  -0.4275582E+003  -0.4277612E+003
   0.1488809E+004   0.1438385E+004
   0.8428389E+003   0.8193780E+003
   0.4676176E+002   0.9498739E+002
  -0.1910605E+004  -0.1784226E+004
  -0.5789151E+003  -0.4597045E+003
  -0.5577296E+003  -0.5518634E+003
   0.7475458E+003   0.7290784E+003
   0.9141566E+003   0.9361450E+003
   0.1773691E+003   0.1768012E+003
  -0.8099992E+003  -0.8254708E+003
  -0.1431201E+004  -0.1486168E+004
  -0.3912628E+003  -0.3950451E+003
   0.8762565E+002   0.7301307E+002
   0.4923113E+003   0.4978061E+003
   0.1157638E+003   0.1158396E+003
   0.9961039E+003   0.8808667E+003
   0.1576370E+004   0.1579215E+004
   0.4668918E+003   0.4677067E+003
   0.3445920E+003   0.3427345E+003
  -0.2499208E+003  -0.2533429E+003
   0.1653188E+004   0.1650981E+004
   0.2301548E+003   0.2297803E+003
   0.2288201E+004   0.2273048E+004
   0.8964110E+003   0.8856368E+003
   0.4584797E+003   0.4219157E+003
   0.7311064E+002   0.8161172E+002
   0.4089272E+003   0.3830481E+003
   0.4922968E+003   0.4821947E+003
  -0.7084869E+003  -0.6503562E+003
   0.7265816E+002  -0.3998445E+003
  -0.1079359E+003  -0.1576812E+003
  -0.1700524E+004  -0.1667342E+004
  -0.6286749E+003  -0.6418559E+003
  -0.2314702E+003  -0.2324089E+003
  -0.8450134E+003  -0.8422959E+003
  -0.7913139E+003  -0.7922870E+003
  -0.8707241E+003  -0.8795842E+003
  -0.8979653E+003  -0.9123501E+003
  -0.3529195E+003  -0.3561475E+003
   0.4094392E+002   0.4779101E+002
   0.1328974E+004   0.1320181E+004
   0.1026565E+004   0.1023582E+004
   0.2118077E+003   0.2175948E+003
