# ~alp d~p/dy   Phi_p_sgs,y
  -0.2320238E+001  -0.6924090E+001
  -0.2206655E+002  -0.4235264E+001
  -0.1041332E+002  -0.2042066E+001
  -0.3446951E+002  -0.8491945E+001
  -0.5231956E+002  -0.1023562E+002
  -0.3012329E+002  -0.5442443E+001
  -0.2734201E+002  -0.9086112E+001
  -0.2238043E+002  -0.8366901E+001
  -0.3056386E+002  -0.3461054E+001
  -0.3192387E+002  -0.1379363E+001
  -0.1820246E+002  -0.4466867E+000
  -0.1110957E+002   0.7708040E+000
  -0.1556085E+001   0.6533457E+000
   0.4943160E+001   0.5063915E+000
   0.5310608E+000   0.1196673E+001
  -0.2033542E+000   0.3279176E-001
  -0.4549704E+000   0.4195468E-003
  -0.7283740E+000  -0.3732158E-001
  -0.1030166E+001  -0.1353172E-001
  -0.3361760E+000   0.1965588E+000
   0.4163330E+001   0.6151064E+000
   0.4061673E+002   0.1439218E+002
   0.9295235E+002   0.2568113E+002
   0.6558910E+002   0.3401923E+002
   0.6600188E+002   0.1536658E+002
   0.3604580E+002   0.3426566E+001
   0.1070327E+002   0.1486060E-001
   0.4705001E+001   0.2502111E-001
   0.5379044E+000  -0.7896052E+001
   0.4491285E+000   0.1621911E+000
  -0.1033167E+002   0.2035700E+001
  -0.4684242E+001   0.1302940E-001
  -0.8505787E+000   0.3352856E-001
  -0.4735695E+000   0.1936928E+000
  -0.9923479E+000   0.1989592E+000
  -0.1057194E+001   0.5468162E-002
  -0.9954715E+000  -0.8936407E-002
   0.1659765E+000  -0.9250259E-001
   0.3030990E+000   0.9864778E-001
   0.1257949E+001   0.1722865E+001
   0.5132439E+000  -0.3406400E-001
  -0.1112370E+001  -0.4422975E+001
  -0.5731396E+001  -0.2726020E+001
  -0.2892889E+001  -0.5425796E+000
  -0.1748040E+002  -0.1161531E+002
  -0.1803367E+002  -0.6731415E+001
  -0.3084662E+001  -0.6268735E+000
  -0.4257646E+001   0.1446553E+000
  -0.1036141E+002  -0.2593479E+001
  -0.2098589E+002   0.3733699E+001
  -0.3671597E+001   0.1465634E+000
   0.1512968E+000   0.1206814E+001
   0.4098496E+001   0.1726888E+001
   0.3070976E+000   0.1725987E+001
  -0.6448891E+000   0.1755810E+000
  -0.5625174E+000  -0.5938526E-001
  -0.4045639E+000  -0.2711343E-001
  -0.5485106E+000  -0.1104949E+000
  -0.1829761E+001  -0.7650785E+000
  -0.1132082E+001  -0.4973153E+000
   0.3102578E+001   0.6070928E-001
   0.2660827E+002   0.4831371E+001
   0.7411441E+002   0.1257296E+002
   0.1064079E+003   0.2363534E+002
   0.6488767E+002   0.2937764E+002
   0.2062135E+002   0.6546645E+001
   0.1361666E+002   0.6986989E+000
   0.1047876E+002   0.1056994E+000
   0.2227632E+002  -0.8449366E+001
   0.1069140E+002  -0.1088141E+002
   0.7114756E+001  -0.1670179E+002
   0.9735522E+001  -0.2995819E+001
   0.5205376E+001   0.1537146E+001
   0.4307984E+001   0.1695892E+000
   0.2335202E+001   0.9424580E+000
  -0.9549425E-001   0.1125790E+000
  -0.7073150E+000   0.2086940E-001
   0.4685834E+000   0.1070055E+000
   0.6989374E+000   0.1278017E+000
   0.3020051E+000   0.1364445E-001
   0.1036284E+001   0.5690741E-001
   0.1249731E+001   0.2614235E-002
   0.9674223E+000  -0.5112107E-001
  -0.3074765E+000  -0.3553216E-001
  -0.8885749E+000  -0.8300208E+000
  -0.2266162E+002  -0.2663218E+002
  -0.4374297E+002  -0.2841571E+002
  -0.1165138E+002  -0.2179676E+001
  -0.3010167E+001   0.2806596E+001
   0.1057626E+002   0.4778775E+001
  -0.2089719E+000   0.1253963E+001
  -0.4636705E+000   0.6135330E+000
  -0.1000293E+001   0.1516629E+000
  -0.1337098E+001  -0.4456079E-001
  -0.2408775E+001  -0.6163874E-001
  -0.2574423E+001  -0.3083401E-001
  -0.1806701E+001   0.6123264E-002
  -0.3837610E+001  -0.3678818E+000
  -0.8262690E+001  -0.2875910E+000
  -0.1411314E+001  -0.7558577E+000
   0.1600962E+001   0.2278221E-001
   0.2489782E+002   0.5157728E+001
   0.3251556E+002   0.1105981E+002
   0.2662613E+001   0.6119555E+001
   0.8833604E+000   0.4764094E+000
   0.2481556E+001   0.3511153E+000
   0.4811722E+001   0.4142328E-001
   0.1083479E+002   0.4401258E+000
   0.3998528E+002  -0.2512826E+001
   0.1913985E+002   0.2231435E+001
   0.2054228E+002   0.5087616E+001
   0.1861693E+002   0.4390045E+000
   0.1823676E+002   0.8201099E+000
   0.1621605E+002   0.4131699E+000
   0.2264111E+002   0.2500481E+001
   0.2077087E+002   0.8945154E+001
   0.1719558E+002   0.7666697E+001
   0.1247186E+002   0.2187553E+001
   0.4694553E+001   0.3960470E+000
   0.1768508E+001   0.1961841E+000
   0.2619439E+001   0.1833846E+000
   0.2229818E+001   0.5944950E-001
   0.1030305E+001   0.2740377E-001
   0.2095116E-001  -0.8801057E+000
  -0.3857840E+002  -0.5296453E+002
  -0.3001402E+003  -0.7180794E+002
  -0.1801347E+003  -0.4329359E+002
  -0.1576468E+002  -0.6251581E+001
   0.5079436E+001   0.4278496E+001
   0.3516642E+001   0.3227176E+001
  -0.8817922E+000   0.9197129E-001
  -0.2553430E+001  -0.7815116E-001
  -0.5396644E+001  -0.3975870E+000
  -0.5406027E+001  -0.2919503E+000
  -0.3598453E+001  -0.4443614E-002
  -0.2456432E+001  -0.4979261E-002
  -0.2122388E+001   0.1096344E-001
  -0.4159186E+001  -0.3597439E-001
  -0.2304032E+001  -0.6455276E-001
  -0.5427947E+000  -0.8734692E-001
   0.1323674E+001   0.7703933E+000
   0.8694709E+001   0.2280597E+001
   0.1244866E+000   0.9026774E+000
  -0.7977418E-001   0.1492889E-002
  -0.7499688E-001   0.5768667E-002
   0.5214725E+000  -0.3133749E-001
   0.2661786E+001   0.3657969E+000
   0.1003334E+002  -0.3469699E+000
   0.4078407E+002  -0.4742604E+001
   0.6061524E+002   0.8797144E+001
   0.1005282E+003   0.1744010E+002
   0.3830327E+002   0.7473699E+001
   0.9306804E+001   0.8563467E+000
   0.1124981E+002   0.3850442E+000
   0.2002641E+002   0.2232061E+001
   0.2812329E+002   0.5600203E+001
   0.1458415E+002   0.5957193E+001
   0.3034478E+001   0.1773561E+001
   0.2168630E+001   0.2636290E+000
   0.2799391E+001   0.3098354E+000
   0.4630735E+001   0.3178848E+000
   0.1946650E+001  -0.3565363E-001
  -0.1975172E-001  -0.2935802E+001
  -0.1081421E+002  -0.4329247E+001
  -0.1005686E+003  -0.2095555E+002
  -0.1331425E+003  -0.7475926E+002
  -0.9341287E+002  -0.3014930E+002
  -0.2690702E+002  -0.7388099E+001
   0.2623259E+001   0.1630222E+001
  -0.7405603E+000   0.3117942E+000
  -0.4384791E+001  -0.3843684E+000
  -0.7645005E+001   0.5184365E+000
  -0.7162896E+001   0.4725282E-001
  -0.4805683E+001  -0.1852612E+000
  -0.2107086E+001  -0.3630781E-001
  -0.1610958E+001  -0.6359296E-002
  -0.1821191E+001   0.2240117E-002
  -0.2971691E+001   0.1069591E+000
  -0.2703455E+001   0.6985997E-001
  -0.3098010E+001   0.1638476E+000
  -0.3818119E+001   0.6634806E+000
