# ~alp d~p/dy   Phi_p_sgs,y
  -0.3138217E+001  -0.5778487E+001
  -0.1545099E+002  -0.4710530E+001
  -0.1310282E+002  -0.2590198E+001
  -0.2508684E+002  -0.7977871E+001
  -0.3563654E+002  -0.1098749E+002
  -0.2519480E+002  -0.8130903E+001
  -0.1829542E+002  -0.7406062E+001
  -0.1788759E+002  -0.6751141E+001
  -0.2215549E+002  -0.4315141E+001
  -0.2567029E+002  -0.1616510E+001
  -0.1670518E+002  -0.9333981E+000
  -0.9298873E+001   0.7797491E+000
  -0.2403688E+001   0.8816463E+000
   0.2653398E+001   0.6698349E+000
   0.6411318E+000   0.1124895E+001
  -0.3661163E+000   0.1042869E+000
  -0.4562036E+000   0.8782902E-002
  -0.7869592E+000  -0.3446610E-001
  -0.1351893E+001  -0.2488069E-001
  -0.7470721E+000   0.3244021E+000
   0.4069054E+001   0.1052849E+001
   0.2401585E+002   0.1268554E+002
   0.5159310E+002   0.2425983E+002
   0.5244851E+002   0.3360567E+002
   0.5416897E+002   0.2275788E+002
   0.3603912E+002   0.5608257E+001
   0.1315455E+002   0.5067720E+000
   0.5797450E+001  -0.2731452E+000
   0.4882540E+001  -0.6311607E+001
   0.1840806E+001  -0.2930137E+001
  -0.2882500E+001  -0.1148875E+001
  -0.3211677E+001  -0.9268208E+000
  -0.7716433E+000   0.5422228E-001
  -0.6078415E+000   0.2740059E+000
  -0.1007239E+001   0.4183580E+000
  -0.1016556E+001   0.1663299E-001
  -0.8600173E+000  -0.4565432E-002
   0.1031223E+000  -0.1267672E+000
   0.5477118E+000   0.2345031E+000
   0.2391590E+001   0.2192107E+001
   0.6485142E+000  -0.1511216E+001
  -0.1736707E+001  -0.5939615E+001
  -0.4153442E+001  -0.3209061E+001
  -0.5358174E+001  -0.4363938E+001
  -0.1785521E+002  -0.1280521E+002
  -0.1850315E+002  -0.8426854E+001
  -0.7565995E+001  -0.2450050E+001
  -0.5879151E+001  -0.6641406E+000
  -0.1123276E+002  -0.1523954E+001
  -0.1518062E+002   0.2519629E+001
  -0.5578923E+001   0.4363008E-002
  -0.1185887E+001   0.7348120E+000
   0.2741106E+001   0.1680973E+001
   0.3951191E+000   0.2276297E+001
  -0.8556709E+000   0.4973344E+000
  -0.6467297E+000  -0.1125597E+000
  -0.5730419E+000  -0.7462279E-001
  -0.8514374E+000  -0.2987068E+000
  -0.2102254E+001  -0.9512302E+000
  -0.8227006E+000  -0.7010426E+000
   0.3351600E+001   0.4832619E+000
   0.2484090E+002   0.8337741E+001
   0.7016498E+002   0.1551040E+002
   0.7269173E+002   0.3180214E+002
   0.4461474E+002   0.2853868E+002
