# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2396967E-001   0.6380507E-003   0.2462709E-001   0.4542958E+002   0.6574219E-003   0.6774412E-003
   0.4157515E-001   0.3206408E-002   0.4528906E-001   0.3475619E+002   0.3713915E-002   0.4329727E-002
   0.5866861E-001   0.5788228E-002   0.6540827E-001   0.2834829E+002   0.6739666E-002   0.7883981E-002
   0.7383149E-001   0.8643471E-002   0.8399725E-001   0.2844229E+002   0.1016575E-001   0.1200001E-001
   0.8793162E-001   0.1181048E-001   0.1022144E+000   0.2540811E+002   0.1428280E-001   0.1739659E-001
   0.1035263E+000   0.1724957E-001   0.1258725E+000   0.2435833E+002   0.2234612E-001   0.2944642E-001
   0.9176027E-001   0.1499279E-001   0.1113873E+000   0.2459809E+002   0.1962701E-001   0.2616791E-001
   0.5790022E-001   0.7391622E-002   0.6748648E-001   0.3223252E+002   0.9586257E-002   0.1271547E-001
   0.3480818E-001   0.1646050E-002   0.3656312E-001   0.3920924E+002   0.1754937E-002   0.1872918E-002
   0.3475245E-001   0.2079132E-002   0.3702653E-001   0.5353284E+002   0.2274081E-002   0.2491534E-002
   0.3016778E-001   0.1996962E-002   0.3237027E-001   0.8154062E+002   0.2202497E-002   0.2432750E-002
   0.2160805E-001   0.1424955E-002   0.2319692E-001   0.1131493E+003   0.1588871E-002   0.1774228E-002
   0.9480822E-002   0.1638663E-003   0.9652075E-002   0.1481420E+003   0.1712535E-003   0.1792895E-003
   0.7873473E-002   0.8171503E-004   0.7956226E-002   0.1707319E+003   0.8275340E-004   0.8380656E-004
   0.8106252E-002   0.9412695E-004   0.8201796E-002   0.1762582E+003   0.9554419E-004   0.9698597E-004
   0.9057769E-002   0.1186425E-003   0.9178400E-002   0.1613487E+003   0.1206312E-003   0.1226572E-003
   0.1173040E-001   0.2075423E-003   0.1194284E-001   0.1296598E+003   0.2124375E-003   0.2174669E-003
   0.1291793E-001   0.2316170E-003   0.1315503E-001   0.1050447E+003   0.2371027E-003   0.2427414E-003
   0.1119805E-001   0.1886593E-003   0.1139127E-001   0.1214029E+003   0.1932171E-003   0.1979082E-003
   0.7677161E-002   0.7559818E-004   0.7753807E-002   0.1541436E+003   0.7664591E-004   0.7771438E-004
   0.1318659E-001   0.7503369E-003   0.1403192E-001   0.1556078E+003   0.8453218E-003   0.9543665E-003
   0.2096954E-001   0.1265273E-002   0.2237981E-001   0.1122048E+003   0.1410264E-002   0.1575463E-002
   0.2548069E-001   0.1447617E-002   0.2708192E-001   0.7593800E+002   0.1601234E-002   0.1775548E-002
   0.2415374E-001   0.8549396E-003   0.2505306E-001   0.5838113E+002   0.8993251E-003   0.9466622E-003
   0.3299337E-001   0.1716785E-002   0.3485731E-001   0.4605339E+002   0.1863936E-002   0.2028800E-002
   0.8648577E-001   0.2089860E-001   0.1231502E+000   0.2773859E+002   0.3666446E-001   0.6811018E-001
   0.1605735E+000   0.5783211E-001   0.2744496E+000   0.2030204E+002   0.1138760E+000   0.2347529E+000
   0.1794671E+000   0.6367267E-001   0.3014591E+000   0.1956348E+002   0.1219920E+000   0.2460835E+000
   0.1404011E+000   0.4243597E-001   0.2148251E+000   0.4428868E+002   0.7442404E-001   0.1389745E+000
   0.8421765E-001   0.1566087E-001   0.1049529E+000   0.8633968E+002   0.2073528E-001   0.2780099E-001
   0.6466747E-001   0.1148191E-001   0.7975225E-001   0.1219752E+003   0.1508478E-001   0.2007755E-001
   0.6927103E-001   0.1073700E-001   0.8261610E-001   0.9686214E+002   0.1334507E-001   0.1668993E-001
