# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2325976E-001   0.5410162E-003   0.2381366E-001   0.4199271E+002   0.5538998E-003   0.5670902E-003
   0.1386475E-001   0.1922314E-003   0.1405969E-001   0.7112534E+002   0.1949341E-003   0.1976748E-003
   0.2113964E-001   0.4468845E-003   0.2159618E-001   0.4630449E+002   0.4565355E-003   0.4663949E-003
   0.1527869E-001   0.2334383E-003   0.1551575E-001   0.6445064E+002   0.2370603E-003   0.2407385E-003
   0.1091305E-001   0.1190946E-003   0.1103346E-001   0.9063342E+002   0.1204087E-003   0.1217372E-003
   0.8388349E-001   0.7036439E-002   0.9156421E-001   0.1092130E+002   0.7680725E-002   0.8384005E-002
   0.3536377E-001   0.1250596E-002   0.3666021E-001   0.2727753E+002   0.1296443E-002   0.1343971E-002
   0.1962675E-001   0.3852092E-003   0.2001967E-001   0.4995088E+002   0.3929209E-003   0.4007871E-003
   0.2569976E-001   0.6604774E-003   0.2637765E-001   0.3791088E+002   0.6778993E-003   0.6957807E-003
   0.2188901E-001   0.4791289E-003   0.2237887E-001   0.4468502E+002   0.4898513E-003   0.5008136E-003
   0.2171696E-001   0.4716263E-003   0.2219905E-001   0.4504696E+002   0.4820959E-003   0.4927980E-003
   0.7871744E-002   0.6196436E-004   0.7934200E-002   0.1260366E+003   0.6245599E-004   0.6295153E-004
   0.7048464E-002   0.4968085E-004   0.7098498E-002   0.1408749E+003   0.5003351E-004   0.5038867E-004
   0.6899042E-002   0.4759678E-004   0.6946969E-002   0.1439477E+003   0.4792743E-004   0.4826039E-004
   0.1034798E-001   0.1070807E-003   0.1045618E-001   0.9563719E+002   0.1082004E-003   0.1093318E-003
   0.2185443E-001   0.4776161E-003   0.2234272E-001   0.4475731E+002   0.4882874E-003   0.4991970E-003
   0.1786136E-001   0.3190283E-003   0.1818619E-001   0.5498676E+002   0.3248303E-003   0.3307377E-003
   0.1295327E-001   0.1677872E-003   0.1312326E-001   0.7620058E+002   0.1699891E-003   0.1722199E-003
   0.1123610E-001   0.1262500E-003   0.1136379E-001   0.8799883E+002   0.1276847E-003   0.1291357E-003
   0.4853492E-002   0.2355638E-004   0.4877163E-002   0.2050372E+003   0.2367127E-004   0.2378672E-004
   0.4863390E-002   0.2365256E-004   0.4887158E-002   0.2046179E+003   0.2376816E-004   0.2388432E-004
   0.6753440E-002   0.4560895E-004   0.6799359E-002   0.1470727E+003   0.4591906E-004   0.4623128E-004
   0.9404865E-002   0.8845149E-004   0.9494156E-002   0.1053279E+003   0.8929126E-004   0.9013900E-004
   0.1129807E-001   0.1276464E-003   0.1142718E-001   0.8751069E+002   0.1291050E-003   0.1305803E-003
   0.1963000E-001   0.3853368E-003   0.2002305E-001   0.4994244E+002   0.3930524E-003   0.4009226E-003
   0.1979923E-001   0.3920097E-003   0.2019916E-001   0.4950700E+002   0.3999279E-003   0.4080062E-003
   0.1720494E+000   0.2960099E-001   0.2078015E+000   0.4812285E+001   0.3575212E-001   0.4318147E-001
   0.1705924E+000   0.2910176E-001   0.2056798E+000   0.4861926E+001   0.3508741E-001   0.4230418E-001
   0.1402080E+000   0.1965828E-001   0.1630720E+000   0.6132260E+001   0.2286400E-001   0.2659248E-001
   0.3386835E-001   0.1147065E-002   0.3505563E-001   0.2852609E+002   0.1187276E-002   0.1228897E-002
   0.9208410E-002   0.8479482E-004   0.9293993E-002   0.1075964E+003   0.8558290E-004   0.8637830E-004
   0.5812225E-002   0.3378196E-004   0.5846205E-002   0.1710511E+003   0.3397946E-004   0.3417811E-004
   0.1903669E+000   0.3623955E-001   0.2351273E+000   0.4253015E+001   0.4476046E-001   0.5528486E-001
   0.2007210E-001   0.4028892E-003   0.2048324E-001   0.4882040E+002   0.4111416E-003   0.4195631E-003
   0.7077304E-002   0.5008823E-004   0.7127749E-002   0.1402967E+003   0.5044525E-004   0.5080481E-004
   0.6054301E-002   0.3665456E-004   0.6091179E-002   0.1641718E+003   0.3687783E-004   0.3710246E-004
   0.9142501E-002   0.8358533E-004   0.9226858E-002   0.1083793E+003   0.8435656E-004   0.8513491E-004
   0.2688601E-001   0.7228577E-003   0.2762884E-001   0.3619406E+002   0.7428294E-003   0.7633529E-003
   0.3539233E-001   0.1252617E-002   0.3669091E-001   0.2725471E+002   0.1298577E-002   0.1346223E-002
   0.1562260E-001   0.2440657E-003   0.1587054E-001   0.6300982E+002   0.2479392E-003   0.2518741E-003
   0.2238231E-001   0.5009676E-003   0.2289474E-001   0.4367815E+002   0.5124371E-003   0.5241693E-003
   0.3678739E-001   0.1353312E-002   0.3819239E-001   0.2618322E+002   0.1404999E-002   0.1458659E-002
   0.3976020E-001   0.1580873E-002   0.4140653E-001   0.2415078E+002   0.1646332E-002   0.1714501E-002
   0.8052817E-001   0.6484786E-002   0.8758090E-001   0.1141801E+002   0.7052730E-002   0.7670414E-002
   0.4238005E-001   0.1796069E-002   0.4425561E-001   0.2259601E+002   0.1875555E-002   0.1958559E-002
   0.1038193E+000   0.1077844E-001   0.1158463E+000   0.8632124E+001   0.1202708E-001   0.1342038E-001
   0.1636942E-001   0.2679578E-003   0.1664183E-001   0.6008953E+002   0.2724171E-003   0.2769507E-003
