# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2739048E-001   0.1098974E-002   0.2858153E-001   0.4406706E+002   0.1191051E-002   0.1297091E-002
   0.4353796E-001   0.3383355E-002   0.4742359E-001   0.3371873E+002   0.3885638E-002   0.4487371E-002
   0.5995564E-001   0.6091564E-002   0.6708950E-001   0.2832438E+002   0.7133851E-002   0.8398582E-002
   0.7548319E-001   0.8847729E-002   0.8591059E-001   0.2611559E+002   0.1042740E-001   0.1234054E-001
   0.9130932E-001   0.1269634E-001   0.1069391E+000   0.2262539E+002   0.1562976E-001   0.1946938E-001
   0.9963721E-001   0.1631221E-001   0.1206055E+000   0.2578191E+002   0.2096831E-001   0.2736903E-001
   0.9064021E-001   0.1426891E-001   0.1090892E+000   0.2409616E+002   0.1844901E-001   0.2426133E-001
   0.6761996E-001   0.9904606E-002   0.8065289E-001   0.3057626E+002   0.1303293E-001   0.1749244E-001
   0.3933175E-001   0.2590472E-002   0.4225147E-001   0.4088930E+002   0.2919716E-002   0.3316000E-002
   0.3662522E-001   0.2267552E-002   0.3910402E-001   0.5495111E+002   0.2478804E-002   0.2713915E-002
   0.2906643E-001   0.1861675E-002   0.3111801E-001   0.8378168E+002   0.2051580E-002   0.2264402E-002
   0.2257013E-001   0.1499063E-002   0.2423706E-001   0.1145038E+003   0.1666929E-002   0.1856239E-002
   0.1164008E-001   0.4200220E-003   0.1210110E-001   0.1496340E+003   0.4610173E-003   0.5073603E-003
   0.7824969E-002   0.8419813E-004   0.7910336E-002   0.1747367E+003   0.8536745E-004   0.8655601E-004
   0.7626333E-002   0.8418484E-004   0.7711758E-002   0.1831551E+003   0.8542488E-004   0.8668637E-004
   0.8533925E-002   0.1076852E-003   0.8643405E-002   0.1696134E+003   0.1094795E-003   0.1113080E-003
   0.1155271E-001   0.2127750E-003   0.1177098E-001   0.1353902E+003   0.2182638E-003   0.2239217E-003
   0.1215332E-001   0.2178697E-003   0.1237668E-001   0.1138858E+003   0.2233592E-003   0.2290173E-003
   0.1107239E-001   0.1913077E-003   0.1126862E-001   0.1243852E+003   0.1962357E-003   0.2013207E-003
   0.9824910E-002   0.2037705E-003   0.1003990E-001   0.1422735E+003   0.2149916E-003   0.2272358E-003
   0.1615046E-001   0.9862746E-003   0.1725481E-001   0.1422212E+003   0.1104343E-002   0.1238994E-002
   0.2293389E-001   0.1430832E-002   0.2452639E-001   0.1080763E+003   0.1592502E-002   0.1776407E-002
   0.2766127E-001   0.1632519E-002   0.2946527E-001   0.7438856E+002   0.1803995E-002   0.1998254E-002
   0.2772238E-001   0.1263760E-002   0.2908625E-001   0.5504879E+002   0.1363865E-002   0.1475312E-002
   0.3936325E-001   0.2901055E-002   0.4271765E-001   0.4216621E+002   0.3354408E-002   0.3918308E-002
   0.9388858E-001   0.2681506E-001   0.1451134E+000   0.3013074E+002   0.5122484E-001   0.1036508E+000
   0.1470888E+000   0.4985549E-001   0.2425505E+000   0.2253804E+002   0.9546174E-001   0.1922692E+000
   0.1651925E+000   0.5515872E-001   0.2678341E+000   0.2380527E+002   0.1026417E+000   0.2020273E+000
   0.1386658E+000   0.4378908E-001   0.2187433E+000   0.4766806E+002   0.8007746E-001   0.1560501E+000
   0.8402774E-001   0.1528767E-001   0.1041795E+000   0.8390604E+002   0.2015177E-001   0.2690798E-001
   0.6995097E-001   0.1263592E-001   0.8656554E-001   0.1073744E+003   0.1661457E-001   0.2210764E-001
   0.6907243E-001   0.1047803E-001   0.8207766E-001   0.9045404E+002   0.1300523E-001   0.1624981E-001
   0.7247426E-001   0.1075943E-001   0.8579808E-001   0.6487019E+002   0.1332382E-001   0.1661143E-001
   0.6077199E-001   0.7744560E-002   0.7012248E-001   0.5449320E+002   0.9350491E-002   0.1135676E-001
   0.3776582E-001   0.3562872E-002   0.4188565E-001   0.7442297E+002   0.4119829E-002   0.4779325E-002
   0.2053645E-001   0.9498204E-003   0.2156918E-001   0.8497824E+002   0.1032733E-002   0.1124964E-002
   0.2444011E-001   0.1066020E-002   0.2557925E-001   0.7033886E+002   0.1139134E-002   0.1218715E-002
   0.2943085E-001   0.1367896E-002   0.3089194E-001   0.5397096E+002   0.1461092E-002   0.1562235E-002
   0.3045860E-001   0.1342932E-002   0.3188614E-001   0.4607755E+002   0.1427541E-002   0.1518751E-002
   0.2686424E-001   0.9319283E-003   0.2784068E-001   0.4476397E+002   0.9764439E-003   0.1023638E-002
   0.2666813E-001   0.9271593E-003   0.2764248E-001   0.4488902E+002   0.9743554E-003   0.1024936E-002
   0.3437703E-001   0.1838623E-002   0.3640346E-001   0.3827097E+002   0.2026423E-002   0.2244367E-002
   0.4576113E-001   0.3458517E-002   0.4966806E-001   0.3433168E+002   0.3906932E-002   0.4434162E-002
   0.5996273E-001   0.5522667E-002   0.6624619E-001   0.3051681E+002   0.6283467E-002   0.7172764E-002
   0.7690339E-001   0.9302474E-002   0.8818459E-001   0.2632111E+002   0.1128121E-001   0.1388015E-001
   0.7579255E-001   0.1080286E-001   0.8962090E-001   0.3572202E+002   0.1382835E-001   0.1807359E-001
   0.6504610E-001   0.9136000E-002   0.7693180E-001   0.3878266E+002   0.1188570E-001   0.1580663E-001
   0.4826519E-001   0.6038672E-002   0.5633229E-001   0.4352416E+002   0.8067099E-002   0.1106500E-001
   0.3509902E-001   0.1763287E-002   0.3698774E-001   0.4073039E+002   0.1888717E-002   0.2024997E-002
   0.4412230E-001   0.2911105E-002   0.4730848E-001   0.3587165E+002   0.3186185E-002   0.3491959E-002
   0.4151866E-001   0.2836106E-002   0.4463429E-001   0.4709263E+002   0.3115629E-002   0.3427265E-002
   0.3520585E-001   0.2457784E-002   0.3791978E-001   0.6595278E+002   0.2713937E-002   0.3000642E-002
   0.2166385E-001   0.1125949E-002   0.2289532E-001   0.9250151E+002   0.1231474E-002   0.1349137E-002
   0.1226058E-001   0.2472937E-003   0.1251735E-001   0.1137338E+003   0.2567691E-003   0.2668162E-003
   0.9894679E-002   0.1250817E-003   0.1002174E-001   0.1272947E+003   0.1270573E-003   0.1290694E-003
   0.9844763E-002   0.1259749E-003   0.9972752E-002   0.1296880E+003   0.1279888E-003   0.1300395E-003
   0.1041799E-001   0.1395311E-003   0.1055985E-001   0.1213030E+003   0.1418586E-003   0.1442307E-003
   0.1064660E-001   0.1364536E-003   0.1078517E-001   0.1112806E+003   0.1385667E-003   0.1407177E-003
   0.9766368E-002   0.1139297E-003   0.9881913E-002   0.1197938E+003   0.1155455E-003   0.1171884E-003
   0.8914923E-002   0.1026755E-003   0.9019357E-002   0.1363245E+003   0.1044342E-003   0.1062438E-003
   0.1742873E-001   0.2107680E-002   0.2062004E-001   0.1374605E+003   0.3191314E-002   0.5074521E-002
   0.3328990E-001   0.5253361E-002   0.4090567E-001   0.1098801E+003   0.7615774E-002   0.1148561E-001
   0.4160522E-001   0.5789075E-002   0.4980066E-001   0.7176092E+002   0.8195448E-002   0.1211367E-001
   0.4258534E-001   0.5198499E-002   0.4984867E-001   0.5088943E+002   0.7263334E-002   0.1063464E-001
   0.4335056E-001   0.3454155E-002   0.4734087E-001   0.4042087E+002   0.3990309E-002   0.4650502E-002
   0.1089605E+000   0.3174324E-001   0.1680737E+000   0.2865393E+002   0.5911312E-001   0.1168152E+000
   0.1816361E+000   0.6083371E-001   0.2941401E+000   0.1578768E+002   0.1125040E+000   0.2195775E+000
