# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2321594E-001   0.5822718E-003   0.2381434E-001   0.4566501E+002   0.5984049E-003   0.6150149E-003
   0.3841395E-001   0.2806760E-002   0.4167940E-001   0.3695866E+002   0.3265453E-002   0.3828230E-002
   0.5706519E-001   0.5288165E-002   0.6316278E-001   0.2815039E+002   0.6097588E-002   0.7063608E-002
   0.6797082E-001   0.7331016E-002   0.7645993E-001   0.3045544E+002   0.8489114E-002   0.9856898E-002
   0.7680750E-001   0.9701798E-002   0.8837696E-001   0.3216595E+002   0.1156947E-001   0.1386131E-001
   0.1029442E+000   0.1707838E-001   0.1251762E+000   0.2347757E+002   0.2223198E-001   0.2943721E-001
   0.8787772E-001   0.1444020E-001   0.1069177E+000   0.2687131E+002   0.1904001E-001   0.2556386E-001
   0.4348333E-001   0.3304366E-002   0.4726969E-001   0.3497438E+002   0.3786353E-002   0.4365065E-002
   0.3252521E-001   0.1313522E-002   0.3390676E-001   0.3773273E+002   0.1381554E-002   0.1453769E-002
   0.3388240E-001   0.2017104E-002   0.3608867E-001   0.5205182E+002   0.2206277E-002   0.2417003E-002
   0.3148741E-001   0.2128673E-002   0.3383431E-001   0.7726292E+002   0.2346904E-002   0.2590956E-002
   0.1818319E-001   0.1031892E-002   0.1933242E-001   0.1134402E+003   0.1149237E-002   0.1282392E-002
   0.8663382E-002   0.9501660E-004   0.8759688E-002   0.1450236E+003   0.9630626E-004   0.9761653E-004
   0.8138925E-002   0.8468018E-004   0.8224652E-002   0.1628944E+003   0.8572655E-004   0.8678712E-004
   0.8879949E-002   0.1091622E-003   0.8990781E-002   0.1626370E+003   0.1108321E-003   0.1125306E-003
   0.1005318E-001   0.1396672E-003   0.1019524E-001   0.1441812E+003   0.1420579E-003   0.1444937E-003
   0.1221040E-001   0.2082090E-003   0.1242307E-001   0.1187924E+003   0.2126748E-003   0.2172486E-003
   0.1386719E-001   0.2511689E-003   0.1412403E-001   0.9538067E+002   0.2568419E-003   0.2626610E-003
   0.1106985E-001   0.1721779E-003   0.1124576E-001   0.1164000E+003   0.1759140E-003   0.1797494E-003
   0.6582383E-002   0.4829706E-004   0.6631078E-002   0.1666222E+003   0.4869489E-004   0.4909633E-004
   0.9233290E-002   0.3211862E-003   0.9588765E-002   0.1699794E+003   0.3554748E-003   0.3944773E-003
   0.1712155E-001   0.9152567E-003   0.1814708E-001   0.1179386E+003   0.1025537E-002   0.1152391E-002
   0.2093776E-001   0.1013335E-002   0.2206205E-001   0.7879275E+002   0.1124290E-002   0.1251596E-002
   0.2025524E-001   0.5509458E-003   0.2082602E-001   0.6436701E+002   0.5707794E-003   0.5914592E-003
   0.2771142E-001   0.1094479E-002   0.2886852E-001   0.5103702E+002   0.1157103E-002   0.1224417E-002
   0.7528579E-001   0.1349949E-001   0.9577839E-001   0.2682664E+002   0.2049260E-001   0.3268295E-001
   0.1695463E+000   0.6240420E-001   0.2946364E+000   0.1730154E+002   0.1250901E+000   0.2618877E+000
   0.1956676E+000   0.7242329E-001   0.3361386E+000   0.1585099E+002   0.1404710E+000   0.2857006E+000
   0.1423736E+000   0.3921537E-001   0.2039277E+000   0.4044016E+002   0.6155415E-001   0.1001567E+000
   0.9043598E-001   0.1862261E-001   0.1156841E+000   0.8786784E+002   0.2524808E-001   0.3466188E-001
