# <alp>   <alp2>    <alp/alpg>   <alpg/alp>    <alp^2/alpg>    <alp^2/alpg^2>
   0.2271195E-001   0.5487214E-003   0.2327508E-001   0.4603355E+002   0.5631354E-003   0.5779485E-003
   0.3104719E-001   0.1686615E-002   0.3296927E-001   0.4224287E+002   0.1922075E-002   0.2212092E-002
   0.5291587E-001   0.4470454E-002   0.5801636E-001   0.2925690E+002   0.5100489E-002   0.5847199E-002
   0.5661482E-001   0.5243758E-002   0.6257598E-001   0.3365172E+002   0.5961157E-002   0.6792453E-002
   0.5301013E-001   0.5678629E-002   0.5968585E-001   0.4663527E+002   0.6675716E-002   0.7880018E-002
   0.9918523E-001   0.1543033E-001   0.1188650E+000   0.2360513E+002   0.1967973E-001   0.2546129E-001
   0.7848972E-001   0.1148228E-001   0.9323575E-001   0.2946053E+002   0.1474603E-001   0.1926481E-001
   0.3412715E-001   0.1567747E-002   0.3579722E-001   0.3863490E+002   0.1670069E-002   0.1781055E-002
   0.3142193E-001   0.1182292E-002   0.3265952E-001   0.3708999E+002   0.1237588E-002   0.1295894E-002
   0.3161105E-001   0.1668630E-002   0.3341323E-001   0.5061993E+002   0.1802185E-002   0.1948493E-002
   0.3211142E-001   0.2108374E-002   0.3442599E-001   0.7055027E+002   0.2314566E-002   0.2543801E-002
   0.1241414E-001   0.3094842E-003   0.1274016E-001   0.1163108E+003   0.3260275E-003   0.3438571E-003
   0.8390208E-002   0.8422592E-004   0.8475420E-002   0.1423163E+003   0.8521185E-004   0.8621051E-004
   0.8429412E-002   0.8870053E-004   0.8519198E-002   0.1542001E+003   0.8978573E-004   0.9088527E-004
   0.9955560E-002   0.1311328E-003   0.1008875E-001   0.1448982E+003   0.1331866E-003   0.1352756E-003
   0.1166617E-001   0.1750547E-003   0.1184432E-001   0.1184983E+003   0.1781524E-003   0.1813095E-003
   0.1323182E-001   0.2225763E-003   0.1345882E-001   0.1013870E+003   0.2270026E-003   0.2315248E-003
   0.1472638E-001   0.2686387E-003   0.1500083E-001   0.8682614E+002   0.2744582E-003   0.2804169E-003
   0.1082288E-001   0.1450141E-003   0.1097036E-001   0.1090412E+003   0.1474817E-003   0.1499999E-003
   0.5886721E-002   0.3684489E-004   0.5923813E-002   0.1787408E+003   0.3709200E-004   0.3734087E-004
   0.6407613E-002   0.6211677E-004   0.6471150E-002   0.1838265E+003   0.6353638E-004   0.6502254E-004
   0.1153771E-001   0.2795035E-003   0.1183535E-001   0.1257018E+003   0.2976390E-003   0.3176329E-003
   0.1478127E-001   0.3223658E-003   0.1511847E-001   0.8342893E+002   0.3372019E-003   0.3533310E-003
   0.1649313E-001   0.3444433E-003   0.1684681E-001   0.7312282E+002   0.3536776E-003   0.3632050E-003
   0.2357445E-001   0.7403971E-003   0.2434655E-001   0.5524317E+002   0.7720982E-003   0.8055059E-003
   0.6067435E-001   0.6801448E-002   0.6906056E-001   0.2960591E+002   0.8386211E-002   0.1052174E-001
   0.1744425E+000   0.6013248E-001   0.2916386E+000   0.1322270E+002   0.1171961E+000   0.2402358E+000
   0.2134585E+000   0.7940871E-001   0.3648819E+000   0.1255108E+002   0.1514234E+000   0.3019678E+000
   0.1482876E+000   0.3803614E-001   0.2037577E+000   0.3426118E+002   0.5547014E-001   0.8211433E-001
   0.1002729E+000   0.2346555E-001   0.1331592E+000   0.8567935E+002   0.3288629E-001   0.4662135E-001
   0.5025160E-001   0.7141243E-002   0.5897718E-001   0.1353759E+003   0.8725581E-002   0.1071744E-001
   0.5272539E-001   0.7965694E-002   0.6263012E-001   0.1144760E+003   0.9904728E-002   0.1237713E-001
   0.9724090E-001   0.1451610E-001   0.1148536E+000   0.3239693E+002   0.1761265E-001   0.2144720E-001
   0.6006442E-001   0.6696651E-002   0.6785358E-001   0.4475378E+002   0.7789167E-002   0.9078946E-002
   0.1472590E-001   0.4671852E-003   0.1522287E-001   0.1030988E+003   0.4969720E-003   0.5293171E-003
   0.8371953E-002   0.7504063E-004   0.8447739E-002   0.1250423E+003   0.7578560E-004   0.7653896E-004
   0.1211417E-001   0.1928248E-003   0.1231147E-001   0.9595522E+002   0.1973070E-003   0.2019307E-003
   0.3289059E-001   0.1540106E-002   0.3452365E-001   0.4785974E+002   0.1633065E-002   0.1732276E-002
   0.3455407E-001   0.1671872E-002   0.3633029E-001   0.4299781E+002   0.1776225E-002   0.1887824E-002
   0.2048331E-001   0.5190828E-003   0.2102099E-001   0.5519695E+002   0.5376743E-003   0.5571934E-003
   0.2434474E-001   0.6470411E-003   0.2501132E-001   0.4361902E+002   0.6665829E-003   0.6867820E-003
   0.2910391E-001   0.9748986E-003   0.3011704E-001   0.3940701E+002   0.1013124E-002   0.1053006E-002
   0.4460736E-001   0.2403244E-002   0.4717416E-001   0.2670604E+002   0.2566799E-002   0.2743217E-002
   0.6337551E-001   0.5336552E-002   0.6931295E-001   0.2439658E+002   0.5937443E-002   0.6615961E-002
   0.7022545E-001   0.7251359E-002   0.7846781E-001   0.3359637E+002   0.8242355E-002   0.9381893E-002
   0.8108834E-001   0.9768981E-002   0.9265766E-001   0.2597977E+002   0.1156932E-001   0.1377997E-001
   0.4885636E-001   0.5592690E-002   0.5562685E-001   0.4816974E+002   0.6770485E-002   0.8256261E-002
   0.3878927E-001   0.2412582E-002   0.4141745E-001   0.4293662E+002   0.2628175E-002   0.2866145E-002
   0.5141205E-001   0.3297810E-002   0.5498580E-001   0.2377338E+002   0.3573757E-002   0.3876394E-002
   0.5020642E-001   0.3017391E-002   0.5345285E-001   0.2330390E+002   0.3246429E-002   0.3495397E-002
   0.6698782E-001   0.5864132E-002   0.7351959E-001   0.2192186E+002   0.6531775E-002   0.7282939E-002
   0.3992704E-001   0.3023184E-002   0.4329720E-001   0.4812967E+002   0.3370159E-002   0.3761961E-002
   0.1353818E-001   0.2338806E-003   0.1377813E-001   0.8572898E+002   0.2399524E-003   0.2462730E-003
   0.9794770E-002   0.1057510E-003   0.9901778E-002   0.1119147E+003   0.1070087E-003   0.1082823E-003
   0.9730433E-002   0.1189726E-003   0.9851169E-002   0.1270138E+003   0.1207356E-003   0.1225279E-003
   0.8307844E-002   0.9446928E-004   0.8403727E-002   0.1530312E+003   0.9588335E-004   0.9732205E-004
   0.6736335E-002   0.5289241E-004   0.6789735E-002   0.1645138E+003   0.5339956E-004   0.5391262E-004
   0.7748710E-002   0.6339501E-004   0.7812654E-002   0.1358359E+003   0.6394409E-004   0.6449812E-004
   0.8755905E-002   0.7830371E-004   0.8834930E-002   0.1157491E+003   0.7902491E-004   0.7975289E-004
   0.6684813E-002   0.4767146E-004   0.6732847E-002   0.1593079E+003   0.4803412E-004   0.4839968E-004
   0.6081518E-002   0.4660436E-004   0.6128633E-002   0.1859470E+003   0.4711544E-004   0.4763450E-004
   0.2495617E-001   0.2354517E-002   0.2780150E-001   0.1204158E+003   0.2845329E-002   0.3473842E-002
   0.4983256E-001   0.5274018E-002   0.5612501E-001   0.5377106E+002   0.6292453E-002   0.7573172E-002
   0.4518290E-001   0.3083360E-002   0.4860427E-001   0.3444073E+002   0.3421369E-002   0.3811417E-002
   0.4012120E-001   0.1976895E-002   0.4221971E-001   0.3066085E+002   0.2098507E-002   0.2228586E-002
   0.8244187E-001   0.1153051E-001   0.9726709E-001   0.1962276E+002   0.1482522E-001   0.1945705E-001
   0.3119669E+000   0.1329650E+000   0.5822515E+000   0.5177246E+001   0.2702846E+000   0.5710490E+000
   0.3492467E+000   0.1507759E+000   0.6513512E+000   0.3487381E+001   0.3021045E+000   0.6288010E+000
   0.1131836E+000   0.2656798E-001   0.1512325E+000   0.5098850E+002   0.3804896E-001   0.5549428E-001
   0.1719142E-001   0.1705237E-002   0.1930065E-001   0.1680773E+003   0.2109229E-002   0.2626491E-002
   0.4941703E-002   0.4138831E-004   0.4983903E-002   0.2490731E+003   0.4220023E-004   0.4303976E-004
   0.1426205E-001   0.8730616E-003   0.1527291E-001   0.1671460E+003   0.1010858E-002   0.1176030E-002
   0.6501265E-001   0.7471502E-002   0.7375363E-001   0.3903210E+002   0.8740977E-002   0.1025044E-001
   0.8907322E-001   0.1021859E-001   0.1008761E+000   0.1742806E+002   0.1180284E-001   0.1366130E-001
   0.5219493E-001   0.4253465E-002   0.5690533E-001   0.4670001E+002   0.4710393E-002   0.5221616E-002
   0.2272903E-001   0.9942532E-003   0.2378855E-001   0.8298933E+002   0.1059522E-002   0.1129777E-002
   0.1763663E-001   0.4302049E-003   0.1808075E-001   0.7578322E+002   0.4441220E-003   0.4585666E-003
   0.3991172E-001   0.2016778E-002   0.4205239E-001   0.3542651E+002   0.2140667E-002   0.2272825E-002
   0.3189157E-001   0.1452398E-002   0.3343147E-001   0.4537665E+002   0.1539905E-002   0.1633346E-002
   0.1904103E-001   0.3959982E-003   0.1944636E-001   0.5615219E+002   0.4053226E-003   0.4148958E-003
   0.3022160E-001   0.1014839E-002   0.3127583E-001   0.3570775E+002   0.1054229E-002   0.1095309E-002
   0.2490789E-001   0.7201001E-003   0.2565243E-001   0.4617434E+002   0.7445440E-003   0.7699106E-003
   0.3219058E-001   0.1421361E-002   0.3369639E-001   0.4184449E+002   0.1505817E-002   0.1596171E-002
   0.5962112E-001   0.4622654E-002   0.6470280E-001   0.2383407E+002   0.5081688E-002   0.5590927E-002
