# ~alp d~p/dy   Phi_p_sgs,y
  -0.1301364E+002  -0.1498565E+002
  -0.1034573E+002  -0.1034307E+002
  -0.8327168E+001  -0.3854519E+001
  -0.6795287E+001  -0.1523211E+001
  -0.4694837E+001   0.3777413E-001
   0.4544182E+001   0.1439540E+002
   0.2569830E+002   0.5654913E+002
   0.5502265E+002   0.1149827E+003
   0.9669778E+002   0.1284605E+003
   0.1400136E+003   0.1525210E+003
   0.1778921E+003   0.1409841E+003
   0.1817097E+003   0.9137723E+002
   0.1654751E+003   0.1260596E+003
   0.1163646E+003   0.1138042E+003
   0.5647180E+002   0.9130614E+002
   0.2265761E+002   0.7349334E+002
   0.7809020E+001   0.1890263E+002
   0.9753884E+000  -0.5561933E+001
  -0.9147610E+000  -0.4798975E+001
  -0.2644800E+001  -0.2800933E-001
  -0.6024901E+001   0.2630588E+001
  -0.7747987E+001   0.2793621E+001
  -0.1031825E+002   0.1027066E+002
  -0.6188895E+001   0.3137885E+002
   0.1422420E+002   0.4113085E+002
   0.4357155E+002   0.3981433E+002
   0.6939951E+002   0.3433745E+002
   0.6727958E+002   0.3347557E+002
   0.5483889E+002   0.2802870E+002
   0.4217304E+002   0.2256068E+002
   0.2836119E+002   0.2053467E+002
   0.2075382E+002   0.1776365E+002
   0.1288738E+002   0.1061439E+002
   0.5527799E+001   0.9569076E+001
  -0.1800372E+001   0.9958696E+001
  -0.1006078E+002   0.9437719E+000
  -0.1450560E+002  -0.5717016E+001
  -0.1731463E+002  -0.1242639E+002
  -0.1972279E+002  -0.2143216E+002
  -0.1593185E+002  -0.1887886E+002
  -0.1860685E+002   0.5038001E+001
  -0.1712449E+002   0.6600022E+001
  -0.1365356E+002   0.8277985E+001
  -0.9984979E+001   0.3748590E+001
  -0.6171324E+001   0.2053871E+001
   0.2904205E+001   0.8985571E+001
   0.2961870E+002   0.4522240E+002
   0.6068903E+002   0.9813539E+002
   0.1038038E+003   0.1067093E+003
   0.1492538E+003   0.1329151E+003
   0.1690178E+003   0.1270183E+003
   0.1953006E+003   0.9709954E+002
   0.1952932E+003   0.1398590E+003
   0.1470814E+003   0.1377723E+003
   0.8583156E+002   0.1265464E+003
   0.3736270E+002   0.1056448E+003
   0.1028280E+002   0.2639346E+002
   0.4122907E+001  -0.2907536E+001
   0.3619684E+001  -0.1599987E+001
   0.5565176E+001   0.9210616E+001
   0.2433661E+001   0.1662650E+002
  -0.2510172E+001   0.1828626E+002
  -0.6291153E+001   0.2234834E+002
  -0.5877086E+001   0.3234240E+002
   0.5131840E+001   0.3659238E+002
   0.2413077E+002   0.3845510E+002
   0.4237861E+002   0.3572903E+002
   0.4134360E+002   0.3164285E+002
   0.3197399E+002   0.2024551E+002
   0.2233984E+002   0.1145742E+002
   0.1423063E+002   0.8910303E+001
   0.1229959E+002   0.1034027E+002
   0.1019624E+002   0.7985545E+001
   0.7093612E+001   0.1688689E+002
   0.1062084E+000   0.1846164E+002
  -0.8616483E+001   0.8259386E+001
  -0.1113918E+002  -0.2619174E+001
  -0.1254237E+002  -0.1058737E+002
  -0.1683538E+002  -0.1471169E+002
  -0.1772101E+002  -0.2525776E+001
  -0.2486675E+001   0.4245034E+002
  -0.2849658E+001   0.5740223E+002
  -0.1854931E+001   0.5965940E+002
  -0.2874162E+001   0.3631132E+002
  -0.2188208E+001   0.2252108E+002
   0.2149204E+001   0.1296108E+002
   0.1901290E+002   0.3313471E+002
   0.4180013E+002   0.8017520E+002
   0.6608232E+002   0.9087546E+002
   0.9338952E+002   0.1111829E+003
   0.1030250E+003   0.1162243E+003
   0.1223579E+003   0.1043989E+003
   0.1386947E+003   0.1482966E+003
   0.1127887E+003   0.1433917E+003
   0.7532798E+002   0.1289065E+003
   0.4010165E+002   0.1044239E+003
   0.1315967E+002   0.2537428E+002
   0.6760598E+001  -0.2993149E+001
   0.7137253E+001   0.8415450E+000
   0.1075474E+002   0.9356261E+001
   0.1198764E+002   0.1775319E+002
   0.6491642E+001   0.2036540E+002
   0.7956006E+000   0.2377309E+002
  -0.3543908E+001   0.3061209E+002
  -0.2865052E+001   0.3095655E+002
   0.3042547E+001   0.3158687E+002
   0.9854024E+001   0.3071398E+002
   0.9439214E+001   0.1451672E+002
