# ~alp d~p/dy   Phi_p_sgs,y
  -0.1705341E+002  -0.2793544E+002
  -0.1275370E+001   0.9638782E+000
   0.2059555E+001   0.4116734E+001
  -0.3110527E+001   0.2924434E+001
  -0.3413670E+001  -0.1585314E+001
   0.1065228E+002   0.9983592E+000
   0.5378405E+002   0.2252412E+002
   0.1593025E+003   0.8553418E+002
   0.2467794E+003   0.1692132E+003
   0.2443693E+003   0.1595949E+003
   0.3354142E+003   0.8319687E+002
   0.3888120E+003   0.1503823E+002
   0.1402383E+003  -0.5949475E+002
  -0.6618585E+002  -0.2759682E+002
  -0.1225273E+002   0.1002159E+002
   0.6931047E+001   0.3690938E+002
   0.7971967E+000   0.2752722E+001
   0.5527854E+000  -0.1821528E+001
  -0.1665113E+000  -0.4919066E+001
  -0.9743925E+001  -0.7639920E+001
  -0.1232121E+002  -0.4576715E+001
  -0.4797117E+001  -0.2445358E+000
  -0.4545713E+001  -0.1337379E-001
  -0.1091874E+002   0.1077691E+002
   0.4366001E+002   0.4800294E+002
   0.1634702E+003   0.2203789E+002
   0.1629443E+003   0.4692171E+002
   0.1391851E+003   0.3548078E+001
   0.5457200E+002   0.1056832E+002
   0.3629967E+001   0.2231334E+002
  -0.2096162E+001   0.7288528E+001
   0.2629156E+001   0.1341443E+001
   0.7732876E+001   0.1059476E+001
   0.4024630E+001  -0.3768885E+000
  -0.1097900E+002   0.1517562E+001
  -0.3148458E+002  -0.5037450E+001
  -0.5105390E+002  -0.2119219E+002
  -0.5718416E+002  -0.3305805E+002
  -0.4488692E+002  -0.3064647E+002
  -0.4044306E+002  -0.3265750E+002
  -0.4044510E+002  -0.2035410E+002
  -0.1479118E+002  -0.7582566E+001
  -0.5923542E+001  -0.3409198E+001
  -0.3251787E+001   0.4077568E+000
  -0.3746785E+000   0.3298100E+001
   0.1029921E+002   0.3386799E+001
   0.4219951E+002   0.2133971E+002
   0.1024294E+003   0.7859841E+002
   0.1264412E+003   0.1674566E+003
   0.1566129E+003   0.1319635E+003
   0.2378469E+003   0.7195551E+002
   0.2802326E+003   0.3936237E+002
   0.1956869E+003  -0.8949732E+001
   0.2364641E+003   0.1137312E+003
   0.2371377E+003   0.1548831E+003
   0.5016926E+002   0.8322270E+002
   0.5750155E+001   0.1293215E+001
   0.3089480E+001  -0.1905348E+001
   0.5216385E+001  -0.3230997E+001
   0.7131959E+001  -0.2365287E+001
   0.3077835E+001   0.4443183E+001
  -0.3171916E+001   0.6168438E+001
  -0.4963734E+001   0.1227523E+001
  -0.5663107E+001   0.1173420E+002
   0.2884452E+002   0.4067650E+002
   0.6531300E+002   0.4991724E+002
   0.5814216E+002   0.6559940E+002
   0.1026774E+003   0.6094130E+002
   0.1118631E+003   0.4905399E+002
   0.5049413E+002   0.4420160E+002
   0.1416177E+002   0.2718480E+002
   0.5273315E+001   0.5643198E+001
   0.1139404E+002   0.4778655E+001
   0.1579653E+002   0.1316059E+002
  -0.2488061E+001   0.4426119E+002
  -0.1810231E+002   0.3370908E+002
  -0.2363695E+002  -0.1443462E+002
  -0.3474773E+002  -0.3459973E+002
  -0.4460977E+002  -0.1698949E+002
  -0.6103935E+002  -0.1481604E+002
  -0.4354421E+001   0.5435350E+002
  -0.3511955E+002   0.6282882E+002
  -0.2986324E+002   0.3202243E+002
  -0.1591242E+002   0.6730305E+001
  -0.4509127E+001   0.1946887E+001
  -0.5713370E+001  -0.9016824E+000
  -0.6870225E+001  -0.9275554E+000
   0.1410223E+002   0.4931701E+001
   0.1826205E+002   0.2175370E+002
   0.1912736E+002   0.2191284E+002
   0.4941444E+002   0.6343582E+002
   0.1243670E+003   0.1127906E+003
   0.2901534E+003   0.1872805E+003
   0.4562450E+003   0.2470666E+003
   0.2879291E+003   0.2361998E+003
   0.6229472E+002   0.6232759E+002
   0.1167543E+002  -0.2899017E+001
   0.1635636E+001  -0.3270659E+001
   0.6777171E+001  -0.2014105E+001
   0.2160854E+002   0.2301346E+001
   0.4288798E+002   0.2907571E+002
   0.2555393E+002   0.4764921E+002
  -0.1406929E+001   0.2923987E+002
  -0.3358462E+001   0.6426294E+001
  -0.7603165E+001   0.1846557E+002
  -0.1113655E+002   0.2040454E+002
   0.8206580E+000   0.2031558E+002
   0.3149440E+002   0.4294919E+002
   0.6356491E+002   0.3327756E+002
   0.5276798E+002   0.2200017E+002
