#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.1046076E+001  -0.2901300E+000   0.5479010E+001   0.9309777E+000   0.6554243E+000   0.6683158E+002
   0.1325379E+001  -0.3226899E+000   0.4883410E+001   0.9956577E+000   0.1006982E+001   0.5279964E+002
   0.1812668E+001  -0.9569808E-001   0.3446344E+001   0.1012428E+001   0.9851112E+000   0.3562178E+002
   0.1975533E+001   0.2880718E+000   0.2826051E+001   0.1021165E+001   0.1322469E+001   0.3129373E+002
   0.1755675E+001   0.5065165E+000   0.1633604E+001   0.1042238E+001   0.1556584E+001   0.3050669E+002
   0.2293299E+001   0.3109976E+000  -0.4218733E+001   0.1285829E+001   0.1266600E+001   0.6714707E+002
   0.2664513E+001   0.4076819E+000  -0.8111481E+001   0.1269661E+001  -0.9248190E+000   0.8919827E+002
   0.3011579E+001   0.5914508E+000  -0.9990100E+001   0.1130487E+001  -0.4405779E+001   0.9177961E+002
   0.3063876E+001   0.5847288E+000  -0.7788368E+001   0.1141702E+001  -0.5179490E+001   0.6918217E+002
   0.2944324E+001   0.6408328E+000  -0.3537463E+001   0.1201204E+001  -0.4089041E+001   0.4576508E+002
   0.3145949E+001   0.8537911E+000  -0.5559260E+000   0.1151779E+001  -0.1466160E+001   0.1780663E+002
   0.3532804E+001   0.1182106E+001   0.7882427E+000   0.1339684E+001   0.1156805E+000   0.1151189E+002
   0.3612916E+001   0.1083648E+001   0.1573009E+001   0.1960332E+001   0.1560140E+001   0.1177876E+002
   0.3497025E+001   0.6272355E+000   0.1758650E+001   0.3232936E+001   0.3267568E+001   0.1419783E+002
   0.3011049E+001  -0.1561121E+000   0.1694702E+001   0.4453633E+001   0.4037591E+001   0.1379482E+002
   0.2771828E+001  -0.8756122E+000   0.1105430E+001   0.5519312E+001   0.4170524E+001   0.1257296E+002
   0.2338736E+001  -0.1339527E+001   0.1728859E+000   0.7088421E+001   0.3644267E+001   0.1094636E+002
   0.1774029E+001  -0.1508278E+001  -0.1983408E+000   0.8770959E+001   0.2208608E+001   0.8508367E+001
   0.1313278E+001  -0.1269323E+001  -0.5622147E+000   0.8791536E+001   0.1137239E+001   0.8163915E+001
   0.1153419E+001  -0.8763226E+000  -0.8541273E+000   0.8497612E+001   0.8427446E+000   0.9447912E+001
   0.1201788E+001  -0.5708163E+000  -0.1153342E+001   0.7875335E+001   0.9551034E+000   0.1022029E+002
   0.1457793E+001  -0.6885203E+000  -0.1757356E+001   0.6256368E+001   0.7197204E+000   0.1099103E+002
   0.1977874E+001  -0.1059214E+001  -0.3131315E+001   0.4201437E+001   0.1994974E+001   0.1441794E+002
   0.3043052E+001  -0.1412242E+001  -0.6618634E+001   0.3299923E+001   0.3331444E+001   0.2511393E+002
   0.4647012E+001  -0.1160676E+001  -0.1181600E+002   0.2361373E+001   0.2527284E+001   0.4040656E+002
   0.6284651E+001  -0.2782796E+000  -0.1606770E+002   0.1718512E+001   0.9438217E-001   0.5193668E+002
   0.8185671E+001   0.8975458E+000  -0.2238229E+002   0.1703163E+001  -0.3394678E+001   0.7565941E+002
   0.9927249E+001   0.1631720E+001  -0.2874914E+002   0.1746339E+001  -0.5155177E+001   0.1012724E+003
   0.1172872E+002   0.2400510E+001  -0.3181251E+002   0.2112447E+001  -0.4073176E+001   0.1219975E+003
   0.1103737E+002   0.3116829E+001  -0.2683779E+002   0.3311461E+001   0.1846533E-001   0.1381506E+003
   0.9299867E+001   0.3581678E+001  -0.1690734E+002   0.4369990E+001   0.5360593E+001   0.1482195E+003
   0.7082399E+001   0.3418952E+001  -0.4115552E+001   0.4567828E+001   0.1044861E+002   0.1401104E+003
