# ~alp d~p/dx   Phi_p_sgs,x
  -0.8806608E+001   0.2575674E-001
  -0.9597116E+001   0.2320279E+001
  -0.9455862E+001   0.2968718E+001
  -0.1084793E+002   0.1203933E+001
  -0.1847000E+002  -0.1761241E+002
  -0.1384698E+002  -0.2662768E+002
  -0.5176748E+001  -0.3099127E+002
   0.3965919E+000  -0.3346979E+002
   0.8336753E+001  -0.1495791E+002
   0.8642496E+001   0.4370729E+001
   0.4604034E+001   0.6077711E+001
   0.2170752E+001   0.6947300E+001
   0.8223257E+000   0.6365657E+001
  -0.1628090E+000   0.1774288E+001
  -0.2845076E+000  -0.3143084E-002
  -0.3920375E-001   0.2497434E+000
   0.2764043E+000   0.6578073E+000
   0.2362944E+000   0.6981155E+000
  -0.1062669E+000   0.9387261E+000
  -0.1000400E+001   0.5705520E+000
  -0.1553537E+001   0.7721127E-001
  -0.1136692E+001  -0.1306149E+000
   0.9328887E+000  -0.1858365E+001
   0.5744407E+001  -0.7746282E+000
   0.1456439E+002   0.1110918E+002
   0.4663658E+002   0.7754162E+002
   0.7076867E+002   0.8866537E+002
   0.7956987E+002   0.8855150E+002
   0.6624369E+002   0.9567701E+002
   0.2621849E+002   0.4628488E+002
  -0.4966552E+001  -0.1184062E+002
  -0.2075097E+002  -0.3505450E+002
  -0.2141083E+002  -0.4445465E+002
  -0.1894595E+002  -0.4745349E+002
  -0.1015397E+002  -0.2995481E+002
  -0.3950976E+001  -0.1030465E+002
  -0.4585269E+001  -0.5489864E+001
  -0.6972153E+001  -0.3961452E+001
  -0.7765357E+001  -0.2983341E+001
  -0.7033145E+001  -0.1600902E+001
  -0.8087673E+001  -0.1388781E+001
  -0.8955985E+001  -0.7382001E+000
  -0.1140711E+002  -0.1886652E+001
  -0.1490815E+002  -0.3924023E+001
  -0.2242483E+002  -0.2306352E+002
  -0.1502679E+002  -0.3203098E+002
  -0.4972656E+001  -0.3414663E+002
   0.1052032E+000  -0.3298329E+002
   0.6703900E+001  -0.1184047E+002
   0.9684728E+001   0.5585289E+001
   0.7113251E+001   0.7428322E+001
   0.5354056E+001   0.8585740E+001
   0.3472929E+001   0.8370276E+001
   0.5903154E+000   0.3743156E+001
  -0.3568598E+000   0.6036019E+000
  -0.1627658E+000   0.2609274E+000
  -0.6390574E-001   0.2034094E+000
  -0.2573973E+000   0.3314153E+000
  -0.6693050E+000   0.6525653E+000
  -0.1581012E+001   0.2191972E+001
  -0.3318465E+001  -0.4142312E+000
  -0.2320128E+001  -0.1202474E+001
   0.7713623E+000  -0.4082050E+001
   0.5051692E+001  -0.5772907E+001
   0.1396610E+002   0.1119454E+002
   0.5420107E+002   0.8683457E+002
   0.1024101E+003   0.1048653E+003
   0.1169360E+003   0.1016776E+003
   0.9923488E+002   0.1123986E+003
   0.3943702E+002   0.7369791E+002
  -0.1915327E+001  -0.1423493E+001
  -0.1428631E+002  -0.2740570E+002
  -0.1821596E+002  -0.3354764E+002
  -0.1978985E+002  -0.3387477E+002
  -0.1371771E+002  -0.2113063E+002
  -0.8105814E+001  -0.9130495E+001
  -0.6794461E+001  -0.5323345E+001
  -0.7216628E+001  -0.3697382E+001
  -0.7765062E+001  -0.2607186E+001
  -0.7569156E+001  -0.1433014E+001
  -0.6202745E+001  -0.1264474E+001
  -0.6825079E+001  -0.5992819E+000
  -0.1097379E+002  -0.3664491E+001
  -0.1674664E+002  -0.7197879E+001
  -0.2256404E+002  -0.2200889E+002
  -0.1627377E+002  -0.3064598E+002
  -0.6381672E+001  -0.3122125E+002
  -0.1737681E+000  -0.2589124E+002
   0.5223572E+001  -0.9415775E+001
   0.1000996E+002   0.5190579E+001
   0.9203546E+001   0.7147151E+001
   0.9699553E+001   0.8451164E+001
   0.9043806E+001   0.9580947E+001
   0.3583457E+001   0.6800353E+001
   0.3517052E+000   0.3553350E+001
  -0.9783285E-001   0.2606503E+001
  -0.7131380E+000   0.7926469E+000
  -0.1765032E+001  -0.1302998E+001
  -0.2658232E+001  -0.1073604E+001
  -0.4273537E+001  -0.5827946E-001
  -0.8127093E+001  -0.1509753E+000
  -0.5281800E+001   0.3128706E+000
  -0.1862013E+000  -0.2328531E+001
   0.2749724E+001  -0.6002952E+001
   0.1391007E+002   0.1504171E+002
   0.6539124E+002   0.9979281E+002
   0.1245724E+003   0.1192084E+003
   0.1344267E+003   0.1182153E+003
   0.1084760E+003   0.1333321E+003
   0.3545149E+002   0.9519945E+002
  -0.8315314E+000   0.4155066E+001
  -0.7112041E+001  -0.1889932E+002
  -0.1236770E+002  -0.2118467E+002
  -0.1760738E+002  -0.2065750E+002
  -0.1579255E+002  -0.1455141E+002
  -0.1185692E+002  -0.7392552E+001
  -0.9309707E+001  -0.4567303E+001
  -0.6921746E+001  -0.2750582E+001
  -0.6471330E+001  -0.1946880E+001
  -0.6678069E+001  -0.1350867E+001
  -0.4175185E+001  -0.9185445E+000
  -0.4345499E+001   0.4556121E+000
  -0.1154347E+002  -0.1094860E+002
  -0.2119163E+002  -0.1745246E+002
  -0.2790168E+002  -0.2812191E+002
  -0.2407565E+002  -0.3421228E+002
  -0.1065523E+002  -0.2811527E+002
  -0.8104267E-001  -0.1904149E+002
   0.5984625E+001  -0.6530972E+001
   0.9861673E+001   0.3629101E+001
   0.1014954E+002   0.4349266E+001
   0.1273191E+002   0.4906269E+001
   0.1455063E+002   0.7014957E+001
   0.8468614E+001   0.6621324E+001
   0.3110828E+001   0.4712359E+001
   0.1554064E+001   0.6906113E+001
  -0.8465293E+000   0.5399478E+001
  -0.4378149E+001  -0.2067768E+001
  -0.7079754E+001  -0.6141956E+001
  -0.9361386E+001  -0.2660710E+001
  -0.1749165E+002  -0.8535826E+001
  -0.1214165E+002  -0.7001967E+001
  -0.3560551E+001  -0.4531738E+001
  -0.3106488E+001  -0.1155233E+002
   0.1676039E+002   0.2083356E+002
   0.6226852E+002   0.9411427E+002
   0.1037181E+003   0.1152786E+003
   0.1121588E+003   0.1167428E+003
   0.8167553E+002   0.1284666E+003
   0.2141129E+002   0.8246746E+002
   0.4155925E+000   0.1394711E+002
  -0.2467201E+001  -0.4979773E+001
  -0.6071306E+001  -0.8282995E+001
  -0.1137494E+002  -0.8890918E+001
  -0.1397122E+002  -0.8197347E+001
  -0.1335253E+002  -0.5637740E+001
  -0.1103144E+002  -0.3760025E+001
  -0.7397366E+001  -0.2683784E+001
  -0.5211224E+001  -0.1951665E+001
  -0.5047970E+001  -0.1695645E+001
  -0.2448557E+001  -0.6256057E+000
  -0.3045870E+001  -0.1391024E+001
  -0.1290344E+002  -0.1917074E+002
  -0.2712330E+002  -0.2770345E+002
  -0.3248280E+002  -0.3273761E+002
  -0.2816587E+002  -0.3623024E+002
  -0.1064801E+002  -0.2572852E+002
   0.4007317E+001  -0.1207806E+002
   0.8128809E+001  -0.3477585E+001
   0.7239619E+001   0.9256699E-001
   0.7649959E+001   0.3909036E-003
   0.1255381E+002   0.2317838E+000
   0.1676765E+002   0.1797717E+001
   0.1357882E+002   0.3645845E+001
   0.7530831E+001   0.3030016E+001
   0.4997658E+001   0.8197604E+001
  -0.1878789E+000   0.7047580E+001
  -0.4773432E+001   0.5645859E+000
  -0.7095375E+001  -0.3188665E+001
  -0.1133379E+002  -0.3710594E+001
  -0.2244891E+002  -0.1072101E+002
  -0.1752804E+002  -0.8346734E+001
  -0.7466357E+001  -0.5599784E+001
  -0.4841469E+001  -0.1115694E+002
   0.2285816E+002   0.2119528E+002
   0.4797414E+002   0.5900969E+002
   0.6915587E+002   0.9051585E+002
   0.6982273E+002   0.9711275E+002
   0.4394265E+002   0.9579432E+002
   0.1216770E+002   0.6841207E+002
   0.2609245E+000   0.1250468E+002
  -0.1119638E+001  -0.2647816E+000
  -0.2823929E+001  -0.2913081E+001
  -0.5885047E+001  -0.5004784E+001
  -0.8236089E+001  -0.5211396E+001
  -0.9511804E+001  -0.4854370E+001
  -0.9041481E+001  -0.3781865E+001
  -0.6358847E+001  -0.2600288E+001
  -0.3845275E+001  -0.1825356E+001
  -0.3117975E+001  -0.1457284E+001
  -0.1255193E+001   0.9804255E-001
  -0.1890965E+001  -0.1128741E+001
  -0.1272121E+002  -0.2549728E+002
  -0.3488239E+002  -0.4564011E+002
  -0.3835990E+002  -0.4585862E+002
  -0.3294535E+002  -0.4605097E+002
  -0.1308368E+002  -0.3295500E+002
   0.9825375E+001  -0.6986428E+001
   0.1278731E+002   0.2711606E+001
   0.7864856E+001  -0.8521525E-001
   0.5124958E+001  -0.3461545E+001
   0.9255005E+001  -0.3191473E+001
   0.1390235E+002  -0.1284300E+001
   0.1312045E+002   0.5189163E+000
   0.9897500E+001   0.1411221E+001
   0.7095053E+001   0.7834136E+001
   0.6016038E+000   0.6892654E+001
  -0.3374334E+001  -0.1216255E+000
  -0.4598740E+001  -0.4654237E+001
  -0.8030726E+001  -0.8526242E+001
  -0.1811293E+002  -0.1539164E+002
  -0.1611482E+002  -0.7659162E+001
  -0.6807420E+001  -0.2487782E+000
  -0.2101979E+001  -0.3694951E+001
   0.2785322E+002   0.2478795E+002
   0.4405485E+002   0.4945985E+002
   0.4545619E+002   0.6792961E+002
   0.3683910E+002   0.7446163E+002
   0.1741305E+002   0.6456247E+002
   0.2939871E+001   0.3408632E+002
  -0.2499812E+000   0.3378912E+001
  -0.7129211E+000  -0.1601757E+000
  -0.1581328E+001  -0.1453777E+001
  -0.2955086E+001  -0.3164688E+001
  -0.4411705E+001  -0.3816041E+001
  -0.5387285E+001  -0.3821611E+001
  -0.5428130E+001  -0.3180379E+001
  -0.3565498E+001  -0.1870483E+001
  -0.1916329E+001  -0.9582551E+000
  -0.1315539E+001  -0.4707200E+000
  -0.2887128E+000  -0.1009800E+001
  -0.5682877E+000  -0.2795583E+001
  -0.1252446E+002  -0.3259129E+002
  -0.4386558E+002  -0.7278924E+002
  -0.5245802E+002  -0.7274711E+002
  -0.4533054E+002  -0.7094960E+002
  -0.2033742E+002  -0.5702936E+002
   0.1624545E+002  -0.1608092E+002
   0.2083666E+002   0.4692913E+001
   0.1251446E+002   0.2615540E+001
   0.7053309E+001  -0.3691870E+001
   0.7464438E+001  -0.5107221E+001
   0.9610820E+001  -0.3199168E+001
   0.8535782E+001  -0.1170913E+001
   0.6570348E+001   0.4415248E+000
   0.5349559E+001   0.7413548E+001
   0.9771969E+000   0.6867297E+001
  -0.6779333E+000  -0.1032837E+001
   0.4298898E+000  -0.6358071E+001
  -0.9102939E+000  -0.9991959E+001
  -0.8386043E+001  -0.2018568E+002
  -0.1079901E+002  -0.1049807E+002
  -0.7329172E+001   0.1097582E+001
  -0.3019021E+001   0.1185539E+001
   0.2612965E+002   0.2387677E+002
   0.3742374E+002   0.3543609E+002
   0.2868111E+002   0.4050952E+002
   0.1784526E+002   0.4488849E+002
   0.5023629E+001   0.2870900E+002
   0.1317181E+000   0.1881543E+001
  -0.2007929E+000  -0.2156691E+000
  -0.7221194E+000  -0.1575432E+000
  -0.1092209E+001   0.1012459E+000
  -0.1845748E+001  -0.7688415E+000
  -0.3058884E+001  -0.1521514E+001
  -0.3411543E+001  -0.1935828E+001
  -0.3154606E+001  -0.2306181E+001
  -0.2123363E+001  -0.1828337E+001
  -0.7649516E+000  -0.8293476E+000
  -0.1734868E+000  -0.5293117E+000
   0.2360845E+000  -0.8187228E+001
  -0.1445957E+001  -0.1371838E+002
  -0.1636575E+002  -0.3975198E+002
  -0.5376691E+002  -0.7772397E+002
  -0.6393009E+002  -0.7586202E+002
  -0.5305456E+002  -0.7472696E+002
  -0.2582957E+002  -0.6490470E+002
   0.1425268E+002  -0.2364701E+002
   0.2122515E+002  -0.4871704E+000
   0.1703836E+002   0.2572454E+001
