# ~alp d~p/dx   Phi_p_sgs,x
   0.6163760E+001  -0.2988404E+000
   0.7246991E+001  -0.7565205E+000
   0.7273492E+001  -0.2055121E+001
   0.4999936E+001  -0.2727662E+001
   0.7681787E+000  -0.3425148E+001
  -0.3149525E+001  -0.3787296E+001
  -0.5760044E+001  -0.2411405E+001
  -0.4841525E+001   0.1055137E+001
  -0.2297666E+001   0.4738385E+001
  -0.5890421E+000   0.7210797E+001
   0.3948057E+000   0.1083281E+002
  -0.2700426E+000   0.1118394E+002
  -0.1020353E+001   0.7380224E+001
  -0.1297744E+001   0.1433314E+001
  -0.4672373E-001  -0.1174761E+001
   0.8879399E+000  -0.1773741E+001
   0.1708463E+001  -0.1791807E+001
   0.1605675E+001  -0.8224479E+000
   0.9653549E+000  -0.6782906E+000
   0.2608939E+000  -0.1238217E+001
   0.7993734E+000  -0.1293518E+001
   0.2199505E+001  -0.1561991E+001
   0.3293197E+001  -0.1746277E+001
   0.3841459E+001  -0.1664271E+001
   0.3898116E+001  -0.1063427E+001
   0.2851606E+001  -0.1585123E+001
  -0.1958323E+001  -0.4744755E+001
  -0.6289441E+001  -0.6846552E+000
  -0.9685098E+001   0.4259975E+001
  -0.1599947E+002   0.2444605E+000
  -0.2796268E+002  -0.8079802E+001
  -0.2985248E+002  -0.1085090E+002
  -0.2669115E+002  -0.1376994E+002
  -0.2226201E+002  -0.2229366E+002
  -0.1182726E+002  -0.2582422E+002
  -0.3053555E+001  -0.1342856E+002
   0.6183890E+000  -0.4241049E+001
   0.3017589E+001  -0.4991661E+000
   0.4707481E+001   0.5962447E+000
   0.5651872E+001   0.3987049E+000
   0.7942423E+001  -0.6186139E+001
   0.7732773E+001   0.7673061E+000
   0.6114210E+001  -0.4403385E+000
   0.4526687E+001  -0.5104247E+000
   0.1864261E+001  -0.6202341E+000
  -0.5783451E+000  -0.1375089E+001
  -0.2611796E+001  -0.4830575E+000
  -0.2750796E+001   0.3348860E+001
  -0.3261729E+001   0.7121150E+001
  -0.3326625E+001   0.9765150E+001
  -0.2938479E+001   0.1262953E+002
  -0.3384431E+001   0.1290077E+002
  -0.3467202E+001   0.9013203E+001
  -0.2692096E+001   0.2905980E+001
  -0.9543984E+000  -0.1420571E+000
   0.1886546E+000  -0.9314825E+000
   0.9226300E+000  -0.1019520E+001
   0.8368074E+000  -0.5523037E+000
   0.7127845E+000   0.1242178E+001
   0.7728430E+000   0.3349191E+001
   0.1940118E+001   0.5057272E+001
   0.4185257E+001   0.5822697E+001
   0.7004178E+001   0.8788907E+001
   0.9538078E+001   0.1422039E+002
   0.1001469E+002   0.1639996E+002
   0.8073167E+001   0.1506186E+002
   0.2906544E+001   0.1176216E+002
  -0.1339656E+001   0.1325443E+002
  -0.5064659E+001   0.1234976E+002
  -0.1010882E+002   0.4975990E+001
  -0.2002168E+002  -0.2247584E+001
  -0.2593919E+002  -0.5774804E+001
  -0.2980662E+002  -0.1187669E+002
  -0.3392243E+002  -0.2518633E+002
  -0.2686003E+002  -0.3432264E+002
  -0.1395765E+002  -0.2914501E+002
  -0.7137175E+001  -0.2814816E+002
   0.3009381E+001  -0.2222535E+002
   0.9808994E+001  -0.1107336E+002
   0.9543452E+001  -0.6535388E+001
   0.7397830E+000  -0.1674267E+002
   0.2766437E+001  -0.6712306E+001
   0.3567909E+001   0.8472932E+000
   0.3378319E+001   0.9782023E+000
   0.2341426E+001   0.1137050E+001
   0.1328452E+001   0.2492567E+000
   0.1115291E+000   0.5505055E+000
  -0.8968637E+000   0.4375689E+001
  -0.3533431E+001   0.7770228E+001
  -0.5027508E+001   0.9776670E+001
  -0.5334280E+001   0.1188467E+002
  -0.5308185E+001   0.1173420E+002
  -0.4608898E+001   0.7472874E+001
  -0.3013996E+001   0.2013681E+001
  -0.1321208E+001   0.2360907E-001
  -0.2023569E+000  -0.5995312E+000
   0.3669068E+000  -0.5606752E+000
   0.2430914E+000  -0.9033138E-001
   0.1187939E+000   0.3600094E+001
   0.7110453E+000   0.1626789E+002
   0.3535756E+001   0.3298733E+002
   0.9172260E+001   0.4439459E+002
   0.1743584E+002   0.5327680E+002
   0.2500026E+002   0.6282338E+002
   0.2472618E+002   0.5895515E+002
   0.1861788E+002   0.4618508E+002
   0.1040701E+002   0.3220638E+002
   0.5623768E+001   0.2413432E+002
   0.1667669E+001   0.1367055E+002
   0.4016175E+000   0.4634809E+001
  -0.5887494E+001  -0.3460958E+001
  -0.1325514E+002  -0.6103678E+001
  -0.2170954E+002  -0.9810118E+001
  -0.3443758E+002  -0.2525028E+002
  -0.3693840E+002  -0.3889322E+002
  -0.2718789E+002  -0.3891768E+002
  -0.2424262E+002  -0.4507901E+002
  -0.1261908E+002  -0.4661794E+002
   0.3925670E+000  -0.3506881E+002
   0.1640888E+001  -0.2285293E+002
  -0.1318171E+002  -0.3290018E+002
  -0.6965123E+001  -0.2230915E+002
   0.8057769E+000   0.1105967E+001
   0.2267789E+001   0.1484774E+001
   0.2371205E+001   0.1480516E+001
   0.2359119E+001   0.8615246E-001
   0.1683689E+001   0.3177840E+000
   0.1614084E+000   0.3541205E+001
  -0.3119537E+001   0.5273635E+001
  -0.4697793E+001   0.6368437E+001
  -0.4749791E+001   0.8100154E+001
  -0.4100476E+001   0.7200389E+001
  -0.3220008E+001   0.3286454E+001
  -0.2102179E+001   0.3039655E+000
  -0.1307574E+001  -0.1604970E-001
  -0.5171920E+000  -0.4413616E+000
   0.3868165E-001  -0.3598638E+000
   0.8028375E-002   0.2085266E+000
  -0.1152825E+000   0.4361839E+001
   0.1410576E+001   0.2573906E+002
   0.7348535E+001   0.5574844E+002
   0.1706958E+002   0.7084949E+002
   0.3124732E+002   0.8033689E+002
   0.4124911E+002   0.7974975E+002
   0.4057880E+002   0.7285035E+002
   0.2947706E+002   0.4926386E+002
   0.1983000E+002   0.3061693E+002
   0.1404136E+002   0.1687606E+002
   0.1249317E+002   0.1092293E+002
   0.1185107E+002   0.2251487E+001
   0.8480612E+001  -0.4798869E+001
  -0.8225123E-001  -0.6305559E+001
  -0.1198079E+002  -0.8868627E+001
  -0.2807870E+002  -0.2287306E+002
  -0.3689035E+002  -0.3640847E+002
  -0.3311223E+002  -0.3747775E+002
  -0.3871644E+002  -0.4894030E+002
  -0.3691549E+002  -0.5877620E+002
  -0.1986512E+002  -0.5137008E+002
  -0.1507418E+002  -0.3981377E+002
  -0.3162850E+002  -0.5507974E+002
  -0.1914294E+002  -0.4455732E+002
  -0.2315508E+001  -0.8709724E+001
   0.1405126E+001   0.1097924E+001
   0.2174290E+001   0.9901913E+000
   0.2564666E+001  -0.4915888E+000
   0.1881735E+001  -0.2794671E+000
   0.3523864E+000   0.1229654E+001
  -0.2556953E+001   0.1354866E+001
  -0.4157849E+001   0.2349153E+001
  -0.4127723E+001   0.3744489E+001
  -0.3190686E+001   0.3051773E+001
  -0.2460634E+001   0.8729348E+000
  -0.1719720E+001   0.1311302E+000
  -0.1286297E+001  -0.1450351E-001
  -0.7483249E+000  -0.3404991E+000
  -0.3266841E+000  -0.2214296E+000
  -0.2720804E+000   0.5967028E+000
  -0.2149346E+000   0.6167322E+001
   0.2998964E+001   0.3125219E+002
   0.1266986E+002   0.6366939E+002
   0.2590057E+002   0.7448340E+002
   0.4155407E+002   0.7762952E+002
   0.5033528E+002   0.7695926E+002
   0.4845775E+002   0.7304387E+002
   0.3691101E+002   0.5214960E+002
   0.2999746E+002   0.3964291E+002
   0.2576552E+002   0.3236521E+002
   0.2282680E+002   0.2592677E+002
   0.1988451E+002   0.1349325E+002
   0.1703659E+002   0.9035434E+000
   0.9452444E+001  -0.4677424E+001
  -0.2607366E+001  -0.1251462E+002
  -0.1751565E+002  -0.2542719E+002
  -0.2846548E+002  -0.3493538E+002
  -0.2969279E+002  -0.3317387E+002
  -0.4736161E+002  -0.5054049E+002
  -0.6400310E+002  -0.6791708E+002
  -0.4666147E+002  -0.6631462E+002
  -0.3691978E+002  -0.5912085E+002
  -0.5040309E+002  -0.8311271E+002
  -0.3030375E+002  -0.7421957E+002
  -0.5464956E+001  -0.3148946E+002
