# ~alp d~p/dx   Phi_p_sgs,x
   0.1511985E+002   0.1607327E+001
   0.1198296E+002   0.1781845E+001
   0.3270144E+001   0.2712184E+000
   0.1019940E+001  -0.2797877E+000
  -0.6571288E+000   0.1267232E+001
  -0.1223953E+001   0.1873338E+001
  -0.1035510E+002   0.3558532E+001
  -0.8150303E+001   0.9555435E+000
  -0.1425731E+002   0.6647734E+001
   0.1728877E+002   0.2224433E+002
   0.3198525E+002   0.3044581E+002
   0.1136848E+002   0.2594562E+002
  -0.3244641E+001   0.9771627E+001
  -0.2815175E+001   0.1346690E+000
  -0.1051419E+001  -0.1156641E+000
   0.3108054E+000  -0.4233141E-001
   0.4516776E+001  -0.9092634E+000
   0.2819404E+001  -0.3234167E-001
   0.3431264E+000  -0.5184012E+000
  -0.2604481E+001  -0.5155520E+000
  -0.4810006E+001  -0.1486205E+001
  -0.9430644E+000  -0.1261704E+001
   0.3345076E+001  -0.2511668E+000
   0.3872611E+001   0.2494319E+000
   0.3406492E+001  -0.2312534E+000
   0.8294096E+000  -0.6669465E+000
  -0.2107595E+001  -0.4607809E+000
  -0.3565526E+001  -0.1479104E+001
  -0.3283243E+002  -0.1053439E+002
  -0.5061459E+002   0.6002712E+001
  -0.3329518E+002   0.2106333E+002
  -0.9014585E+001   0.3764070E+001
  -0.7804376E+001  -0.3040919E+002
  -0.4285501E+001  -0.2270796E+002
  -0.1189462E+001  -0.2492093E+001
   0.6980906E+000  -0.7707571E+000
   0.1028638E+001  -0.3470155E-001
   0.1225666E+001   0.5245493E-001
   0.1594287E+001   0.3295052E+000
   0.4924270E+001   0.1314557E+001
   0.8958909E+001   0.9887061E-001
   0.3848086E+001  -0.1066837E+001
   0.2383724E+001  -0.1091117E+001
   0.4493328E+001   0.1454244E+001
   0.9337551E+001   0.1524969E+001
   0.4630265E+001   0.3234978E+001
  -0.8822532E+001   0.2056682E+001
  -0.2130214E+002   0.1095809E+001
   0.4441601E-002   0.1464056E+002
   0.3307427E+002   0.2891409E+002
   0.2113581E+001   0.2846603E+002
  -0.1595341E+001   0.4581082E+000
  -0.2371528E+001   0.4386544E-001
  -0.3368688E+001  -0.4483783E-001
  -0.2119467E+001  -0.2398915E+000
   0.1353611E+001  -0.4605065E+000
   0.3102014E+001  -0.1298451E+000
   0.1865334E+001   0.2068762E+000
   0.1179857E+000  -0.2223118E+000
  -0.7771242E+000  -0.5160503E+000
  -0.1302264E+001  -0.1844892E+001
  -0.7384626E+000  -0.1334673E+001
   0.5181602E+001  -0.2786572E+000
   0.8170296E+001   0.2675206E+000
   0.7116176E+001   0.1499880E+000
   0.4402412E+001  -0.1042304E+001
  -0.1265531E+001  -0.6021051E+000
  -0.2577950E+001  -0.1128818E+001
  -0.3950090E+002  -0.1381220E+002
  -0.2214096E+002   0.1757440E+002
   0.7618175E+002   0.2237198E+002
   0.1298242E+002   0.2165772E+002
  -0.6590253E+002  -0.6063127E+001
  -0.6516032E+002  -0.1642875E+002
  -0.2250408E+002  -0.5104313E+001
  -0.5425298E+001  -0.2920749E+001
   0.1604659E+001   0.2966737E-001
   0.3262348E+001   0.2064505E+000
   0.3945782E+001   0.2533787E-001
   0.7895424E+001   0.1756190E+000
   0.9417312E+001   0.4726157E+001
  -0.6681897E+000  -0.2291192E+001
  -0.4864166E+001  -0.4265878E-001
   0.6879565E+001   0.1709295E+001
   0.1724710E+002   0.1107622E+000
   0.7482353E+001   0.4160814E+001
  -0.2178795E+001  -0.2281775E+001
  -0.1817684E+002  -0.8030667E+001
   0.1019499E+001   0.4536213E+001
   0.2636852E+001   0.1653278E+002
  -0.1682484E+001   0.3176742E+001
  -0.9830469E+000   0.3639941E-001
  -0.1998373E+001   0.2005594E+000
  -0.4375012E+001   0.7279650E+000
  -0.3199142E+001   0.1981715E+000
   0.1969911E+001  -0.1402541E+001
   0.1199713E+001  -0.2665133E-001
   0.3730766E+000   0.7296489E-001
  -0.1393134E+000  -0.1131522E-001
  -0.2901416E+000  -0.3602182E-001
  -0.2018938E+000   0.5188891E-002
