# ~alp d~p/dx   Phi_p_sgs,x
   0.2700095E+002   0.3526652E+000
   0.1009893E+002   0.7597032E+000
   0.2309035E+001   0.3775030E-002
   0.5438608E+000  -0.2966749E-001
  -0.2381754E+001   0.9486877E+000
  -0.4312110E+000   0.1019410E+001
  -0.1220586E+002   0.1869668E+001
  -0.5362515E+001  -0.3799909E-001
  -0.2394898E+002  -0.2692945E+001
   0.3677075E+002   0.1748506E+002
   0.8522437E+002   0.2264538E+002
   0.6472514E+001   0.1636001E+002
  -0.9379018E+001   0.6439948E+000
  -0.3712534E+001   0.2989912E+000
  -0.5455155E+000  -0.4383562E-001
  -0.1315890E+001  -0.5307212E-001
   0.4472287E+001  -0.2046978E+000
   0.2617234E+001   0.5061573E-001
   0.9291229E+000  -0.2354370E+000
   0.1017846E+000  -0.1791614E+000
  -0.1160558E+002  -0.6851419E+000
  -0.1577841E+001  -0.6208434E+000
   0.2755357E+001  -0.3468252E-001
   0.3299902E+001   0.5139416E-001
   0.2758878E+001  -0.3564350E-001
   0.9860231E-001  -0.1805961E+000
  -0.1907377E+001  -0.6640512E-001
  -0.8840789E+000  -0.2849213E+000
  -0.3483319E+002  -0.1053932E+001
  -0.3254763E+002  -0.1129002E+001
  -0.5130335E+002   0.1184499E+002
  -0.1122663E+002   0.5304892E+001
   0.5908797E+001  -0.2303869E+002
   0.4398203E+001  -0.1692229E+001
   0.4273834E+000  -0.1894491E+000
   0.7745688E+000  -0.6372252E-001
   0.8705029E+000  -0.1723076E-002
   0.8043436E+000  -0.2248956E-001
   0.6997250E+000   0.8282145E-001
   0.2910108E+001   0.4070684E+000
   0.7473188E+001  -0.1457581E-001
   0.7446383E+000  -0.5013082E+000
   0.2979466E+001  -0.6618854E-001
   0.1719392E+001   0.6771936E+000
   0.1216322E+002  -0.3477146E-001
   0.1223183E+002   0.9258231E+000
  -0.5040048E+001   0.1147794E+000
  -0.1181875E+002  -0.4525902E+000
   0.1153476E+002   0.6261024E+001
   0.1083051E+003   0.2237519E+002
  -0.1451234E+001   0.1010915E+000
  -0.8710095E+000   0.1988177E-001
  -0.2041110E+001  -0.5727829E-002
  -0.3588412E+001  -0.1510599E-001
  -0.1700126E+001  -0.1519050E+000
   0.1249502E+001   0.8435073E-003
   0.3812214E+001   0.3559134E-001
   0.1928372E+001   0.5123339E-001
  -0.4464168E-001  -0.1328188E+000
  -0.5967190E+000  -0.1215515E+000
  -0.2790051E+000  -0.4974851E+000
  -0.3972210E+001  -0.3992164E+000
   0.5439305E+001  -0.8789228E-002
   0.9947305E+001   0.8974325E-001
   0.8419196E+001   0.1501969E+000
   0.5687484E+001  -0.2353776E+000
  -0.6652944E+001  -0.2323355E+000
  -0.2693591E+000  -0.1421385E+001
  -0.5565335E+002  -0.2194408E+002
  -0.4203141E+002   0.8142662E+000
   0.1448792E+003   0.2516677E+002
   0.8472796E+002   0.2642799E+001
  -0.4919509E+002  -0.1171344E+002
  -0.1134933E+003  -0.2748077E+002
  -0.2142237E+002  -0.4431691E+000
  -0.4492322E+001  -0.7855604E+000
   0.1481349E+001   0.1281534E+000
   0.3902852E+001   0.6935989E-002
   0.4520299E+001  -0.6199638E-002
   0.8547348E+001  -0.5667396E-001
   0.6064247E+001   0.5327647E+000
   0.2986062E-001  -0.6784223E+000
  -0.7480773E+001  -0.8175241E+000
   0.1719306E+002   0.1397252E+001
   0.7936280E+001  -0.6903665E-001
   0.1622425E+002   0.2309562E+001
   0.3438720E+000   0.1199667E+000
  -0.8849658E+002  -0.1784694E+002
   0.4014903E+001   0.5375316E+001
  -0.2326678E+000   0.1855585E+001
  -0.7237972E+000  -0.1704588E-002
  -0.8089988E+000   0.3395771E-002
  -0.1708055E+001   0.6197408E-001
  -0.4810950E+001   0.3766729E+000
  -0.5493216E+001   0.2098478E+000
   0.2537903E+001  -0.8386383E+000
   0.8338171E+000   0.1043676E-001
