#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.3894528E+001  -0.3610640E-002  -0.9679509E+001   0.3478988E+001  -0.8426123E+001   0.7531576E+002
   0.3680754E+001   0.6248638E+000  -0.1155311E+002   0.2733987E+001  -0.9080017E+001   0.1001672E+003
   0.3908353E+001   0.5826954E+000  -0.9402207E+001   0.2273174E+001  -0.7328439E+001   0.1124934E+003
   0.3618884E+001   0.4037040E+000  -0.3864751E+001   0.2844479E+001  -0.7465559E+001   0.1432356E+003
   0.3374203E+001   0.2776011E+000   0.2148265E+001   0.3853293E+001  -0.6732607E+001   0.1945123E+003
   0.5073253E+001  -0.4567780E+000   0.1492544E+002   0.4235809E+001  -0.1256502E+002   0.3023460E+003
   0.6290255E+001  -0.1825214E+001   0.2503901E+002   0.5446513E+001  -0.2759566E+002   0.4345076E+003
   0.5923464E+001  -0.1939538E+001   0.2479667E+002   0.7305170E+001  -0.4240076E+002   0.5053072E+003
   0.4849939E+001  -0.1496338E+001   0.1923930E+002   0.8886143E+001  -0.5365447E+002   0.4922189E+003
   0.3587173E+001   0.8210260E+000  -0.5048709E+000   0.4537525E+001  -0.2085786E+002   0.1516935E+003
   0.3001844E+001   0.5456130E+000  -0.3053409E+000   0.8883624E+000  -0.1702619E+000   0.1708779E+002
   0.1614403E+001   0.1360107E+000   0.1646218E+001   0.5875444E+000   0.1410424E+001   0.9710813E+001
   0.1080681E+001   0.1763890E+000   0.1583803E+001   0.6841026E+000   0.1385673E+001   0.9587370E+001
   0.8794960E+000   0.3290572E+000   0.1340128E+001   0.6890642E+000   0.9028001E+000   0.8839098E+001
   0.7909836E+000   0.4793768E+000   0.8135473E+000   0.8748334E+000   0.9186133E-002   0.7967491E+001
   0.8441934E+000   0.6108186E+000  -0.7031933E+000   0.1024315E+001  -0.1227427E+001   0.1423819E+002
   0.6043100E+000   0.4673905E+000  -0.9919162E+000   0.9375613E+000  -0.1320310E+001   0.1700396E+002
   0.4963493E+000   0.3500426E+000  -0.4546628E+000   0.8757286E+000  -0.1237924E+001   0.1866647E+002
   0.5839696E+000   0.3157535E+000   0.4222585E+000   0.9701407E+000  -0.2022485E+001   0.5348638E+002
   0.1035497E+001   0.1403899E+000   0.8954450E-001   0.1374790E+001  -0.1128630E+001   0.7713570E+002
   0.1905693E+001  -0.4829109E+000   0.1451455E+001   0.1624428E+001  -0.1500629E+001   0.7437905E+002
   0.2722793E+001  -0.8780557E+000   0.2363906E+001   0.1995670E+001  -0.3913210E+001   0.5242475E+002
   0.3206567E+001  -0.7797222E+000   0.2631185E+001   0.2200015E+001  -0.4238553E+001   0.3968317E+002
   0.4568974E+001  -0.1554455E+001  -0.2005552E+001   0.2792847E+001  -0.9722439E+000   0.6772840E+002
   0.5661070E+001  -0.2282875E+001  -0.3778928E+001   0.3674797E+001   0.4967405E+001   0.1858227E+003
   0.6512530E+001  -0.1952525E+001  -0.7654622E+000   0.4023855E+001   0.6223406E+001   0.2319549E+003
   0.7763902E+001  -0.2406259E+001  -0.1447090E+001   0.4335191E+001   0.6048051E+001   0.1853197E+003
   0.8365556E+001  -0.3289346E+001   0.4026402E+000   0.5422085E+001   0.6481231E+001   0.1257956E+003
   0.7675538E+001  -0.2994158E+001   0.2327987E+001   0.5590747E+001   0.5738508E+001   0.8947210E+002
   0.6013086E+001  -0.1967352E+001   0.2747531E+001   0.5515661E+001   0.4361799E+001   0.5610790E+002
   0.4828075E+001  -0.1524472E+001   0.4865497E+000   0.5500097E+001   0.1531274E+001   0.2539083E+002
   0.3570149E+001   0.9757345E-001   0.1114584E+001   0.5201725E+001   0.7228047E+000   0.1995276E+002
   0.3032794E+001   0.1423079E+001   0.3051099E+001   0.5342174E+001   0.1950109E-001   0.2489475E+002
   0.2842811E+001   0.1696487E+001   0.3518574E+001   0.5786697E+001  -0.1590508E+001   0.3277589E+002
   0.2409834E+001   0.1478269E+001   0.3046282E+001   0.5771605E+001  -0.4362053E+001   0.4554186E+002
   0.3244249E+001   0.1682435E+001  -0.2656473E+001   0.5096893E+001  -0.8368379E+001   0.6048464E+002
   0.5160670E+001   0.1918004E+001  -0.8414882E+001   0.4693612E+001  -0.1111045E+002   0.5156886E+002
   0.6209906E+001   0.7370953E+000  -0.1082821E+002   0.3749704E+001  -0.6112064E+001   0.4003953E+002
   0.6327513E+001  -0.1201657E+001  -0.8734499E+001   0.2824877E+001   0.2993402E+000   0.2403488E+002
   0.5002475E+001  -0.1251964E+001  -0.6103722E+001   0.3018015E+001  -0.2513633E+001   0.3533374E+002
   0.3541465E+001   0.1558137E+000  -0.7560970E+001   0.2248657E+001  -0.3655700E+001   0.4319195E+002
   0.3499356E+001   0.4107838E+000  -0.9475399E+001   0.2106445E+001  -0.4389289E+001   0.5665965E+002
   0.3740997E+001   0.2095285E+000  -0.8529213E+001   0.2783258E+001  -0.4611158E+001   0.6049825E+002
   0.3442551E+001   0.1595778E+000  -0.5196738E+001   0.3819341E+001  -0.4549756E+001   0.6172937E+002
   0.2930654E+001   0.6593328E-002  -0.1968608E+001   0.5226887E+001  -0.3315004E+001   0.7810372E+002
   0.3612992E+001  -0.3632956E+000   0.5136535E+001   0.5601351E+001  -0.6813860E+001   0.1410593E+003
   0.3989297E+001  -0.9926870E+000   0.9210717E+001   0.6338892E+001  -0.1657548E+002   0.2102514E+003
   0.3630390E+001  -0.8763579E+000   0.8589108E+001   0.7794069E+001  -0.2856028E+002   0.2490181E+003
   0.2784806E+001  -0.4168096E+000   0.6923834E+001   0.8968319E+001  -0.3633429E+002   0.2320104E+003
   0.2270893E+001   0.8676685E+000  -0.4831219E+000   0.4105975E+001  -0.1009871E+002   0.5988699E+002
   0.1919512E+001   0.2402134E+000   0.5520448E-001   0.1019680E+001   0.1328470E+001   0.1276847E+002
   0.1231056E+001  -0.2179235E+000  -0.1084947E+000   0.7788835E+000   0.2056025E+001   0.1341620E+002
   0.1176187E+001  -0.3378989E+000  -0.9290207E+000   0.9591929E+000   0.2428131E+001   0.1551478E+002
   0.1294794E+001  -0.3269162E+000  -0.1596043E+001   0.1086851E+001   0.2288173E+001   0.1520547E+002
   0.1292596E+001  -0.1699859E+000  -0.1811836E+001   0.1253172E+001   0.1405238E+001   0.1441315E+002
   0.1102673E+001   0.9554646E-001  -0.1873685E+001   0.1671081E+001   0.6099334E+000   0.1671299E+002
   0.8450161E+000   0.4846181E-001  -0.1483865E+001   0.1691543E+001   0.3811491E+000   0.1765739E+002
   0.7030389E+000  -0.4120213E-001  -0.8100762E+000   0.1453779E+001  -0.8129436E+000   0.1706265E+002
   0.6717759E+000   0.8175279E-001  -0.2005187E+000   0.1484919E+001  -0.2108296E+001   0.2715852E+002
   0.8791929E+000   0.1888989E+000  -0.2009863E+001   0.1751992E+001  -0.1296301E+001   0.7496818E+002
   0.1668191E+001  -0.9170137E-001  -0.1075800E+001   0.1686983E+001   0.1975157E+000   0.7813881E+002
   0.2620442E+001  -0.1047517E+000   0.4247015E+000   0.1889992E+001  -0.9448821E+000   0.5611610E+002
