#sig_xx    sig_xy    sig_xz    sig_yy    sig_yz    sig_zz
   0.5057638E-002   0.2523197E-002  -0.5144728E-002   0.3598667E-002  -0.1239870E-002   0.1413075E-001
   0.1423449E-001  -0.9418268E-002  -0.1762799E-001   0.1632034E-001   0.1631891E-001   0.1313489E+000
   0.5959856E-001  -0.3288171E-001  -0.9629486E-001   0.4449418E-001   0.1107747E+000   0.3840704E+000
   0.3537768E-001  -0.9000163E-002  -0.2439123E-001   0.2802817E-001   0.8980120E-001   0.3834182E+000
   0.2317643E-001   0.2408283E-001   0.6113851E-001   0.4094961E-001   0.1087563E+000   0.3305063E+000
   0.1188199E-001  -0.8215661E-002  -0.2648948E-001   0.2282315E-001   0.2501528E-001   0.1119599E+000
   0.2601887E-001  -0.6457028E-002   0.1189224E+000   0.1627870E-001   0.2557494E-001   0.9205350E+000
   0.1880770E-001  -0.1902896E-001  -0.4639763E-001   0.2233576E-001   0.5700771E-001   0.2276638E+000
   0.2045265E-001   0.5258543E-002  -0.2794101E-001   0.5573202E-002  -0.3528977E-001   0.3027742E+000
   0.3713497E-001   0.1603303E-001   0.1399424E+000   0.7678686E-002   0.6155327E-001   0.5665449E+000
   0.2268944E-001   0.2078636E-001   0.1547916E+000   0.3464383E-001   0.1881077E+000   0.1227720E+001
   0.2644926E-001   0.1486028E-001   0.9442714E-001   0.8994420E-002   0.5834731E-001   0.3982917E+000
   0.4176971E-001   0.1553894E-001   0.1208356E+000   0.5998552E-002   0.4621587E-001   0.3930139E+000
   0.2056151E-001   0.1389279E-001   0.8312494E-001   0.1012630E-001   0.6106041E-001   0.3766479E+000
   0.7903104E-002   0.1083371E-001   0.6225144E-001   0.1658640E-001   0.8864748E-001   0.5351768E+000
   0.4026106E-002  -0.8549773E-004   0.2205874E-001   0.9346123E-002  -0.3826702E-002   0.2959976E+000
   0.1795640E-001   0.2213207E-002   0.1460393E+000   0.1360920E-002   0.3758843E-002   0.1788456E+001
   0.9026210E-002  -0.3639116E-003   0.8723747E-001   0.2522706E-003  -0.1126291E-001   0.1367879E+001
   0.1859349E-001   0.8171029E-002  -0.3359440E-002   0.5270978E-002   0.6772966E-002   0.8356902E-001
   0.1131992E-001   0.9425035E-002  -0.4249404E-001   0.9404786E-002  -0.4257399E-001   0.2086162E+000
   0.8377859E-002  -0.3592531E-002   0.2118671E-001   0.2535884E-002  -0.1362335E-001   0.9264235E-001
