#dalpdx  dalpdy   dalpdz
   0.9885258E-001  -0.1939157E+001  -0.1082588E+001
   0.1473381E+001  -0.1076589E+001   0.2724930E+000
   0.2604933E+001  -0.4483493E+000   0.1283182E+001
   0.4448344E+001  -0.1128093E+001   0.1275016E+001
   0.3176046E+001  -0.2846040E+001   0.7914880E+000
   0.1987284E+001  -0.2988016E+001   0.5156506E+000
   0.1165263E+001  -0.1099781E+001  -0.4656641E-001
   0.8173793E-001   0.1306375E+001  -0.7158482E+000
   0.2796655E+000   0.3908876E+001  -0.1507267E+000
   0.3127663E+001   0.6385895E+001   0.3242461E+001
   0.6721365E+000   0.5928649E+001   0.4062388E+001
  -0.2846098E+001   0.4075579E+001   0.3256625E+001
  -0.2180247E+001   0.1172117E+001   0.3724190E+001
   0.3289378E+001  -0.1896903E+001   0.6860604E+001
   0.2031179E+001  -0.5199982E+001   0.7030830E+001
   0.3157763E+001  -0.6094626E+001   0.7142271E+001
   0.7787626E+001  -0.6009347E+001   0.8396787E+001
   0.6666401E+001  -0.7301996E+001   0.9801021E+001
  -0.4416601E+001  -0.6506678E+001   0.8530030E+001
  -0.7106512E+001  -0.3307130E+001   0.5824554E+001
  -0.5314626E+001   0.1201372E-001   0.4395209E+001
  -0.6898574E+001   0.3175508E+001   0.4825795E+001
  -0.8259522E+001   0.5276821E+001   0.4189583E+001
  -0.2163643E+000   0.6797109E+001   0.2370946E+001
   0.3950888E+001   0.7141273E+001   0.1629812E+001
   0.2419673E+001   0.5410240E+001   0.1586750E+001
  -0.1609593E+000   0.2450382E+001   0.6410346E+000
   0.1014555E+001   0.1371979E+001  -0.8558319E-001
  -0.2716011E+000   0.6410648E+000  -0.4841376E+000
  -0.4410078E+001  -0.2370727E+000  -0.4490060E+000
  -0.4351292E+001   0.2908582E+000  -0.9163730E+000
  -0.9954057E+000   0.1140259E+001  -0.8178566E+000
   0.5089142E+000   0.1826685E+001  -0.6907302E+000
  -0.9606480E-001   0.1562470E+001  -0.3311387E+000
  -0.6210814E+000   0.7215716E+000  -0.5094323E+000
   0.2807627E+000  -0.1555722E+000  -0.7623623E+000
   0.3505927E+000  -0.1124159E+001  -0.1446948E+001
  -0.1116301E+001  -0.2520522E+001  -0.1711677E+001
  -0.1853266E+001  -0.3097463E+001  -0.1711194E+001
  -0.1288337E+000  -0.2632967E+001  -0.1447675E+001
   0.4763115E+000  -0.1480678E+001  -0.1250620E+001
   0.1996583E+001  -0.1237723E+001  -0.4130888E+000
   0.3068917E+001  -0.3247017E+000   0.1580750E+000
   0.2539149E+001  -0.1050979E+001  -0.5125262E-001
   0.2040634E+001  -0.2262727E+001  -0.3989462E+000
   0.3248132E+001  -0.2495133E+001   0.5953787E-001
   0.3886519E+001  -0.3132463E+000  -0.1227003E-001
   0.2219100E+001   0.2146209E+001  -0.2685748E+000
   0.3035423E+001   0.3984205E+001   0.1045008E+001
   0.4544803E+001   0.5568487E+001   0.4773627E+001
  -0.7812921E+000   0.6029705E+001   0.6207219E+001
  -0.5348396E+001   0.3725771E+001   0.5758597E+001
  -0.5123547E+001   0.1214785E+001   0.6002182E+001
  -0.6237589E+000  -0.1987814E+001   0.7753767E+001
   0.2468713E+000  -0.5014826E+001   0.7026124E+001
   0.2765302E+001  -0.6262738E+001   0.5776855E+001
   0.6443165E+001  -0.7601720E+001   0.5810439E+001
   0.5647648E+001  -0.9087703E+001   0.6826297E+001
  -0.2017766E+001  -0.8340953E+001   0.5605468E+001
  -0.3825248E+001  -0.5651005E+001   0.3376622E+001
  -0.1526178E+001  -0.2268522E+001   0.2148844E+001
  -0.4634109E+001   0.2279485E+001   0.2905414E+001
  -0.4717662E+001   0.5275156E+001   0.2512014E+001
   0.1522049E+001   0.8222174E+001   0.1464457E+001
   0.2992266E+001   0.8260238E+001   0.6132131E+000
   0.1987084E+000   0.6762903E+001   0.6164426E+000
  -0.2276674E+001   0.3695726E+001  -0.2930183E+000
  -0.8240777E+000   0.2728386E+001  -0.9486548E+000
  -0.1984288E+001   0.3569831E+000  -0.1274323E+001
  -0.3788216E+001   0.5940854E+000  -0.7476872E+000
  -0.3414053E+001   0.1564915E+001  -0.7356219E+000
  -0.2421175E+000   0.2177910E+001  -0.6140373E+000
   0.7279621E+000   0.2255894E+001  -0.4652626E+000
  -0.6230558E+000   0.2148482E+001  -0.1826626E+000
  -0.1676898E+001   0.1193151E+001  -0.2494342E+000
  -0.5461663E+000   0.1536163E+000  -0.4378120E+000
  -0.1480383E+001  -0.1225446E+001  -0.9442593E+000
  -0.1935697E+001  -0.2409366E+001  -0.1229298E+001
