#dalpdx  dalpdy   dalpdz
   0.1419879E+001   0.2283841E+001   0.2640214E+000
  -0.4297075E+001  -0.1339000E+001  -0.1268206E+001
  -0.5128350E+001   0.5389171E+000  -0.5801068E+000
  -0.4353821E+001  -0.2213193E+001  -0.1653141E+001
   0.1316885E+001   0.1649877E+002  -0.6685055E+001
   0.5421820E+001   0.2162226E+002  -0.2531792E+001
  -0.8349574E+000  -0.4704703E+001   0.2278998E+001
  -0.1793805E+001  -0.7931691E+001   0.3213803E+001
   0.1972367E+001   0.1268978E+002   0.1216432E+001
   0.1959274E+001   0.1087773E+002   0.3569085E+000
  -0.1303718E+002  -0.3738540E+001  -0.6060715E-001
  -0.2951316E+002  -0.1612512E+002  -0.2613302E+001
   0.2283822E+002   0.2909539E+002   0.4762447E+001
   0.2794372E+002   0.1228497E+002   0.8336833E+001
  -0.2459231E+001  -0.2190083E+001   0.5484159E+000
  -0.3031620E+001   0.3026786E+001  -0.3024909E+001
  -0.4878357E+002   0.1598081E+001  -0.7082028E+002
  -0.6650859E+002  -0.3680565E+001  -0.1225106E+003
   0.6816750E+002  -0.8239820E+000  -0.7842874E+002
   0.3502001E+001  -0.1712941E+002  -0.4500598E+002
   0.4355355E+002  -0.1471181E+002  -0.2806239E+002
   0.1440277E+002  -0.2309331E+002  -0.9978777E+001
   0.3598988E+001  -0.8038890E+001  -0.3421724E+001
  -0.8711963E+000  -0.2135292E+001  -0.3398183E+000
  -0.7296096E+000  -0.7732238E+000   0.1910507E+000
  -0.4498981E+001   0.7287810E+000   0.1697853E+001
  -0.1336232E+002  -0.2777254E+001   0.7234935E+001
  -0.1526947E+002  -0.3295192E+002   0.1034378E+001
   0.5954784E+001  -0.3092251E+002   0.2837331E+000
   0.2295444E+002  -0.6507525E+001  -0.8520704E+001
   0.3115068E+001   0.1412393E+001   0.1123507E+001
   0.7111445E+000   0.6742367E+000   0.1232117E+001
  -0.1080608E+001  -0.4828589E+001   0.1804011E+001
  -0.1098883E+001  -0.3011824E+001   0.3516638E+000
