#dalpdx  dalpdy   dalpdz
  -0.4608076E+000  -0.3043301E+001  -0.1288418E+001
  -0.9422415E-001  -0.1826101E+001  -0.7462624E-001
   0.3869346E+001   0.1722160E+000   0.1287616E+001
   0.4619546E+001  -0.1118152E+001   0.1643443E+001
   0.4451645E+001  -0.4379199E+001   0.8240093E+000
   0.2629838E+001  -0.6423581E+001   0.2776347E+000
  -0.2064438E+001  -0.6579653E+001  -0.1276523E+001
  -0.1401777E+001  -0.2375478E+001  -0.2151584E+001
  -0.7121141E-001   0.4068089E+001  -0.2022962E+001
   0.1720743E+001   0.9709092E+001   0.1012263E+001
   0.4909098E+001   0.1024119E+002   0.5653711E+001
  -0.1171899E+001   0.6384695E+001   0.4854377E+001
  -0.4342421E+001   0.2455385E+001   0.4701214E+001
  -0.8918976E+000  -0.1461735E+001   0.5708557E+001
   0.3281516E+001  -0.5943733E+001   0.7859378E+001
   0.8116215E+001  -0.8327396E+001   0.1281507E+002
   0.1000780E+002  -0.1028799E+002   0.1611187E+002
   0.1021827E+002  -0.1088964E+002   0.1853310E+002
  -0.6571040E+001  -0.9379000E+001   0.1505378E+002
  -0.9522028E+001  -0.4515955E+001   0.1064735E+002
  -0.8164774E+001  -0.7476174E-002   0.8643215E+001
  -0.9146235E+001   0.4055037E+001   0.6519522E+001
  -0.5399255E+001   0.7492977E+001   0.3885838E+001
  -0.1200173E+001   0.7852172E+001   0.2726150E+001
   0.3138864E+001   0.7838432E+001   0.2205005E+001
   0.4472487E+001   0.6460090E+001   0.1944585E+001
   0.3819170E+001   0.3042882E+001   0.6658665E+000
   0.1427626E+001   0.1665026E+001   0.2367662E+000
  -0.1227599E+001   0.1375495E+001   0.2132413E-001
  -0.6662544E+001   0.3941648E+000  -0.3584139E+000
  -0.4427459E+001   0.1438435E+001  -0.6514972E+000
  -0.1300838E+001   0.2442038E+001  -0.3593879E+000
  -0.9986731E-001   0.3228273E+001   0.1405429E-001
   0.2574824E+001   0.2787768E+001  -0.1389367E+000
  -0.6097722E-001   0.1994500E+001  -0.2720569E+000
  -0.4686884E+000   0.1069486E+001  -0.7835762E+000
  -0.1000694E+001  -0.5823625E+000  -0.1505756E+001
  -0.1789919E+001  -0.3001207E+001  -0.2342935E+001
  -0.1348871E+001  -0.4152071E+001  -0.2311882E+001
   0.3701987E-001  -0.3658261E+001  -0.1814562E+001
   0.2431571E+000  -0.1177630E+001  -0.1248502E+001
   0.1491020E+001  -0.3504126E+000  -0.7925635E+000
   0.3678405E+001  -0.8532678E+000   0.4413589E+000
   0.2630686E+001  -0.2624791E+001   0.6587743E+000
   0.1777945E+001  -0.4349726E+001   0.3874511E+000
   0.1227681E+001  -0.4735832E+001   0.4324898E+000
   0.1502515E+001  -0.2986681E+001  -0.8065067E-002
   0.4826261E+001   0.2488630E+001   0.2923092E+000
   0.5328571E+001   0.7408052E+001   0.1364396E+001
   0.5409897E+001   0.9505999E+001   0.5414231E+001
   0.1359254E+001   0.8443975E+001   0.9777870E+001
  -0.6895699E+001   0.3190488E+001   0.8394771E+001
  -0.7890398E+001  -0.7306315E+000   0.7551511E+001
  -0.4914156E+001  -0.3383139E+001   0.5909501E+001
   0.5555084E+000  -0.6348441E+001   0.4980512E+001
   0.7429157E+001  -0.7294800E+001   0.8100573E+001
   0.9109680E+001  -0.9009821E+001   0.9600532E+001
   0.9024358E+001  -0.1121513E+002   0.1050454E+002
  -0.3134189E+001  -0.1116022E+002   0.7316899E+001
  -0.5944851E+001  -0.7726494E+001   0.3401124E+001
  -0.5004390E+001  -0.4107816E+001   0.2194128E+001
  -0.1687463E+001   0.2748774E+001   0.1809313E+001
  -0.3034047E+001   0.8193299E+001   0.1642438E+001
   0.1154005E+000   0.1096946E+002   0.2077543E+001
   0.2716351E+001   0.1276395E+002   0.1853048E+001
  -0.1174784E+001   0.9315496E+001   0.2286070E+001
   0.2476479E+001   0.4988993E+001   0.7290608E+000
  -0.7235119E+000   0.2640096E+001   0.3964467E+000
  -0.3104597E+001  -0.1275474E+001   0.2696715E+000
  -0.5749586E+001  -0.1031627E+001  -0.2335060E+000
  -0.3302182E+001   0.6420575E+000  -0.9217195E+000
  -0.6537971E-001   0.1203580E+001  -0.7362448E+000
   0.2528870E+000   0.2594244E+001  -0.3952235E+000
   0.1733981E+001   0.2116791E+001  -0.4460529E+000
  -0.1329967E+001   0.5655235E+000  -0.1619036E+000
  -0.1323709E+001  -0.3450725E+000  -0.5637395E+000
  -0.3037206E+001  -0.1962381E+001  -0.1079054E+001
  -0.3137540E+001  -0.2853532E+001  -0.1413253E+001
  -0.8300660E+000  -0.2340730E+001  -0.1535849E+001
   0.4587035E+000  -0.1769031E+001  -0.1352415E+001
   0.7492755E+000   0.4810686E+000  -0.1180463E+001
   0.1348138E+001   0.4720138E+000  -0.1349798E+001
   0.3177442E+001  -0.1560248E+000  -0.1028795E+001
   0.1729533E+001   0.3638146E+000  -0.1401199E+001
   0.2568928E+001   0.1282596E+001  -0.1891394E+001
   0.3417767E+001   0.3846719E+001  -0.1165717E+001
   0.4981306E+001   0.7853707E+001  -0.5835069E+000
   0.8578043E+001   0.9364002E+001  -0.1948029E+000
   0.6118278E+001   0.1004174E+002   0.1059393E+001
   0.3750557E+001   0.8023514E+001   0.5606243E+001
  -0.3738934E+001   0.2614688E+001   0.9422787E+001
  -0.1056568E+002  -0.2957850E+000   0.9666616E+001
  -0.9496552E+001  -0.1999798E+001   0.9398058E+001
  -0.7317411E+001  -0.3234157E+001   0.6469125E+001
  -0.4611337E+000  -0.4584891E+001   0.3671279E+001
   0.5056065E+001  -0.6937788E+001   0.4490736E+001
   0.5357045E+001  -0.1120494E+002   0.5009468E+001
   0.6797955E+001  -0.1415815E+002   0.4976744E+001
  -0.1098461E+000  -0.1427435E+002   0.1776225E+001
  -0.2216554E+001  -0.1091536E+002  -0.1205575E+001
   0.1025033E+001  -0.5788090E+001  -0.2022407E+001
   0.5683204E+001   0.2077294E+001  -0.1750427E+001
  -0.4028902E+000   0.5696073E+001  -0.7732875E-001
   0.3069273E+001   0.8865777E+001   0.1183010E+001
   0.1212996E+001   0.8947751E+001   0.7686983E+000
  -0.7853984E+001   0.3994651E+001   0.7844420E+000
   0.2205418E+001   0.2636694E+001  -0.6519823E+000
  -0.4720419E+001  -0.5833046E-001  -0.1290717E+001
  -0.4304348E+001  -0.2100600E+001  -0.1338800E+001
  -0.3653528E+001  -0.2842857E+000  -0.1397884E+001
  -0.2816052E+001   0.9621380E+000  -0.1837297E+001
   0.1165652E+001   0.1961040E+001  -0.1437216E+001
   0.4020229E+000   0.2591875E+001  -0.8425471E+000
   0.9758741E-001   0.1294528E+001  -0.6496706E+000
  -0.2949978E+001  -0.1251684E+001   0.1574588E+000
  -0.2414280E+001  -0.2335016E+001  -0.2259745E-001
  -0.3586748E+001  -0.2890946E+001  -0.3026625E+000
  -0.2560201E+001  -0.2091610E+001  -0.3675747E+000
   0.1000452E+000  -0.8091533E+000  -0.7453363E+000
   0.1070988E+001   0.9681189E-001  -0.8957558E+000
   0.8450628E+000  -0.1265363E+000  -0.8927159E+000
   0.8146710E+000  -0.1803296E+000  -0.1165289E+001
   0.3029243E+001  -0.4734312E+000  -0.1038417E+001
   0.2263012E+001   0.1410362E+000  -0.1288527E+001
   0.5009274E+001   0.1104545E+001  -0.1838888E+001
   0.5756593E+001   0.3279230E+001  -0.1452903E+001
   0.7314794E+001   0.4711761E+001  -0.9542893E+000
   0.8854595E+001   0.5770429E+001  -0.1198504E+001
   0.4733208E+001   0.4972935E+001  -0.2656244E+000
   0.3359127E+000   0.7006994E+000   0.4193031E+001
  -0.6811253E+001  -0.9551887E+000   0.7824942E+001
  -0.1046654E+002  -0.1405553E+001   0.9253398E+001
  -0.8945393E+001   0.7121327E+000   0.9745219E+001
  -0.6964863E+001   0.4763139E+001   0.6998537E+001
  -0.1892678E+001   0.5529300E+001   0.3301448E+001
   0.7862105E+000   0.2883008E+001   0.2286933E+001
   0.1609185E+001  -0.5851896E+000   0.2206997E+001
   0.4069374E+001  -0.5331596E+001   0.1069067E+001
   0.1093063E+001  -0.7249234E+001  -0.1307668E+001
   0.6450364E+000  -0.6567177E+001  -0.3101136E+001
   0.7156319E+001  -0.3448034E+001  -0.3777953E+001
   0.1000725E+002   0.2576615E+000  -0.3918206E+001
   0.2039635E+001   0.2552238E+001  -0.1741536E+001
   0.5468514E+001   0.5208938E+001  -0.1035619E+001
  -0.1486603E+001   0.5425944E+001  -0.1568355E+001
  -0.1231715E+002   0.2542924E+000  -0.1721350E+001
   0.1463304E+000  -0.1476273E+001  -0.2824713E+001
  -0.7882416E+001  -0.3347288E+001  -0.3187132E+001
  -0.4122431E+001  -0.4997076E+001  -0.2830288E+001
  -0.1090381E+001  -0.3318729E+001  -0.2476640E+001
  -0.8087141E+000  -0.1307689E+001  -0.2698614E+001
   0.2272193E+001  -0.6266410E-002  -0.2015257E+001
  -0.1757409E+000  -0.2224249E+000  -0.1239990E+001
  -0.2666816E+001  -0.1616669E+001  -0.1692327E+000
  -0.4024056E+001  -0.2618594E+001   0.9041786E+000
  -0.3313957E+001  -0.3343150E+001   0.8124579E+000
  -0.2779965E+001  -0.3045700E+001   0.5997336E+000
  -0.1010269E+001  -0.1905158E+001   0.3464591E+000
   0.1284670E+001  -0.4297131E+000  -0.2137008E+000
   0.1516079E+001  -0.1904181E+000  -0.4934479E+000
   0.8474610E+000  -0.3036842E+000  -0.4916352E+000
   0.4314754E+000  -0.4894554E+000  -0.7671714E+000
   0.3127538E+001  -0.1163314E+001  -0.5168918E+000
   0.3008624E+001  -0.7719986E+000  -0.9476806E-001
   0.6960316E+001  -0.8715203E-001  -0.3534052E+000
   0.6989467E+001   0.3180921E+001  -0.1025489E+001
   0.8110037E+001   0.4008505E+001  -0.8910385E+000
   0.7560103E+001   0.2309810E+001  -0.1787355E+001
   0.1958064E+001  -0.2320406E-001  -0.1358630E+001
  -0.4018171E+001  -0.5252640E+001   0.2033439E+001
  -0.7385928E+001  -0.7612868E+001   0.4422975E+001
  -0.9395343E+001  -0.6696431E+001   0.5691397E+001
  -0.5362244E+001  -0.4157137E+001   0.6059968E+001
  -0.1927848E+001  -0.2858334E+000   0.4062511E+001
  -0.6367915E+000   0.4403758E+001   0.1980863E+001
  -0.2141851E+000   0.6332816E+001   0.1104000E+001
   0.1737267E+000   0.7263858E+001   0.7736844E+000
  -0.1416618E+001   0.5622191E+001  -0.8016641E+000
  -0.9312575E+000   0.1302872E+001  -0.2079616E+001
   0.1440270E+001  -0.4926157E+000  -0.3188673E+001
   0.9023564E+001   0.9032333E+000  -0.3949003E+001
   0.1026916E+002  -0.1553035E+001  -0.4122472E+001
   0.4087694E+001  -0.1500617E+000  -0.2793568E+001
   0.7650314E+001   0.1062729E+001  -0.3604460E+001
  -0.6477571E+001  -0.2813884E+001  -0.4694375E+001
  -0.1226085E+002  -0.2766373E+001  -0.4907215E+001
  -0.8652997E+000  -0.1143770E+001  -0.5478849E+001
  -0.9870294E+001  -0.1670616E+001  -0.4943411E+001
  -0.4148410E+001  -0.3003227E+001  -0.3648426E+001
   0.7038453E+000  -0.6983956E+000  -0.3091972E+001
  -0.1348215E+000  -0.9359439E+000  -0.3036306E+001
   0.2463075E+001  -0.2341569E+000  -0.2527586E+001
  -0.3988696E-001   0.6391926E-001  -0.1565181E+001
  -0.3901129E+001  -0.4647343E+000   0.2567351E-001
  -0.4152295E+001  -0.9700179E+000   0.9167665E+000
  -0.3678149E+001  -0.1459152E+001   0.1050156E+001
  -0.1974898E+001  -0.1164149E+001   0.7328678E+000
   0.3478827E+000  -0.1525579E+000   0.4026408E+000
   0.1285661E+001   0.2614959E+000   0.8052425E-001
   0.1288582E+001  -0.4523418E-002  -0.1646421E+000
   0.5704266E+000  -0.4370813E+000  -0.7043765E-001
   0.3335056E+000  -0.4475339E+000  -0.2357824E+000
   0.2666919E+001  -0.2455380E+000   0.4665945E+000
   0.2905112E+001  -0.8164221E+000   0.1828668E+001
   0.8851619E+001  -0.5557716E+000   0.2506182E+001
   0.8690467E+001   0.2198268E+001   0.1077451E+001
   0.6053464E+001   0.7705666E-001  -0.2298798E+000
   0.4243933E+001  -0.3613594E+001  -0.3194651E+001
  -0.3443831E+000  -0.5935118E+001  -0.5102786E+001
  -0.8802626E+001  -0.8756006E+001  -0.3973676E+001
  -0.6239272E+001  -0.9141035E+001  -0.2050887E+001
  -0.5740769E+001  -0.5213441E+001  -0.3184575E-001
  -0.3042543E+001  -0.1725751E+001   0.1513070E+001
   0.9509866E+000  -0.6249853E+000   0.1232084E+001
   0.2328393E+001   0.1129943E+001   0.4406137E+000
   0.1396842E+001   0.3022694E+001   0.4701309E+000
   0.4790423E+000   0.3725032E+001   0.8748065E+000
  -0.2763238E+001   0.5450485E+001   0.1343258E+000
  -0.2922507E+001   0.6168254E+001   0.6116519E+000
   0.4365845E+001   0.8433290E+001   0.2501225E+000
   0.6654301E+001   0.6673361E+001  -0.6071748E+000
   0.6748199E+001   0.1448888E+001  -0.1119188E+001
