#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.1808084E+001  -0.1215358E+001  -0.7930954E+001  -0.6931008E+001  -0.5654418E+001  -0.2120892E+002  -0.8844480E+002   0.9158848E+000   0.3455332E+001  -0.3910017E+000   0.4930358E+004
   0.1748288E+002   0.2061668E+001  -0.8726681E+001   0.1736321E+002   0.2349133E+002  -0.1614993E+002  -0.1641728E+003  -0.1547704E+002  -0.3884727E+002   0.2126948E+001   0.1800100E+005
   0.5854899E+002  -0.8188615E+001   0.1041222E+002   0.5289147E+000   0.5034300E+002  -0.1990354E+002  -0.9709721E+002   0.1582324E+002  -0.1024466E+003   0.6445424E+001   0.2023866E+005
   0.4104356E+002  -0.1438189E+002  -0.7356652E+000  -0.8559997E+001   0.6705470E+002  -0.3433142E+002   0.6031104E+002   0.2324045E+002  -0.9668912E+002   0.1140914E+002   0.1758559E+005
   0.3787997E+000  -0.1374077E+002   0.1056359E+002  -0.3091094E+002   0.5508875E+002  -0.1774651E+002  -0.9354655E+002   0.6059395E+002  -0.4503312E+002   0.1043443E+002   0.1038453E+005
   0.1965652E+002  -0.2154191E+002   0.2478691E+002  -0.2666757E+002   0.2264892E+002   0.9702587E+001  -0.6032357E+002   0.1023155E+003  -0.2771966E+002   0.1458578E+002   0.9664342E+004
   0.5711386E+002   0.4850121E+001   0.3254306E+002   0.2573882E+002   0.1716723E+002  -0.3376142E+002   0.3464749E+003   0.2437631E+003  -0.5366858E+002   0.2061251E+002   0.1006409E+006
   0.3683943E+002  -0.6337296E+001   0.3029374E+002  -0.1804569E+002  -0.2527037E+000  -0.4979116E+002   0.1839622E+003   0.1349172E+003  -0.3536747E+002   0.1219257E+001   0.2948085E+005
  -0.2387671E+001  -0.6867390E+002   0.9478784E+001  -0.5070357E+002  -0.1992981E+002  -0.2128715E+002   0.8349531E+002  -0.6950901E+002   0.2168877E+002  -0.6287139E+000   0.1644272E+005
  -0.9886062E+001  -0.9419677E+002   0.4723286E+001  -0.3185423E+001  -0.3204838E+002  -0.9171057E+001   0.2006270E+002  -0.2323436E+003   0.4173674E+002  -0.1976965E+000   0.3708025E+005
   0.5981439E+001  -0.8128048E+002  -0.5611787E+001   0.5712383E+002  -0.5755520E+002  -0.1592612E+001   0.1702092E+003  -0.3868998E+003   0.4887293E+002  -0.2700838E+001   0.9503561E+005
  -0.2259789E+002  -0.8146674E+002  -0.1169601E+002   0.1951012E+002  -0.4988032E+002   0.9314770E+000   0.8665931E+002  -0.3643585E+003   0.7015980E+002  -0.2318408E+001   0.7868797E+005
  -0.4531343E+002  -0.8400014E+002  -0.8872219E+001  -0.2234610E+002  -0.3534986E+002   0.3116202E+001  -0.7779186E+002  -0.2436973E+003   0.7998097E+002  -0.6823183E+000   0.4804945E+005
  -0.2754107E+002  -0.6518061E+002  -0.6347833E+001  -0.1251525E+002  -0.3661593E+002   0.5264598E+001  -0.3655558E+002  -0.1261784E+003   0.6367845E+002  -0.4785540E+000   0.1740286E+005
  -0.3293057E+001  -0.3749252E+002  -0.6704407E+001  -0.3367358E+001  -0.4463483E+002   0.7375749E+001  -0.3216481E+002  -0.6017794E+002   0.4723202E+002  -0.6958643E+000   0.7218023E+004
   0.2261363E+002  -0.1498970E+002  -0.7335071E+001  -0.5141862E+001  -0.4790933E+002   0.9749367E+001   0.2103424E+002   0.7765689E+002   0.2464248E+002  -0.6532130E+000   0.7530190E+004
   0.4546595E+002  -0.8650487E+001  -0.2777257E+001   0.4453196E+001  -0.4658745E+002   0.1144503E+002   0.1630970E+001   0.2542316E+003   0.1085886E+001  -0.3561330E-001   0.3954022E+005
   0.1457478E+002  -0.6688833E+001  -0.2064575E+000  -0.3349954E+001  -0.3279079E+002   0.5945504E+001  -0.6183985E+002   0.3237929E+003   0.1811867E+002  -0.9734509E-001   0.5795490E+005
  -0.6031480E+002  -0.6835867E+001  -0.7469088E+001  -0.3956152E+002   0.6048914E+001  -0.2364608E+000   0.7483373E+002   0.1631950E+003   0.5394021E+002  -0.3256732E+000   0.2320707E+005
  -0.6131119E+002   0.1386361E+002  -0.1786896E+002  -0.4603853E+002   0.1178112E+002  -0.2596586E+001   0.1796547E+003   0.9173794E+002   0.4981346E+002   0.2833988E+000   0.2395723E+005
   0.1324821E+002   0.2731057E+002  -0.2363528E+002  -0.2605759E+001  -0.1832481E+002   0.3745755E+001  -0.4691999E+002   0.2436268E+003   0.6816390E+001   0.1739789E+001   0.3394754E+005
   0.1015582E+003  -0.1028121E+002  -0.9247562E+001   0.3323382E+001  -0.7216448E+002   0.2536017E+002  -0.2562029E+003   0.3281042E+003  -0.2185419E+002   0.7539483E+001   0.1137051E+006
   0.5588001E+002  -0.1817797E+002   0.1084805E+002  -0.9742370E+001  -0.8071631E+002   0.3303070E+002  -0.1760365E+003   0.1444846E+003   0.3028187E+002   0.5445579E+001   0.4033403E+005
  -0.5826954E+001  -0.2085024E+002   0.1688094E+002   0.1046532E+002  -0.5452932E+002   0.2398862E+002  -0.9767300E+002  -0.5893396E+002   0.6203014E+002   0.1673863E+001   0.1078239E+005
  -0.2258645E+002  -0.4408778E+002   0.8160671E+001   0.2557856E+002  -0.3721901E+002  -0.3210984E+001  -0.2574033E+003  -0.8023803E+002   0.5700214E+002  -0.2803316E+001   0.3985613E+005
  -0.1053452E+002  -0.5918903E+002   0.7932056E+001   0.7371958E+001  -0.1095963E+002  -0.1939644E+002  -0.2723349E+003  -0.4729373E+002   0.2703156E+002   0.5537405E+001   0.3947229E+005
  -0.2328546E+002  -0.5405067E+002   0.1308994E+002   0.3579539E+002  -0.6962304E+001   0.4626084E+001  -0.9689043E+002  -0.1263126E+003   0.3067562E+002   0.4278617E+000   0.1261331E+005
  -0.2871484E+002  -0.1206516E+002  -0.2767548E+001   0.4136556E+002  -0.2674934E+002   0.9214157E+001  -0.4392284E+002  -0.2095996E+003   0.5464195E+002  -0.8222344E+000   0.2612200E+005
   0.2951882E+002   0.4190425E+002  -0.1046869E+002   0.1031252E+002  -0.2788609E+002  -0.1542634E+002   0.6558267E+002   0.8624430E+001  -0.5787310E+001  -0.4154580E+001   0.4581938E+004
  -0.1334729E+001   0.5483319E+002   0.5762221E+001  -0.1102748E+002  -0.3052340E+002  -0.4100875E+002   0.9547092E+002   0.1877036E+003   0.2366756E+002  -0.8190564E+001   0.1831448E+005
  -0.3832016E+002   0.2366814E+001   0.1040184E+002  -0.1154530E+002  -0.7469567E+002  -0.6674060E+002   0.3370360E+002   0.2310785E+003   0.1034129E+003  -0.9602879E+001   0.3222962E+005
  -0.5722425E+002  -0.3393361E+002   0.3133437E+001   0.3345566E+002  -0.6705583E+002  -0.6416087E+002  -0.4779326E+002   0.1602426E+003   0.1103459E+003  -0.1393419E+002   0.2549581E+005
   0.6091519E+002  -0.4224712E+002  -0.4087463E+002   0.8239743E+002  -0.3246602E+002  -0.6608001E+002   0.1133078E+003  -0.3795502E+002  -0.3631083E+002  -0.7861664E+001   0.1490352E+005
   0.1403971E+003  -0.8355948E+002  -0.5440134E+002   0.2793891E+002  -0.1025937E+002  -0.2228536E+002   0.2926020E+003  -0.2635341E+003  -0.1197664E+003   0.1037131E+002   0.1048877E+006
  -0.9877139E+001  -0.6050117E+002   0.1527413E+002  -0.4600318E+002   0.3140494E+002   0.2326206E+002   0.9052435E+002  -0.2270599E+003  -0.1806617E+002   0.3461628E+001   0.3344125E+005
  -0.9267803E+002  -0.1536519E+002   0.3706692E+002  -0.3882359E+002   0.4400104E+002   0.3417332E+002  -0.8766599E+002  -0.1415672E+002   0.4868597E+002   0.8979105E-002   0.1584431E+005
