#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.5800977E+001   0.2327538E+001  -0.2571698E+001  -0.3676363E+000  -0.4231149E+000  -0.1799522E+002  -0.1069555E+003  -0.1405972E+002  -0.5818360E+001  -0.4404976E+000   0.6581406E+004
   0.2808720E+002  -0.2579502E+001   0.2294097E+001   0.7302559E+001   0.1446174E+002  -0.1412865E+002  -0.1482423E+003   0.3169233E+001  -0.4002892E+002   0.2520023E+001   0.1331988E+005
   0.4812811E+002  -0.1167020E+002   0.1207603E+002   0.1546111E+001   0.3259628E+002  -0.1588893E+002  -0.9773719E+002   0.4667870E+002  -0.7673257E+002   0.3991827E+001   0.1345558E+005
   0.3431830E+002  -0.1741373E+002   0.1042581E+002  -0.1600188E+002   0.4142905E+002  -0.1700560E+002   0.1629864E+002   0.5509130E+002  -0.6944296E+002   0.6304385E+001   0.9343848E+004
   0.6032577E+001  -0.1484196E+002   0.1459998E+002  -0.2189673E+002   0.3661852E+002  -0.4752917E+001  -0.5682739E+002   0.5243618E+002  -0.3607640E+002   0.6574700E+001   0.5367695E+004
   0.1984965E+002  -0.8114995E+001   0.1704376E+002  -0.1450083E+002   0.2331658E+002   0.3074708E+001   0.3577095E+002   0.1151306E+003  -0.3242422E+002   0.1074201E+002   0.1058722E+005
   0.5040248E+002   0.6770422E+001   0.2205467E+002   0.9623562E+001   0.1843511E+002  -0.2974205E+002   0.2329322E+003   0.2085919E+003  -0.5267167E+002   0.1616591E+002   0.5420461E+005
   0.3521703E+002  -0.8425887E+001   0.1839344E+002  -0.1896596E+002   0.4077389E+001  -0.4170285E+002   0.2255659E+003   0.1292105E+003  -0.3665743E+002   0.2636996E+001   0.3656036E+005
   0.6093147E+001  -0.5585462E+002   0.7054866E+001  -0.4851310E+002  -0.1464548E+002  -0.2255891E+002   0.5969235E+002  -0.5510972E+002   0.9375673E+001   0.8233412E+000   0.1102941E+005
  -0.5254517E+001  -0.8229253E+002   0.1873515E+001   0.2253933E+001  -0.2714402E+002  -0.1000267E+002   0.7664031E+002  -0.1836847E+003   0.3236058E+002  -0.3795745E-001   0.2685431E+005
  -0.4606038E+000  -0.7506238E+002  -0.5952295E+001   0.4170440E+002  -0.4555681E+002  -0.2274198E+001   0.1309220E+003  -0.3038211E+003   0.4405782E+002  -0.1959595E+001   0.5922768E+005
  -0.2375108E+002  -0.7009338E+002  -0.1153815E+002   0.2175482E+002  -0.4358945E+002   0.7830481E+000   0.7987270E+002  -0.3133927E+003   0.6452082E+002  -0.2819713E+001   0.5898994E+005
  -0.3711473E+002  -0.6953209E+002  -0.1040756E+002  -0.1492514E+002  -0.3486769E+002   0.3050118E+001  -0.3561904E+002  -0.2052847E+003   0.7121937E+002  -0.7630487E+000   0.3274041E+005
  -0.2495434E+002  -0.5640020E+002  -0.7908287E+001  -0.1178649E+002  -0.3563527E+002   0.5353926E+001  -0.2151579E+002  -0.9279361E+002   0.6004766E+002  -0.5419514E+000   0.1207867E+005
  -0.2207290E+001  -0.3768471E+002  -0.7279297E+001  -0.3301627E+001  -0.4290598E+002   0.8214462E+001  -0.2037586E+001  -0.2239921E+002   0.4452189E+002  -0.5913740E+000   0.4811823E+004
   0.1800406E+002  -0.2705433E+002  -0.6331256E+001  -0.3634255E+001  -0.4664798E+002   0.1033371E+002   0.8946216E+001   0.4850523E+002   0.2814201E+002  -0.5019045E+000   0.5497394E+004
   0.3587078E+002  -0.2092596E+002  -0.2161823E+001   0.6395738E+000  -0.4907980E+002   0.1060562E+002  -0.4411516E+002   0.1494689E+003   0.1318854E+002  -0.2048807E-001   0.1795795E+005
   0.5407582E+001  -0.1735361E+002  -0.8379990E+000  -0.1056472E+002  -0.3174171E+002   0.6061614E+001  -0.6640683E+002   0.2092932E+003   0.2620598E+002  -0.1281508E+000   0.2756302E+005
  -0.4913463E+002  -0.9504976E+001  -0.7319944E+001  -0.3872249E+002  -0.2677215E+000  -0.9838740E-001   0.7733374E+002   0.1598563E+003   0.4924493E+002  -0.1574127E+000   0.2121455E+005
  -0.5665344E+002   0.8345076E+001  -0.1587375E+002  -0.4025808E+002   0.1296348E+002  -0.2764395E+001   0.1252911E+003   0.1216556E+003   0.4404835E+002   0.3583913E+000   0.1888074E+005
   0.1889626E+002   0.9199839E+001  -0.1681682E+002  -0.7799079E+001  -0.1169163E+002   0.3117636E+001  -0.7245992E+002   0.2408878E+003  -0.3113697E+001   0.4090937E+001   0.3425335E+005
   0.8112918E+002  -0.7393932E+001  -0.6535664E+001   0.6063722E+001  -0.3758141E+002   0.1834194E+002  -0.2339531E+003   0.2545104E+003  -0.3377102E+002   0.9776747E+001   0.7524543E+005
   0.5201062E+002  -0.1180891E+002   0.5143499E+001  -0.1263541E+001  -0.4493654E+002   0.2575947E+002  -0.1597654E+003   0.8927215E+002   0.1310434E+000   0.7205119E+001   0.2336266E+005
  -0.1943251E+000  -0.1477564E+002   0.1114444E+002   0.1182250E+002  -0.3954198E+002   0.1737449E+002  -0.1154809E+003  -0.2589576E+002   0.4170334E+002   0.1967034E+001   0.8785204E+004
  -0.1534743E+002  -0.3364172E+002   0.6518698E+001   0.1463648E+002  -0.2826741E+002  -0.3693949E+001  -0.2290946E+003  -0.4219505E+002   0.4251066E+002  -0.1104189E+001   0.2884485E+005
  -0.5556270E+001  -0.4830364E+002   0.8973100E+001   0.1739912E+002  -0.1357045E+002  -0.1292920E+002  -0.2435196E+003  -0.3320007E+002   0.2619860E+002   0.7071881E+001   0.2993225E+005
  -0.2122525E+002  -0.4204903E+002   0.9045637E+001   0.2932130E+002  -0.9555295E+001   0.2673564E+001  -0.1099821E+003  -0.1159120E+003   0.3073848E+002  -0.4205729E-001   0.1307322E+005
  -0.2141893E+002  -0.3541154E+001  -0.3313083E+001   0.3231171E+002  -0.2396228E+002   0.6942774E+001  -0.1704952E+002  -0.1762083E+003   0.4528447E+002  -0.9674900E-001   0.1803024E+005
   0.1617584E+002   0.2770697E+002  -0.8305740E+001   0.9501747E+001  -0.2820637E+002  -0.1147419E+002   0.3834789E+002  -0.4602978E+002   0.8272433E+001  -0.3758099E+001   0.3917846E+004
   0.2051020E+001   0.2791466E+002   0.1787711E+001  -0.9370614E+001  -0.2721865E+002  -0.3648002E+002   0.9447966E+002   0.1021401E+003   0.2051235E+002  -0.4655272E+001   0.8119859E+004
  -0.3999389E+002  -0.3626933E+000   0.1045865E+002  -0.7439582E+001  -0.4335798E+002  -0.5007414E+002   0.1118662E+002   0.1653222E+003   0.7437781E+002  -0.8974062E+001   0.1589039E+005
  -0.3897256E+002  -0.2599092E+002   0.1716705E+001   0.3012560E+002  -0.4636970E+002  -0.5667117E+002  -0.2344739E+002   0.1292176E+003   0.7490550E+002  -0.1043675E+002   0.1211969E+005
   0.5680416E+002  -0.4524507E+002  -0.3463031E+002   0.7043076E+002  -0.3165720E+002  -0.5269170E+002   0.1057238E+003  -0.2430793E+002  -0.3210238E+002  -0.6955414E+001   0.1105210E+005
