#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.1736511E+001  -0.1470786E+001   0.4397456E+001   0.8268124E+001   0.4701527E+000   0.4099972E+001  -0.4355828E+002   0.4870662E+002  -0.1660424E+002  -0.1439757E+002   0.2393996E+004
   0.4846448E+001   0.2347443E+000   0.5148085E+001   0.6290553E+001  -0.2568844E+001   0.5888991E+000  -0.3285051E+002   0.6209689E+002  -0.2666408E+001  -0.3888041E+000   0.2406902E+004
   0.5895143E+001   0.1893544E+001   0.5861994E+001   0.2471861E+001  -0.5471128E+001  -0.1618665E+001  -0.2902308E+002   0.7668590E+002   0.5486561E+001   0.5910576E+001   0.3178434E+004
   0.4079564E+001   0.1520343E+001   0.5370787E+001   0.5488317E+001  -0.5363387E+001  -0.2894960E+001  -0.3002075E+002   0.9176507E+002   0.7747892E+001   0.6464069E+001   0.4368830E+004
   0.4601002E+001   0.1142966E+001   0.2506023E+001   0.2913862E+001  -0.3770760E+001  -0.2141953E+001   0.8936487E+001   0.9715736E+002   0.3075072E+001   0.3905314E+001   0.4627419E+004
   0.5282445E+001   0.5638509E+000   0.1734613E+001  -0.2880035E+001  -0.3290772E+001  -0.2076891E+001   0.4462280E+002   0.1017014E+003   0.5446513E+001   0.7438185E+001   0.6089666E+004
   0.3240822E+001  -0.7234213E+000   0.1179732E+001  -0.1992727E+001  -0.3005827E+001  -0.1491855E+001   0.3946364E+002   0.1067517E+003   0.3841326E+001   0.4076322E+001   0.6398199E+004
   0.2053387E+001  -0.1699046E+001  -0.3017992E+000  -0.6062255E+001  -0.3394112E+001  -0.8686097E+000   0.5820715E+002   0.1162744E+003   0.1436047E+001   0.9532224E-001   0.8383677E+004
   0.5359344E+001  -0.3417083E+001  -0.2595418E+001  -0.1114671E+002  -0.6599947E+001   0.1242467E+001   0.1291290E+003   0.1179394E+003  -0.7651664E+001  -0.8892268E+001   0.1531806E+005
   0.3354786E+001  -0.1024656E+002  -0.2782447E+001  -0.2519034E+002  -0.6841250E+001   0.5035078E+001   0.1673789E+003   0.4934586E+002  -0.1609405E+002  -0.1958052E+002   0.1584180E+005
  -0.8950589E+001  -0.1208791E+002  -0.4415182E-001  -0.8906353E+001  -0.4798437E+001   0.2376102E+001   0.4412635E+002  -0.5463706E+000   0.3417455E+001  -0.1033157E+002   0.1272910E+004
  -0.7962763E+001  -0.8752639E+001  -0.5844097E+000  -0.1091141E+001  -0.5745689E+001   0.1043776E+001   0.6739584E+001  -0.2019622E+002   0.7754906E+001  -0.5953545E+001   0.3955433E+003
