#dudx    dudy    dudz    dvdx    dvdy    dvdz    dwdx    dwdy    dwdz   div(u)  S_norm
   0.1660537E+002   0.5744084E+001   0.1806838E+001  -0.2479178E+001  -0.7171422E+000   0.3283399E+001  -0.3851091E+002   0.1358677E+002  -0.3717293E+001   0.1217094E+002   0.1061919E+004
   0.1239396E+002   0.2139321E+002  -0.1674488E+002   0.5532387E+002  -0.2449526E+002   0.4847026E+002  -0.1215394E+003  -0.7297462E+002  -0.4888223E+002  -0.6098353E+002   0.1470770E+005
   0.3514609E+002  -0.4096317E+002   0.1951399E+002  -0.3630969E+001  -0.1400707E+002   0.6325806E+001  -0.3268548E+002   0.6875154E+002  -0.1017752E+003  -0.8063615E+002   0.1352160E+005
   0.1623300E+002  -0.1378725E+002  -0.8882445E+000   0.5387595E+001  -0.1151080E+002  -0.1162057E+002   0.1931674E+001  -0.1922928E+001  -0.3298697E+002  -0.2826477E+002   0.1345385E+004
  -0.3193712E+002   0.2209135E+002  -0.7437354E+001  -0.1779768E+002   0.1561844E+000  -0.3130506E+000  -0.7863500E+002   0.7622062E+002  -0.2145415E+002  -0.5323508E+002   0.7130049E+004
   0.4052943E+001   0.5843080E+001   0.3353714E+002  -0.5557450E+002  -0.3635217E+002   0.6977445E+002   0.3434920E+002   0.2461258E+002  -0.5996936E+002  -0.9226859E+002   0.1009174E+005
   0.6468030E+002   0.1985916E+002   0.9129908E+000   0.6075236E+002  -0.2653200E+002  -0.2884151E+002   0.1963562E+003   0.7297492E+002  -0.7954776E+001   0.3019353E+002   0.2832743E+005
   0.2152007E+002  -0.2528815E+002  -0.6889550E+001  -0.6747590E+002  -0.1723635E+002  -0.5481586E+001   0.1463822E+003   0.6799377E+002  -0.6714309E+001  -0.2430592E+001   0.1678889E+005
  -0.4557609E+002  -0.4604775E+002   0.1528308E+001  -0.1706690E+001   0.5325098E+001   0.1539616E+001   0.1042356E+003   0.1096832E+002   0.1436448E+002  -0.2588651E+002   0.8899974E+004
  -0.1862599E+001  -0.1529340E+002   0.5101430E+001  -0.1746617E+002   0.3993679E+001   0.9165352E+000  -0.3926328E+002  -0.1132581E+003   0.2322264E+002   0.2535372E+002   0.7774858E+004
